(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.00429933628306522 -3.33330357605986 -0.624985503296846 0.620635612701894 6.63928030070523 -3.30658990884508 0.00012552193307292 -2.4815986737051e-05 -8.18694843943051e-05 0.00015474905780057 7.09731373278405e-06 1.05023063833505e-05 8.00743540593916e-05 -4.36196920247409e-05 -7.94809356946068e-06 -6.52117602781966e-05 1.81782843850496e-06 -5.83048971288917e-05 3.41191880586695e-05 2.63727194261249e-05 8.32737067009195e-06 2.25304891047812e-05 8.25837254230206e-06 6.56417750696737e-05 7.30860641681737e-05 3.01952421979504e-05 -0.000109522093364542 -8.00540723899856e-05 0.000179509975472805 0.000234342119433034
covarSEX -3.33330357605986 731613.163615115 13176.4108107502 -13123.3892335505 -1458535.29163199 727052.840957105 0.0330828382990942 -0.102768134330385 -0.363314919738521 -0.906016639190547 -0.208550649910476 0.414803287835025 -0.220905654112593 0.336931047364529 -0.187712529202607 -0.0106459145503022 0.222590178806849 0.381185700298818 0.868041992963117 -0.747561380850655 0.667632991431174 0.137546442243282 -0.841637839449092 -0.76144696804639 0.328057152473183 0.145533479551303 0.190006186019484 -1.4318497063631 2.46536569003115 1.1603434241322
covarYOB -0.624985503296846 13176.4108107502 455.296165239926 -453.470804582615 -26267.0738451981 13093.0243645491 0.00568981955278211 -0.00472066961528895 -0.000348716021512806 -0.0512953897118149 0.00765217071080289 0.0213874566240652 -0.0077343595129032 0.0276391640789494 -0.00443127912633468 0.00516695970570944 0.00211285155306791 0.0353974668461403 0.0173016599664795 -0.00226422440967932 -0.00200268583454235 -0.022663529839265 -0.0139103303507472 -0.0190622742792804 0.000319787757254852 -0.0150809994387625 0.00769146120949696 -0.0290414920260287 0.0562681887534686 0.00658642141190909
covarYOBsq 0.620635612701894 -13123.3892335505 -453.470804582615 451.659415326129 26161.756160852 -13040.7172639994 -0.00594824390650204 0.00477354967669567 0.000398854577650004 0.0510288684500518 -0.00763348654884074 -0.0213565884463844 0.0076335770354913 -0.0275278413664783 0.00447065596222621 -0.00505446966211166 -0.00206846703767153 -0.0352925842735952 -0.0171881978230002 0.0021909633005083 0.00208019191032902 0.0226801422763744 0.0137597216727707 0.0189202721062301 -0.000409176737190465 0.0150544841004434 -0.00759698195034072 0.028767976194413 -0.0560113131695474 -0.0064318825219792
covarSEX_YOB 6.63928030070523 -1458535.29163199 -26267.0738451981 26161.756160852 2907762.65235032 -1449487.76811366 -0.0778839383090175 0.202155184796636 0.723905830439082 1.80379891319319 0.420023185943044 -0.82747252754128 0.440033246290412 -0.67450233839672 0.374424706718679 0.0243641067453745 -0.44643088555373 -0.755269397789056 -1.72460920042046 1.49011793075767 -1.32124787524805 -0.26880012795646 1.67258474362607 1.51467239642008 -0.658226363629952 -0.293733445860388 -0.384624122531025 2.86468769141051 -4.92651578610007 -2.31031757796036
covarSEX_YOBsq -3.30658990884508 727052.840957105 13093.0243645491 -13040.7172639994 -1449487.76811366 722564.647111055 0.0446981336765231 -0.0994457206609323 -0.360670985179225 -0.897952425977164 -0.211522974669555 0.41279328093536 -0.219198887265464 0.337613782543074 -0.186760437295466 -0.0136988655492742 0.223894118817476 0.374192607638519 0.856755137557687 -0.742701163649679 0.653835957248068 0.131344516789551 -0.831091198480675 -0.753346452386865 0.330224673093838 0.148186546995286 0.194596955741914 -1.43303175029055 2.46164435336587 1.15016551694958
covarPC1 0.00012552193307292 0.0330828382990942 0.00568981955278211 -0.00594824390650204 -0.0778839383090175 0.0446981336765231 0.00236612675923132 -0.000390961682463746 7.33220040372302e-05 -9.13181374263153e-05 -0.000160834827717171 1.46748055294804e-05 9.1994080339447e-05 9.56770719523198e-05 -1.61061868697189e-05 9.01517780909582e-05 -6.64301768623634e-05 0.00023934010968516 -5.23668270057043e-05 -0.000121301210064919 -0.000258110397916111 -0.00020076764243351 -2.2079290736905e-05 -2.49685964319303e-05 6.19190294882617e-05 -1.12984508511019e-05 0.000262060902565818 9.25026159026917e-05 -4.83184457676325e-05 0.000431513592872447
covarPC2 -2.4815986737051e-05 -0.102768134330385 -0.00472066961528895 0.00477354967669567 0.202155184796636 -0.0994457206609323 -0.000390961682463746 0.00195585674108235 0.000107493096225522 0.000182742323630454 -1.89881227427774e-05 -6.80352697915204e-06 -3.87025678425169e-05 3.9210107992547e-05 -4.01101654317353e-06 -3.17881469422871e-06 -1.63105129568874e-05 -5.55799974326352e-05 4.24941488391849e-05 -5.99800270650595e-05 4.40533442370777e-05 -1.55154882504855e-05 0.000101549847125759 1.33316526946952e-05 -5.97668781607747e-05 2.4289309146736e-05 2.91429325342648e-06 9.97229195222786e-05 -0.000234329895496627 5.17143287304716e-05
covarPC3 -8.18694843943051e-05 -0.363314919738521 -0.000348716021512806 0.000398854577650004 0.723905830439082 -0.360670985179225 7.33220040372302e-05 0.000107493096225522 0.00206441214085415 2.53338516334257e-05 0.000252315555990429 2.11135657734745e-06 6.2988381483244e-05 -5.49826204748485e-05 -0.000225608111145777 1.20102557475139e-05 8.04545155648358e-05 5.35917222933272e-05 -0.000207069349787062 -5.41763265842629e-05 -3.32239556686197e-08 2.32155851087112e-05 -9.78589722353673e-05 -0.00018222074908942 0.000111852247991403 2.79259704393578e-05 0.000102601123575484 2.36339327205481e-05 0.000254228378996048 -1.53672731264984e-05
covarPC4 0.00015474905780057 -0.906016639190547 -0.0512953897118149 0.0510288684500518 1.80379891319319 -0.897952425977164 -9.13181374263153e-05 0.000182742323630454 2.53338516334257e-05 0.002164804648896 0.000385145513988833 -0.000103365676113063 3.72637056936457e-05 -0.000306748428644577 5.41844608394223e-05 5.7174569711906e-05 5.06430383204742e-06 -0.000165523877854894 -8.85420120324957e-05 -4.08029633691717e-05 -1.89596643434938e-05 3.33075822108271e-05 6.27876071076602e-05 -7.12988788388759e-05 -4.35031144739091e-05 1.74662979784253e-05 -4.30824362919584e-05 9.33196247749464e-05 -0.000248854225969427 6.40770867529688e-06
