 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 0.01898855009545043 2.3306781132042702e-05 -0.013057554351765137 0.00018915102022233255 -9.01646339352998e-07 -0.00021488743568778373 0.0018759202640813084 0.0010611789482979903 -0.00242041294272419 -0.00020874038840401916 -0.001537278437067639 0.0013951502124136602 -0.0007143346190489785 0.0013463850112780946 -0.0021979523941401046 -0.0024794533306537305 0.003412655876316884 -0.00264257338209625 -0.0011846169551978493 0.0005043831056961555 0.0038142797874880464 0.00043558478361019305 0.00014948027742977993 0.0009070040396670534 -0.00278935408340582 -3.0369778366690467e-06 -1.8206558172211855e-05 1.1983836393968675e-05
yob 2.330678113195409e-05 4.2974408704249393e-07 -1.1402830759108616e-05 1.5732287440196804e-07 -6.983536895345269e-10 2.163513012203706e-05 1.0155734155717613e-05 -1.862402754030767e-05 -4.809521308113637e-05 -2.2039796273246535e-05 1.5222407619930165e-06 1.514767730444436e-05 3.7299186184392713e-06 2.2968913443007056e-05 -1.1837972547448101e-05 -3.287585105910401e-05 3.7860982934272936e-05 -2.0536245615122876e-05 -2.330724838820933e-06 2.952871704553232e-05 1.1485824169428041e-05 3.307341795758123e-06 -1.4070712839204254e-05 6.2411612225991545e-06 -5.42105913290834e-05 3.039971647634074e-09 -1.4043683426616113e-07 1.0885788779184487e-07
age -0.013057554351773137 -1.1402830759179909e-05 0.009337075393915506 -0.00013662688242483038 6.579486567767544e-07 0.00021144248058742852 -0.0008462486089037415 -0.00043943115108243525 0.0011408311124741794 2.743458486701335e-05 0.0008164655971894641 -0.000743932093589952 0.0004248685983123771 -0.0005961571586650101 0.0012229571136870181 0.00128420864733081 -0.0020327410863234955 0.0012512862947144715 0.0008457201462777961 0.00010712936669627423 -0.0024627640443569904 -0.000208627113326358 -0.00043942345672631815 -0.0003363401630193891 0.0013919528923353498 -8.405897051614195e-07 1.120624726551943e-05 -5.238972496898986e-06
age2 0.0001891510202224831 1.5732287440315156e-07 -0.00013662688242485347 2.0052303749572723e-06 -9.685944538764443e-09 -2.669771853745305e-06 1.0859397614901889e-05 4.875982088308238e-06 -1.563301941056626e-05 4.145583644417602e-07 -1.1607741713135174e-05 1.0264050992818675e-05 -6.3288093646935e-06 7.953368835179905e-06 -1.8028899655920915e-05 -1.78137320887215e-05 2.867140536239741e-05 -1.6954067757247794e-05 -1.1809720372318563e-05 -3.0184413932642356e-06 3.522694052972526e-05 3.092966819476896e-06 7.096259632490424e-06 3.208716488161083e-06 -1.868073013140449e-05 2.3918009162496752e-08 -1.6171973505607952e-07 6.384182083884572e-08
age3 -9.016463393538632e-07 -6.983536895391915e-10 6.579486567769789e-07 -9.685944538766094e-09 4.6933516269902384e-11 1.0716578954344023e-08 -4.509126462685115e-08 -1.7720874035359152e-08 6.761709387252178e-08 -5.658166389799861e-09 5.3783050124468813e-08 -4.539959445401365e-08 3.153618635356572e-08 -3.471831419561714e-08 8.716437862582551e-08 8.068957862366045e-08 -1.3211533145464192e-07 7.473731821868665e-08 5.2898742468966203e-08 2.2243923084914103e-08 -1.668199016868854e-07 -1.583198768678526e-08 -3.851944662015007e-08 -6.959149458934668e-09 8.238607395978559e-08 -1.561401619883616e-10 7.636703759111399e-10 -2.41952628067848e-10
PC_3 -0.00021488743568857545 2.1635130122035172e-05 0.00021144248058788375 -2.6697718537515284e-06 1.071657895437181e-08 0.0966245306505154 -0.001109850598826874 0.002044168934502235 -0.010749772987739145 -0.017434215194593903 0.012884533950449936 0.0028985242066292293 -0.0241169779250298 -0.003801302262451893 -0.004244324648354236 -0.00021503556692995836 0.02143987470869758 0.016592852564755043 -0.0053272193691767155 -0.03981090940419456 0.009175061709575136 -0.0053176388775054975 0.012395803391858693 -0.006864842829285243 0.011499002250653749 -3.419619314277152e-05 -3.6582107363726284e-05 -7.084311418208256e-05
PC_4 0.0018759202640713207 1.0155734155713958e-05 -0.0008462486088960794 1.0859397614787623e-05 -4.5091264626290425e-08 -0.0011098505988266694 0.33514667233955475 0.012545463647233926 0.033708285874360706 0.015897973496320505 0.0009653592878037467 -0.01877819931030466 -0.003660868442933287 -0.03262965502800212 -0.007781034027376484 0.021043911471831385 -0.04034220333218178 -0.019097334112391062 0.02718576500013392 0.01969548275262106 -0.025328052052716852 0.008593227552865854 -0.018091915941022472 -0.011002981846488657 0.0198261252969682 2.238796808341154e-05 7.290107519969488e-07 4.219899169248976e-05
PC_5 0.0010611789482916456 -1.862402754031078e-05 -0.00043943115107765196 4.8759820882372326e-06 -1.772087403501231e-08 0.002044168934502361 0.012545463647233817 0.4166525645645663 0.0037854655424363406 -0.0037808435310617483 -0.01328755661614977 0.017035098141994217 -0.046960417117486844 -0.007404578791263831 -0.04707733426315851 -0.02149921453066527 -0.01613304392894707 -0.024846837641673298 0.018292386685126834 -0.05739935938927444 0.018596555392888528 0.014283111246690032 -0.007300774936527909 -0.00805906031462176 0.0262283634688439 -4.558419280659391e-05 0.00010605174430737159 -9.415242643423695e-05
PC_6 -0.0024204129427146557 -4.809521308113541e-05 0.0011408311124666397 -1.5633019410452972e-05 6.761709387196168e-08 -0.010749772987739348 0.03370828587436042 0.0037854655424360557 0.5546045444097165 0.019021525162010364 -0.02127100296625715 0.005528474244630662 -0.030247119217804364 -0.0020859655654463806 -0.03194164958742499 0.006153867351266418 -0.00812384690165745 -0.0686534536089755 0.036509870180308435 0.045444709756144425 -0.0043882673122819975 -0.008297736480859259 -0.0317165711175389 -0.015352310356191211 -0.024684029211864484 3.164761482803918e-05 2.1776441875779314e-06 4.22654361375425e-05
PC_7 -0.0002087403883953167 -2.2039796273239057e-05 2.7434584860744716e-05 4.14558364533623e-07 -5.658166390243427e-09 -0.01743421519459395 0.01589797349632103 -0.003780843531061551 0.019021525162009625 0.7055922451690176 -0.008176009489450095 -0.016400333538877206 -0.04143163395332327 0.03122646793315446 0.06070194874690008 0.0778359483334729 0.017951510833589687 -0.07064389235575066 -0.02707783915070669 0.08167449741631723 -0.03903205663751426 -0.02404456955928338 -0.0009717495198326583 0.020146941407789477 -0.021159400698525146 4.0460190010585325e-05 7.680604659646473e-05 0.00012147441542494738
