 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.005059648916290893 -5.9083927634836255e-06 0.0008370133569794048 0.0010659926078775892 -0.00015868742221697736 -2.8574648983285306e-05 2.9588914144539575e-07 6.298941771572654e-06 -7.107219754422906e-08 -0.0014893790647338193 -0.0001455517157456409 -0.0011302231144529548 0.0012019998029910324 -0.0005806714582270501 -0.00027212631431609315 0.0019630334889040677 3.233415169894714e-05 -0.0005214035628908194 -0.0009542061649530528 -0.0001687493173545564 -0.00222932204750691 -0.0009994975400149928 -0.0031241119794564345 -0.0011239587953575092 -0.0017304573612350205 -0.002033231849939005 -0.001261777326161492 0.005491583824618388 0.0038925187702617946 1.9478049878987166e-06 3.42607056458099e-05 1.2982315745537708e-05 -1.4797378564664197e-05 -2.285744125647416e-05 -1.0408384621816539e-05 -2.1178659187142154e-05
yob -5.908392763483629e-06 1.2224054007266656e-06 -3.842688651720482e-07 9.119063922823811e-07 -3.3001108601997637e-07 3.7411263749540465e-08 -3.626731463243248e-10 6.2365095283628145e-09 -5.605379788864942e-12 9.24676233911081e-06 0.00020445178379068312 3.522407069897688e-05 -0.0001454275864663981 7.517019674399284e-05 -0.0001709503506771611 -2.695999588557548e-05 -7.565805028514528e-05 0.00014833630410000323 -4.66644277812493e-05 -0.00011909113473737355 9.28812603853761e-05 -8.491950322733284e-05 -2.3565402991502848e-05 8.281120333564395e-05 6.943551179211161e-05 -3.267781837313534e-05 -5.2261395903123564e-05 2.330555651597025e-05 -0.00015333744410863528 -1.0600142069797176e-07 -1.5601889925600405e-08 3.347825636333063e-08 4.398698367614723e-07 -4.592839982891509e-07 2.6597719621560715e-07 -1.565577628771978e-07
age 0.0008370133569786904 -3.8426886518478627e-07 0.0005269215961973718 0.005369287795243963 -0.0005241285942836084 -1.562380982090724e-05 1.4288792785442228e-07 1.5532255716458255e-05 -1.4207599100496854e-07 -0.000312475264710366 0.00010031396996431789 -0.00036340365585037194 8.303919166823521e-05 -0.000868642488873037 0.0004706709266269728 0.0003738629876089134 -5.4193928553398676e-05 -0.00023574195251046374 0.0007944171490449128 0.0005441833517212979 -0.0005586345625761595 2.1024526310950653e-05 7.620207543348686e-05 -0.00042603702338777743 0.0008033919221195587 -0.0004881868458430263 -0.0008224453245163396 0.0011372849765760383 0.0011914786859958699 7.443351441689105e-06 9.445005999655435e-06 -1.4733711533296835e-06 4.440390032191145e-06 -1.9270568054257916e-05 -6.772990259303873e-06 2.3298092471956725e-06
sex 0.001065992607871088 9.119063919199342e-07 0.00536928779524473 0.11088784605891296 -0.010127511079072987 -0.0001538573911730561 1.3715758715608795e-06 0.00028532153370713686 -2.5103377672427434e-06 -0.0016714326319234576 0.007175968402348607 0.0012256365155621262 -0.008607142998407593 -0.01257932497303807 0.004664467232944726 0.009446394309042894 -0.0007924989012547658 -0.003112391590274289 0.008733132246029562 0.009789364876712427 -0.007938756371005865 -0.0037348667795244015 -0.00035831595469519405 -0.02264224830445564 0.007252919077714929 -0.0024271849802155084 0.004789056571591403 0.0014785501077489438 0.007302499255284787 3.5003323761154534e-05 3.2418326218833387e-05 -4.91367831103297e-05 0.0002795429808217012 -0.00033634904346417887 -0.00015412159384421258 0.00018547418933011106
age_sex -0.00015868742221618939 -3.300110859983905e-07 -0.0005241285942837011 -0.010127511079073642 0.0009642085824197344 1.553206330106451e-05 -1.4211541454371483e-07 -2.8066146237241373e-05 2.5335893851653477e-07 0.00011712553350419437 -0.0007099412821296131 -0.0002010784291390794 0.0008460483311875743 0.0011365723844094962 -0.00048576283505590267 -0.0009733813210506837 0.000194431423074348 0.00040578801555119014 -0.0008225070508825727 -0.0008422900264439874 0.0004542080328111564 0.0002523365075371183 0.00012925562839185694 0.002098353067118269 -0.0005365167220638103 0.000684870675640049 -0.0003017451463343815 -0.00028887124918291406 -0.0007857924013754018 -5.351303302519091e-06 -5.045698340180185e-06 6.633215028713147e-06 -2.318325487172819e-05 3.198337132867996e-05 1.3852250737070494e-05 -1.7395802534695348e-05
age2 -2.8574648983273322e-05 3.741126375031258e-08 -1.56238098209085e-05 -0.00015385739117305453 1.553206330106405e-05 4.776717631907913e-07 -4.475131732813128e-09 -4.7405732862700454e-07 4.442449171822018e-09 8.412144352915756e-06 -4.806403859230446e-07 9.63355371362726e-06 -5.229168949225991e-06 2.9299609898596523e-05 -1.7604865682459188e-05 -1.3893680110221196e-05 -1.333400401846932e-06 9.233394125476619e-06 -2.529913567649161e-05 -1.6947915278675353e-05 1.5603639182540036e-05 -3.302432859510764e-06 1.061447692890323e-06 1.4603463662854644e-05 -1.3049676704072669e-05 2.1962322111384787e-05 1.8582820554598365e-05 -3.983178738360838e-05 -3.568544196201879e-05 -2.3460653953008756e-07 -3.0487008932892625e-07 6.861140613785527e-08 -1.1964896167587692e-07 6.105631298416404e-07 1.8261075000048642e-07 -7.173972480715727e-08
age3 2.95889141445211e-07 -3.6267314632858653e-10 1.428879278544452e-07 1.3715758715611163e-06 -1.421154145437345e-07 -4.475131732813489e-09 4.281005701386068e-11 4.442632879259215e-09 -4.250810805323727e-11 -7.21190687649447e-08 2.7697786069980832e-08 -7.864382722596873e-08 4.157009415630726e-08 -2.7377731912083504e-07 1.5640134385308177e-07 1.5117127797316647e-07 2.288287921912072e-08 -7.074621195561004e-08 2.2678473211062095e-07 1.4160743448042318e-07 -1.2797086163885313e-07 3.225252407113719e-08 -5.4058037662542907e-08 -1.4551641343774004e-07 5.5024318396653994e-08 -2.6122887056936654e-07 -1.3560040151062655e-07 4.142473477593866e-07 3.2542633209602326e-07 2.1836445544400006e-09 2.9260886417246115e-09 -7.943602625981764e-10 9.597236136993054e-10 -5.7011872209584706e-09 -1.4909638110233852e-09 5.968136126067342e-10
age2_sex 6.298941771542393e-06 6.236509527888983e-09 1.553225571646111e-05 0.0002853215337071775 -2.80661462372434e-05 -4.7405732862702127e-07 4.442632879258647e-09 8.406518333398781e-07 -7.771769757451359e-09 -2.4994501965749733e-06 2.1803254771787327e-05 7.461501252666129e-06 -2.4177677433137803e-05 -3.2486371841869484e-05 1.5863734137652742e-05 3.069452386208512e-05 -6.99103595340164e-06 -1.2615752357733465e-05 2.3898588318889052e-05 2.309383934114472e-05 -7.657705020201092e-06 -3.515739608479216e-06 -5.648871128298594e-06 -5.880042734628178e-05 1.1223143719839614e-05 -3.1033304540457955e-05 6.593463526251582e-06 1.1736343170630936e-05 2.6278061626156023e-05 1.9887638408543363e-07 1.7409085001771093e-07 -2.44362537436196e-07 5.859450039733715e-07 -8.996401347978437e-07 -3.4857166394042955e-07 4.876625017894699e-07
age3_sex -7.107219754406577e-08 -5.6053797713835825e-12 -1.42075991004994e-07 -2.5103377672432986e-06 2.533589385165708e-07 4.442449171822243e-09 -4.250810805323267e-11 -7.771769757451885e-09 7.338184292677365e-11 1.3484786264576643e-08 -2.0450114264463845e-07 -7.33805383267064e-08 2.0666359324256375e-07 2.9546841487045013e-07 -1.5770217832523455e-07 -2.9434833451239445e-07 6.425297578743422e-08 1.0853325574268485e-07 -2.1670751063489263e-07 -1.985535972050276e-07 3.58832736780341e-08 2.0926149375239245e-09 6.56327248434607e-08 5.169422546264125e-07 -6.625453802601468e-08 3.523212099201194e-07 -5.2797386321804774e-08 -1.3895308112359803e-07 -2.81133767328533e-07 -2.11083880015811e-09 -1.6925961126396764e-09 2.653912539830982e-09 -4.633930740418972e-09 7.779731081841714e-09 2.61778914555518e-09 -4.245601895021568e-09
PC_3 -0.0014893790647335637 9.246762339112617e-06 -0.0003124752647098026 -0.0016714326319110745 0.00011712553350302586 8.412144352898721e-06 -7.211906876478747e-08 -2.499450196541066e-06 1.3484786264271572e-08 0.27045281903241647 -0.04118602164052324 0.014953806742006788 0.03884163198687162 0.012185460302773975 0.00910184704131413 0.02227824725547451 -0.0515741521845933 -0.03153343722700699 -0.029722830544859493 0.05610785401753674 0.011361538635780691 0.08305210365848438 0.015505557732590242 -0.15456625096212956 -0.042559343610449746 -0.016333025429269444 0.041908842311999456 -0.04825833380635482 0.10827701126004886 8.367288319829792e-06 -0.00014938899403764742 -0.0003881046980407892 0.00024409896494224868 -0.000413399864470639 0.000271794256503566 3.670833636943419e-05
PC_4 -0.00014555171574633487 0.00020445178379066282 0.00010031396996439804 0.007175968402351871 -0.0007099412821298921 -4.806403859245154e-07 2.7697786069980577e-08 2.180325477179357e-05 -2.0450114264467992e-07 -0.04118602164052395 0.826442115638119 -0.008601657537980416 0.18120231214456498 -0.06470690721389853 -0.07659539956196627 -0.027469168578588183 0.01271705726335892 0.01881096956474025 0.06543969817893681 0.08512365667155443 -0.07432376089547507 -0.07731946034990453 0.08209120205679923 0.06462536214990164 -0.053449225165275574 0.015078021310650126 -0.04913996329797875 0.0413523070203176 0.10788473275832361 -0.0003747991064840405 0.00018961280173254973 0.00012963639090767703 0.0008994981720144193 -0.0010685030567027418 0.00014235819693699897 -4.819588889541966e-05
