 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0009737936609945778 -2.494055571680743e-06 0.00023559168190227057 -0.0002721042500607217 1.1897137602989477e-05 -7.2676338241443645e-06 6.874724466872606e-08 -3.090807278568354e-08 -1.931388301521178e-09 -0.0005463906907540766 8.89114890254756e-05 -0.00037024056222146077 0.00040987058399200406 0.0005911448773976726 -0.00030072656046718044 -0.0002931149606436437 -5.227971328280892e-05 -0.00046485381089136284 -0.0009745391635464347 -0.00020546477685445103 -0.0005354277720649148 -0.0004049978937451166 0.00018432259573781008 -0.00033956511753354535 -0.0002588610724526439 -0.00010495972576028292 -0.000810990703591678 0.0004050288013217848 0.0009650650593315697 3.7044604616231468e-06 7.84728822954726e-07 6.5386768013584565e-06 -5.606881861943986e-06
yob -2.494055571678839e-06 7.032090613870327e-07 2.8778314605248453e-08 -2.691664676276321e-06 -1.8971644237017555e-08 1.2539832761883476e-08 -9.925967667510584e-11 1.2998080402880055e-09 -4.72835805403011e-12 6.271522824747403e-06 9.423849992826753e-05 2.675499996515132e-05 -6.928588419389646e-05 1.92491017205208e-05 -5.337153618558306e-05 -6.499389638378488e-06 -3.2372137810723256e-05 6.015357499073406e-05 1.843250890306518e-06 -5.494634294454895e-05 4.555433039224293e-05 -6.314124807260187e-05 -1.3216446595481902e-05 6.789145217328017e-05 4.3205575061085966e-05 6.58199473712625e-06 -1.2335970699149707e-05 3.460374381855261e-05 -9.03086020905404e-05 -5.9215346474723006e-08 1.3233872947047675e-08 -4.389970465224508e-09 -1.9550092944477367e-08
age 0.00023559168190211675 2.8778314591702167e-08 0.00035649289944948926 0.0041747865204813505 -0.0003547748040467786 -9.291521587706927e-06 7.55252660933221e-08 9.24696844812902e-06 -7.515941366584571e-08 -2.9917540795272823e-05 -6.206476243359015e-05 -0.0003215489693831514 5.025188578368241e-05 -1.821864715967842e-05 0.00014953955407756597 -0.0001086914205806267 -8.946992452150272e-06 -1.5461205790080607e-05 9.767270630033735e-06 -0.0002994226404528248 -0.00016571668673254756 1.843970416884414e-05 -0.00015271276491236343 -0.00016601180872514407 9.684987736452204e-05 0.00020614469155465795 -0.0004682727239158503 -0.00033797984323631153 0.0004172929290743582 2.188632911087343e-06 1.323658614750535e-06 -5.947207665228935e-07 -3.1734968729311055e-06
sex -0.00027210425006902344 -2.691664676373218e-06 0.0041747865204753345 0.09904803750939986 -0.008055562240477895 -0.00010573616909381553 8.395206459960263e-07 0.0002034126856092886 -1.6147954195898238e-06 0.0001975787972275928 -0.0001536778648915337 -0.004353182023121317 0.0034191162282223644 -0.0025550205973909287 0.0009717052190561681 -0.0016873867051640933 0.0007133232882197583 -0.00037480126181385837 0.0030277159095503246 -0.006170472669508806 -9.513841521277361e-05 -0.0009919857481357195 -0.002764935182668674 -0.007883490824849236 -0.0017106881406578785 0.0030387456276627007 0.00046843970966720875 -0.004538883390652727 0.002364239787668671 2.829480676138839e-05 4.180845991577032e-05 -0.00014255575150000192 3.8189684222066744e-05
age_sex 1.1897137603584541e-05 -1.8971644213430027e-08 -0.0003547748040462295 -0.00805556224047782 0.0006764432887343766 9.247700910172766e-06 -7.516808811578274e-08 -1.7525016118823916e-05 1.4205226569328378e-07 -2.43518961754745e-05 2.2539326458596733e-05 0.0003427187130939175 -0.00026395000185169983 0.00022483076031602292 -8.747569387891136e-05 0.0001519463860393306 -2.7127985064751458e-05 5.759761339037151e-05 -0.00022976647118972323 0.0005251735732511746 -5.290927689609638e-05 8.594065444079006e-05 0.00027849402456071545 0.0006866061151648599 0.00020561277364601038 -8.514374364262879e-05 -2.3078969044406592e-05 0.00038152838245315585 -0.00019819137394133646 -2.3522236835498114e-06 -4.417544610034147e-06 1.1008306587415342e-05 -1.1968686039676058e-06
age2 -7.267633824139598e-06 1.2539832762289567e-08 -9.291521587705714e-06 -0.00010573616909396614 9.24770091018635e-06 2.4878721512294106e-07 -2.067391343249739e-09 -2.4732478089276584e-07 2.055188041044506e-09 9.439287224407172e-07 4.012576937751076e-06 8.646785951297738e-06 -3.3419761684826147e-06 2.1837772750987704e-06 -5.130078454571514e-06 3.2714344815232844e-06 -4.779288922453683e-07 2.631342132527732e-06 1.1412919717777935e-08 7.007068415046125e-06 4.2695061372299805e-06 -1.5068450426740113e-06 3.1290197685528056e-06 6.298846451195626e-06 2.1969674202368378e-07 -2.6989877381024327e-06 1.0616985045185294e-05 7.674042600926702e-06 -1.1417917799213193e-05 -6.499153226742786e-08 -4.1885802772287833e-08 5.572841905308575e-09 1.0404736801315473e-07
age3 6.874724466866876e-08 -9.925967667798827e-11 7.552526609330402e-08 8.395206459972101e-07 -7.51680881158898e-08 -2.0673913432495253e-09 1.7526378927160728e-11 2.0551439164569858e-09 -1.7421256727518158e-11 -9.8729485890826e-09 -2.9248704723869835e-08 -6.937121576138524e-08 3.3281152204196344e-08 -2.379264508585041e-08 3.8991168688598765e-08 -3.171637736435223e-08 5.096261683391303e-09 -2.9053435228754127e-08 -7.360447708378778e-09 -6.346387027557822e-08 -2.8073824822146706e-08 8.09575402939681e-09 -2.372871537408411e-08 -5.1865838734465475e-08 -1.8513833208991304e-08 4.897218796894586e-10 -8.056583010018419e-08 -4.9157093690328564e-08 7.987652439874081e-08 5.740184896753814e-10 4.029720312420568e-10 -3.988821371754614e-11 -9.431444576835112e-10
age2_sex -3.090807280299832e-08 1.299808039903775e-09 9.246968448113767e-06 0.00020341268560927935 -1.752501611882335e-05 -2.473247808923821e-07 2.055143916453951e-09 4.646324974215002e-07 -3.842215214329334e-09 7.491530218253852e-07 -6.270021718545537e-07 -8.223186012113358e-06 6.777693513403445e-06 -6.408596333363349e-06 2.2855221115043254e-06 -3.8136438781865835e-06 1.5987882684270009e-07 -2.3816826454035515e-06 5.060147815846464e-06 -1.3851232849560017e-05 2.6487305133738225e-06 -1.824135120372145e-06 -8.445295017229748e-06 -1.7718275901443177e-05 -7.47986935326758e-06 -2.1160748637173204e-06 6.144007875371816e-07 -1.048554797716199e-05 4.282919735203859e-06 6.000845533188016e-08 1.3136480916762709e-07 -2.72884713099754e-07 -1.8072038014603533e-09
age3_sex -1.9313883013454053e-09 -4.728358050763924e-12 -7.515941366571023e-08 -1.6147954195896901e-06 1.4205226569327367e-07 2.0551880410411153e-09 -1.7421256727491252e-11 -3.842215214329184e-09 3.236155663998142e-11 -6.449725873897701e-09 5.215952066584661e-09 6.379734141200068e-08 -5.8746779183500035e-08 5.8944815747308026e-08 -1.6930619370843285e-08 2.8676748204398763e-08 -4.287758025597486e-10 2.6765586662355416e-08 -3.2148996305093424e-08 1.1741820347295069e-07 -3.002319129149088e-08 1.0488658766490137e-08 7.824672043315746e-08 1.374488952648637e-07 8.304843707608816e-08 5.053044619916382e-08 -4.0423359012283924e-09 9.165868001750476e-08 -2.3562449492756944e-08 -4.755782193744557e-10 -1.18209696911541e-09 2.1835657646096226e-09 2.0073083029524197e-10
PC_3 -0.0005463906907540252 6.271522824746818e-06 -2.9917540795179656e-05 0.00019757879722849387 -2.4351896175543372e-05 9.439287224384249e-07 -9.872948589065409e-09 7.491530218269799e-07 -6.4497258739088046e-09 0.15328763630126158 -0.008955597966363655 0.002833864308370779 0.011465868214390228 -0.004412389373305998 0.01382128785473921 0.015138161998366732 -0.0374032546565347 -0.017134066823642248 -0.015251295338623731 0.021153286060156033 0.011576734896903878 0.03251432949460444 -0.011571157358582442 -0.07673843995613659 -0.01895155827502553 -0.007774232183176805 0.02766127874831739 -0.01572774919035338 0.04894748898924734 -5.5343476902526837e-05 -4.81839098094021e-05 3.3997416964437776e-05 -0.00016482832679327278
