 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.0078676522611388e-05 3.0960679377051094e-08 -2.4212912916144664e-06 -6.951580621757244e-06 4.568716176901995e-07 4.7434034111575174e-08 -2.7813848173899125e-10 -9.81290502955296e-09 6.5305465819136e-11 3.846817152833584e-06 -3.3854016631027205e-06 2.9796738378829864e-06 -3.723577281917571e-05 4.901822122923356e-05 -6.842812029680273e-05 4.611516694763419e-05 -4.120915740145238e-05 -3.434670139722326e-06 -7.589013102544172e-05 -7.036073076148862e-06 -1.692620058512359e-05 -5.066958865651243e-05 1.1681247180586788e-06 -3.523430419938749e-05 -2.700759096693538e-06 3.1965471965543995e-06 -4.2015446894035365e-05 -4.7422311505802064e-05 6.539995613962765e-05 1.376556509343096e-07 -2.310988998538699e-08 -2.364288965169201e-07
yob 3.0960679377062773e-08 9.779437947294211e-08 1.6617717723971022e-07 4.597652782691895e-07 -4.8117609294319384e-08 -8.965091645781845e-10 9.405388562136431e-13 6.907749571559246e-10 -1.7323827902122264e-12 8.122089322847892e-07 7.019972923421436e-06 5.404251880010319e-07 -6.990371799531241e-06 -1.610950004463714e-06 -3.138347347948845e-06 2.137786163108129e-07 -2.477944285085472e-06 4.538716799444568e-06 -1.9065425390534371e-06 -4.382202685015062e-06 5.980611952412545e-06 -5.408549022862141e-06 -2.609020586941555e-06 8.38221221028545e-06 2.709842715393519e-06 2.6438815198646465e-07 -2.095219798703977e-06 2.943319198277878e-06 -1.1357656461459746e-05 -5.661579682865336e-09 -4.269455056192889e-09 -1.5801112469737883e-08
age -2.4212912916283094e-06 1.6617717724029565e-07 3.4609864044921115e-05 0.0005073236237553986 -3.4268515240985664e-05 -6.990035758858528e-07 4.391516860534409e-09 6.957865241567986e-07 -4.374790001591036e-09 2.4837931075153902e-06 -5.908592886845399e-06 -1.0284527037447632e-05 -2.8139593804822912e-05 -1.5930625182054178e-06 9.065386882374961e-06 1.4689790382841986e-05 -8.096624862994649e-08 -1.0142858103793218e-05 7.560988357215604e-06 1.872436422130501e-06 1.5201968792385544e-06 -4.45040098382361e-06 -3.018575915129379e-05 2.041012722312224e-06 -5.882260608599369e-06 -4.264735999963819e-06 -2.9188359517607852e-05 -6.291910579903916e-06 1.2402011143655998e-06 -1.0648701099115322e-07 -7.608563801208246e-08 2.4698039226053156e-07
sex -6.9515806220431765e-06 4.597652782813737e-07 0.0005073236237555061 0.014158507291931815 -0.0009210881577869062 -1.0000855174960974e-05 6.156292739149063e-08 1.825364839146808e-05 -1.1274025755460464e-07 3.2709026462052284e-05 6.177175354639508e-05 -0.0001155268630391648 -2.573778907780534e-05 -0.00014163933993510905 0.00017994906559960555 0.0002907825865999554 -4.825836945282863e-05 7.206768236074069e-06 0.0001352907619435046 -0.00017212572030095625 0.00018588011920059376 -2.7890962720344042e-05 -0.0001053494028652791 -9.858221414466069e-05 0.0001352862211068823 0.0002604771143270158 -0.0002757384454711165 0.0001994756641896264 -9.702072411597628e-05 -4.5982292125210895e-06 -1.167458694124653e-06 7.814629648111167e-06
age_sex 4.568716177071432e-07 -4.811760929550192e-08 -3.426851524099853e-05 -0.0009210881577870259 6.215501474673106e-05 6.950365867835378e-07 -4.372110042146686e-09 -1.2642543173577222e-06 7.964481833330405e-09 -2.9689527687923714e-06 2.210406713028306e-06 1.4457996920342778e-05 2.4105457618203225e-06 8.165251652552023e-06 -1.766073628913123e-05 -1.815055148772735e-05 -6.064079813785734e-07 3.3617951800315804e-06 -1.2023266616557065e-05 8.223429684754443e-06 -1.1663711744774419e-05 1.687560751236538e-06 8.598886213853207e-06 1.0358378611193996e-05 -6.756289208388865e-06 -1.7449290624765107e-05 2.195272996198637e-05 -1.1274653264361167e-05 2.9702465773532007e-06 2.778595842898544e-07 -2.5982053561781103e-09 -4.754933427942118e-07
age2 4.743403411210103e-08 -8.965091645953934e-10 -6.990035758859373e-07 -1.0000855174960442e-05 6.950365867833967e-07 1.4516068400522667e-08 -9.309657916626556e-11 -1.4453057800215126e-08 9.270755734489917e-11 3.335073368611058e-08 4.5006647161723197e-07 3.2915571539013547e-07 4.180090247589179e-07 5.849842643815599e-08 -3.1216780155403984e-07 -3.105133079851672e-07 -1.554841636607366e-07 3.831721096613444e-07 -3.0247213803660173e-07 -2.503290057468366e-07 1.0066429441744938e-07 -8.019539045687099e-08 6.400709574334576e-07 2.2709343549472005e-07 2.776620916291589e-07 1.3624022077673192e-07 5.366130918698388e-07 1.656674395889671e-07 -4.6422980712620236e-07 1.100320825401046e-09 9.032896470797262e-10 -4.7954506294009725e-09
age3 -2.7813848174030357e-10 9.405388563233641e-13 4.39151686053535e-09 6.156292739149526e-08 -4.3721100421463375e-09 -9.309657916627349e-11 6.075369493360985e-13 9.269514593604859e-11 -6.048844989669312e-13 -7.54036125153966e-10 -3.6548908159766505e-09 -2.6078041928247956e-09 -2.715767290065574e-09 -3.2760889060677197e-10 2.0690179421557918e-09 2.0337939497026127e-09 1.4834417282181502e-09 -2.956902716598532e-09 2.264164286690859e-09 2.273320588302139e-09 -8.281521555170118e-10 8.476108808519321e-10 -4.573801630305744e-09 -2.1696369263947616e-09 -2.402440074155011e-09 -1.171306170718881e-09 -3.336609668562505e-09 -9.041199144169912e-10 4.431400759947432e-09 -6.666742681055538e-13 -3.758840167534899e-12 2.8735360238933633e-11
age2_sex -9.812905029852774e-09 6.907749571822414e-10 6.957865241571535e-07 1.8253648391472643e-05 -1.2642543173578633e-06 -1.4453057800219814e-08 9.269514593606707e-11 2.628152688433287e-08 -1.6861045390914955e-10 6.192464226281473e-08 -1.31458216640827e-07 -3.945461066828624e-07 -5.7744168219073946e-08 -1.6134120214486413e-07 4.522938006250843e-07 3.497642943882182e-07 5.2506123301079314e-08 -1.246802363180058e-07 3.207254746659663e-07 -5.4531693078245164e-08 2.2410789975586027e-07 -8.932407975282015e-09 -2.2858908744151633e-07 -2.964768144730247e-07 1.2189232398762106e-07 3.1488509439476524e-07 -4.7049722828970177e-07 2.2232505109877738e-07 1.4454836657512948e-08 -5.166752308994056e-09 1.0908686740464516e-09 9.08275502348769e-09
age3_sex 6.53054658175796e-11 -1.732382790255002e-12 -4.3747900015936656e-09 -1.1274025755464424e-07 7.964481833332031e-09 9.270755734493828e-11 -6.048844989671075e-13 -1.686104539091646e-10 1.0995824729462384e-12 -2.623194960425322e-10 1.2378786108506249e-09 3.0200816991010498e-09 4.121799737583537e-10 1.0443696200451626e-09 -3.3375445741272945e-09 -2.028656660224336e-09 -4.734807519008153e-10 1.0338453014056556e-09 -2.509157440319829e-09 -2.9807646616905647e-10 -1.3699581818673245e-09 -6.894872429611119e-11 1.7678772730251425e-09 2.2715567470352864e-09 -7.790844596185002e-10 -1.6972217683968111e-09 3.0138006466472607e-09 -1.6317116181309878e-09 -4.412955620863016e-10 2.935396241253225e-11 -1.1042689669531878e-11 -5.47310050729047e-11
PC_3 3.846817152833962e-06 8.122089322847477e-07 2.483793107493771e-06 3.270902646158218e-05 -2.968952768759872e-06 3.3350733686557966e-08 -7.54036125156832e-10 6.192464226213911e-08 -2.6231949603820246e-10 0.025326549320241736 0.000709731203967807 0.0017383648692069766 -0.0002563413338640098 -0.004460908018690085 0.001906649142971857 0.0037006452813964806 -0.00404330470887377 -0.00033889759180653895 -0.0013692581602469114 0.00053292602921628 0.005088850666157072 0.0026932659161323516 -0.0016499381082504074 -0.009415058107533238 0.0008582654539786812 -0.000576670975466376 0.0031622834065114284 -0.0006943472267757296 0.004790427332238728 -2.179893040955803e-06 -1.7360242763857336e-05 -1.580698211019419e-05
