 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0004895165710927292 -1.5295820109307504e-06 7.880812192882725e-05 -0.00012221414342939403 4.616091708193978e-06 -2.7827841032156604e-06 2.853572567002037e-08 2.738202073775053e-08 -1.404892981537224e-09 -0.00020471209657100864 0.00020123671021488125 -0.0002281252860779448 -5.213658028649703e-05 0.0004654619525847643 -0.0007607838928336663 -9.598269500579729e-05 -5.409586523383512e-05 -8.649947536585838e-06 -0.0002288542888681429 0.00011143376172133701 -5.001739597983314e-05 -7.516637970335314e-05 -7.35013965753689e-05 -0.00019503994708517297 -0.0005101238371761853 1.3439152970368143e-05 -0.0006832349684646454 -8.049427090740464e-05 0.0009655671420332225 -6.768702454200969e-07 2.046007030245019e-06 2.4027300563686153e-06 -3.915670156689707e-06
yob -1.5295820109300442e-06 6.176009918241253e-07 7.037781909941682e-07 3.630290554582079e-06 -4.6470644548410337e-07 -4.4117128258427075e-09 2.876610032122645e-11 1.1859523758513048e-08 -8.576306092189326e-11 1.7267830336227904e-06 0.00010785956048912432 2.4517708936672316e-05 -6.414948413822292e-05 1.2556609563864621e-05 -5.487185977454779e-05 -7.409644374424734e-06 -2.5428332326199946e-05 5.233745704088576e-05 -4.598462566147239e-07 -4.911496040573157e-05 4.192231867956007e-05 -3.616734329738902e-05 -1.5699950526627643e-05 5.749695698537274e-05 3.174013681236643e-05 -7.94117284938903e-06 8.214611029148688e-08 3.828728794777658e-05 -9.676701200802336e-05 -8.94904307297555e-08 -8.647530743237497e-08 1.603284227197467e-07 -1.3282533584792924e-07
age 7.880812192888654e-05 7.037781909926341e-07 0.00012018775541633787 0.0013032989355920082 -0.00011963045232724375 -3.2496218808064914e-06 2.6943063279471115e-08 3.249526930279174e-06 -2.693251653883367e-08 -1.22674802734867e-05 1.9333768853182993e-05 -9.870711615108495e-05 -7.525406088183371e-05 -0.00011996402152366967 1.5473204434476118e-05 -6.5454609069901e-05 -0.00011577672747536308 -2.6983756797519223e-05 -1.558259470277792e-05 -5.920490358532914e-05 4.343489511777188e-05 7.64452374062691e-05 -1.4971654422037968e-05 -7.12183879514735e-05 -8.763556179181535e-05 -4.338462264763924e-05 1.7820483833752792e-05 0.00012414366434769058 -3.1983155691396185e-05 -4.3780165162576176e-07 -1.3329769200620739e-06 7.118496895404529e-06 -2.6704589338319533e-06
sex -0.0001222141434283364 3.630290554617389e-06 0.0013032989355932162 0.029427897012300024 -0.002458918959766749 -3.319176032324164e-05 2.629199421043778e-07 6.283313998294758e-05 -4.993316591973579e-07 -0.00026273870638788996 0.00014377085894747986 -0.001753581471209689 0.0011610653675464236 -0.0016330479984800123 0.0008649160429067378 -2.774793716336358e-05 -0.0003727843490792473 0.00011512186349335926 -0.0004055160388420797 -0.00023721457215004305 -0.002398955022019142 0.0002587864407749162 -0.0007675197779894292 -0.0018434074876236225 -0.001681345907160843 -0.001533370442294807 0.0002082354831872988 0.0009608783970198158 -0.0012378695712164246 -5.249160433396277e-06 -1.6772580482295987e-05 7.614429921365213e-05 -1.7033426477789666e-05
age_sex 4.6160917080572685e-06 -4.647064454873638e-07 -0.00011963045232736239 -0.0024589189597667154 0.0002217296179942315 3.24022835336297e-06 -2.6866766434445376e-08 -5.983343016031444e-06 4.9514797115385444e-08 1.9164003928697674e-05 -3.6588849153356693e-06 0.00015198540070679293 -8.06692124622059e-05 0.0001275647650437095 -5.180658243680508e-05 -6.32658027859146e-06 2.80811753828672e-05 3.744240205901586e-05 2.327916007504819e-06 2.4767086878832486e-05 0.00018859785738235824 -7.39036180214636e-06 7.593350470545232e-05 0.0001684395310155987 0.0001857150076381783 0.00019574737484770148 4.662027801783569e-05 -8.445605268449786e-05 0.00013861731750632806 -4.679038557153086e-08 1.7901504920479838e-06 -5.2039504847856815e-06 9.840565676217156e-08
age2 -2.782784103217479e-06 -4.411712825885284e-09 -3.249621880806719e-06 -3.3191760323209856e-05 3.2402283533598786e-06 9.249741290695195e-08 -7.95439944415665e-10 -9.229841957709512e-08 7.93511690767818e-10 3.6251735467098025e-07 1.8295982124769978e-06 3.3296304636001105e-06 4.883196281669856e-07 4.646220254106119e-06 -1.617427353560072e-06 1.5612673099108097e-06 1.6533719352913e-06 1.5612007096570048e-06 -6.306596857482393e-07 1.142402119117694e-06 -7.282825219790756e-07 -2.975685702479483e-06 -9.172661806396008e-08 3.01352532807401e-06 3.6722234261290605e-06 2.0570678911167273e-06 -5.429495049909473e-07 -3.967662459329945e-06 -5.398494074035176e-07 4.7552613057810784e-09 3.8452253124619554e-08 -1.7410864870835225e-07 5.089331061654934e-08
age3 2.853572567003454e-08 2.8766100321606357e-11 2.6943063279474334e-08 2.6291994210412224e-07 -2.6866766434420355e-08 -7.954399444157039e-10 7.0441104912772595e-12 7.935375501111114e-10 -7.025094218738654e-12 -4.267179536005143e-09 -1.0146673178180057e-08 -2.7999237854680435e-08 -5.612629089708658e-09 -4.097127951804319e-08 7.348469985579827e-09 -1.614576110089402e-08 -9.578695274309034e-09 -8.282432937723674e-09 1.1876278424886846e-08 -1.4256079050930854e-08 6.458713366176375e-09 2.3942821602357717e-08 -1.2804472086403018e-09 -2.266061403252213e-08 -3.576459162488808e-08 -2.3341707297084072e-08 -9.083066555333659e-10 4.073359102977196e-08 2.0172612988096206e-09 -1.78365860835667e-11 -3.410951013318917e-10 1.3594844158284645e-09 -3.1052192451108624e-10
age2_sex 2.7382020741626066e-08 1.1859523758590229e-08 3.2495269302825825e-06 6.283313998294667e-05 -5.983343016031449e-06 -9.229841957718483e-08 7.935375501118398e-10 1.6851785645357313e-07 -1.4419293653922782e-09 -5.912574977529227e-07 2.167395838138083e-07 -3.7756969141560113e-06 1.7085845621775402e-06 -3.362399212347903e-06 8.199528115815799e-07 1.756305838494886e-07 -8.593444877187851e-07 -1.4208132315190637e-06 7.689501857386694e-07 -6.200979803028355e-07 -5.031662100274423e-06 1.838232226774451e-07 -2.5726996343928375e-06 -4.596853734528841e-06 -5.6245888587603615e-06 -6.857806481611482e-06 -2.456675818891728e-06 2.428542136252832e-06 -4.136538665536271e-06 6.652251309108514e-09 -5.8455861161104114e-08 1.2224241836337385e-07 2.3756394071443713e-08
age3_sex -1.404892981572749e-09 -8.576306092234074e-11 -2.6932516538863453e-08 -4.993316591973546e-07 4.951479711538588e-08 7.935116907686082e-10 -7.025094218745087e-12 -1.4419293653922891e-09 1.268337627265643e-11 6.193533107827132e-09 -2.0339950116249695e-09 2.8637781115541386e-08 -1.119424306036178e-08 2.773648286333569e-08 -1.6896041820495425e-09 2.06238532615793e-09 8.604701142920136e-09 1.257288593940273e-08 -1.2450180482004914e-08 7.292301042216951e-09 4.544296989858616e-08 -2.0562263444343997e-09 2.6614349241673334e-08 3.771514697924918e-08 4.9118310027819794e-08 6.584791024548535e-08 3.014949274641123e-08 -2.0980136966383652e-08 3.565435455851649e-08 -8.788936490069087e-11 5.56168692798011e-10 -9.356033479051858e-10 -3.416082182378878e-10
PC_3 -0.00020471209657100669 1.726783033622663e-06 -1.226748027347333e-05 -0.0002627387063876034 1.9164003928666303e-05 3.6251735467052836e-07 -4.267179536000645e-09 -5.912574977519485e-07 6.193533107818145e-09 0.13423684494068935 -0.005049289153517187 -0.0023136691672482365 0.006754441418723376 -0.006426977018152967 0.018507370374009683 0.01234346053145878 -0.029652935325373615 -0.012480065138025468 -0.00875787606754019 0.027961834426098824 0.013326402808370646 0.028431439407645177 -0.016418328833965972 -0.059437300253488014 -0.013776752656759202 -0.012021479784717907 0.022823699591835153 -0.016683583582616665 0.04303374381405156 -5.064882670661731e-05 -2.836100526532395e-05 4.8991460695227476e-05 -0.0001285655037154391
