 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.35088894213741e-05 -3.507904771051097e-08 -3.3537995002470315e-06 -1.0409313884503917e-05 6.507934113339435e-07 6.4946730153702e-08 -3.817569834520581e-10 -1.3249499843495496e-08 8.471083808523282e-11 3.700851851705717e-07 1.976890673307677e-07 1.8987732981911077e-07 -4.1499880561838456e-05 7.430469370878661e-05 -8.772003878144994e-05 5.2044319122534244e-05 -4.6686931070792866e-05 -1.2234484082028149e-05 -8.99388222031937e-05 2.842710674479151e-07 -2.917044226413694e-05 -5.6000925486597514e-05 -2.543722327640533e-06 -4.518517042838946e-05 -1.2008027462638103e-05 6.287262679358189e-06 -4.9136486078417254e-05 -6.173293616265434e-05 8.601774507423736e-05 1.4731515015821893e-07 -2.964467736127819e-08 -3.0302096629354115e-07
yob -3.5079047710501015e-08 1.0915187827641961e-07 2.14750326680622e-07 7.315293911203363e-07 -6.636881414436789e-08 -1.6014469168392612e-09 4.299963642871669e-12 1.0842154359494547e-09 -4.356722327790422e-12 7.482844580355327e-07 7.872813045823363e-06 6.728872840136826e-07 -7.138158617725332e-06 -2.610859359731857e-06 -3.19905185470741e-06 -1.4067779141963405e-08 -2.9618057215477657e-06 5.064996389817333e-06 -1.0818190042904595e-06 -4.470801112318134e-06 6.763165936848333e-06 -5.444868304166758e-06 -2.87685379401453e-06 9.02429518333574e-06 3.2251690023950863e-06 2.1422446911512952e-07 -2.0559756928295496e-06 3.704468341198588e-06 -1.2490677527075355e-05 -6.5136774623973895e-09 -3.4029426485653386e-09 -1.9688669361513247e-08
age -3.3537995002545506e-06 2.1475032668162423e-07 3.863097332345763e-05 0.0005518987397563893 -3.661785956980793e-05 -7.688387426337903e-07 4.775947236227626e-09 7.338712208439194e-07 -4.5688305207312124e-09 1.495367347513789e-06 4.255870450155119e-06 -2.4663743412313317e-06 -2.793592029695635e-05 5.99518593603356e-06 9.590222878648613e-06 8.00350161511682e-06 -1.4999634673837084e-05 6.7188866036827144e-06 1.2422582619258652e-05 6.34964145625129e-08 -7.70860747983375e-06 -7.848561893893312e-06 -2.1159074825084058e-05 1.2039968962122328e-05 1.302169669228835e-05 -9.284720994699525e-06 -3.206369151857176e-05 -1.9040212510401963e-05 -1.005285167490242e-05 -1.6031694456366525e-07 7.437753274977395e-08 1.7509549042752254e-07
sex -1.0409313884386917e-05 7.31529391138671e-07 0.0005518987397564245 0.014913058218609103 -0.000959423989896765 -1.0772430996690561e-05 6.583165089406005e-08 1.884783778499691e-05 -1.1560917022298581e-07 -5.514840125944673e-05 7.639105543742465e-05 -1.1974128871955002e-05 1.6422342019106243e-05 2.5734302653060655e-05 0.00014682545434026447 0.0001915091629339182 -0.000260537977857625 0.00020108773556553147 0.00031973877740826376 -0.00018450001421592215 -7.182078736727935e-05 -7.35179064727889e-05 7.852559701298035e-05 -2.9028352877919574e-05 0.00038428180754855216 0.0003039432246946443 -0.00031703898993448455 -7.645017128301083e-05 -0.00033390957195342594 -4.321226262564295e-06 4.837949497795585e-07 5.598656431270047e-06
age_sex 6.507934113530337e-07 -6.636881414595356e-08 -3.661785956980025e-05 -0.0009594239898965275 6.379758157604133e-05 7.326733300054029e-07 -4.5631031221324074e-09 -1.2832930819982957e-06 8.014900606756966e-09 2.4971103549195316e-06 1.2943398382179337e-06 7.83283960427985e-06 -7.577732703454232e-07 -2.5192897964144693e-06 -1.456795168800801e-05 -1.1359274069958522e-05 1.240903708140544e-05 -1.0003573651669748e-05 -2.3372958582083277e-05 1.0026748959061745e-05 4.095544879021699e-06 5.0481648295897564e-06 -1.5705283125739161e-06 5.69668195467539e-06 -2.1478531643308258e-05 -2.1747502690766112e-05 2.356713090295289e-05 6.5920520250948015e-06 1.6882131074266623e-05 2.506952767302116e-07 -8.886757292286706e-08 -3.4410730835739566e-07
age2 6.494673015382971e-08 -1.6014469168575312e-09 -7.688387426336821e-07 -1.0772430996687793e-05 7.326733300054223e-07 1.5694254803043465e-08 -9.934510025645401e-11 -1.4995392624412643e-08 9.502770147951409e-11 3.8832248964968176e-08 2.876716015266439e-07 1.7525684064117363e-07 3.8996980827967687e-07 -8.5478951646066e-08 -3.407142712561279e-07 -1.8071440288998142e-07 1.086702192873808e-07 4.7292799074541775e-08 -3.876361720762554e-07 -1.9871766735652334e-07 2.850553605133696e-07 -2.4727377219265624e-08 4.4807974480488406e-07 4.026986676336727e-08 -7.365082476759853e-08 1.976470009685088e-07 5.628468501881607e-07 4.40795306797551e-07 -2.4225375267289477e-07 1.93058763443501e-09 -1.5612521149438747e-09 -3.3710942652296908e-09
age3 -3.817569834500396e-10 4.299963642915264e-12 4.775947236226259e-09 6.583165089403009e-08 -4.5631031221316746e-09 -9.934510025644056e-11 6.389796446236955e-13 9.500759777873385e-11 -6.114084614653e-13 -6.977766746795131e-10 -2.8054186149555045e-09 -1.6232351899186647e-09 -2.3593333077716714e-09 4.932235083445736e-10 2.3405824012693634e-09 1.2387199454093418e-09 -5.0983307593638035e-11 -8.496027755064006e-10 2.8064758023398044e-09 1.892336073349061e-09 -1.9733087674654638e-09 5.779951401287822e-10 -3.302729860163156e-09 -1.0710842103982297e-09 -3.220751565374961e-10 -1.342983736572255e-09 -3.3042095239917876e-09 -2.717478509830538e-09 3.02800994414354e-09 -4.6976324503610464e-12 8.993239667633586e-12 1.9571070242304777e-11
age2_sex -1.324949984363743e-08 1.0842154359786788e-09 7.338712208435903e-07 1.8847837784987886e-05 -1.2832930819980183e-06 -1.4995392624408732e-08 9.500759777872668e-11 2.6330920464314163e-08 -1.6721849969988688e-10 -4.122978372207811e-08 -1.1152662417294101e-07 -2.5347687781629647e-07 1.3809574327508117e-08 4.942569234208966e-08 3.742897487308147e-07 2.2010320693329778e-07 -1.9583517978547824e-07 1.6212744604698813e-07 5.264902987104448e-07 -1.0997403091089085e-07 -7.34869184284057e-08 -8.358392879859437e-08 -5.387761619362771e-08 -2.0773598894298755e-07 3.8239287861288846e-07 4.3213634707720715e-07 -4.826910797819553e-07 -1.4712306548933817e-07 -2.3692704635570367e-07 -4.468668953738885e-09 2.423086308178278e-09 6.573019449938681e-09
age3_sex 8.47108380850094e-11 -4.356722327972443e-12 -4.568830520728192e-09 -1.1560917022290644e-07 8.014900606753704e-09 9.50277014794701e-11 -6.114084614651334e-13 -1.6721849969985607e-10 1.0780721431339357e-12 3.238064533625097e-10 1.0960851376421824e-09 2.0550534183887467e-09 -7.988624228831128e-11 -2.5404306425993194e-10 -2.7570340983646486e-09 -1.3100621811181434e-09 1.0146881355713516e-09 -8.756277466659042e-10 -3.6694376597948026e-09 1.3934098257505657e-10 4.092368003624832e-10 4.098494598289235e-10 8.286295783802924e-10 1.7786240669398025e-09 -2.2147734219718444e-09 -2.596312181526941e-09 2.969480572509858e-09 8.295363632145224e-10 9.80805623091878e-10 2.426519452222485e-11 -1.7245247699914027e-11 -3.932701693620937e-11
PC_3 3.700851851684937e-07 7.482844580354943e-07 1.4953673475199812e-06 -5.5148401259573346e-05 2.4971103549288384e-06 3.883224896485037e-08 -6.97776674678807e-10 -4.1229783722283834e-08 3.2380645336388764e-10 0.033665733115771306 0.0009256355105439991 0.001702292543183019 -0.00018790142027717683 -0.00530199508649583 0.0026736325527015143 0.004312315806247538 -0.00516470036913192 -0.0008635403309615745 -0.001593803744358673 0.0013333656313373418 0.006135210746502587 0.003570414847924176 -0.002257397000196555 -0.011490474189730157 0.00023973646137546544 -0.0008120652838622651 0.003974432231376759 -0.0011043750992248708 0.005934063123988286 -2.036685989468089e-06 -2.379072595878112e-05 -2.1739940284001746e-05
