 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 9.695904359912304e-06 3.4333510399268036e-08 -1.3591957475720045e-06 -6.595802654917658e-06 4.3594656004585804e-07 2.699665466029032e-08 -1.5460813444828316e-10 -9.534344663675212e-09 6.41506400374186e-11 4.137637803712401e-06 -1.6573239198686652e-06 2.6943886615514695e-06 -3.7398039852886734e-05 4.694542943500069e-05 -6.555776515674634e-05 4.5753911270043854e-05 -3.805494098200072e-05 -4.068924237523523e-06 -7.285727213080914e-05 -6.067705472650993e-06 -1.722475782924962e-05 -4.905686311080808e-05 2.6008016737850176e-07 -3.322516919362958e-05 -1.5321139757440144e-06 3.0083556869057076e-06 -4.130556766741778e-05 -4.515178628614456e-05 6.0477549996010294e-05 1.407933920582707e-07 -4.4822292343461236e-08 -2.371849620390273e-07
yob 3.4333510399280145e-08 9.579006314800984e-08 1.3799782686600177e-07 6.339595565182644e-07 -5.865079655070269e-08 -4.0026577374299613e-10 -1.949858514738099e-12 8.984262244420706e-10 -3.035705260442362e-12 7.944617607144334e-07 6.898518209595281e-06 5.494138249262532e-07 -6.6847083598420965e-06 -1.5830180742293842e-06 -2.9899996949670572e-06 6.674053291080169e-08 -2.4888520414029183e-06 4.463759294698671e-06 -1.6421532527557086e-06 -4.1506554701687785e-06 5.887900361600572e-06 -5.2470466841300105e-06 -2.4931209540046946e-06 8.213283497081568e-06 2.3965931871099584e-06 3.2253656586524083e-07 -2.0020929797227833e-06 2.953528805102706e-06 -1.0928114415352778e-05 -6.558570285050142e-09 -3.2908527456620714e-09 -1.5939046035491266e-08
age -1.3591957475636904e-06 1.3799782686603755e-07 2.4467281517747087e-05 0.00034960519299867104 -2.4294424289695054e-05 -5.02836725603124e-07 3.2003126091205394e-09 5.023245870108776e-07 -3.1994859706488327e-09 7.236054295050949e-07 -7.68804832691892e-06 -9.281994605783948e-06 -2.032705080840487e-05 -5.926288202768222e-08 9.64784391163015e-06 6.339121911197969e-06 -4.639053857145154e-06 -3.997693841647623e-08 4.146852607102305e-06 8.658557520356782e-07 -1.82466510850787e-06 -8.937287494117683e-07 -2.1891438059269988e-05 -9.153445102422804e-08 -1.3694170514400639e-05 -1.924113784277377e-06 -1.4644092254061973e-05 -1.1850902168149515e-05 9.74132969736609e-06 -1.4128388726263132e-07 2.162223022658399e-09 2.0841728058198246e-07
sex -6.5958026546121856e-06 6.339595565150361e-07 0.0003496051929980962 0.009477816977346344 -0.0006243868203807082 -6.941875748180364e-06 4.298373852077688e-08 1.2482190733245146e-05 -7.759886668199448e-08 3.9042932225063965e-05 3.141997193436629e-05 -0.00014830398609687277 3.6243336680822834e-05 -0.000169902905982435 0.00019997526896727068 0.00015785373274429166 1.820321792360938e-05 0.0001431812841872386 -6.200297757638461e-05 -0.00019027658148594465 -8.05367708184014e-05 -5.597192092768499e-06 1.1929185460431516e-05 -0.0001594138995880341 -3.618970843598922e-05 0.00022931442658395785 -5.4677129300027626e-05 -4.135998427284726e-05 -0.00016164101163235707 -3.2169290361709257e-06 -1.220429361455618e-06 6.481572350748815e-06
age_sex 4.3594656002978856e-07 -5.865079655046264e-08 -2.4294424289650538e-05 -0.0006243868203806576 4.329670760509546e-05 5.012623724678341e-07 -3.1937139887800533e-09 -8.967175164974226e-07 5.7233974534760225e-09 -3.4492979877707802e-06 4.004986407747702e-06 1.6669209510777273e-05 -1.6281095235225836e-06 9.800412912838123e-06 -1.8781062080809177e-05 -9.971555239127528e-06 -4.400436587391392e-06 -5.164666424109396e-06 3.662096094643158e-07 1.0187081216680812e-05 4.67538114685553e-06 3.6536455833919006e-07 1.3727958547630871e-06 1.4058464951117558e-05 3.7347171580189043e-06 -1.4972039734153406e-05 8.363624444143521e-06 4.93972091688735e-06 6.7846033371646445e-06 1.8542774792776924e-07 1.265821412239793e-08 -4.010788242515309e-07
age2 2.6996654660171612e-08 -4.002657737395291e-10 -5.028367256030895e-07 -6.9418757481921216e-06 5.012623724687453e-07 1.071517980820738e-08 -6.998540443510832e-11 -1.0689397270090279e-08 6.981706939887324e-11 6.444512902764308e-08 4.765848461118e-07 3.0781263310572885e-07 2.747859078070759e-07 2.6662063508256066e-08 -3.1970873260697074e-07 -1.557330337828578e-07 -6.261136955286722e-08 1.8409933241264782e-07 -2.3124301344582933e-07 -2.1612670701355492e-07 1.656731559039657e-07 -1.488647522071582e-07 4.80975019859171e-07 2.634553615199229e-07 4.1453514505537184e-07 9.790260316893032e-08 2.557428422538748e-07 2.792192145904516e-07 -6.095550704619247e-07 1.7654837302938e-09 -4.5606936715725713e-10 -4.141907277299379e-09
age3 -1.54608134447706e-10 -1.9498585147399238e-12 3.20031260912018e-09 4.29837385208515e-08 -3.1937139887858464e-09 -6.998540443510507e-11 4.668547675978622e-13 6.978242566406627e-11 -4.653959901102889e-13 -9.269692000801563e-10 -3.787694780102669e-09 -2.4663353453884864e-09 -1.8543812241528566e-09 -1.3050344850832184e-10 2.1085452344588664e-09 1.1212276804688343e-09 8.934827065723457e-10 -1.730139416933071e-09 1.8343763018271442e-09 2.0023728107298838e-09 -1.2330167209632893e-09 1.271874632862828e-09 -3.6052300456157694e-09 -2.368037344075383e-09 -3.191273694007943e-09 -9.603955484134793e-10 -1.6265368462254809e-09 -1.6085896845800878e-09 5.2388644655333365e-09 -4.738024111725446e-12 3.824518228244584e-12 2.514564890980638e-11
age2_sex -9.534344663601441e-09 8.984262244430559e-10 5.023245870098772e-07 1.2482190733243247e-05 -8.967175164973606e-07 -1.0689397270069679e-08 6.978242566393509e-11 1.91071590393494e-08 -1.2480667312462106e-10 7.188718195877002e-08 -1.6494698979053915e-07 -4.3676410059621484e-07 2.339897588754291e-08 -1.8994391236002868e-07 4.7014738665214777e-07 1.9877640729617664e-07 1.238622521809971e-07 4.312271034627847e-08 8.101054240963807e-08 -1.0682957111718413e-07 -8.409156399171253e-08 1.358783964482198e-08 -9.385679818225804e-08 -3.606603051172055e-07 -7.74942198271938e-08 2.6339224264403765e-07 -2.1543307646809535e-07 -1.0665874197451468e-07 -5.706520489739082e-08 -3.3020654511127318e-09 6.148133786550191e-10 7.755528725402633e-09
age3_sex 6.415064003549775e-11 -3.0357052603984437e-12 -3.1994859706419754e-09 -7.759886668197764e-08 5.723397453475301e-09 6.981706939873244e-11 -4.653959901093909e-13 -1.2480667312461434e-10 8.318136758785114e-13 -3.244425130789208e-10 1.4377669337647348e-09 3.259533733845452e-09 -9.751828991354387e-11 1.2060108393354769e-09 -3.413086204767272e-09 -1.1592798819506114e-09 -9.048736988949821e-10 -1.2273385148554453e-11 -1.0540984525934669e-09 9.271784919784503e-11 4.57496997143312e-10 -1.8309108474179406e-10 9.83729438257387e-10 2.6113573981869954e-09 4.261097092944213e-10 -1.3755854030988363e-09 1.522978418407969e-09 4.39030710101801e-10 -1.730130497683221e-11 1.7592436696237955e-11 -7.2006405530668624e-12 -4.703859723038221e-11
PC_3 4.137637803714845e-06 7.944617607143778e-07 7.236054294884827e-07 3.904293222472576e-05 -3.4492979877462917e-06 6.444512902799843e-08 -9.26969200082483e-10 7.188718195824584e-08 -3.2444251307548407e-10 0.02490757403606563 0.0006997755357812972 0.0017074310918210617 -0.0002950326318665435 -0.004335948167909746 0.0017888955155269126 0.003598745984314187 -0.003938030908879409 -0.0003065137263807848 -0.0012780497468770195 0.0005040085150485711 0.004957411151999436 0.002593892095080659 -0.0014967045069352357 -0.009034144283226854 0.000849624254520425 -0.0004731185192830167 0.0030604645353629516 -0.0006440560900852358 0.004608942255493503 -1.995627390129244e-06 -1.6327395094414536e-05 -1.5969558282658664e-05
