 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0013238918518281187 -2.789576389803818e-06 0.00030334991072178733 0.0002702051615241705 -3.687245950688451e-05 -9.601066557865139e-06 9.225119911410316e-08 1.3173988477731222e-06 -1.3537230197874713e-08 -0.0011211405814017573 0.0004655514015439591 -0.001091264902994888 -0.00018537299891840668 0.0010893908341483892 -0.0008869325130817144 -0.0005431486349874478 -0.0003465832404758279 -1.8148383640720245e-05 -0.000887131292773004 0.000658870245591848 -0.000368101956086518 -0.0008028764739911874 0.00012576594991890876 -0.0009139578621226905 -0.0004073570776202602 -0.0007661812282983378 0.00013530009217887817 -0.0006211472153495811 0.0008707234951015426 4.22082160415708e-06 1.7944074874328839e-06 1.0038217297570052e-06 -7.6049081431337205e-06
yob -2.789576389810147e-06 1.043951024907721e-06 1.5393547333325786e-06 1.943007332335561e-06 -2.8283215312976516e-07 -1.2552302536563535e-08 6.706795821948137e-11 4.359863441357526e-09 -4.555691527420521e-12 -3.7322051671029863e-06 0.00019848230895768196 6.720476358105337e-05 -6.873590847570094e-05 1.897802716543313e-05 -0.00011243250291219818 -1.2120766328563744e-05 -5.972224498344504e-05 0.0001003783384205971 -3.446901226754229e-06 -0.00011592302331181524 6.20420255407231e-05 -8.508085988718827e-05 2.838923677648067e-05 0.0001216366268833632 7.335786868183277e-05 3.754404812956011e-05 1.2580885020998058e-05 9.884893274864673e-05 -0.00017638899135973425 -5.719169435752675e-08 3.044333719405262e-07 -7.788405032777414e-08 -5.443828977317368e-07
age 0.0003033499107197901 1.539354733336128e-06 0.0003907798255640142 0.004331876855665418 -0.00038320703672267383 -1.0432574153193045e-05 8.658707029293297e-08 1.0266116812535171e-05 -8.51987716330929e-08 -0.00012009311747539259 0.0004510545083883581 4.9334383115989954e-05 -8.850061157319271e-08 0.0006334192119504606 -0.000882621959311176 3.67685364074928e-05 -9.88086217526292e-05 0.00042586435255580473 0.0004033204109787322 -0.00015396893375737094 8.701402630526782e-05 -1.3974771697959839e-05 0.00014568564556865355 -0.0002691743411305462 0.00016204632221862692 0.00027350931743116925 0.00011385937081890798 0.00023512275296764894 8.241196812584052e-05 2.8532527036438974e-06 -1.162930368059912e-06 -4.496978718577455e-06 2.744072832161681e-07
sex 0.0002702051614821307 1.943007332372222e-06 0.004331876855648594 0.09073233014261028 -0.007634206796661918 -0.00011225842512311637 9.08611381965221e-07 0.0001975483198865568 -1.597931638848712e-06 4.4596277675693865e-05 -0.0009144704926104006 -0.0014696906072809803 0.002860181443135251 0.0016557711247256843 -0.0055385888828924775 0.0029124632404641214 0.00020222225832345928 -0.0018240833739545926 0.0057595440920332345 -0.006928904837593827 0.004290908746392362 -0.0007879106252262145 0.0007317965439696525 -0.004357662488068294 -0.0033598092915037084 0.0021645795170668752 0.00046657457164961375 0.0036522058744144228 0.003796984814388745 6.0034246789573764e-05 -3.872761795906854e-05 -0.00011050292874522323 9.655874089339215e-05
age_sex -3.687245950354641e-05 -2.8283215312285766e-07 -0.00038320703672138775 -0.007634206796665516 0.0006702692417820702 1.0264073779546085e-05 -8.521046137365695e-08 -1.7901242497524357e-05 1.4837917611181357e-07 5.832832427975865e-07 0.00014120056097369395 0.00016508223693615886 -0.0002317642498413037 -5.16566472158673e-05 0.00042440363234107263 -0.00024131059081508002 -0.00014732352425165192 0.00013077928456234944 -0.0004281191931718904 0.0006437009712135204 -0.00036353182208509943 7.069890735894665e-05 -7.98457822132639e-06 0.0004487119845194794 0.00027490647906807975 4.7851663092003004e-05 4.8307390196781885e-05 -0.0002647444696853279 -0.0003335557140263174 -4.865701821958587e-06 1.006013318247572e-06 1.1171864345301933e-05 -7.2587184833040915e-06
age2 -9.601066557812433e-06 -1.2552302536702384e-08 -1.0432574153197541e-05 -0.00011225842512364707 1.0264073779587805e-05 2.8716846663963433e-07 -2.4393188702688717e-09 -2.827027769331071e-07 2.4004614421715088e-09 3.5201653698900036e-06 -4.418557606495267e-06 3.0140982802303525e-06 -8.699162155634704e-07 -1.1015621834438136e-05 1.7858408817428814e-05 4.801325142267757e-07 -1.2357582678584637e-06 -7.518190723663307e-06 -9.47197287579463e-06 1.3184889934188656e-06 -2.0379538854426214e-06 -1.2749026912392525e-06 -2.686288800007944e-06 9.838279268237465e-06 -1.342096614608934e-06 -1.258470790250044e-06 -1.3657698895569617e-06 -3.3268622540435578e-06 -3.808924815893095e-06 -9.092614628259279e-08 2.4645230326119067e-08 1.2094953104206239e-07 -8.271799051393382e-09
age3 9.225119911370535e-08 6.70679582180396e-11 8.658707029300056e-08 9.08611381970207e-07 -8.52104613740544e-08 -2.4393188702697034e-09 2.11386439415766e-11 2.4004369143217033e-09 -2.0789316132659488e-11 -3.5833581971017756e-08 2.99109995335321e-08 -4.214484309856818e-08 4.951569117501488e-09 6.102814488568222e-08 -1.3382929709336113e-07 -1.8511886820539253e-08 2.3599755899639696e-08 4.633228485305831e-08 6.342069501763083e-08 -1.1680041083839643e-08 2.5176816917758787e-08 2.8560131395672144e-09 1.601859402256722e-08 -7.279517390901579e-08 -3.088387399356567e-09 -2.7005536582650778e-08 -5.417874214678217e-11 1.924746278976131e-08 6.0807794050245415e-09 8.525857333460428e-10 -9.945630998915198e-11 -1.0827661852694882e-09 1.368429349833649e-11
age2_sex 1.317398847687083e-06 4.359863441007913e-09 1.0266116812505032e-05 0.000197548319886734 -1.7901242497531475e-05 -2.827027769321051e-07 2.400436914312014e-09 4.909475096219781e-07 -4.160043831286473e-09 -3.696080360683648e-07 -4.863615747929953e-06 -5.078527176877506e-06 5.8740974442062295e-06 -5.892982577002112e-07 -1.022698592101e-05 6.241741845741285e-06 5.863459674677781e-06 -4.462703053907531e-06 8.664401200636305e-06 -1.721802776908232e-05 1.0147376607719305e-05 -1.8579717604389927e-06 -2.5147388419033365e-06 -1.1768016264839745e-05 -7.554088309270198e-06 -5.940460860236108e-06 -3.961509665262384e-06 3.6784383648568946e-06 6.660144281497715e-06 1.2556538592245146e-07 4.663305602458358e-09 -3.148405813003986e-07 1.7759445046553882e-07
age3_sex -1.353723019718898e-08 -4.5556915237772106e-12 -8.519877163287332e-08 -1.5979316388507431e-06 1.483791761119223e-07 2.400461442163993e-09 -2.0789316132585678e-11 -4.160043831287802e-09 3.5946480521691387e-11 6.356204571940684e-09 4.780131121595763e-08 4.690742397126339e-08 -4.788643391247532e-08 1.996588951556486e-08 7.992991426303653e-08 -4.866396031353723e-08 -6.098512894433944e-08 5.08825983069268e-08 -4.790653097792855e-08 1.45483931750332e-07 -8.841795362392854e-08 1.4660721068344802e-08 4.310330685545581e-08 8.457166731703269e-08 7.194609215577181e-08 8.108477054000657e-08 5.826102313872359e-08 1.0949833324005733e-09 -2.771366582193736e-08 -1.0230922036869385e-09 -1.9967930085903155e-10 2.6887696535654565e-09 -1.3752006338893926e-09
PC_3 -0.001121140581401762 -3.7322051671048485e-06 -0.00012009311747627548 4.459627765766898e-05 5.83283244357094e-07 3.5201653699131136e-06 -3.583358197120586e-08 -3.696080361094205e-07 6.356204572276557e-09 0.22920977619932026 -0.010580145359161266 -0.007011666168849072 0.036107518348255874 -0.004755512815209823 0.011616652132378492 0.0323835768582582 -0.05705957562695535 -0.0381649259292607 -0.05425497824224907 0.051609411211005714 0.03471279254521381 0.0602118944400922 -0.04095965914714773 -0.1463700031026914 -0.03312126354153216 -0.013031958953183199 0.03532412543057646 -0.04377258988144177 0.10120162360196294 -6.622971374972933e-05 -2.666754067262594e-05 3.6742060045071797e-06 -0.0003156256078133694
