(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 9.4971265440039e-05 3.27019361629929e-05 -9.07713374843428e-07 -2.29900321666475e-05 4.84745121633606e-06 1.16902011728948e-06 -1.4501376052215e-06 -1.43532788622371e-06 -1.95280047100301e-06
covarage 3.27019361629929e-05 0.000241329277704341 0.000326764704456664 -0.000386371502449853 -1.90565308162452e-06 7.44003248056173e-06 2.63501575013989e-07 -1.02158211206866e-06 -4.36168109564946e-07
covarsex -9.07713374843428e-07 0.000326764704456664 0.000735104464496553 -0.000774992809893199 -4.11648887241536e-06 3.98757214061785e-06 5.41343840951126e-07 -2.12897257276214e-06 1.34800113535461e-07
covarage_sex -2.29900321666475e-05 -0.000386371502449853 -0.000774992809893199 0.000933309819330233 5.68098429388362e-06 -2.86156390528376e-06 -1.2545556595564e-06 2.41530081184735e-06 9.65979411122205e-08
covarPC_3 4.84745121633606e-06 -1.90565308162452e-06 -4.11648887241536e-06 5.68098429388362e-06 8.23598494837046e-05 2.75655895896718e-06 -1.57859129419756e-07 -2.39455621829193e-06 -2.64257579938701e-06
covarPC_4 1.16902011728948e-06 7.44003248056173e-06 3.98757214061785e-06 -2.86156390528376e-06 2.75655895896718e-06 8.78327420265982e-05 -2.39531447335796e-07 1.28992518466346e-06 2.59217912450677e-07
proband -1.4501376052215e-06 2.63501575013989e-07 5.41343840951126e-07 -1.2545556595564e-06 -1.57859129419756e-07 -2.39531447335796e-07 0.000217252234450366 -0.000142125963008648 -0.000130747389874297
paternal -1.43532788622371e-06 -1.02158211206866e-06 -2.12897257276214e-06 2.41530081184735e-06 -2.39455621829193e-06 1.28992518466346e-06 -0.000142125963008648 0.000276780846708006 1.00620890737331e-05
maternal -1.95280047100301e-06 -4.36168109564946e-07 1.34800113535461e-07 9.65979411122205e-08 -2.64257579938701e-06 2.59217912450677e-07 -0.000130747389874297 1.00620890737331e-05 0.000251574147599457
