 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0008810882134270649 -2.937411511648733e-06 0.00020578123141514758 0.00017919076531257283 -2.363810178003488e-05 -6.488133664025557e-06 6.208656480903073e-08 8.410479780205704e-07 -8.719368805574544e-09 -0.000397364837078057 0.00018038064126009822 -0.00016060317313955667 5.5769609526209366e-05 0.0003660499176491867 -0.0009970027774155517 -9.210060387253135e-05 -0.00028642654924813764 -7.516618069982143e-05 -0.0005477058324515092 0.00028787633309848755 -8.017378588153531e-05 5.23350891979011e-05 -0.00016943212360289253 -6.00256435338067e-05 -0.0008007910052144084 -0.00029723941387268545 -0.001125057571644645 -0.00013933403181506975 0.0018290753663405546 3.9684710724151694e-07 4.939433044384074e-06 -5.289762121658243e-07 -6.636390825195657e-06
yob -2.9374115116497606e-06 9.580919329832148e-07 3.3365512995539953e-07 7.392617924301113e-07 -3.187462163111331e-07 1.2357649715494173e-08 -1.0425187398173668e-10 8.580177715657566e-09 -6.048634477169614e-11 2.1520774108272244e-06 0.0001714204771787465 4.395587915568872e-05 -9.54878137760222e-05 2.110368652108404e-05 -8.642871422408509e-05 -1.1557300100668845e-05 -3.515296344713256e-05 8.243780197666751e-05 -4.818297640415844e-06 -8.303061406046437e-05 6.616192114682842e-05 -5.642379554132654e-05 -2.2789430545540627e-05 8.858744775170047e-05 5.315931955681431e-05 -1.7204539587222726e-05 1.555580284548562e-06 5.866998597535807e-05 -0.00015497438044595127 -1.3119127987241927e-07 -8.900388307535726e-08 2.379231440317095e-07 -3.2742351720794077e-07
age 0.00020578123141445041 3.336551299606922e-07 0.00039941118505842617 0.004689341254108205 -0.0003972781746581004 -1.0302537151567852e-05 8.242375701177019e-08 1.0255391856434087e-05 -8.204871214470754e-08 -0.00011444873119070461 -0.0001813127440494885 -0.0003063078497563691 -0.00012311248992975235 -0.0002922088637979598 0.00016872084112868078 5.509924899624964e-05 -0.00015725893012921043 -7.587654238051638e-06 0.00017414053854235178 -0.000300707036621096 -0.00012463327723302554 0.0003005754379051026 0.00010692332137800181 -0.00012202505947213266 0.0002624387975507062 -0.0005472660351240906 0.0003053188551867741 0.00020292560812588367 0.00011420995263090765 -8.462054997517091e-07 3.655531379797319e-06 -5.88669072520962e-06 2.2813316407682467e-06
sex 0.00017919076529812977 7.392617924280747e-07 0.004689341254098701 0.09290312563527146 -0.007563828368050258 -0.00011703239253148071 9.118920814191382e-07 0.00018986973246173336 -1.48939670608767e-06 -0.0012239480678922115 -0.002554088544846005 -0.004740350071524112 -0.00026167477573155656 -0.0029217792291932475 0.000922039236376708 0.0009586543897719328 0.0006745000344368415 -3.362086665187156e-05 0.0035614105836305502 -0.003063948813825317 -0.004061765095552755 0.00347837708833038 -0.001933884412754776 -0.004993908557972124 0.005032940464414607 -0.006039865464360325 0.0016134239384239457 -0.0007661677728698294 -0.0027196851070254396 1.0518811970267628e-06 4.747555645717084e-05 -0.00013907720555317478 8.235479055947023e-05
age_sex -2.3638101778686688e-05 -3.1874621631587585e-07 -0.0003972781746571396 -0.007563828368048593 0.0006419027654244213 1.0249794012264868e-05 -8.201024168329405e-08 -1.664496272665184e-05 1.3395998292356667e-07 9.451005869562794e-05 0.00020886913781932863 0.0003973147161815664 4.0992584374196755e-05 0.00023696596350289542 -6.605105950469594e-05 -6.88325112529615e-05 -3.118713142466832e-05 9.565042250374895e-05 -0.00033526202553022297 0.00022593289347856525 0.0003364560695466395 -0.000202913297467951 0.00013901414239414042 0.00046308456621814783 -0.00032049137643164725 0.000584751455038673 -1.5246681053084264e-05 2.1520510354435013e-05 0.00023084049353750725 -5.542024831613253e-07 -3.4801707342569814e-06 1.1013739340505535e-05 -6.896783811633315e-06
age2 -6.488133664005729e-06 1.2357649715490828e-08 -1.0302537151565763e-05 -0.00011703239253170813 1.0249794012288271e-05 2.7413458350943217e-07 -2.247692502054576e-09 -2.724741847494296e-07 2.234295579969601e-09 2.9331891318826323e-06 8.343704458553933e-06 8.44837673996964e-06 1.2382114060675483e-06 1.0098418587088267e-05 -6.595872490107043e-06 -1.417696022593142e-06 3.611453733440792e-06 2.1053800472758066e-06 -5.601741422355775e-06 6.038702282189435e-06 3.1305158665314154e-06 -8.441545481094706e-06 -3.433289457375833e-06 4.972676861087498e-06 -4.20279435958618e-06 1.4694675850168999e-05 -7.435684975097962e-06 -6.450528951646303e-06 -5.79649294629738e-06 2.0807212238748012e-08 -8.566209599362751e-08 1.244760259425475e-07 -5.535822173422034e-08
age3 6.208656480886086e-08 -1.0425187398081888e-10 8.242375701174036e-08 9.11892081420838e-07 -8.201024168347172e-08 -2.2476925020542142e-09 1.8834653085438793e-11 2.2342856296723615e-09 -1.872474118820787e-11 -2.5062498263635355e-08 -5.9185557290316684e-08 -6.372534086414632e-08 -1.3651905583076442e-08 -8.868849279665859e-08 4.6735295002222945e-08 5.6010907086503405e-09 -3.361872672160287e-08 -1.329510669398212e-08 5.25694881356442e-08 -5.005654971343131e-08 -1.9130726670210382e-08 6.315347169863547e-08 2.2024727446477266e-08 -3.503300292748135e-08 2.3445405866595037e-08 -1.242692863111744e-07 4.666085508922129e-08 6.64796763226566e-08 4.689460685882705e-08 -1.7785963596165606e-10 6.121739883798478e-10 -8.164254934510854e-10 4.0048407830209787e-10
age2_sex 8.410479779837425e-07 8.580177715738225e-09 1.025539185640545e-05 0.00018986973246165053 -1.664496272664848e-05 -2.724741847487256e-07 2.2342856296669667e-09 4.440801035830202e-07 -3.660470176413958e-09 -2.4620903086505866e-06 -4.789792100845908e-06 -9.726905136784066e-06 -1.6528009779153418e-06 -6.298863158673131e-06 1.4086274730554794e-06 1.5138392077547212e-06 -5.529621673631814e-07 -3.3931651445223916e-06 9.959884963461878e-06 -5.096456753512304e-06 -8.921574574280281e-06 3.870587872212367e-06 -3.8964049473287775e-06 -1.2472934595878193e-05 6.46341242767943e-06 -1.708856737479253e-05 -1.8502654882495042e-06 5.814571076660906e-07 -5.826200737869575e-06 1.5157398325039145e-08 7.145865960055245e-08 -2.5854649761659064e-07 1.8331887977222034e-07
age3_sex -8.719368805251628e-09 -6.048634477280229e-11 -8.2048712144451e-08 -1.4893967060867269e-06 1.3395998292351566e-07 2.234295579963246e-09 -1.8724741188158865e-11 -3.660470176413332e-09 3.082389532390948e-11 2.1165099801533384e-08 3.4591188412247986e-08 7.377375568735046e-08 1.6773174801645444e-08 5.1731516175319e-08 -7.53875302588085e-09 -6.521858617630454e-09 1.580391382893394e-08 2.9439755161487456e-08 -9.216303156844133e-08 4.017216705126755e-08 7.898741801152122e-08 -2.3443282333970517e-08 3.8325195815442364e-08 1.0010757972554504e-07 -4.49115271031899e-08 1.495721657444134e-07 3.247251408089796e-08 -1.3038659284232598e-08 4.4997299182110855e-08 -1.3404960254721496e-10 -4.1974637066143774e-10 1.880403377231258e-09 -1.5115640367990105e-09
PC_3 -0.0003973648370778753 2.152077410827245e-06 -0.00011444873119086186 -0.0012239480678977893 9.451005869614979e-05 2.9331891318873553e-06 -2.5062498263677538e-08 -2.462090308665249e-06 2.116509980165962e-08 0.20605123536006895 -0.010106781859896549 -0.004916127810713559 0.011002235008624413 -0.004338651254765369 0.02714569948153146 0.014711422475387984 -0.04274470887437911 -0.02002477378369293 -0.012380742757904677 0.0416277638282189 0.017982114026080444 0.04671116841470746 -0.021227301511275175 -0.09065590765688847 -0.021950683848598388 -0.014087038830568815 0.03431870657815098 -0.024808658244280777 0.0675119620514533 -4.706307200658012e-05 -6.586545368219151e-05 5.386006820229412e-05 -0.0001531173935626142
