(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00884126739654698 0.00771824977589137 0.00259008711268416 -0.0069146293392122 -3.91487859056111e-05 -4.17031677537984e-05 -7.16733907535653e-06 -0.00014073654701893 -0.000194159275952311 0.000184601520166175 0.000101718273070314 0.000169789103280094 4.7283901087539e-05
covarage 0.00771824977589137 0.0112222158476315 0.00829373879318029 -0.0180691744100573 -5.81330068738308e-05 4.23114565727866e-05 -8.16611497677655e-05 -2.52651064063632e-05 -6.49934778560593e-05 -9.14462879852437e-05 0.000143761561565474 0.000246442205305288 -0.000107883471129941
covarsex 0.00259008711268416 0.00829373879318029 0.0107697545549868 -0.0200121159710891 -3.9072238057547e-05 -2.07953182744087e-06 -8.44941704231881e-05 -2.65898272958568e-05 7.24873058536392e-06 -0.00015978915767165 0.000183254635434445 0.000319800531539185 -0.000121604735442516
covarage_sex -0.0069146293392122 -0.0180691744100573 -0.0200121159710891 0.0422154452751252 2.91249887230017e-05 9.37416197205086e-05 0.000105049175048869 -7.94613099227029e-06 1.99238302203072e-05 0.000205130668996265 -0.000190798101075157 -0.00043891546964359 0.000143731338722242
covarPC_3 -3.91487859056111e-05 -5.81330068738308e-05 -3.9072238057547e-05 2.91249887230017e-05 0.00125729936195188 -0.000121600770214902 3.18690799282486e-05 -5.03383045281986e-05 -0.00010181121735533 6.11898865043882e-05 -8.9261943459302e-05 8.49345084307394e-05 1.7923849563313e-05
covarPC_4 -4.17031677537984e-05 4.23114565727866e-05 -2.07953182744087e-06 9.37416197205086e-05 -0.000121600770214902 0.00113693311240049 -6.18482304343738e-05 6.14759773119293e-05 2.96957824453493e-05 -2.09408364485648e-06 -3.87369030044374e-05 3.03631188976866e-06 -8.40991767275479e-06
proband -7.16733907535653e-06 -8.16611497677655e-05 -8.44941704231881e-05 0.000105049175048869 3.18690799282486e-05 -6.18482304343738e-05 0.00227407007514475 -0.00117143895432135 -0.00115596726537442 4.37062979860029e-05 2.06443196510639e-05 -5.19045827646962e-05 6.69008536356916e-05
paternal -0.00014073654701893 -2.52651064063632e-05 -2.65898272958568e-05 -7.94613099227029e-06 -5.03383045281986e-05 6.14759773119293e-05 -0.00117143895432135 0.00647533317468526 0.000503418529008041 -0.00523293847714352 -0.00416876892017692 0.000188434501403752 3.42071341117298e-05
maternal -0.000194159275952311 -6.49934778560593e-05 7.24873058536392e-06 1.99238302203072e-05 -0.00010181121735533 2.96957824453493e-05 -0.00115596726537442 0.000503418529008041 0.00596432942727343 8.4888297162197e-05 2.79469084197835e-05 -0.00424671365927834 -0.0041780958493172
gpp 0.000184601520166175 -9.14462879852437e-05 -0.00015978915767165 0.000205130668996265 6.11898865043882e-05 -2.09408364485648e-06 4.37062979860029e-05 -0.00523293847714352 8.4888297162197e-05 0.0176035853344069 -0.00727312851808837 -0.00030011521406712 -7.5291241727595e-05
gpm 0.000101718273070314 0.000143761561565474 0.000183254635434445 -0.000190798101075157 -8.9261943459302e-05 -3.87369030044374e-05 2.06443196510639e-05 -0.00416876892017692 2.79469084197835e-05 -0.00727312851808837 0.0154355202488003 -3.73168268705688e-05 -0.000171184929203103
gmp 0.000169789103280094 0.000246442205305288 0.000319800531539185 -0.00043891546964359 8.49345084307394e-05 3.03631188976866e-06 -5.19045827646962e-05 0.000188434501403752 -0.00424671365927834 -0.00030011521406712 -3.73168268705688e-05 0.0106359044997019 -0.00215699578613731
gmm 4.7283901087539e-05 -0.000107883471129941 -0.000121604735442516 0.000143731338722242 1.7923849563313e-05 -8.40991767275479e-06 6.69008536356916e-05 3.42071341117298e-05 -0.0041780958493172 -7.5291241727595e-05 -0.000171184929203103 -0.00215699578613731 0.0104614089931674
