 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0002528694988694296 -8.939106476005156e-07 6.165397828097812e-05 -9.431435261957406e-05 4.934468507769124e-06 -1.913954400804061e-06 1.8063032970847245e-08 -5.498837085422571e-08 -1.2067829279081978e-10 -9.008770730036036e-05 5.9884385644838666e-05 -0.00015760363158204437 3.382651649533105e-05 0.0001994019941726593 -0.00034980768771196517 -5.14219882375355e-05 -5.198329425913169e-05 -1.1407287980160586e-05 -9.456646401768856e-05 4.902611945900239e-05 -6.997618862067805e-05 -5.528389002646853e-05 -1.9291796180602467e-05 -0.00012201914298658573 -0.0002389061834932562 -3.140325742564141e-06 -0.0003446497296457747 9.826336406535187e-06 0.0005033679658341998 -3.041727671741634e-08 1.6995575127061784e-06 5.776497667929328e-07 -2.605130858582925e-06
yob -8.939106476005321e-07 2.9548307709769174e-07 -2.022636157200302e-09 -1.2349649099051217e-06 -3.840349922134043e-09 5.88319111100671e-09 -4.5833025608862956e-11 6.558155045934619e-10 -4.619980965535709e-12 7.51652206220532e-07 5.170020936468618e-05 1.1891911255735983e-05 -3.10389628839315e-05 6.021489880646646e-06 -2.648759924991694e-05 -3.632131475595372e-06 -1.2012391645327823e-05 2.3362374833832593e-05 -1.0751849994500523e-06 -2.3835680930224374e-05 2.0282890843821775e-05 -1.7702564496382243e-05 -7.613029989412639e-06 2.8291615555980798e-05 1.6808555014153857e-05 -5.162082247396958e-06 -8.505311459798207e-07 1.8359710265869528e-05 -4.585117937920294e-05 -2.6968771766261915e-08 -3.3888005009401805e-08 7.264339766678376e-08 -8.450941528394662e-08
age 6.165397828103608e-05 -2.022636158641522e-09 0.00012330793187376605 0.0014599195157953943 -0.00012282637560936664 -3.160555570477331e-06 2.5135153385017968e-08 3.1482638843311673e-06 -2.503909242373013e-08 -8.77887506993473e-06 -5.5671292107062804e-05 -0.00013809458070325237 -1.2869390247505531e-05 -0.00014153547643417486 3.6676192710928215e-05 1.4062298928223593e-05 1.1011890443161055e-05 -2.73954522102578e-05 -2.361309963449528e-06 2.9151152367518998e-06 -0.00012286042693498663 3.477053236548451e-05 -1.5156416435722112e-05 -0.00015530390472680937 0.00014383044515186284 -4.718963067814482e-05 -1.5011410487659557e-05 0.00010323257689434035 6.718518547683192e-05 2.037727459377873e-07 6.898327091125631e-07 4.610627313127108e-07 -1.0254957125155217e-06
sex -9.431435261788567e-05 -1.234964909918169e-06 0.001459919515796139 0.034354457868563094 -0.0027609983089276163 -3.6263755933225855e-05 2.8123886272235636e-07 6.854090974732533e-05 -5.327377714222146e-07 -0.0004351052452339357 -0.0003415687806798902 -0.0012905053754771914 -0.00048196378058927884 -0.0014910254372308095 0.00044807081804134415 0.0010669349116457741 0.0010791895565545138 0.00023945931418759258 -0.0001329837264971193 0.0007146526752436312 -0.002650571407292881 0.0006831229259772642 -0.0008870163255346911 -0.003102344962205263 0.0022586969601385387 -0.0007388477261741313 0.00029912533148455543 -0.00011508904906779008 0.00016356294364320068 -3.73105637115485e-06 8.336763293030789e-07 -8.413796144344075e-06 1.4345126009133372e-05
age_sex 4.934468507592421e-06 -3.840349917077699e-09 -0.00012282637560943156 -0.002760998308927556 0.0002299317058455317 3.1481979151969122e-06 -2.5037711759401105e-08 -5.869998470330805e-06 4.66522449406362e-08 3.2147353385393345e-05 2.974907123586609e-05 0.00010693508601853177 4.705920961995652e-05 0.00011665224968355426 -2.609177719583708e-05 -8.450787985377528e-05 -7.747102871965517e-05 9.397408106473513e-06 -3.366226970720523e-06 -5.17818132132321e-05 0.00020438217453090578 -4.165791921190082e-05 8.11041223186203e-05 0.0002507284702193839 -0.00014697391158956705 9.536806985808081e-05 3.180250797240511e-06 -6.831230602983397e-06 3.7738400120350698e-06 6.024775296776084e-08 2.0354178573360422e-07 7.643255304611645e-07 -1.5281315827289227e-06
age2 -1.913954400805974e-06 5.883191111083294e-09 -3.160555570477367e-06 -3.6263755933203974e-05 3.148197915194942e-06 8.341819231535273e-08 -6.79052449921476e-10 -8.295871180212259e-08 6.753579821798564e-10 2.3154315521048854e-07 2.4394400550097638e-06 3.763626521107597e-06 -2.634485593424255e-07 4.2018692163358135e-06 -1.4445451475794928e-06 -3.120279810005214e-07 -6.156428519898287e-07 1.1066876778165461e-06 -4.6112895407230513e-07 -2.1677795321102e-07 3.048941794643307e-06 -1.3253594876719442e-06 1.8545705903512812e-07 4.4036107693413315e-06 -2.53942481729989e-06 1.583052217958618e-06 2.1635816582841876e-07 -3.0516119541976857e-06 -2.3025421494991335e-06 -7.3389342662025096e-09 -1.3152496895526867e-08 -1.604863109066894e-08 2.116392685067629e-08
age3 1.806303297086321e-08 -4.58330256094843e-11 2.5135153385018822e-08 2.8123886272216393e-07 -2.503771175938388e-08 -6.790524499214924e-10 5.643743212384291e-12 6.753267788880856e-10 -5.612906117264006e-12 -2.4185914025314755e-09 -1.6674567514904794e-08 -2.9687962730771854e-08 6.731376501792631e-10 -3.427410716183896e-08 8.36985409138738e-09 6.004312642468316e-11 4.898770585864448e-09 -6.967038542570514e-09 7.0151223505191456e-09 -9.869324610448127e-10 -2.2244418331705644e-08 1.0366473194571781e-08 -2.5527750290598083e-09 -3.3445675468583126e-08 1.4541284141494444e-08 -1.5606471807071778e-08 -3.635955606087972e-09 2.885158506762759e-08 1.6909298432318977e-08 6.416605888579553e-11 7.381320702931936e-11 1.6156668837502383e-10 -1.4289613164597335e-10
age2_sex -5.498837084923866e-08 6.558155044393882e-10 3.1482638843329566e-06 6.85409097473228e-05 -5.869998470330724e-06 -8.295871180217691e-08 6.753267788885585e-10 1.5362883407129724e-07 -1.2470634298525613e-09 -8.180567306483553e-07 -6.411474508440342e-07 -2.608355153189862e-06 -1.3602761657902931e-06 -2.955199094079141e-06 3.982149448724021e-07 2.0047775895743508e-06 1.6633103144045272e-06 -5.808323775507863e-07 4.668451787155608e-07 1.234397316649758e-06 -5.113647777199243e-06 9.206107437205768e-07 -2.393912426993777e-06 -6.271964714415567e-06 2.9538692624177074e-06 -3.334481972678857e-06 -6.421124315255355e-07 5.505809619721019e-07 -3.9587328464968826e-07 1.3131439611477103e-09 -1.317960840932241e-08 -1.5542040843764797e-08 4.651619197431054e-08
age3_sex -1.2067829283370548e-10 -4.61998096416771e-12 -2.503909242374555e-08 -5.327377714221913e-07 4.665224494063528e-08 6.753579821803221e-10 -5.612906117268042e-12 -1.2470634298525538e-09 1.0318459708558313e-11 6.909289768213241e-09 4.533266517446184e-09 1.9605951363028843e-08 1.1932145125850478e-08 2.3509583099041716e-08 -6.979879236825782e-10 -1.3326165605731283e-08 -1.0948307837677376e-08 5.891696928148191e-09 -6.6272605507192574e-09 -8.169490926034464e-09 4.199245263370208e-08 -6.859798391154736e-09 2.2074409058218316e-08 4.879488766054772e-08 -1.9074544738318132e-08 3.195450199782151e-08 9.955567740313944e-09 -6.576456010106169e-09 4.575536844805619e-09 -2.8148381183112362e-11 1.6081070080163348e-10 8.657013154361069e-11 -4.143228565885658e-10
PC_3 -9.008770730040418e-05 7.516522062215723e-07 -8.778875069889608e-06 -0.0004351052452325973 3.214735338528198e-05 2.3154315520937938e-07 -2.4185914025228616e-09 -8.180567306455023e-07 6.9092897681905145e-09 0.06349833933620827 -0.0025022344994879353 -0.0009278863163424065 0.0029704889092479186 -0.0029592818033471807 0.00913646656155128 0.005967246674639198 -0.014131157376003437 -0.0060782400407551045 -0.004943150408894704 0.013304387984418489 0.0063217387225505935 0.013358161567730457 -0.008175923168654653 -0.028322284376937592 -0.006380443528676015 -0.005684922475844648 0.010624439914817043 -0.007704786388692452 0.020787981339857133 -2.4085340080711236e-05 -1.4287618484272845e-05 2.270353537965421e-05 -6.105598323049213e-05
