 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.2843305479023256e-05 4.526410467173075e-08 -3.6820438744446446e-06 -2.8467244685097244e-05 1.8230806864983813e-06 7.450128346120526e-08 -4.4628880255338443e-10 -3.742328358892588e-08 2.370454908515754e-10 1.4350243843951448e-07 5.8566247320162295e-06 3.504021559478213e-06 -3.520221078537121e-05 5.656487657372157e-05 -8.172861269055565e-05 4.3147162391984536e-05 -4.5477985675011045e-05 -1.4920830889955468e-05 -9.16622523581438e-05 -1.1148414493350217e-05 -2.9610504385927426e-05 -6.239892602607594e-05 8.814447929895489e-06 -5.2508408261667575e-05 -1.3011597553480443e-05 8.995287258973877e-06 -5.16674666843323e-05 -5.0980669914863346e-05 7.671185214519085e-05 4.865925817201986e-07 -9.758650490459414e-08 -2.9676607654802606e-07
yob 4.526410467168462e-08 1.1844722278362571e-07 1.6868890630617156e-07 8.782523266090953e-07 -7.031828259152748e-08 -2.727498385310974e-10 -4.565992257593515e-12 9.139502849590088e-10 -1.844097305001473e-12 8.771279174979713e-07 8.874251270706965e-06 6.734122103548457e-07 -7.520474785413125e-06 -1.9240132808554504e-06 -4.2099454833472116e-06 1.745612329864616e-08 -3.2604660403783184e-06 5.850187237508937e-06 -2.4289194085597887e-06 -6.0081428079859735e-06 7.373532064119779e-06 -6.184167418454554e-06 -2.729792535897004e-06 9.92731733379315e-06 3.273932766658983e-06 3.694086228108949e-07 -2.4018348686983116e-06 4.137228180963221e-06 -1.4397369888252171e-05 4.329443156567499e-09 -5.899548829852564e-09 -2.2791133409112488e-08
age -3.6820438744709166e-06 1.6868890630524946e-07 4.8151405690332064e-05 0.0007067535552813215 -4.780426347410293e-05 -9.759328190772917e-07 6.144381604101913e-09 9.726823650726258e-07 -6.127196179329921e-09 -3.370509549391753e-06 -5.583116193244674e-06 -1.457666975786186e-05 -3.479341765493902e-05 3.857644074965525e-06 1.1557111330722542e-05 2.3655711908164756e-05 1.1324633792508788e-05 4.478461627502699e-06 1.566331547189585e-05 -3.99371981591057e-06 -1.6973999414790487e-05 6.3917398819404356e-06 -3.574186714948831e-05 1.544729564772445e-05 1.6256471346359358e-05 -2.6466675955744964e-05 -5.923503346464063e-06 -2.3453661299603463e-05 -6.434348885328395e-06 -8.969652352155572e-08 9.890290275832747e-08 1.0346588171231899e-07
sex -2.846724468558726e-05 8.78252326605535e-07 0.0007067535552845711 0.01696276562703548 -0.0011140519061577999 -1.4009611645290076e-05 8.660706178023091e-08 2.224234453103848e-05 -1.3818068926995744e-07 -2.3618567590525086e-06 3.690564383704223e-05 -0.00013966865505608006 -0.0001858887763327422 -0.0001166561145992375 0.00025009675306062655 0.00042015598720996787 0.00021978655888084102 0.00033893084431452084 8.563468239644966e-05 -0.00037607016576568763 -0.0001178476710465673 9.869049733246966e-05 -0.00016049181755769984 3.0397881858569272e-05 0.0005551523190281013 3.789057691914243e-05 -9.241911356319797e-05 -0.0002404078699101679 -0.0006309654096691011 -3.855659961229199e-06 2.518603477419303e-06 4.10948263050743e-06
age_sex 1.8230806865423075e-06 -7.031828259080855e-08 -4.780426347432351e-05 -0.001114051906157682 7.57551883497217e-05 9.715560665370992e-07 -6.121964264521006e-09 -1.5508444915534873e-06 9.821034222005678e-09 -1.8095186920731602e-07 5.6340825000286395e-06 1.8234772293455266e-05 1.3445434840045494e-05 6.285166285583177e-06 -2.265618689306828e-05 -2.809396105700437e-05 -1.950086257722472e-05 -1.5357483538325088e-05 -8.676720265999068e-06 2.046209188910416e-05 9.20671309825536e-06 -6.481211015147554e-06 1.3059119113026081e-05 3.479645403297342e-06 -3.196765731412985e-05 -3.369130332434617e-06 1.0548314983461671e-05 1.891102480582346e-05 3.5508238615382695e-05 2.1653979985580894e-07 -2.2697272494765187e-07 -2.750447205932991e-07
age2 7.450128346157895e-08 -2.7274983851845834e-10 -9.759328190771884e-07 -1.4009611645220408e-05 9.715560665323575e-07 2.028666516712289e-08 -1.301647520698398e-10 -2.0201960943065673e-08 1.2962233113770235e-10 1.712159550292076e-07 5.517072235059543e-07 4.397922223954282e-07 5.692092909976453e-07 -2.648663429002351e-08 -3.8171469724961684e-07 -5.339262040966688e-07 -4.1101448530115504e-07 1.6128759310180173e-07 -4.901938607432212e-07 -2.1478883056621807e-07 4.946053927108651e-07 -3.538927977467703e-07 7.997426261102696e-07 2.580336491028087e-08 -1.099197983242721e-07 5.729179397086191e-07 5.1562495171941055e-08 5.72160638421989e-07 -4.326017237030344e-07 1.2037456190450089e-09 -2.2003621775964653e-09 -2.6064849880284774e-09
age3 -4.462888025552582e-10 -4.565992257660045e-12 6.1443816041007945e-09 8.66070617797732e-08 -6.12196426448986e-09 -1.3016475206983014e-10 8.488574570717626e-13 1.2958151100104572e-10 -8.449174828725372e-13 -1.7590054010585762e-09 -4.649483992988757e-09 -3.3547520859612988e-09 -3.859672643748202e-09 4.476217505276788e-11 2.4441197953890066e-09 3.650582669997136e-09 3.106515253384716e-09 -1.832341786332579e-09 3.4712705254290477e-09 2.274345557564673e-09 -3.25995314774043e-09 2.806388674547004e-09 -5.8979339226488575e-09 -1.1134317143040492e-09 -3.2046329526799886e-10 -3.762232108933717e-09 -3.172639760343209e-10 -3.582499078531615e-09 4.6820554339547265e-09 -2.1637685504534684e-12 1.298471467590077e-11 1.7478046169140125e-11
age2_sex -3.742328358999862e-08 9.139502849451134e-10 9.726823650771667e-07 2.2242344531034447e-05 -1.550844491553379e-06 -2.020196094316336e-08 1.2958151100168743e-10 3.243569946985318e-08 -2.0914794417184408e-10 -8.04581043186449e-10 -2.3328209296671293e-07 -4.860644898133806e-07 -2.957770773720667e-07 -1.3378408322792252e-07 5.533289637839346e-07 5.81587201925194e-07 4.3638237191397504e-07 2.2102877302510707e-07 2.550722181625538e-07 -2.690014655351923e-07 -1.798680953448077e-07 1.6381243352943812e-07 -3.5611075528052314e-07 -1.6058460713979676e-07 5.65813807704088e-07 7.107124533491641e-08 -2.6833245804002293e-07 -4.01519741144247e-07 -5.739506588581365e-07 -4.04108500612981e-09 5.267840123000273e-09 5.809367475269732e-09
age3_sex 2.370454908567602e-10 -1.8440973048199142e-12 -6.1271961793588184e-09 -1.381806892699242e-07 9.821034222004472e-09 1.2962233113832558e-10 -8.44917482876632e-13 -2.0914794417183346e-10 1.3708705395854555e-12 1.8473691011460736e-10 2.050329437555759e-09 3.6064471459880665e-09 2.020768022491375e-09 1.031111946319055e-09 -3.941941277300897e-09 -3.6592941417795107e-09 -2.88362236243737e-09 -1.0283638546421843e-09 -2.1293071305614213e-09 9.09201640786533e-10 9.047435643134157e-10 -1.2369100709814375e-09 2.7861043434400957e-09 1.3310228587962123e-09 -3.1462777276319193e-09 -4.606739154679555e-10 1.9682551166729317e-09 2.2707138437031293e-09 2.8631839735200896e-09 2.2999607541263308e-11 -3.5305439535564456e-11 -3.800135739538129e-11
PC_3 1.4350243843730052e-07 8.771279174980151e-07 -3.370509549317585e-06 -2.3618567573448914e-06 -1.8095186932630596e-07 1.712159550276683e-07 -1.759005401048703e-09 -8.045810406973785e-10 1.8473691009854915e-10 0.03184789911540288 0.0005661107873897472 0.0017763973763625957 -7.441695589483578e-05 -0.004921587710387843 0.0021632239754336043 0.0037780718063481307 -0.004674556014784884 -0.0008255269036865226 -0.0014818861455084698 0.0007031384904005736 0.005580644452283956 0.003747814872121067 -0.0017930643669652369 -0.011277548961921386 0.00034083710405409 -0.0003367920771740038 0.004011252456791062 -0.0007741993328734692 0.00638731497799191 -6.278136313013905e-07 -2.073776823512608e-05 -2.1225411672854915e-05
