 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
PC_17 -0.0006300338047218138 5.211020225782905e-05 -0.0006469051869769821 -0.018484112849138007 0.001696786501283352 1.9783049785518966e-05 -1.8379306900798765e-07 -4.815819134812549e-05 4.2883318573171727e-07 -0.09136036752283695 0.027322638413537534 -0.12345747088932701 0.11378133442950619 0.15393549555639946 0.10015047481401934 0.0010949823384312626 0.08685133149635046 -0.01412765338890074 0.17515041466890083 0.2254746819060077 0.09057689205858459 0.019961048981223573 -0.00512692468464908 2.875489947541785 0.10908240298377926 0.06595766558587325 -0.14659039320573145 -0.12101634051988495 -0.10726213637586711 -0.00017483670133840268 -9.973851968971312e-05 -0.0005727200944234957 0.001070513459580184 -0.00038991494478569737 0.0009018262560904872 8.709136999849049e-05
PC_18 -0.0011978401837988279 3.854367083188984e-05 0.0001481104759192082 -0.003152105586533653 0.00035420758710186175 2.2771392828671743e-06 -6.154852357270942e-08 -1.2748344675566782e-05 1.3484097787226998e-07 -0.023002424262146392 -0.03141337124936067 -0.030106656874748765 -0.013673275257587056 0.05618245205760814 0.15793243973295049 -0.12302932696870364 0.14233802912798346 -0.11421524272597389 0.07632790581405287 0.11356984321654398 0.0486927269084263 0.10279849126433777 0.0117620000448265 0.10908240298376128 2.437920126486788 0.023001307985919234 -0.05813906087323398 -0.20071223383116213 0.15925485685490628 5.027603878962843e-06 0.0006403361314881282 0.00032078056139379 -9.668548740036558e-05 -0.0004916592236081121 0.0001866917103442529 -0.0008138144512815743
PC_19 -0.0010681549958451496 -1.5167969056850019e-05 -0.0007489912161858918 -0.005741704135955015 0.0008270145099850576 2.512022539693062e-05 -2.528881557779384e-07 -3.0815172185741924e-05 3.225547837858031e-07 -0.01478774618969691 0.015144706387655344 -0.01324053951238026 0.01038921594068263 0.017762671495460736 0.025700355435379785 -0.07228772918068077 0.11701217421653778 -0.05712426385562645 0.028119484286081804 0.023568525215454283 0.013620759697367727 -0.026631658859395228 0.07604835071325734 0.06595766558587306 0.02300130798593196 2.5646852559944233 0.024434906701607504 0.06524976256630825 0.11105392771334982 -0.0007386841392683023 0.0006417657518434336 0.0005931767194759568 0.00036691640764860515 -0.0018935798436346821 -0.00018088755051524457 -0.0007397037375621204
PC_20 -5.349319605573769e-05 -2.2179740766273113e-05 -0.0002899301016580996 0.0020821620259858014 -7.420855676078968e-05 5.62335219661434e-06 -3.283876640914641e-08 5.414593793363997e-07 -3.115429612353685e-11 0.021925017505321408 -0.02379761200619744 -0.022789064529594387 -0.06025863248586871 -0.09223771777733536 0.09172132615356302 0.04682065542580376 0.038493396540588566 0.02244567560571376 0.09119315148390471 -0.17865766761886273 0.06569323573724128 0.17566425862350302 0.07874610202920493 -0.1465903932057194 -0.05813906087323188 0.024434906701613752 2.679261935019055 0.27816469361122576 -0.022569760358559312 -0.00025156052477227095 -0.000292881555294713 0.0003250403289187766 0.000736028756306715 -0.0001635840714161067 0.0002866464576982226 -0.0012922261631730556
PC_21 0.002301841309710886 1.2132942020135955e-05 0.0001724670241567703 0.0006691784317340081 -0.00014033462349904757 -1.0093502185270117e-05 1.2898506423287877e-07 5.843799193554573e-06 -6.823841930749951e-08 -0.029694080492342522 0.01667237111818795 -0.03891087501979573 0.053336330324285135 0.01767335803199944 0.08447900243843821 -0.08570108335077598 -0.07235431639861377 -0.2117453045818691 0.07575897198478876 -0.04955150081410849 -0.22820544880551108 -0.09164211136186183 0.009514877136483494 -0.12101634051987956 -0.20071223383116507 0.06524976256631032 0.2781646936112259 3.183157966887851 0.18590560974620335 0.0003723145164384831 -9.640647347831859e-05 -0.0007447068539902286 0.0017199108929759129 -0.0017665640396829472 0.0004498323841098827 0.0005908574290147128
PC_22 0.002178581683340706 -9.301394252239372e-05 0.0006641408101891533 0.002012118367350806 -0.00025805348371389083 -2.004656110844347e-05 1.797251620107141e-07 9.664908102606512e-06 -1.1096753212594733e-07 0.06237872798045259 0.06252920095757333 0.10694839473226785 -0.09735674338010447 -0.19873832304885466 -0.06443639664973906 0.1565588667177492 -0.23553840341986712 0.16392755690951122 0.017289195104284026 -0.18676980266730217 0.12654580068505344 -0.26424193117368006 -0.00057288186988522 -0.10726213637590731 0.15925485685489132 0.11105392771332429 -0.022569760358554975 0.185905609746212 2.7378741926073995 -0.00046660603314283857 -0.0001586312419566183 0.000824653608130845 6.458696786409656e-05 0.0002484817630315026 -0.0008612470784201727 -0.0002467130224381441
proband -1.027294595683392e-05 -6.083081276623272e-08 1.3695934802951813e-06 5.687193429116807e-05 -6.3352596817198195e-06 -6.309796124457603e-08 6.867020582050757e-10 2.0870289891345456e-07 -2.091967986145207e-09 3.071569509124169e-05 -0.00025825239653760597 -9.10619619880143e-05 7.151640385727539e-05 -0.0001405771165516048 -0.00010781674236847236 -3.1885996000360147e-05 0.0001270505685627695 -0.00019617442600662968 -0.0003729335656778205 7.06058681819251e-05 4.229378885582723e-05 -0.00015024522146607478 5.10706100473484e-05 -0.00017483670133822783 5.0276038788534575e-06 -0.0007386841392682729 -0.0002515605247722786 0.00037231451643846437 -0.0004666060331430425 9.826417827607902e-05 -4.902770984129608e-05 -5.006674170854522e-05 1.443737231689129e-06 -1.8304231758585054e-07 3.6401621552540615e-07 1.976094343421175e-06
paternal 1.528274370765143e-05 -2.004484323290703e-07 2.382843677719175e-06 -2.9436930274690438e-05 1.348736707739054e-06 -9.599557637206923e-08 9.80262673283109e-10 -2.701844555389378e-08 2.5187518030650965e-10 -0.00011974983764455223 7.070727737722705e-05 -0.00011161868771340288 -0.00011829661553933135 0.0006023924981576009 -0.00014763395453867327 0.00031018019171411714 0.00040857901402296704 -0.00025798204412549555 0.0008206421860430812 -1.4114489876832634e-05 -0.0004452490192515425 9.462455258249398e-05 -0.00015683191609076004 -9.973851968983152e-05 0.0006403361314881187 0.0006417657518434213 -0.00029288155529467725 -9.640647347831238e-05 -0.00015863124195657178 -4.9027709841295345e-05 0.0002896631017066551 1.9836305755678786e-05 -0.00024143302564317562 -0.00018661826180979465 3.4029811462243387e-06 4.2065755469459e-06
maternal 1.4366836060554451e-05 1.0104242820369593e-07 4.864236911885562e-06 -3.7703591400627487e-05 4.9687450366069566e-06 -9.937324959352644e-08 6.123408962293102e-10 -1.830294405306748e-07 1.984519750478991e-09 -0.0002701913972876834 0.000208747642816454 -0.00019270029127118907 -4.2796487136580506e-05 6.6139714495899e-06 0.00038996914786204313 -6.0713272187890614e-05 0.000497774344729677 0.0009314200962054276 0.0005282284531894267 -0.0006010653961897645 0.0004074680848866343 -4.2946222019055266e-05 -8.331505700325473e-05 -0.0005727200944239734 0.00032078056139368897 0.0005931767194758137 0.00032504032891908643 -0.0007447068539900599 0.0008246536081312502 -5.006674170854428e-05 1.983630575567978e-05 0.0002703190925080896 2.1260266641201823e-06 5.630918583753143e-06 -0.00019202706280141267 -0.00019660429018182287
gpp 6.509042831273484e-06 4.7666490819664245e-07 4.786837742823184e-06 0.0001770578164118992 -1.4969441708627665e-05 -1.4230292520529727e-07 1.323084628940769e-09 3.955753958966492e-07 -3.294611192476567e-09 0.0001457018664608838 0.0005016355281038285 0.00016089747446705613 0.00010947335159905965 -0.0006407687882694884 0.0009760635204862562 0.00014670024778554465 -0.0009953541207064632 0.0007974918000219793 -0.0003352797671635587 -0.001132156443297353 0.0005641393838632011 -5.451157602394404e-05 0.00029517904191582754 0.0010705134595802325 -9.668548740075333e-05 0.0003669164076488236 0.0007360287563066376 0.0017199108929761384 6.458696786358181e-05 1.4437372316896914e-06 -0.0002414330256431763 2.1260266641173643e-06 0.0009561886999818502 -0.00047717922559270055 -9.725511974536414e-06 -4.981640597485529e-06
gpm -5.65271467701394e-06 -1.1011234147281e-07 -7.611787027291085e-06 -0.00019575248280664998 1.8776963502293786e-05 2.790299794469221e-07 -2.7772909693265046e-09 -5.305666729212076e-07 4.589046787756585e-09 -0.00020263225189988608 -0.0005722969341148343 -4.386745414398688e-05 2.138201094987652e-05 0.0008292547188420796 -0.0004237569804677458 -0.0002919398460271146 -4.242741773295689e-05 0.0004459264568323234 -0.0005550086257678201 0.0012818303209850483 -0.0002197717483067276 -3.715342667477454e-05 -0.00022162007339915067 -0.00038991494478594977 -0.0004916592236078736 -0.0018935798436346208 -0.0001635840714162034 -0.001766564039683289 0.00024848176303204406 -1.8304231758751626e-07 -0.00018661826180979324 5.630918583758327e-06 -0.00047717922559270136 0.0008428222794971395 -3.211934826562934e-07 -8.403556353149735e-06
gmp -1.0640394616151467e-05 2.1891378889133306e-07 -1.322414236064454e-05 -0.0001747536082747318 1.5504096249067336e-05 3.484517481117014e-07 -2.8330016187288834e-09 -3.967173208678833e-07 3.1027074438613834e-09 0.00020537612907019332 -2.986693385189617e-05 2.0278531770838143e-05 5.599485162787983e-05 0.00017005788130006593 -0.000623470578931306 -0.00040862642618589846 -0.00023496614183708553 -0.00016835461728438952 -0.00011900321895229962 0.0008123552468302116 -0.00042472544166518705 -0.00016150581417737398 -0.00010727701700320369 0.0009018262560906886 0.0001866917103442108 -0.0001808875505151241 0.0002866464576979172 0.0004498323841098609 -0.0008612470784201628 3.640162155229609e-07 3.4029811462252996e-06 -0.00019202706280140787 -9.725511974541391e-06 -3.2119348265030686e-07 0.0005653285815446591 -0.00018238822588414688
