 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 9.69403902464934e-06 3.4201061723638054e-08 -1.3575504941760432e-06 -6.54687444971161e-06 4.3281390247368914e-07 2.696322426771839e-08 -1.5440329239319407e-10 -9.472321179035412e-09 6.376857954313756e-11 3.984687071565332e-06 -1.615333952366831e-06 2.5995084400513513e-06 -3.742155399102976e-05 4.722852966785131e-05 -6.556447123903744e-05 4.5770749892279556e-05 -3.783320318039779e-05 -3.883809927060199e-06 -7.281384471843704e-05 -5.931012360485754e-06 -1.7360258070722364e-05 -4.9160848717791125e-05 -3.093132022619845e-11 -3.31212232974879e-05 -1.4374472505061052e-06 2.8945331233500795e-06 -4.1385736581371964e-05 -4.503963258999643e-05 6.0170177331152226e-05 2.6376640692586653e-09
yob 3.420106172367838e-08 9.578125554630424e-08 1.381083917213898e-07 6.372424784959053e-07 -5.886137490240346e-08 -4.025108596041023e-10 -1.936104633758834e-12 9.026008756266189e-10 -3.061444076222146e-12 7.840347108482201e-07 6.9013076519223835e-06 5.430742689744428e-07 -6.68625002957239e-06 -1.5636880077838807e-06 -2.990431026735805e-06 6.792674377412974e-08 -2.4739027215623623e-06 4.4763724447295796e-06 -1.6391113155702948e-06 -4.141365688602756e-06 5.878610884973169e-06 -5.2540098430351835e-06 -2.510894800542434e-06 8.22059859505374e-06 2.4030872599065107e-06 3.146734714494963e-07 -2.0074376476199078e-06 2.961025058828927e-06 -1.094916144138425e-05 -1.5978754246062113e-08
age -1.3575504941638413e-06 1.3810839172160253e-07 2.446572936678408e-05 0.00034955948600041053 -2.4291562054773246e-05 -5.028056320761919e-07 3.200122740701827e-09 5.022687904125688e-07 -3.1991456161057817e-09 8.387537124148694e-07 -7.71280173077457e-06 -9.190283904693302e-06 -2.0308403113044873e-05 -2.58169117251071e-07 9.653869764898623e-06 6.326668813591088e-06 -4.830271486544606e-06 -1.7696118450313222e-07 4.1267045462515e-06 7.576111407477788e-07 -1.7247684479795997e-06 -8.099878778146628e-07 -2.17013667170663e-05 -1.350506325716941e-07 -1.3756738200354499e-05 -1.8492830788378774e-06 -1.4563439244070957e-05 -1.1950366022620945e-05 9.952362184564963e-06 -3.805369914113296e-08
sex -6.5468744497496105e-06 6.372424785071788e-07 0.00034955948600055473 0.00947636498653648 -0.0006242985638071993 -6.940978923581179e-06 4.297831910661893e-08 1.2480506397185999e-05 -7.758873935550615e-08 4.196234549515987e-05 3.103701838619229e-05 -0.00014517311811251905 3.674599324666232e-05 -0.0001743742628825946 0.00020017689724679215 0.00015755910753601667 1.237249036609216e-05 0.00013981364253641464 -6.20245432686944e-05 -0.00019324181672594257 -7.808682256984385e-05 -3.2599629361273086e-06 1.6508627687696225e-05 -0.00015911923060625492 -3.742387867909152e-05 0.0002307690847037805 -5.183871516788652e-05 -4.450242861503365e-05 -0.00015712606576038656 -6.350223617212821e-07
age_sex 4.328139024773744e-07 -5.8861374902817624e-08 -2.4291562054788296e-05 -0.0006242985638072979 4.3291214572979986e-05 5.01205332135211e-07 -3.19336678558617e-09 -8.966108820265302e-07 5.722748776032804e-09 -3.662211736667212e-06 4.047701396555152e-06 1.648912042215711e-05 -1.6628918849276974e-06 1.016076292425771e-05 -1.8793055738814105e-05 -9.94870368170002e-06 -4.0338714137318305e-06 -4.9128347191366705e-06 3.9716611305911505e-07 1.039018764793683e-05 4.49165031021229e-06 2.0771382769040818e-07 1.0243434256652008e-06 1.4120758522519276e-05 3.845910257176375e-06 -1.5104682816957488e-05 8.204161939298313e-06 5.131961487971209e-06 6.405316232399291e-06 -5.02076695766499e-09
age2 2.6963224267565036e-08 -4.025108596148794e-10 -5.028056320762603e-07 -6.940978923579312e-06 5.012053321349692e-07 1.0714550250824319e-08 -6.998153815251905e-11 -1.0688273037257484e-08 6.981016004603271e-11 6.194411839087137e-08 4.771996114919919e-07 3.060787472593614e-07 2.7439275409351243e-07 3.116327643759582e-08 -3.198251766011434e-07 -1.5545493048627822e-07 -5.877237106816992e-08 1.8710564695726607e-07 -2.3064717247045685e-07 -2.1384566995010112e-07 1.6347599721696856e-07 -1.5061288164056543e-07 4.7676951962171594e-07 2.648486492584507e-07 4.160061517642891e-07 9.613464803180537e-08 2.5424566491632367e-07 2.811819154977622e-07 -6.144041047068965e-07 -4.876358957785593e-10
age3 -1.5440329239395867e-10 -1.9361046336737768e-12 3.2001227407025908e-09 4.29783191066122e-08 -3.1933667855849964e-09 -6.998153815252591e-11 4.668309353592297e-13 6.977554611211193e-11 -4.653535468843333e-13 -9.11241411279361e-10 -3.791740738843865e-09 -2.456032369546554e-09 -1.8519338162677976e-09 -1.5923308536157576e-10 2.1092441855543227e-09 1.1194620384045814e-09 8.700756778439081e-10 -1.7491139305922577e-09 1.830260630029208e-09 1.988193319425887e-09 -1.2191380164762235e-09 1.2827053829669547e-09 -3.5786023319444393e-09 -2.377846576540212e-09 -3.200784023455002e-09 -9.489438891709843e-10 -1.6177113735802675e-09 -1.6204716034492976e-09 5.269978111206397e-09 9.455934133771388e-12
age2_sex -9.472321178964966e-09 9.026008756423158e-10 5.022687904129943e-07 1.2480506397189966e-05 -8.966108820266677e-07 -1.0688273037264707e-08 6.977554611215033e-11 1.910506375260409e-08 -1.2479382115358417e-10 7.644531165868646e-08 -1.6603284937720576e-07 -4.334681259835538e-07 2.4121860734595773e-08 -1.9805583004761953e-07 4.70372484080406e-07 1.9827144665486231e-07 1.1669530228222183e-07 3.765926306567372e-08 8.000685387201504e-08 -1.1102513249100147e-07 -8.009945272605071e-08 1.6814384100969696e-08 -8.622905427968794e-08 -3.6296580559137744e-07 -8.012072089001386e-08 2.665405282504776e-07 -2.1257043711925933e-07 -1.1034642380372755e-07 -4.836491168537625e-08 8.001015627141697e-10
age3_sex 6.376857954247054e-11 -3.061444076319206e-12 -3.1991456161091157e-09 -7.758873935554322e-08 5.722748776034495e-09 6.981016004609165e-11 -4.653535468846605e-13 -1.24793821153601e-10 8.317343903397096e-13 -3.538694758655291e-10 1.4454018173537744e-09 3.240294268110628e-09 -1.0210664176498982e-10 1.2598309969018352e-09 -3.414422369816796e-09 -1.1559639602346267e-09 -8.61088028077471e-10 2.3260778452797393e-11 -1.046374979335797e-09 1.1924594701767816e-10 4.3151036460553464e-10 -2.0338238307396425e-10 9.338720274588242e-10 2.6297870110956623e-09 4.4396518980509567e-10 -1.397038541578503e-09 1.5065050293913442e-09 4.612817474817485e-10 -7.559090496576993e-11 -8.9822810850008e-12
PC_3 3.984687071565507e-06 7.840347108482258e-07 8.387537124026219e-07 4.196234549492126e-05 -3.662211736650063e-06 6.194411839112967e-08 -9.112414112810339e-10 7.644531165832008e-08 -3.538694758631264e-10 0.024890638033615096 0.0007065801844268723 0.001703923077661022 -0.0002974391923587331 -0.004299219646178556 0.0017885401967450947 0.0036008681829512884 -0.003921874111401755 -0.00028482774128515867 -0.0012689032039503727 0.0005173237848457917 0.004941463011894779 0.0025841262950547653 -0.0015279940325933056 -0.009010065900837926 0.0008633864515957088 -0.0004897968849105677 0.0030584548100826463 -0.0006369836037136094 0.004567096574692269 -1.7793615661087287e-05
