 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.00045717203400716665 -1.0848487548034218e-06 6.550569244230037e-05 0.00011389177025332566 -2.2698739182833688e-05 -2.5362193843393108e-06 2.789197128156723e-08 1.0018895014597432e-06 -1.2033503761495028e-08 -0.00016898274582749525 1.8145677723441132e-05 -0.0002926975910662768 1.5531782911560852e-05 0.00043453574417950936 -0.000639596827954242 -0.0002481857712700853 -7.1335330161310655e-06 -0.0001578938760832026 -8.07379368297266e-05 0.00017280750856125723 -0.0002140028967989761 -0.00014204357830451399 -0.00015196573563615797 -0.00025637201795556216 -0.00039026223045653076 0.00011766304590416197 -0.0004766081527867899 9.236918650000418e-05 0.0009004251820421647 -5.903591181073024e-07 2.2215757578516926e-06 6.167200697002873e-07 -3.64521686503811e-06
yob -1.0848487548016623e-06 5.625970666042826e-07 5.458918824455506e-07 3.7977921723984797e-06 -4.7673285156253054e-07 -4.578374528712136e-09 4.651087897558325e-11 1.2843984197633875e-08 -9.817252989859638e-11 2.4392807553249136e-06 9.717420862426203e-05 1.8910435919701947e-05 -5.410199854476647e-05 5.339330445306787e-06 -4.607970989143256e-05 -3.2574499646682136e-06 -2.494185561496432e-05 4.835182119139301e-05 4.5454945145748424e-06 -5.506617275972589e-05 3.557288025356935e-05 -3.447850799689117e-05 -6.789393052074558e-06 5.701868852911339e-05 3.469068226851635e-05 -1.4335450938930086e-05 -1.6342539655821748e-06 3.881420050295648e-05 -9.206125748840612e-05 -4.5158943685720875e-08 -1.5099796041433368e-07 1.531501213121295e-07 6.938823635584855e-09
age 6.550569244236734e-05 5.458918824440848e-07 6.076971419478139e-05 0.0005076998963896347 -5.9075854706193834e-05 -1.8608496586117352e-06 1.670058102177989e-08 1.8246067633844656e-06 -1.6382432389650908e-08 -1.5492336974792434e-05 7.664850133812366e-05 -5.776778923310436e-05 -2.1447232903675783e-05 -9.096708926358055e-05 2.462608049463484e-06 -7.547164884565544e-05 -3.970632106922963e-05 -6.675549878236668e-05 4.2982461047944e-05 -9.140266837866069e-05 4.881276701522082e-05 -3.0938909447002475e-05 -1.6734682411388685e-05 8.266182906142563e-05 0.0001030228189771634 -0.0001449907766680557 -0.00012516086846123123 0.00011043897309485443 -2.8011836251131737e-05 1.1374678688688292e-07 8.336893324921158e-08 2.1195923650601115e-06 -2.333905577492094e-06
sex 0.0001138917702546944 3.7977921723814404e-06 0.0005076998963902034 0.008480283245962882 -0.0008399132874614262 -1.4616031485244679e-05 1.2589459978679377e-07 2.3831024363966657e-05 -2.031106329921628e-07 -0.00019024558082468963 5.491814251589465e-05 -0.00038237215747899915 -0.0001241696005113767 -0.0011940336349917351 0.00034167126885554204 -0.0004499614554896073 0.00018058416067299587 -0.0013933728612296387 0.00020189224418096195 -0.0005156394592210377 -0.00033443861272359083 -0.0007070007557304227 -0.0003010450148520053 0.000692927205486018 0.0006435739166488608 -0.0016044249409174402 -0.0013212000254027318 0.00034213012344446 -0.001669606193008812 2.69552131533968e-06 1.648293266318087e-06 7.673885328261732e-06 -1.0616860979876649e-05
age_sex -2.269873918298458e-05 -4.7673285156065256e-07 -5.9075854706254725e-05 -0.0008399132874613698 9.355584688518787e-05 1.8186485409269953e-06 -1.6359192728855363e-08 -2.837169032617221e-06 2.5254059803448696e-08 1.5168772134127894e-05 -3.596922337497788e-05 3.849981175123814e-05 -2.8825041112471394e-06 0.00010834662763769213 -5.447999927425625e-05 6.665981192397605e-05 1.4187331381899463e-05 0.00017433951657000837 -8.348965449163091e-05 9.113603823615645e-05 3.744654666350825e-05 6.955483983980098e-05 2.9118019078455766e-05 -7.927958454744003e-05 -7.745119897998153e-05 0.00017427595477383274 0.00016637524505573356 -6.242407729196703e-05 0.00017424319023614826 -1.9789102793033583e-07 -2.8840213721078276e-07 -2.230572911932634e-08 5.88789534230813e-07
age2 -2.5362193843414453e-06 -4.578374528662229e-09 -1.8608496586116893e-06 -1.4616031485226095e-05 1.818648540925008e-06 6.017814010369347e-08 -5.600909400700991e-10 -5.9027921068951005e-08 5.498905086295018e-10 3.132369291200545e-07 -5.763271879711723e-07 2.151801154506669e-06 -9.855293964586589e-07 3.966371139133326e-06 -1.6254566876305962e-06 2.710350541109842e-06 5.465962615509404e-07 3.1012264887815433e-06 -2.708641787746772e-06 2.312259905053519e-06 -1.2880774552240333e-06 4.885891121968699e-07 2.366491922382383e-07 -1.9105171341884956e-06 -2.509177952632431e-06 3.6494582535031706e-06 3.194980628795955e-06 -4.558613537962486e-06 1.1176629068157139e-07 -1.7886594700026613e-09 -8.149860049512504e-09 -5.332824974581972e-08 6.028551418759493e-08
age3 2.7891971281586015e-08 4.651087897534615e-11 1.6700581021779795e-08 1.2589459978662299e-07 -1.6359192728837278e-08 -5.600909400701051e-10 5.371174271817277e-12 5.504377155264511e-10 -5.28180129066627e-12 -2.622678284714996e-09 1.080180631328179e-08 -1.9249375997503278e-08 8.89422602389899e-09 -3.6788978617716444e-08 1.1076710523842397e-08 -3.039056295076262e-08 -5.315286335061603e-09 -2.648519421358857e-08 3.321358808934645e-08 -2.5568552757148456e-08 1.196026425784622e-08 -5.630390774747884e-09 -3.1131626445009484e-09 2.1427303714187755e-08 2.227312866259367e-08 -2.8459424132318967e-08 -2.8210169744766385e-08 5.412719306732587e-08 -6.9146206686336595e-09 -5.832864887526899e-12 8.715376954983117e-11 4.333022962881702e-10 -4.814142330870407e-10
age2_sex 1.0018895014643016e-06 1.2843984197604768e-08 1.8246067633863266e-06 2.3831024363964133e-05 -2.8371690326171415e-06 -5.902792106901118e-08 5.504377155269976e-10 9.024322959605013e-08 -8.320626859906538e-10 -4.287783234656464e-07 1.7855907781630438e-06 -9.427658755053662e-07 3.728903185409718e-07 -3.1484561668266157e-06 1.7233580779291023e-06 -2.5147874012795916e-06 -1.1667401431427522e-06 -5.380900349579381e-06 3.608501865905261e-06 -3.1260315007608424e-06 -1.2118416791473806e-06 -1.5793926126856744e-06 -1.04883896250113e-06 2.9022336065627624e-06 2.6787612828991352e-06 -5.27509706995302e-06 -5.4163695715302504e-06 2.886476669351003e-06 -5.3916860901737905e-06 1.473835677930674e-09 9.161931309243847e-09 -5.338064099454333e-09 -1.1661311262456306e-08
age3_sex -1.203350376153669e-08 -9.81725298981162e-11 -1.6382432389667544e-08 -2.0311063299213915e-07 2.525405980344783e-08 5.498905086300451e-10 -5.281801290671204e-12 -8.320626859906494e-10 7.896187911371126e-12 4.079117700923573e-09 -1.8032848027620538e-08 7.2682331883223414e-09 -4.597713654124174e-09 2.7085165423277902e-08 -1.382406826219574e-08 2.8480357676459423e-08 1.509969341753208e-08 4.861922669360288e-08 -3.959124544808989e-08 3.172490324999648e-08 1.494153786260074e-08 9.221243712460806e-09 1.1130507448707032e-08 -2.9213162760604124e-08 -2.629645376436941e-08 4.440137404125862e-08 5.0357183493895833e-08 -3.466398311946011e-08 4.831286550764023e-08 1.1219869614284143e-11 -7.631989494033547e-11 5.269295842152601e-11 8.760489964047174e-11
PC_3 -0.00016898274582753588 2.439280755325142e-06 -1.5492336974810624e-05 -0.0001902455808247146 1.5168772134133457e-05 3.1323692912065634e-07 -2.622678284720695e-09 -4.287783234658643e-07 4.079117700925839e-09 0.11813703429177876 -0.003992415308050224 8.578746917667608e-05 0.011073069518114384 -0.002715256370095829 0.01282016453375413 0.01096520925953802 -0.020828942001447096 -0.01581059734421045 -0.009616740936907484 0.024772712049821198 0.010944881868925399 0.027024588093050545 -0.01330637568771244 -0.049278804616939474 -0.014785867426771376 -0.011319780279144646 0.018056587085639463 -0.014097706444678202 0.04073978954570124 -3.7171153133243763e-05 8.770157868250621e-06 -4.301855111467818e-05 -9.177805961691214e-05
PC_4 1.8145677723654242e-05 9.717420862426145e-05 7.66485013382498e-05 5.4918142516564087e-05 -3.596922337506495e-05 -5.763271879752542e-07 1.0801806313319496e-08 1.7855907781659002e-06 -1.8032848027647018e-08 -0.00399241530805024 0.4093295658614461 -0.013342499340104322 0.04413549352747885 -0.02349387651788166 -0.005406270806352262 -0.007091401754102357 0.005149226754917569 -0.02236337712326231 0.019446412188321036 0.03412238176222095 -0.04075645494755863 -0.023110886522840286 0.03406755465243201 0.028727645502584897 -0.021893377439362004 0.012607091665446449 -0.019739325449085455 -0.0016428176699742347 0.04413010045471977 -2.729988691735824e-05 -4.3503692002449206e-05 -3.23628555512595e-05 0.00011112618575171851
PC_5 -0.0002926975910662573 1.8910435919703455e-05 -5.776778923301999e-05 -0.00038237215747755516 3.849981175107584e-05 2.1518011545040346e-06 -1.9249375997478873e-08 -9.42765875500356e-07 7.268233188276872e-09 8.578746917655184e-05 -0.013342499340104121 0.5117189010751869 -0.0016448578818512628 -0.013534465058133358 -0.009122285231316944 0.01421636583329405 -0.023312771425877288 -0.022317895379552966 -0.03689097113284576 -0.0066921278639760304 -0.005080305830369812 -0.019785247484324742 0.014649498242193245 -0.05817506250720472 -0.0060159543590714345 -0.000590953951669833 -0.0050312013927353225 -0.017899852326611048 0.04572463615672525 1.332262133286986e-05 -0.00013104766795572125 -4.06902256071466e-06 2.419055427588416e-05
PC_6 1.5531782911388244e-05 -5.4101998544767464e-05 -2.1447232903850817e-05 -0.0001241696005132952 -2.8825041110183507e-06 -9.855293964529988e-07 8.894226023846184e-09 3.7289031853364006e-07 -4.597713654056299e-09 0.011073069518114233 0.0441354935274786 -0.001644857881850993 0.6775013033948205 0.0037280940974754135 0.05499709295030217 -0.005649856518131237 -0.0024013603521243396 0.025702282886072153 -0.03302476622848376 -0.012157198603725718 0.0404980619416098 -0.07852670867627104 0.031723931809951304 0.07479005460944552 -0.0014107470189540499 -0.003616904913726213 -0.02964594453722205 0.014879555999771709 -0.04919941391114668 -3.3105373177557096e-05 -3.5761464643139494e-05 0.00010746838740663255 -0.00011364322493723027
PC_7 0.00043453574417954226 5.339330445310023e-06 -9.096708926344178e-05 -0.0011940336349892942 0.00010834662763741038 3.966371139128869e-06 -3.67889786176742e-08 -3.148456166817772e-06 2.7085165423196398e-08 -0.002715256370095874 -0.023493876517881315 -0.013534465058133225 0.0037280940974749413 0.8557283258420534 0.02055643237002331 0.0463259806739991 -0.044109330407434255 0.0681463104963722 0.016819647864248135 0.04166136684621267 0.03475251167177241 -0.09560032846306295 -0.06239418142499793 0.0701966212132455 0.0189565197956702 -0.013523034017020093 -0.02673576002808384 0.02885831039171625 -0.07421331202416892 0.00016566813346301722 -1.754611573935843e-05 9.752495891281039e-05 6.787633619348799e-05
PC_8 -0.0006395968279544125 -4.607970989143435e-05 2.4626080492765103e-06 0.000341671268853339 -5.447999927398986e-05 -1.625456687624483e-06 1.1076710523784577e-08 1.7233580779205168e-06 -1.3824068262115633e-08 0.012820164533754183 -0.005406270806352522 -0.00912228523131681 0.05499709295030221 0.020556432370023567 0.9589995810467602 0.07425243442097115 0.013082757189161924 0.01136699105782423 0.011140237981875854 -0.025735846576277036 0.037571383754154496 0.06518580125479952 -0.05353933549958594 0.038189800598980195 0.07313646155643033 0.020580451838156384 -0.0002443318882954581 0.020940461675628137 -0.034855729631751264 1.5342454289300307e-05 -0.000102833622893767 -0.00010193043026708339 0.0001850171295406896
PC_9 -0.0002481857712702009 -3.257449964666688e-06 -7.547164884567277e-05 -0.00044996145548894135 6.665981192390879e-05 2.710350541110467e-06 -3.039056295076829e-08 -2.5147874012776286e-06 2.8480357676442023e-08 0.010965209259537995 -0.007091401754102188 0.014216365833294154 -0.005649856518131717 0.04632598067399922 0.07425243442097086 1.2329249438171432 0.0669275273970951 -0.007822730574467817 -0.08116301630995841 0.07239208125511139 -0.006185915638451804 -0.007320330032536115 -0.07293164257836689 -0.010230235749127499 -0.06676382797237602 -0.033502071182632695 -0.0006463663543345997 -0.05479796743600534 0.08227932064559354 5.764395514967229e-05 -0.00020137613606716783 4.1930944444157375e-05 0.00021264623357315727
PC_10 -7.133533016233739e-06 -2.494185561496466e-05 -3.970632106934541e-05 0.00018058416067178443 1.4187331382044955e-05 5.465962615546694e-07 -5.315286335096077e-09 -1.1667401431473852e-06 1.50996934175747e-08 -0.020828942001447096 0.005149226754917512 -0.023312771425877486 -0.002401360352124156 -0.044109330407433936 0.013082757189161692 0.0669275273970952 1.506112197236594 0.11179979740640997 -0.044350790359365386 -0.025707166034168775 -0.017767157149990595 0.008405991703712238 0.024039042593451566 0.010580244051868986 0.09438012516975605 0.03635109008300213 0.011231384652335261 -0.014195281774261808 -0.06226465092665979 0.00010708309087641049 -0.00019992218255002376 0.00036306996695311967 0.00015656958133774507
PC_11 -0.00015789387608342812 4.835182119139604e-05 -6.675549878245092e-05 -0.0013933728612294121 0.0001743395165699884 3.101226488784245e-06 -2.6485194213612654e-08 -5.380900349578791e-06 4.861922669359705e-08 -0.015810597344210503 -0.02236337712326217 -0.022317895379552807 0.025702282886071914 0.06814631049637271 0.011366991057823786 -0.007822730574467786 0.11179979740640962 1.3712490120810472 0.02826733931189412 0.06864488632111887 0.04257444282286036 0.06646758702393453 -0.019967382766299734 0.026489814229473236 -0.11003539258173597 -0.05280517846429221 0.016881672825795196 -0.05691961277321591 0.1492754814194515 3.845988045152942e-05 -4.998801297114296e-05 0.00020402273670129902 0.0001646877348579085
