(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00666668632410026 0.00591708677459668 0.00150617267632868 -0.00239845911804161 -0.000471876707656923 2.48516951689153e-06 -0.000421227728837342 -0.000202730545516103 -0.000299508874801646 0.000389146707475165 0.000420244053104758 0.000184488303246234 0.000279709466011516
covarage 0.00591708677459668 0.0134111371517085 0.0136186948809655 -0.0214059968831789 -0.000153307012606461 0.000310165350238114 -0.000137141122685977 -0.000114387624531369 -0.000333023173005557 0.000571602454422846 -0.000385193087091809 0.000213435176154335 0.000305895430850407
covarsex 0.00150617267632868 0.0136186948809655 0.0244419478685335 -0.0361327425087293 -4.73679453931548e-05 0.000150580144085179 9.83669380562092e-05 -0.00049293587683164 -0.000328546302783229 0.00149509016809589 -0.000973148862245779 0.000943169881910856 -0.000345298507145673
covarage_sex -0.00239845911804161 -0.0214059968831789 -0.0361327425087293 0.0575952420882366 1.40319919939525e-05 -6.442471947895e-05 -0.000171572686942216 0.000598992546456113 0.000690841090708849 -0.00218520210892587 0.00158596393056992 -0.00152419427369982 0.000246718631711113
covarPC_3 -0.000471876707656923 -0.000153307012606461 -4.73679453931548e-05 1.40319919939525e-05 0.001816061697429 -0.000249786687348078 3.49901856339619e-05 -0.000133451533832145 -0.000223401521245256 0.000195788638779633 -0.000229369657601922 0.000220444802814602 -3.25193240340283e-05
covarPC_4 2.48516951689153e-06 0.000310165350238114 0.000150580144085179 -6.442471947895e-05 -0.000249786687348078 0.00175131792514154 -9.04745422484539e-06 9.85172483268381e-06 9.31599034106204e-06 0.000225180261368653 -0.000209422086622683 0.00016712919713018 2.00916865774983e-05
proband -0.000421227728837342 -0.000137141122685977 9.83669380562092e-05 -0.000171572686942216 3.49901856339619e-05 -9.04745422484539e-06 0.00356901657955704 -0.00172976483245521 -0.00159218335940357 -7.11050310848158e-05 1.99561383259762e-05 -0.00034708989136383 2.21126171045296e-05
paternal -0.000202730545516103 -0.000114387624531369 -0.00049293587683164 0.000598992546456113 -0.000133451533832145 9.85172483268381e-06 -0.00172976483245521 0.011519950458481 0.000560398164938516 -0.00890382007447795 -0.0086561316048971 0.000193786953856254 0.000406054020034918
maternal -0.000299508874801646 -0.000333023173005557 -0.000328546302783229 0.000690841090708849 -0.000223401521245256 9.31599034106204e-06 -0.00159218335940357 0.000560398164938516 0.0103802002095348 -0.00022401224381683 0.000743130557824151 -0.00784567945077348 -0.00750540097239255
gpp 0.000389146707475165 0.000571602454422846 0.00149509016809589 -0.00218520210892587 0.000195788638779633 0.000225180261368653 -7.11050310848158e-05 -0.00890382007447795 -0.00022401224381683 0.0454165330131058 -0.02791129358068 0.00105655851655436 -0.00139872651753992
gpm 0.000420244053104758 -0.000385193087091809 -0.000973148862245779 0.00158596393056992 -0.000229369657601922 -0.000209422086622683 1.99561383259762e-05 -0.0086561316048971 0.000743130557824151 -0.02791129358068 0.0451446271766983 -0.00117769556050585 0.000252214512947874
gmp 0.000184488303246234 0.000213435176154335 0.000943169881910856 -0.00152419427369982 0.000220444802814602 0.00016712919713018 -0.00034708989136383 0.000193786953856254 -0.00784567945077348 0.00105655851655436 -0.00117769556050585 0.0260931430414954 -0.0105503611467617
gmm 0.000279709466011516 0.000305895430850407 -0.000345298507145673 0.000246718631711113 -3.25193240340283e-05 2.00916865774983e-05 2.21126171045296e-05 0.000406054020034918 -0.00750540097239255 -0.00139872651753992 0.000252214512947874 -0.0105503611467617 0.0257421959530896
