 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.2840143562599838e-05 4.506367268953627e-08 -3.680972976400245e-06 -2.842663737141209e-05 1.8202131376790494e-06 7.447519027784396e-08 -4.4611883001312e-10 -3.736159017796097e-08 2.3664032035784754e-10 -8.363113885368635e-08 5.8950624160484475e-06 3.4068562715087155e-06 -3.522044242631299e-05 5.699959357361961e-05 -8.168886501870323e-05 4.3170927321824325e-05 -4.528388321839358e-05 -1.460715803091958e-05 -9.15646179556971e-05 -1.0993355691381996e-05 -2.979158599554823e-05 -6.251999271568278e-05 8.493742062402589e-06 -5.2310144362854386e-05 -1.2883817734278574e-05 8.846541085815384e-06 -5.1786181182688104e-05 -5.083530748972547e-05 7.630555411192285e-05 2.943576977670387e-07
yob 4.506367268949695e-08 1.1843087975509708e-07 1.6876490502069536e-07 8.811975125470614e-07 -7.052529441471706e-08 -2.7468009803540836e-10 -4.553278821797087e-12 9.184173704047871e-10 -1.8735551231149757e-12 8.605527367608862e-07 8.877550752106303e-06 6.659230134264141e-07 -7.522172213762259e-06 -1.892939626205197e-06 -4.207186912770441e-06 1.9247833806841698e-08 -3.245773429080574e-06 5.873288616339691e-06 -2.422037992232124e-06 -5.996845345501593e-06 7.361226632296684e-06 -6.193836159378161e-06 -2.752712636291044e-06 9.940642638828277e-06 3.2830085786003614e-06 3.5904914018752635e-07 -2.411178405773428e-06 4.148626151614518e-06 -1.4426788432457175e-05 -9.657457557806816e-09
age -3.680972976392368e-06 1.68764905020129e-07 4.8151046663147616e-05 0.0007067335500105659 -4.780275555060562e-05 -9.75923371948472e-07 6.14431907399395e-09 9.726491997071572e-07 -6.126977071536657e-09 -3.256772317586696e-06 -5.61458595531521e-06 -1.4553584596786347e-05 -3.478882700154463e-05 3.6039560427087596e-06 1.1536684741015292e-05 2.365195344445992e-05 1.1253925649039307e-05 4.324443248121871e-06 1.558827439717187e-05 -4.067195300076136e-06 -1.6863500984445102e-05 6.439606008032625e-06 -3.556424878589142e-05 1.5295571075877862e-05 1.6171277980343322e-05 -2.637526360528559e-05 -5.9043782986504175e-06 -2.3513196771343285e-05 -6.20647591703332e-06 8.91533004630927e-09
sex -2.8426637371431846e-05 8.811975125519535e-07 0.0007067335500106223 0.01696209587864285 -0.0011140030894639084 -1.4009133839130495e-05 8.660398186787017e-08 2.2241282780263533e-05 -1.3817369684301358e-07 1.4105430086597303e-06 3.600294830494558e-05 -0.0001385316529894706 -0.00018566613598278484 -0.00012454137796014865 0.00024940627213029505 0.000419946446587563 0.000217046826633986 0.0003337718510451077 8.350912473613837e-05 -0.0003785701733041387 -0.00011451301629603466 0.00010046353123919668 -0.00015488640757279238 2.6182690353429026e-05 0.000552666278159112 4.065194415268395e-05 -9.122294703284929e-05 -0.00024256564672537115 -0.0006237839631178784 -6.253495563402825e-07
age_sex 1.8202131376892395e-06 -7.052529441408266e-08 -4.780275555062335e-05 -0.0011140030894642506 7.575155984436919e-05 9.715202419194326e-07 -6.1217346190517595e-09 -1.55076499816494e-06 9.820509381791483e-09 -4.6442168683431263e-07 5.70937244998717e-06 1.8167119190619963e-05 1.3429940086766324e-05 6.904304180331104e-06 -2.2602688964377714e-05 -2.8084071534000183e-05 -1.9315304543644975e-05 -1.4971644205503201e-05 -8.499856263286749e-06 2.064531609087773e-05 8.940703334846189e-06 -6.6037814662364515e-06 1.2623647160621922e-05 3.835726196431461e-06 -3.1767119118306415e-05 -3.5894478261992416e-06 1.0486502902724653e-05 1.9061711311140332e-05 3.495057268293559e-05 -2.809588359614579e-08
age2 7.447519027785452e-08 -2.746800980268673e-10 -9.759233719486225e-07 -1.400913383913316e-05 9.715202419193109e-07 2.0286421599032406e-08 -1.3016315062337428e-10 -2.0201172745969438e-08 1.2961711430734742e-10 1.6850524764217878e-07 5.524395930568712e-07 4.3916751780416575e-07 5.690708518605053e-07 -2.054472922787284e-08 -3.812316102013352e-07 -5.338119840728665e-07 -4.09254484559264e-07 1.6497783122496402e-07 -4.884777942199031e-07 -2.1302844589370996e-07 4.920420537583287e-07 -3.5508560916706485e-07 7.955572786299877e-07 2.926024847201428e-08 -1.0795591208146865e-07 5.707927528648126e-07 5.098945202503618e-08 5.736248061424631e-07 -4.3795756569112144e-07 -1.138713980884697e-09
age3 -4.4611883001435393e-10 -4.553278821845908e-12 6.144319073995819e-09 8.660398186790872e-08 -6.121734619052465e-09 -1.3016315062339323e-10 8.488469244912051e-13 1.2957646012816414e-10 -8.448840071224912e-13 -1.7417561219763536e-09 -4.653972432865234e-09 -3.350306348006725e-09 -3.858694586944268e-09 7.678518930623457e-12 2.4410935611143314e-09 3.6496653142928253e-09 3.0948028416642844e-09 -1.8559145776166933e-09 3.460800411776493e-09 2.2630402105532283e-09 -3.2440683934223978e-09 2.814269222717891e-09 -5.871634948918888e-09 -1.1343859464883474e-09 -3.325606761627247e-10 -3.749048567718845e-09 -3.1288942913166693e-10 -3.5921148200887944e-09 4.715610986024062e-09 1.2682242367458793e-11
age2_sex -3.736159017781935e-08 9.184173703963829e-10 9.726491997078155e-07 2.2241282780276953e-05 -1.5507649981653844e-06 -2.0201172745977806e-08 1.295764601281868e-10 3.243395229057737e-08 -2.091363902238168e-10 5.435659030576087e-09 -2.3499258745539353e-07 -4.847026637435965e-07 -2.9544201227350254e-07 -1.4760085114947806e-07 5.521386165648568e-07 5.814087918810393e-07 4.3244478669447434e-07 2.1254779480997028e-07 2.5105342422763253e-07 -2.7300196693679595e-07 -1.7390393744703734e-07 1.664316357896499e-07 -3.464155137426194e-07 -1.6871010730778427e-07 5.613045706604351e-07 7.601175787717915e-08 -2.671735697703057e-07 -4.047534379958366e-07 -5.615496270984215e-07 1.3566755971093207e-09
age3_sex 2.366403203578796e-10 -1.8735551230907068e-12 -6.126977071542533e-09 -1.3817369684313722e-07 9.820509381796911e-09 1.2961711430743492e-10 -8.448840071228523e-13 -2.0913639022387024e-10 1.3707940425034913e-12 1.4344864217353265e-10 2.0617298221733704e-09 3.5976504399004684e-09 2.0185480275946286e-09 1.1228099157045105e-09 -3.934041029780971e-09 -3.6581606026459323e-09 -2.8578143391330642e-09 -9.72275312003323e-10 -2.102498576460296e-09 9.356183220857569e-10 8.651151452490822e-10 -1.2540814123515557e-09 2.7217515713199956e-09 1.3852786010286268e-09 -3.116314671051224e-09 -4.934925940986563e-10 1.9609356394388015e-09 2.291949915856502e-09 2.780976366524948e-09 -1.2721313213362737e-11
PC_3 -8.363113885418888e-08 8.605527367609329e-07 -3.256772317589815e-06 1.4105430085408579e-06 -4.644216868262472e-07 1.685052476422441e-07 -1.741756121976762e-09 5.435659030412298e-09 1.4344864217455626e-10 0.03182314048771032 0.0005727238246313734 0.0017715263177614533 -7.550679980428218e-05 -0.004868718691825811 0.0021677795920983733 0.0037786666017843857 -0.004660375376779548 -0.0007938050152155167 -0.0014663884143753952 0.0007182702710692747 0.005557912433823998 0.003738334616242256 -0.0018301545290480311 -0.011246212898485954 0.0003579105147938853 -0.00035586880462936706 0.004007520648110043 -0.0007622078431355467 0.0063400708361861435 -2.107418267215738e-05
PC_4 5.8950624160437685e-06 8.877550752106503e-06 -5.614585955295933e-06 3.600294830507078e-05 5.70937244997457e-06 5.524395930564377e-07 -4.653972432862233e-09 -2.3499258745505392e-07 2.061729822170732e-09 0.0005727238246313709 0.10657417826734743 -0.00324235229482693 0.006252869892313018 -0.003478228171165114 -0.0008256141388510242 -0.0033688939240099423 -0.00043236700338424917 -0.006321494387415485 0.0018376283175052506 0.0057120369610297725 -0.00995112581655098 -0.00697831274566592 0.006950801743701147 0.006147321170095523 -0.004448098882595885 0.0027378764635149636 -0.005252899673195979 -0.0007847906459953655 0.00462365868944422 6.187175063077945e-06
PC_5 3.406856271512357e-06 6.65923013426471e-07 -1.4553584596828326e-05 -0.00013853165299046796 1.81671191906819e-05 4.3916751780495894e-07 -3.3503063480113485e-09 -4.847026637447489e-07 3.5976504399070755e-09 0.0017715263177614494 -0.003242352294826912 0.1409341432034521 -0.0036842160030707534 -0.005434760732950283 -0.0014993678962331076 0.0062694502406754095 -0.009241963467688054 -0.002730240951380259 -0.009970087902215792 -0.007346941282941897 -0.0016425674166986356 -0.009186988163789434 0.0078583683080057 -0.017101449334658125 0.004904989546504715 0.0031763207421176406 -0.0012115712381723935 -0.00176108721451808 0.010793449754589008 -1.577016392895027e-05
PC_6 -3.5220442426309555e-05 -7.522172213762025e-06 -3.478882700156961e-05 -0.00018566613598315786 1.3429940086787625e-05 5.690708518609826e-07 -3.858694586947056e-09 -2.9544201227385967e-07 2.0185480275964224e-09 -7.550679980428096e-05 0.006252869892313052 -0.0036842160030707586 0.17804231115394162 0.003862004806582507 0.005741385692855085 -0.00786993148591977 -0.0038919563031010237 0.005497762900560679 -0.00807057105191884 0.0008984312802607557 0.0017332318099350806 -0.015330726848331817 0.008475923943756888 0.015550511825782324 -0.003648580922309552 -0.0004397251121872907 -0.008282251872470532 -0.0023976623193995347 -0.006052334982480877 8.242909773979955e-06
PC_7 5.69995935736185e-05 -1.8929396262052232e-06 3.6039560427408228e-06 -0.0001245413779593952 6.904304180276812e-06 -2.0544729228561527e-08 7.678518935161581e-12 -1.4760085114830945e-07 1.1228099156968003e-09 -0.004868718691825815 -0.003478228171165129 -0.005434760732950313 0.0038620048065825014 0.22330037106173772 0.007538845964261068 -0.0010946906921319487 -0.008874549835058754 0.008632549027865487 0.006105595916664699 0.01999428736924927 0.006001602323320553 -0.02164685121893398 -0.014252520203196834 0.019129723434836748 -0.00705021309942417 -0.0055919278700129775 -0.0024298849782903513 0.008718761785993656 -0.010491077152119362 3.679477935617747e-05
PC_8 -8.168886501870717e-05 -4.207186912770392e-06 1.1536684741062428e-05 0.00024940627213133383 -2.2602688964441045e-05 -3.8123161020221805e-07 2.4410935611194397e-09 5.521386165660106e-07 -3.934041029787431e-09 0.0021677795920983715 -0.0008256141388510418 -0.0014993678962331055 0.005741385692855078 0.007538845964261047 0.24004890004729068 0.009550470492519184 0.009293714328922615 -0.002671372387136271 -0.001513232375584615 -0.00855364018925965 0.009063365162619701 0.02013565964261276 -0.01355263291029413 0.007756125790002441 0.01640157722665423 0.004079435812940072 0.0004496269612230414 0.001568938165139669 -0.010879632788066368 -1.113189080773884e-05
PC_9 4.317092732182086e-05 1.924783380657049e-08 2.3651953444425222e-05 0.00041994644658689006 -2.8084071533943808e-05 -5.338119840720486e-07 3.6496653142869862e-09 5.814087918796833e-07 -3.6581606026361683e-09 0.0037786666017843923 -0.003368893924009933 0.006269450240675458 -0.007869931485919744 -0.0010946906921319567 0.009550470492519135 0.32026229256938255 0.01101619755696765 0.0009233937914554575 -0.016880625790086232 0.0093720313641318 -0.0036773857374846107 -0.0028704880765740076 -0.009740600189324582 -0.005816875569644919 -0.0070266210038323436 -0.0009233693885422401 0.00038057250125454793 -0.006393761319787728 0.014862703574627743 -8.434694786944597e-06
