 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.017722441397411387 -1.2112392822357391e-05 0.002561588098643402 0.005752049055603137 -0.0007049721957674558 -9.071233338056902e-05 9.664417145621432e-07 2.5502948433938605e-05 -2.7420646451140197e-07 -0.006601423918472633 0.0010418629818612342 -0.0005962123285974011 0.0004599104778409015 -0.005414604881969131 0.00049424050762212 0.0073093450511930915 0.0021691726585614376 -0.0020896675234118862 -0.007519678631508606 -0.004423079254632696 -0.008051622262204856 -0.006987579392678899 -0.014152094710009703 -0.0016580888696106552 -0.007846853752689576 -0.00730470625454828 -0.0030575575314745838 0.016554159593380222 0.012019728306269798 1.682459600223595e-06 3.2109358652819534e-05 1.532957459938735e-05 0.0002119610081013177 -0.00024014038298793942 -2.995390178376217e-06 -4.698769890690891e-05
yob -1.2112392822344511e-05 3.935958806482141e-06 3.370464843252561e-06 2.8595929538879333e-05 -3.417921533125261e-06 -4.3675640738992495e-09 -8.816181249474403e-11 8.862084294662276e-08 -6.535707515091007e-10 1.8626276087751034e-05 0.0006846103449886753 0.00011333269168390444 -0.0004436515405589922 0.0002295155290904868 -0.0005139368529176301 -0.0001196217793877701 -0.00021203156330924731 0.00048492105660668893 -0.00019446442573278316 -0.0004247076462683403 0.00031353681144988255 -0.0002575642210043988 -0.00010387496752249584 0.00027567367599544207 0.000240196073107636 -4.239117651499787e-05 -0.00012209803975804344 0.00011430054443401122 -0.0005216766484174855 -5.292182015337986e-07 -5.034836107384199e-08 3.215913994133447e-07 5.806343181877128e-07 -9.811575802061842e-07 2.730100920065881e-07 -8.721141936375581e-07
age 0.002561588098645198 3.3704648432856235e-06 0.001531919313030181 0.015391774314691018 -0.0015203345954450758 -4.5823419213038494e-05 4.230917718705886e-07 4.5565074428620956e-05 -4.208370893605301e-07 -0.0012352701066362624 0.0009106823207960175 -0.0005349184504381073 -0.0004228251792560048 -0.003970681821557051 0.0011292737137997579 0.0005332177461673321 -0.0012543254281076428 -0.0007123952466192437 0.0009096170509136166 -0.004141016853160568 -0.0009901086806734147 0.0003223746172413712 0.0006912696840646322 0.0006105623737937618 -0.0011954594961023142 -0.0033910987222654267 0.0007136515636586416 0.002660735617163195 0.003330912826550032 1.3719360723935887e-05 1.9649992301345935e-05 -1.3480149639735646e-05 7.882496459538e-05 -0.00011572849496153558 -6.8503641287470475e-06 3.1761477512413335e-05
sex 0.00575204905561341 2.8595929539173667e-05 0.015391774314692075 0.26736429193910355 -0.024888638734614763 -0.0004407811371090729 3.936387874930587e-06 0.0007137322427855424 -6.380027140012187e-06 -0.0023341380215716155 0.009557316285859154 -0.002694394931105763 -0.008862856162227031 -0.04650301435548133 -0.003085420919878121 0.00869708552616862 0.0029991478681837313 -0.014456531715511076 0.017058024745283173 -0.04085749984810903 0.0010657053348154233 0.0035509408804153203 0.010308424587293176 -0.030798816163280538 -0.014506554297772943 -0.029908430673245945 0.032119593169417614 0.01106905154315209 0.013342320618244433 0.00019324308538019904 0.0002398432510549532 -0.00013575826008086048 -0.0002890114956572453 -0.00012482323121903037 -0.00037162269894931786 0.000676846245882692
age_sex -0.0007049721957674336 -3.417921533147982e-06 -0.0015203345954447037 -0.024888638734610898 0.002455507805240562 4.550727851350208e-05 -4.204170685469307e-07 -7.359303661266564e-05 6.803685406794611e-07 0.00018330681725729759 -0.0011750901057299777 4.9110082202458554e-05 0.0008582392327328794 0.004390026107624879 -2.7151502569517823e-05 -0.0009787137221182328 -0.00020368917887316143 0.0017273164017504196 -0.0016021746779271667 0.003512697715076526 -0.0007671449183459823 -3.4255497286989944e-05 -0.0007246470905563243 0.003078680700827272 0.0016393903191347901 0.003971042997827054 -0.002594824333865074 -0.0018498011025776776 -0.0017731110326236613 -2.568915269066583e-05 -2.5639399845390833e-05 1.987330561022918e-05 2.3875540880430397e-05 2.3251029517713514e-05 3.4717136051521516e-05 -6.322473282500054e-05
age2 -9.071233338060148e-05 -4.367564073614098e-09 -4.5823419213026405e-05 -0.0004407811371089486 4.550727851350441e-05 1.424765164890249e-06 -1.3550400732902423e-08 -1.4156113962644842e-06 1.3468643318754808e-08 3.5291651681753535e-05 -1.7103678885656447e-05 1.5405799938850724e-05 -2.4822268094171848e-06 0.00013294692950303107 -4.8904293067425984e-05 -2.3349889814704374e-05 1.3617756972976853e-05 2.95699790451072e-05 -2.9732879689174792e-05 0.00010308905834105536 3.052133635037014e-05 -3.8246479490254635e-06 -1.7867984042161293e-06 -9.95517330252485e-06 5.4263723081948035e-05 0.00011850802144282675 -2.7817607435943245e-05 -0.00010548684812097209 -0.00010222759819052131 -5.28071984435505e-07 -5.755315214777402e-07 4.6639551259393116e-07 -2.119236507716718e-06 3.3033094056355702e-06 1.9487687582094664e-07 -8.658009963391883e-07
age3 9.66441714562186e-07 -8.816181248676596e-11 4.230917718703954e-07 3.936387874928745e-06 -4.204170685468859e-07 -1.355040073289989e-08 1.3209684899956224e-10 1.3468612375189988e-08 -1.3135292449424763e-10 -3.190871291391127e-07 2.1990110931663947e-07 -1.3603287748426662e-07 5.248807333398257e-08 -1.248632179380064e-06 4.625913858776823e-07 2.7392769296173445e-07 1.5537755844026362e-08 -2.2978419762911317e-07 2.3677507864277e-07 -8.853911687487288e-07 -2.494271037231584e-07 -5.2813426527022306e-08 -2.1645786505921272e-07 6.88600369466191e-08 -5.917658981627387e-07 -1.2097999419188467e-06 2.858928005718853e-07 1.2073661996604434e-06 9.35651763044423e-07 5.680620068044966e-09 5.00971555058733e-09 -5.067269685068126e-09 1.782511254642583e-08 -2.8821666754652402e-08 -1.4611436270911834e-09 7.2043042740156734e-09
age2_sex 2.5502948433914044e-05 8.862084294721928e-08 4.5565074428597896e-05 0.0007137322427853242 -7.359303661265544e-05 -1.4156113962640573e-06 1.346861237518803e-08 2.287581031949062e-06 -2.177341295510844e-08 -4.105324599161391e-06 4.167345531043378e-05 1.1279144652786288e-06 -2.194002857696e-05 -0.0001274188509405002 1.1545625330508973e-05 3.493036209001035e-05 6.731063573881028e-06 -4.95132958963998e-05 4.635574918640225e-05 -9.563801986742565e-05 3.513055768693018e-05 -1.0022898751842825e-06 1.0627064539170959e-05 -8.604768032858233e-05 -5.401053114334411e-05 -0.00014167179330213577 7.122481186956995e-05 7.249373233723595e-05 6.70448321073719e-05 9.279200747942266e-07 7.503422297121909e-07 -8.026944721389406e-07 -7.222230279948883e-07 -7.676595933660392e-07 -8.739495760275706e-07 1.8030568092152273e-06
age3_sex -2.742064645108315e-07 -6.535707515344839e-10 -4.2083708936023007e-07 -6.380027140009381e-06 6.803685406792878e-07 1.3468643318747964e-08 -1.3135292449420252e-10 -2.177341295510604e-08 2.1240849634964385e-10 1.3642265232182856e-08 -4.2882633904814283e-07 2.9820564668841394e-09 1.2659132625706115e-07 1.1506631263732645e-06 -1.9355825367055992e-07 -3.5351728824634674e-07 -8.806548645492467e-08 3.999035200588311e-07 -4.230326259028152e-07 8.350246216487961e-07 -4.009564563811695e-07 5.8323351475850394e-09 2.196555074295001e-08 7.205340715576509e-07 5.357281321114732e-07 1.4346984441577456e-06 -6.443856259397017e-07 -8.471786062779291e-07 -7.632199340378681e-07 -9.951160191284581e-09 -6.5599882863578355e-09 9.58910484958719e-09 6.928427854586586e-09 6.962869059898556e-09 6.314491809183201e-09 -1.6195000075803096e-08
PC_3 -0.006601423918477329 1.8626276087769374e-05 -0.001235270106637449 -0.0023341380215830946 0.0001833068172589098 3.5291651681801884e-05 -3.19087129139661e-07 -4.105324599222103e-06 1.364226523284701e-08 0.877418480795636 -0.15078704653171784 0.06061655281435413 0.13797928242451385 0.029961231111204873 0.053150906172614955 0.06227411134211083 -0.16962060716152466 -0.1131754454274067 -0.05652670978307895 0.18504387504759331 0.04145339139791967 0.27547574705081723 0.07545888142573118 -0.5029641416481117 -0.13166096270605324 -0.04264308200575263 0.1593783915332835 -0.14963438142082422 0.3967103527052909 0.0001452000777214518 -0.0002185018965030611 -0.0013642309849633042 0.00038159797406908284 -0.001163510037698037 0.0005372316283238722 0.000577120682124402
PC_4 0.0010418629818607316 0.0006846103449886808 0.0009106823207957953 0.009557316285858626 -0.0011750901057299423 -1.7103678885653113e-05 2.199011093166212e-07 4.167345531043692e-05 -4.288263390482008e-07 -0.15078704653171945 2.6098424069604422 -0.032463164352293815 0.5747868436880093 -0.22892134633082398 -0.23108655546992413 -0.07549882680517528 0.07488861821801264 0.09457393001542524 0.19172218517453676 0.21835817846945282 -0.24482092290992594 -0.28675589620151815 0.23443586831836735 0.1737817832785004 -0.17206914019363545 0.08246496836700765 -0.143909482989449 0.16931694682627696 0.33686788938239676 -0.000929947759787956 6.246287520494263e-05 0.000554339044858102 0.0038892231722327405 -0.003450381945054684 -0.0003776110449855499 -0.0001963260687882397
PC_5 -0.0005962123285995697 0.00011333269168390964 -0.0005349184504388967 -0.0026943949311160637 4.9110082203684935e-05 1.5405799938882406e-05 -1.360328774846128e-07 1.1279144652342917e-06 2.9820564673548788e-09 0.06061655281435304 -0.03246316435229378 3.5298531314049213 -0.23342514642443296 -0.4438778496013242 -0.4436213007413733 0.533720773947594 -0.23544836051485865 -0.5738107724475077 -0.2543172342042019 0.15681130899702292 -0.26855457043314934 -0.1421617339888606 0.23343231419182095 -0.6851929685114115 -0.1468641216156883 -0.09715201776442448 -0.15420225613687424 -0.1392652926067119 0.6149575752532049 -0.0010075854769585927 0.0003840570509787677 -0.0005955292543190982 0.0005240867943579153 -0.0010864338280680969 0.0009971124710858304 -0.0007897500086946087
