(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 8.5666294869921e-05 2.26501893751639e-05 -4.92136910859912e-06 -7.89927813488362e-06 5.70700668137551e-06 2.35746925716091e-06 -5.35624181293084e-07 -1.01408654011129e-06 -2.40268207450311e-06
covarage 2.26501893751639e-05 0.000252575491236933 0.000356248514837349 -0.000405771622407191 -1.69327173232473e-06 6.38254562069522e-06 -1.28198423792029e-07 -1.39768268777571e-06 1.89918630707082e-06
covarsex -4.92136910859912e-06 0.000356248514837349 0.000819090074132144 -0.000859666238916009 -4.26213072433664e-06 4.17404601244398e-06 -7.31860857446779e-07 -3.77599227599664e-06 2.32404256431074e-06
covarage_sex -7.89927813488362e-06 -0.000405771622407191 -0.000859666238916009 0.00100555214335448 5.85072988794358e-06 -3.18939355442307e-06 -2.23672005337059e-07 4.07102233323431e-06 -2.0826905658115e-06
covarPC_3 5.70700668137551e-06 -1.69327173232473e-06 -4.26213072433664e-06 5.85072988794358e-06 7.87352198990144e-05 3.42787424619921e-06 -1.80405990538039e-07 -2.45254470311025e-06 -2.46198189141233e-06
covarPC_4 2.35746925716091e-06 6.38254562069522e-06 4.17404601244398e-06 -3.18939355442307e-06 3.42787424619921e-06 8.55329036530305e-05 -1.10491688316717e-07 1.20465890875777e-06 2.56426447521051e-07
proband -5.35624181293084e-07 -1.28198423792029e-07 -7.31860857446779e-07 -2.23672005337059e-07 -1.80405990538039e-07 -1.10491688316717e-07 0.000211760792169515 -0.000139779020120089 -0.000127997275676003
paternal -1.01408654011129e-06 -1.39768268777571e-06 -3.77599227599664e-06 4.07102233323431e-06 -2.45254470311025e-06 1.20465890875777e-06 -0.000139779020120089 0.000276579778896553 4.17595122973783e-06
maternal -2.40268207450311e-06 1.89918630707082e-06 2.32404256431074e-06 -2.0826905658115e-06 -2.46198189141233e-06 2.56426447521051e-07 -0.000127997275676003 4.17595122973783e-06 0.000251567440637829
