(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal gpp gmp
(Intercept) 0.0396623306077154 0.0350008418196507 0.0109688126084571 -0.0338227090637316 -9.43655870738878e-05 0.000377616991881215 -0.000679747616555514 0.000303702895490571 0.000594433267121648 -0.000290554945449386
covarage 0.0350008418196507 0.0455701786145973 0.0296143520305534 -0.0735326652716043 -0.000253068782976996 0.000236714101787326 -0.000300234363021968 6.7795351699127e-06 0.000417121383826955 -0.000166781079517468
covarsex 0.0109688126084571 0.0296143520305534 0.035564406298806 -0.0741726146325705 -0.000210981912927487 3.40571662672375e-05 -0.000185186826604719 -0.000384012671092832 0.000683906703273618 -0.000105749148440827
covarage_sex -0.0338227090637316 -0.0735326652716043 -0.0741726146325705 0.171348589234252 0.000462307564415145 0.000203237509705708 0.000364512324335948 0.000469830893032093 -0.00133446645516361 0.000515738505286884
covarPC_3 -9.43655870738878e-05 -0.000253068782976996 -0.000210981912927487 0.000462307564415145 0.00356168540677231 -0.000125215293199155 2.42969742063492e-05 -0.000144914269316054 0.000142355808957275 -0.000177460539505104
covarPC_4 0.000377616991881215 0.000236714101787326 3.40571662672375e-05 0.000203237509705708 -0.000125215293199155 0.00346486079924598 -6.71183146083045e-05 9.14903959244673e-05 0.000284863365848895 -0.000227046912255224
proband -0.000679747616555514 -0.000300234363021968 -0.000185186826604719 0.000364512324335948 2.42969742063492e-05 -6.71183146083045e-05 0.00397137530883601 -0.00219955087518766 1.84941503427948e-05 0.000137359428741243
paternal 0.000303702895490571 6.7795351699127e-06 -0.000384012671092832 0.000469830893032093 -0.000144914269316054 9.14903959244673e-05 -0.00219955087518766 0.0178170176516347 -0.0140483436083283 -0.0130508837872916
gpp 0.000594433267121648 0.000417121383826955 0.000683906703273618 -0.00133446645516361 0.000142355808957275 0.000284863365848895 1.84941503427948e-05 -0.0140483436083283 0.0379548064100313 -0.0101794804737062
gmp -0.000290554945449386 -0.000166781079517468 -0.000105749148440827 0.000515738505286884 -0.000177460539505104 -0.000227046912255224 0.000137359428741243 -0.0130508837872916 -0.0101794804737062 0.0356364342783681
