 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0009965621469623296 -2.342462187359735e-06 0.00017140694135862016 -0.00012885185903719468 -3.704446225543917e-07 -5.874935107802201e-06 5.964408025132091e-08 3.181950739143125e-07 -5.126283616979594e-09 -0.0006054861356936294 9.222556800689233e-05 -0.0003368924520557361 0.00046283567235320256 0.0005349929899701963 -0.0005184736801770706 -0.0004230116517178754 -8.270457931772418e-06 -0.0005054516637637361 -0.0010998403208327275 -0.00034394798117475477 -0.00036938977722137924 -0.0003326378891840658 0.00023280919001923722 -0.0003962054378497402 -0.0005872417976691735 -0.00016364085109752235 -0.0005165389097976504 0.0007975342434167566 0.0008862034243637396 1.9737017654422077e-06 2.5510643008047267e-06 1.0177275854535082e-05 -9.999347283460568e-06
yob -2.3424621873561174e-06 7.778919752529354e-07 6.940821825423674e-07 6.349074000947749e-06 -7.469605579295831e-07 -2.6346416241455034e-09 1.9174004506032097e-11 1.901264154101106e-08 -1.3933871266629418e-10 7.702977145812483e-06 0.00010496488806210446 2.6589444330671055e-05 -7.855360396432947e-05 2.362486279861745e-05 -6.052956490421836e-05 -9.29200821484089e-06 -3.7621870689751876e-05 6.763975907634075e-05 4.91846453257183e-06 -5.9727992994848544e-05 5.410852575436181e-05 -7.118428106239024e-05 -1.1723122311238011e-05 7.064125246186824e-05 4.68967732261064e-05 5.565176031656331e-06 -1.2094175883939826e-05 3.656548373531353e-05 -0.00010089031186498985 -6.505433008249214e-08 -4.4104402835737897e-10 -5.176119351981868e-08 1.5098478370848293e-08
age 0.00017140694135948798 6.940821825389191e-07 0.00020757256455703437 0.0022705893175915294 -0.00020666548831211416 -5.660772765970859e-06 4.766498550350538e-08 5.64981096215098e-06 -4.7562328712589963e-08 -2.098654375630147e-05 -6.538263099482093e-05 -0.0001208332951692325 -9.920129726978964e-05 -0.00015699506004961095 -3.021257034051627e-05 -5.997285872513683e-05 -0.0001571593450600306 -3.24163837654262e-05 -0.00019692407513716023 -0.00015447978977442488 -3.363560643517605e-05 -4.066953764608309e-05 -7.171868231347339e-05 -0.00025294222525784984 -0.00025543379353284865 0.00012379586221155923 -8.061035254000412e-05 -1.535771486293669e-05 0.0002457637873372397 -5.199485694488588e-07 1.0041643864505055e-06 3.517750105216846e-06 -5.057975628384164e-06
sex -0.00012885185901889899 6.349074000901816e-06 0.002270589317601766 0.0503590142956134 -0.004244704892468504 -5.878827815720078e-05 4.7581113303912784e-07 0.00011008968313198503 -8.92238801517504e-07 0.00047434366974157444 0.00053580476797005 -0.0014048638840113037 0.00012969881774965651 -0.004346279135974217 0.00018268128096563384 0.0011161695960684838 -0.0017120306145277009 -0.0020911676685508307 -0.00253642791913254 -0.0020468773724810637 -0.00279504221376181 -0.0038090661224484267 -0.0019484625829937435 -0.0074142182131464885 -0.0020364495686724946 0.0015684278168154244 0.0011959632466739187 -0.0008901976259994856 -3.98902788869106e-05 4.337701651539436e-06 8.525886449214175e-06 -8.792984321431726e-05 5.5687182086224026e-05
age_sex -3.7044462425274083e-07 -7.469605579264317e-07 -0.0002066654883130888 -0.004244704892468628 0.0003811566922547628 5.636458957715123e-06 -4.7469271785850464e-08 -1.035892417966451e-05 8.701266810932008e-08 -4.720726682003758e-05 -3.267234079576006e-05 0.00011813776337486123 -1.0338511012242355e-05 0.00037570360784588763 -2.2563369341156902e-05 -7.875368172652634e-05 0.0001347799778964841 0.00019278955929247056 0.0002123702188661701 0.00021464030647039357 0.00013906262583492413 0.00029778777211838603 0.00020466320926970153 0.0006643803528087388 0.00023448793789964732 6.654066405242238e-05 -4.5287840103491956e-05 0.00011304356442526568 -1.3754418048202742e-05 -4.848447012477029e-07 -1.7911502187839897e-06 6.0330039306269985e-06 -1.9067176743587486e-06
age2 -5.874935107826454e-06 -2.6346416241012695e-09 -5.660772765971839e-06 -5.878827815692425e-05 5.636458957688804e-06 1.6131181094641642e-07 -1.4039481758996337e-09 -1.606684171385849e-07 1.3983604467054003e-09 7.306643483182356e-07 4.2618829378579555e-06 3.8043314563995055e-06 1.8539218672303333e-08 6.056888584438717e-06 -7.409071961960239e-07 2.0723478995899354e-06 2.4297946239186027e-06 3.4439189466837103e-06 5.285822751644508e-06 3.691018488254542e-06 1.0109918705645844e-06 -3.600820439578697e-07 1.0238135792278375e-06 8.331226828477354e-06 8.857674144080034e-06 -1.3132112234096436e-07 1.6162453980341253e-06 -5.721186810955844e-07 -7.410880985006488e-06 3.884833183870117e-10 -3.34945673495521e-08 -1.1155103890810637e-07 1.6420992886670827e-07
age3 5.964408025153845e-08 1.9174004504882348e-11 4.766498550352065e-08 4.758111330368414e-07 -4.746927178563267e-08 -1.4039481758998384e-09 1.2559837599901627e-11 1.3984591613084127e-09 -1.251029830206682e-11 -8.367348355255448e-09 -3.018484890912232e-08 -3.2558243863232804e-08 8.052253058029353e-09 -5.608295808429853e-08 3.891592027674742e-09 -2.2603094073786318e-08 -1.3090498940169289e-08 -3.73541654746737e-08 -4.953777819131629e-08 -4.0308061217971093e-08 -1.527339033243329e-09 3.319949242301908e-10 -7.036032024329963e-09 -6.605802551162673e-08 -8.578596755825582e-08 -2.383090791747875e-08 -1.3961179069304041e-08 1.809747820789943e-08 4.808297799173072e-08 7.617359317948188e-11 3.346832001998322e-10 9.712573727769507e-10 -1.5025466523915038e-09
age2_sex 3.1819507396399094e-07 1.901264154083199e-08 5.6498109621788945e-06 0.00011008968313199479 -1.0358924179665093e-05 -1.6066841713933882e-07 1.3984591613146548e-09 2.924117496706702e-07 -2.5323031649324437e-09 1.3278427721715635e-06 7.914714489076618e-07 -2.7814067329060436e-06 6.263744569110568e-07 -1.0410475039145365e-05 6.520186331791198e-07 2.192525545025162e-06 -3.193711395052512e-06 -5.779219005125802e-06 -5.857007159825791e-06 -6.46850761875872e-06 -1.6392357884045755e-06 -6.764957780896861e-06 -6.589052458202222e-06 -1.7333398177085523e-05 -8.368418458434633e-06 -6.674164168585779e-06 4.7475571793191086e-07 -4.224554284991568e-06 -1.06977186039267e-07 1.553753852169856e-08 6.564155454590062e-08 -1.3532603496433313e-07 8.758537183719885e-10
age3_sex -5.126283617414443e-09 -1.393387126644884e-10 -4.7562328712835166e-08 -8.922388015176478e-07 8.701266810933068e-08 1.3983604467120243e-09 -1.2510298302121681e-11 -2.5323031649325996e-09 2.2505680832452444e-11 -1.100424910071584e-08 -6.259406975772986e-09 2.203377564030232e-08 -1.1584343890226003e-08 9.232471417762251e-08 -3.951751697268906e-09 -2.0865006296200762e-08 2.1364976907686838e-08 5.4123750471592285e-08 5.2806258134606445e-08 6.164798089891159e-08 2.5016195851128675e-10 4.716997862950942e-08 6.449174166315936e-08 1.3455321805961423e-07 9.230693836993392e-08 9.227926051397003e-08 1.5206459745497981e-09 4.488172771857091e-08 9.565054118961012e-09 -1.4471159996132114e-10 -6.569778204066432e-10 1.0064422762956897e-09 2.8141832186794004e-10
PC_3 -0.0006054861356933408 7.702977145812268e-06 -2.0986543755883096e-05 0.0004743436697471659 -4.7207266820567604e-05 7.306643483063895e-07 -8.367348355152821e-09 1.3278427721865524e-06 -1.1004249100845568e-08 0.1709956967873286 -0.010682336381942126 0.0028062589564824044 0.013408585927765561 -0.005001704587789886 0.015409021118956744 0.016267984878672953 -0.041291742160751516 -0.01875526140100446 -0.014762210620058969 0.024112292828198982 0.013494168749587483 0.038830824896982856 -0.012965537467088109 -0.08710727835674217 -0.0204840770657288 -0.00842458627320969 0.03244924426594547 -0.01681920412250276 0.05482692970033629 -5.195523248559283e-05 -5.713863041709817e-05 -2.3773490454088113e-05 -0.00011256181047238663
PC_4 9.222556800724265e-05 0.00010496488806210761 -6.538263099399661e-05 0.0005358047679833916 -3.267234079703115e-05 4.261882937834384e-06 -3.018484890891656e-08 7.914714489437266e-07 -6.25940697608559e-09 -0.010682336381941965 0.5564081303011855 0.0022814761336105147 0.09588198524091937 -0.033551654691216556 -0.01954120238937473 -0.0067539806148315526 0.01015806729428709 -0.02811046300447225 0.018081362296307416 0.05026937069478825 -0.060844802885526475 -0.04660469783762812 0.05857207673158032 0.02560793184908734 -0.011425422179398815 0.013745659950282488 -0.046230772032080536 -0.007555687024461742 0.07005695328291005 -7.153543430687625e-05 2.6573577302584373e-05 0.000279553737839191 -0.000240281745339115
PC_5 -0.0003368924520561443 2.6589444330673894e-05 -0.0001208332951690448 -0.001404863884002602 0.00011813776337403965 3.80433145639372e-06 -3.2558243863179083e-08 -2.781406732882719e-06 2.203377564009928e-08 0.002806258956482649 0.0022814761336109116 0.713804239390724 -0.006484538024096355 -0.03703064571323479 -0.045462869424446786 0.04239569610990493 -0.050680268090310884 -0.05697141049487899 -0.06607483528357803 0.0031310548709610354 -0.033074477260198736 -0.032682751325500095 0.03266625044903825 -0.10514440199509077 0.0009289090271710488 0.00614610201848799 -0.02603325770361002 -0.037625476743898816 0.07418262787680444 -0.00017674492347685003 3.782593368638857e-06 0.0001122258766810578 -1.6342809249455547e-05
PC_6 0.0004628356723533724 -7.85536039643286e-05 -9.920129726951848e-05 0.00012969881775350608 -1.0338511012609572e-05 1.8539218664515202e-08 8.052253058097948e-09 6.263744569216167e-07 -1.158434389031928e-08 0.013408585927765577 0.09588198524091943 -0.006484538024096549 0.9489485929282178 0.036613985997012204 0.06435571897038474 -0.014316760988127454 0.035866196735202575 0.03109918836605517 -0.05940446089707929 -0.0056183746343003525 0.09428461642362743 -0.12618213105519224 0.04024644774478922 0.10491123605477133 -0.025220931567784984 0.0031515243357554917 -0.06644504142570165 0.012520920562198161 -0.04970699526033496 2.776096499254724e-05 -0.00011638927758660446 0.00013660852380166548 9.136926820242958e-05
