 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 2.03051521908075e-05 -1.2515381052335816e-07 -5.627272801120973e-07 9.412098593325255e-09 -3.543182260760071e-11 1.5686637195739083e-05 -3.661647712743827e-05 -1.2864155988690693e-05 -7.650242367177465e-05 0.00010430162808903487 -0.00012605674871829276 9.818543770047029e-05 -7.317884355205309e-05 -2.290162072474838e-05 -0.00014320005799934964 5.293032244746507e-05 -6.406833999465256e-05 -8.167468345791917e-05 -4.3824602461496095e-05 -8.758658147828749e-05 -3.0253755503716625e-05 -1.0947803680136993e-05 -6.791165087687213e-05 -0.00014805707421072534 0.00014615976838310048 -1.8066752135776715e-07
yob -1.2515381052335546e-07 2.2366287727923191e-07 4.0019006950445676e-08 3.630552047944304e-09 -2.5217852955766e-11 -2.3142105492368498e-07 2.2918446221944008e-05 8.885488911680362e-06 -1.5922615051563205e-05 -5.924999040532083e-06 -6.9678611774008566e-06 -9.169923538293004e-08 -9.915325279501352e-06 1.2828490759203918e-05 -5.40024495286618e-06 -1.408209145106667e-05 1.6427325750804827e-05 -1.1904671893892093e-05 -6.6421254255598105e-06 2.1756140215586747e-05 7.400098776133883e-06 -1.4296581012148692e-06 -1.823511274887614e-06 1.2749854279225348e-05 -2.7840234072960983e-05 -4.237857966682561e-08
age -5.627272801114891e-07 4.0019006950429516e-08 1.046174972651691e-05 -2.267969155017705e-07 1.4995684382780133e-09 -1.0618496721860845e-05 1.8083556710234514e-05 1.0288395032323808e-05 -2.0618635847886426e-05 3.468089209690575e-05 -2.484986941206152e-05 -7.915279235447166e-06 -2.507076222507371e-05 1.2910215735242584e-05 4.0337455967473565e-06 1.702751495264343e-05 -5.8601451817146336e-06 1.890124168903665e-05 -2.1396089304265046e-05 9.958656903557704e-06 -1.9833120062221736e-06 -1.8930993076369527e-05 -1.0308162218682928e-05 -4.1757191664317394e-06 3.4434319582354086e-05 -7.561986027796022e-08
age2 9.412098593321638e-09 3.630552047944776e-09 -2.267969155017737e-07 5.208726216484021e-09 -3.551782001193972e-11 2.9435829151378445e-07 2.791662038583189e-07 -2.6507557500779576e-08 1.252551653568867e-07 -6.364151520759414e-07 3.767992040375786e-07 6.419372869715274e-08 2.031245297720578e-07 1.4753756858266056e-08 -2.289081958532205e-07 -5.891107812171512e-07 3.6183752474004785e-07 -5.735056696040951e-07 3.8732348428682986e-07 2.0918952568966352e-07 3.458201182159365e-07 3.872853196622115e-07 1.4567645264787667e-07 2.1705272493572713e-07 -1.333969317524832e-06 8.787812098007864e-11
age3 -3.543182260776333e-11 -2.5217852955769537e-11 1.499568438278052e-09 -3.551782001194014e-11 2.4828226451408394e-13 -2.3772838893090284e-09 -2.64149777260445e-09 1.7152064226903343e-10 -1.0687858921894508e-09 3.817623328635174e-09 -2.8034607947670466e-09 2.1772368359363406e-10 -6.547548049702425e-10 -4.5783145978075924e-10 1.1246657804311735e-09 3.589391392382615e-09 -2.1976622710748993e-09 3.3686907189766797e-09 -3.0312887765046157e-09 -1.772246447574455e-09 -3.2924234172662512e-09 -2.623829527328834e-09 -9.545231464731898e-10 -1.132949385709208e-09 9.611761604284354e-09 4.113271716621659e-12
PC_3 1.568663719573955e-05 -2.3142105492362723e-07 -1.0618496721861826e-05 2.9435829151380287e-07 -2.3772838893091297e-09 0.05169638154957959 0.0016189217416802794 0.002426172804758284 0.001039036109444196 -0.007320971798233321 0.0035707108130219136 0.00839939081717169 -0.006403610550340548 -0.0022769955244400075 -0.0019199334298764 0.0036975737218205283 0.008445350202392224 0.006435128003423639 -0.0042404590305485995 -0.01760394189131608 -0.0008481890563562172 -0.0011163568723654375 0.005019703570672724 -0.0033533466720645903 0.011369284648057134 -3.0360156654334853e-05
PC_4 -3.661647712743808e-05 2.2918446221944126e-05 1.8083556710232393e-05 2.791662038583608e-07 -2.6414977726046894e-09 0.0016189217416802794 0.178418506718918 -0.008295798953220452 0.00920012676028325 -0.010145860565805164 -0.00040244093579146954 -0.005389807473999488 -0.001319716696992483 -0.014360571118117128 0.004141215731852034 0.009940198258525306 -0.019587262906570656 -0.011596331622259835 0.01318537986098816 0.011009120302474393 -0.004999761045553062 0.005708474393919705 -0.005946913433897879 -0.0004795375385494184 0.007690521806214362 4.41491184882712e-06
PC_5 -1.2864155988690935e-05 8.885488911680362e-06 1.0288395032323691e-05 -2.6507557500778196e-08 1.7152064226903045e-10 0.0024261728047582807 -0.008295798953220447 0.23344805877213665 -0.0038617805726638018 -0.007291069801535523 0.0006570406239684279 0.005406082338390221 -0.015812905310795197 -0.0017492785596916439 -0.01835068988094247 -0.013371501302644435 0.0005434651281178134 -0.01706730802213312 0.014055735369780291 -0.026646627006669966 0.006717415933711279 0.00497142664153683 0.000502973225215393 -0.004773808416247211 0.01771093407160311 -2.484726182712895e-05
PC_6 -7.650242367177446e-05 -1.5922615051563242e-05 -2.061863584788302e-05 1.2525516535680996e-07 -1.0687858921889303e-09 0.0010390361094441839 0.009200126760283246 -0.003861780572663804 0.2904361439835393 0.003603158617898457 0.014469092376505078 -0.014309060284778772 -0.009362582249409215 0.007404680985260728 -0.014681212659189005 -0.0009124497245057662 -0.00041015491343212495 -0.025103570423396483 0.014322369141885448 0.029952244871767897 -0.007919707932174301 -0.00026906416666876116 -0.009192571754173873 -0.0027313692074964688 -0.01387384066498697 2.4462762154003823e-06
PC_7 0.00010430162808903298 -5.924999040531985e-06 3.4680892096899986e-05 -6.364151520757999e-07 3.817623328634151e-09 -0.007320971798233308 -0.010145860565805166 -0.007291069801535458 0.003603158617898447 0.36308405050457804 0.01500544715285348 -0.001088790551555072 -0.0166621378881356 0.02007620228210937 0.005035678795963816 0.03315949282617741 0.01104528868186543 -0.038175581374188076 -0.025904673314540893 0.029196126379484853 -0.00962240482071089 -0.012500000151800292 0.0004530477243135868 0.010327114361628736 -0.017171128250237824 4.3115545493057e-05
