(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00518178070690539 0.00377444423319051 0.000849659240938061 -0.00288446230581891 -0.00011433084238964 5.89150057711857e-06 -0.000130427191868477 -5.5191344773049e-05 -6.10398794192801e-05 0.000168539707976114 0.000122792305724569 0.000121211721003686 3.00484670622155e-05
covarage 0.00377444423319051 0.00519581101673401 0.00360254285353631 -0.00829755933441029 -8.74960926831138e-05 4.40990539919054e-05 -3.5415137969242e-05 8.09813316901328e-06 -8.31294851899116e-05 -6.48170819722178e-05 0.000101234082632409 1.04199066802106e-05 8.15245113058712e-05
covarsex 0.000849659240938061 0.00360254285353631 0.00520840172124879 -0.00917321556555379 -1.3306035260821e-05 -2.35993023998721e-05 1.15528685494731e-05 -5.87524020865191e-06 -4.02561674959954e-05 -2.70647222524891e-05 5.66901465458083e-05 4.47019599990742e-06 7.78390573169606e-05
covarage_sex -0.00288446230581891 -0.00829755933441029 -0.00917321556555379 0.0203447975859959 -2.71522284552157e-05 9.05362399315032e-05 -2.05227577984374e-05 -2.94444701504446e-05 6.06821820033127e-05 -3.58591801753034e-06 -2.49864209481253e-05 3.34490576597386e-05 -0.000123103842352744
covarPC_3 -0.00011433084238964 -8.74960926831138e-05 -1.3306035260821e-05 -2.71522284552157e-05 0.00108585732075761 -9.2398175409442e-05 9.51113691248707e-06 -2.56217823287321e-05 -6.10611927403513e-05 6.96048939178808e-05 -9.93303115273091e-05 3.18002036940987e-05 4.45513283081813e-05
covarPC_4 5.89150057711857e-06 4.40990539919054e-05 -2.35993023998721e-05 9.05362399315032e-05 -9.2398175409442e-05 0.000983537693900147 -3.25406880168517e-05 3.86708723011208e-05 3.30398598495264e-06 4.3084457539077e-07 -5.46257835237188e-05 3.26013432761348e-06 5.00743077198328e-06
proband -0.000130427191868477 -3.5415137969242e-05 1.15528685494731e-05 -2.05227577984374e-05 9.51113691248707e-06 -3.25406880168517e-05 0.00192595626823909 -0.000953752252817583 -0.000974020366006113 3.85293750817087e-05 -4.73373992311811e-05 -3.10021030929155e-05 4.53146462654439e-06
paternal -5.5191344773049e-05 8.09813316901328e-06 -5.87524020865191e-06 -2.94444701504446e-05 -2.56217823287321e-05 3.86708723011208e-05 -0.000953752252817583 0.00579037881723768 0.000442855239675657 -0.00458414132212201 -0.00404251592157161 0.000115060761978119 3.78401827821357e-05
maternal -6.10398794192801e-05 -8.31294851899116e-05 -4.02561674959954e-05 6.06821820033127e-05 -6.10611927403513e-05 3.30398598495264e-06 -0.000974020366006113 0.000442855239675657 0.00530251013070769 4.81459394412565e-05 4.98729949925095e-05 -0.00373967045123733 -0.00384386995652907
gpp 0.000168539707976114 -6.48170819722178e-05 -2.70647222524891e-05 -3.58591801753034e-06 6.96048939178808e-05 4.3084457539077e-07 3.85293750817087e-05 -0.00458414132212201 4.81459394412565e-05 0.013254135655167 -0.00424503631070412 9.50337064764683e-05 -0.00031598415654673
gpm 0.000122792305724569 0.000101234082632409 5.66901465458083e-05 -2.49864209481253e-05 -9.93303115273091e-05 -5.46257835237188e-05 -4.73373992311811e-05 -0.00404251592157161 4.98729949925095e-05 -0.00424503631070412 0.0123619737178148 -0.00025449965163121 1.19941169447523e-05
gmp 0.000121211721003686 1.04199066802106e-05 4.47019599990742e-06 3.34490576597386e-05 3.18002036940987e-05 3.26013432761348e-06 -3.10021030929155e-05 0.000115060761978119 -0.00373967045123733 9.50337064764683e-05 -0.00025449965163121 0.00881797110117609 -0.00138113493454528
gmm 3.00484670622155e-05 8.15245113058712e-05 7.78390573169606e-05 -0.000123103842352744 4.45513283081813e-05 5.00743077198328e-06 4.53146462654439e-06 3.78401827821357e-05 -0.00384386995652907 -0.00031598415654673 1.19941169447523e-05 -0.00138113493454528 0.00903652984920025
