 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
PC_8 -0.00039944286308940595 -1.4580921065515068e-06 0.0002158064301882655 -3.2868348290465975e-06 1.5559766196231302e-08 0.005759729831308397 -0.004939557819002803 -0.0011899230563972992 -0.004887009878960478 0.015101977751944114 0.48563025510240737 0.005161531708072537 0.028684161610202746 -0.0016687979608916263 -0.012705350499601238 -0.032049356092254545 0.012185123864451523 0.05071244746644435 -0.02221334107144661 0.013438396274654655 0.02781395691335163 0.012581999948747329 -0.008688915746405521 0.011581767267887438 -0.019918643170748006 -2.161439078283839e-05 1.5248638276774731e-05 -3.054173633510688e-05
PC_9 0.0003303448099218753 1.6829267336115225e-06 -0.00019969675683547392 3.10389118531472e-06 -1.5420881988584618e-08 0.007813154659927525 -0.01126910571393223 0.0048188781954935245 -0.017206497140064298 -0.014174075100793456 0.005161531708072506 0.6613806888790214 0.03282383280359393 -0.004987850137049996 -0.03519613357500455 0.016720701760193243 -0.005406508640164342 -0.01090955617042358 -0.024437103639061864 -0.025904766380152353 -0.008600475078037358 0.003607094150498297 -0.0032221083472310347 -0.017012863444475626 0.03852733215604413 -2.1726225386403326e-05 2.1303069372923898e-05 -6.059698195648059e-06
PC_10 -0.00039280823217721243 -1.3692724761860545e-05 0.00023254065988980843 -3.894266027543458e-06 2.0495937816762207e-08 -0.010350685595204695 -0.0006595982483953463 -0.026142948105897856 -0.017566792376697598 -0.029246590509924883 0.02868416161020273 0.032823832803593946 0.8232005500765527 0.03497722835106402 -0.031297270374413697 -0.026533215900706567 0.0004956440564705667 0.03563097307208423 0.0036989379463752896 -0.021308025472214928 0.02477652651447369 0.003632663624047276 -0.014478416568618752 -0.0022575011553071732 -0.024210506121408498 1.1546001482724265e-05 6.70321867792224e-05 4.3243575753836974e-05
PC_11 0.00014960938874498337 1.8509793801487458e-05 -0.00019014340861665013 3.4916991668606068e-06 -1.9514104431968117e-08 -0.001281929929793202 -0.02119236503642539 0.009283067804933124 0.011628243554943938 0.018570657529998674 -0.0016687979608917176 -0.004987850137049939 0.03497722835106395 0.7470661912164284 -0.017814913688785447 -0.01580798902238678 0.021054703308105337 0.05620565004593038 -0.012409609020289706 0.03291017189587009 -0.03106967883535089 -0.01796987843439139 -0.0047762619713748785 -0.008873013512808742 0.06168645859216736 -2.590808830918034e-05 6.816288388580523e-05 9.44844871790762e-05
PC_12 -0.0003730418399134092 -9.864548339397587e-06 0.00023246223658132152 -4.0730340558598615e-06 2.173788139757029e-08 -0.0007363323274289444 0.004867647477914621 -0.02731206178724919 -0.014433645632544066 0.012769491144762207 -0.01270535049960113 -0.03519613357500464 -0.03129727037441363 -0.017814913688785423 0.8172664169079239 0.04030297117996836 -0.0014842186284967256 -0.019269973839707435 0.005037297746719749 0.039803447066956946 0.033809624595434344 0.01973468433516636 0.023922141343547348 0.024218901468603105 0.006451939396604235 6.684037823178275e-06 3.4389216003448735e-05 -3.9355563898807696e-06
PC_13 8.240279021727325e-05 -2.5500495575430146e-05 -2.6800069285728702e-05 -1.6291678507226286e-08 7.010642987273053e-10 0.003002897340552677 0.018934972614513084 -0.02259459895901995 -0.0004641544595402481 0.046990224215170004 -0.03204935609225447 0.016720701760193277 -0.026533215900706696 -0.015807989022386754 0.0403029711799684 0.874149496770584 0.013982908990472115 -0.018765992320613635 -0.024341377127737315 0.03752144400534218 0.0369544547133616 0.007204879083038214 -0.04504799489714014 -0.04028920312476345 -0.01854460587579666 7.903502324047114e-05 -1.6039877965255764e-05 7.919971965531327e-05
PC_14 -0.00022843218149228302 3.3137993229584785e-05 9.645837575370547e-05 -6.889385108364735e-07 1.2930232374144912e-09 0.015213099949503327 -0.029127070396634182 0.0015934449687733457 -0.008812422083415069 0.014645187109287874 0.012185123864451487 -0.005406508640164285 0.0004956440564705952 0.021054703308105424 -0.001484218628496839 0.013982908990471776 0.8516163296683522 -0.007952563277538002 -0.0029714716299952836 0.014058868452646598 -0.024368895960332232 -0.006215738163877694 -0.00578152091197025 -0.07129839195705868 0.012894013731886264 -0.00010215879329204931 7.099181926851864e-05 -6.989568792982111e-05
PC_15 -6.641179532340843e-05 -2.8926190057892225e-05 -9.27569139645744e-05 1.0141708366401895e-06 -4.785478549265426e-09 0.00638147347145111 -0.01101761171488668 -0.021099339857362488 -0.0356454386163697 -0.042814503018267266 0.05071244746644431 -0.010909556170423551 0.035630973072084154 0.056205650045930346 -0.019269973839707442 -0.018765992320613618 -0.007952563277538018 1.0374254524495268 -0.040440014259721095 -1.1280461535855383e-06 0.028170789770350736 0.003396786075496662 0.012512777059135267 0.009321570614028517 -0.03543462656913366 -4.219883276958242e-05 -6.696688106644458e-05 -5.013466056637438e-06
PC_16 -0.0003438781610895984 -7.232773277388517e-06 0.0002686240816200555 -4.099249463777964e-06 1.9551529458316727e-08 -0.006294105232505749 0.017095601006469854 0.0203031590423193 0.02307314815645045 -0.029551324998585676 -0.022213341071446607 -0.024437103639061857 0.003698937946375005 -0.012409609020289607 0.005037297746719648 -0.0243413771277372 -0.0029714716299951956 -0.04044001425972107 1.0002983345746266 0.02813447476168786 0.011241276889993539 -0.010922943922965337 0.018921359351279303 0.04204377269065478 0.027461543792352425 4.824988889682866e-05 -6.246942414050888e-05 -9.299312893267986e-05
PC_17 -0.00046872384813656737 3.5372336661816676e-05 0.0004253291013591325 -6.2626203607008335e-06 3.1828380512496736e-08 -0.022678632769763743 0.01486691212775981 -0.034885744226202255 0.037578680108696555 0.04374551853358645 0.01343839627465479 -0.025904766380152416 -0.021308025472214696 0.03291017189587008 0.03980344706695682 0.03752144400534194 0.01405886845264677 -1.1280461535893173e-06 0.028134474761687865 1.1038000896388478 -0.06389225945911982 -0.0290916094542067 -0.03302143634763288 -0.024779206339389324 -0.0829466968841487 1.5186407788377374e-05 0.00014404531336020398 -8.19629940040145e-05
PC_18 -0.00046964163175969417 1.4496253323056034e-05 0.0004024029724580071 -5.66570686086046e-06 2.6011307867992753e-08 0.0021551576878815555 -0.010067944337231493 0.013208913066643567 -0.009870947607023952 -0.018994095024378207 0.027813956913351506 -0.008600475078037262 0.024776526514472996 -0.03106967883535068 0.03380962459543419 0.03695445471336268 -0.024368895960332003 0.028170789770350906 0.011241276889993436 -0.06389225945912011 1.1565966666050072 -0.02302280793555461 -0.02152783675585809 -0.006813028226446886 0.028495395980362537 0.00018862307502540496 6.233751335079618e-05 -3.8733132347589725e-05
PC_19 0.00023606491279052139 1.2270374265736493e-06 -0.00026027701009292726 4.303226581252535e-06 -2.325072479455169e-08 -0.0005946679042982994 0.005533916775562236 0.008633342046509994 -0.0005091554586629245 -0.02004103557700961 0.012581999948747204 0.0036070941504983173 0.0036326636240470995 -0.017969878434391462 0.01973468433516657 0.0072048790830380105 -0.006215738163877947 0.0033967860754966074 -0.010922943922965375 -0.02909160945420653 -0.023022807935555088 1.1983856133450619 -0.0017709715814323455 0.006775688225602902 -0.00525948706456494 -0.0003171131044878166 -5.1050822180299294e-05 -8.57059686548635e-05
PC_20 -0.0002453798025172094 -8.33219343764437e-06 0.00012808093452076037 -2.1053246890171876e-06 1.0549960354931695e-08 0.007741178031259001 -0.007460772270691146 0.0013065910657663333 -0.009218344610390037 0.0035705136678213364 -0.008688915746405504 -0.003222108347231005 -0.014478416568618518 -0.004776261971374797 0.023922141343547285 -0.04504799489714023 -0.005781520911970231 0.012512777059135274 0.018921359351279293 -0.033021436347632875 -0.02152783675585802 -0.0017709715814322156 1.1399328815700744 0.03162862317836639 -0.021362922864883147 -4.909908420947302e-05 4.4519941284693885e-05 -6.680189334288575e-05
PC_21 -0.0006993190835167625 2.2032829159756603e-05 0.0005928837815571641 -9.26392811847495e-06 4.8218784019629076e-08 -0.0024794962358937037 -0.000498029888318978 -0.003208003913935567 -0.0034604850323843076 0.008332318034848032 0.01158176726788755 -0.017012863444475706 -0.0022575011553074404 -0.008873013512808592 0.024218901468603005 -0.04028920312476338 -0.07129839195705857 0.00932157061402853 0.04204377269065489 -0.02477920633938937 -0.006813028226446447 0.0067756882256029185 0.0316286231783665 1.2099123725332093 0.009303575695051934 7.609658914989435e-05 -1.2325123446035728e-05 2.893981565689641e-05
PC_22 0.00027511536586863355 -4.641007781027116e-05 -0.00015868382834528748 1.7442213155055845e-06 -6.9375102272573135e-09 0.01371509516907118 0.008749941250756508 0.02506891353746315 -0.017494947676583758 -0.017520187710794007 -0.019918643170748016 0.03852733215604403 -0.024210506121408938 0.061686458592167405 0.006451939396604335 -0.018544605875796524 0.012894013731886228 -0.03543462656913371 0.027461543792352352 -0.08294669688414821 0.0284953959803624 -0.005259487064565051 -0.02136292286488319 0.009303575695052054 1.1806796578572911 4.3944669790155974e-05 -0.00016419918117402293 -9.410548863135766e-05
proband -6.542125463291815e-07 -3.857127621566183e-08 1.0040408314794713e-06 -1.9253791477181855e-08 1.1678344096354147e-10 -8.587735258801835e-06 1.90576888585497e-06 -3.671867472342046e-05 1.8413583325931057e-06 -4.382063514217055e-05 -2.161439078283691e-05 -2.172622538640247e-05 1.154600148273723e-05 -2.5908088309179237e-05 6.684037823166267e-06 7.903502324049062e-05 -0.0001021587932920468 -4.219883276956877e-05 4.824988889682644e-05 1.5186407788401164e-05 0.0001886230750254263 -0.0003171131044878878 -4.909908420946991e-05 7.609658914988943e-05 4.394466979017685e-05 5.971575661459469e-05 -4.00804994039179e-05 -3.596704854654983e-05
paternal 3.888007402183089e-06 2.7339987065673917e-08 -3.2121024092069114e-06 5.0583737295588813e-08 -2.618846472642045e-10 -2.6205386111841695e-05 2.9482207638596045e-05 1.1102785193956376e-05 -2.50196179992414e-06 5.463882257589395e-05 1.5248638276784728e-05 2.13030693729228e-05 6.70321867793679e-05 6.816288388580435e-05 3.4389216003453844e-05 -1.6039877965440417e-05 7.099181926851381e-05 -6.696688106643732e-05 -6.246942414050142e-05 0.00014404531336023707 6.233751335076154e-05 -5.1050822180295316e-05 4.4519941284698635e-05 -1.2325123446029437e-05 -0.00016419918117411428 -4.008049940391783e-05 0.00012328682565765248 -3.8156870086300614e-05
maternal 1.2124096300635489e-06 -1.0045807772559506e-07 -2.940580882281272e-06 4.867824321066587e-08 -2.647989894354747e-10 -5.438455343358992e-05 -1.4310389270100854e-05 -4.92862037105253e-05 2.635742652775033e-05 0.00013106745546352436 -3.054173633510543e-05 -6.0596981956608865e-06 4.324357575376699e-05 9.44844871790728e-05 -3.935556389883111e-06 7.919971965535694e-05 -6.989568792982635e-05 -5.013466056643306e-06 -9.29931289326994e-05 -8.196299400400431e-05 -3.873313234760795e-05 -8.570596865482877e-05 -6.680189334288521e-05 2.8939815656894452e-05 -9.410548863163988e-05 -3.5967048546549955e-05 -3.815687008630037e-05 0.00011570906109971952
