 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.008741521220394882 -8.735082409107443e-06 0.0012988856881202748 -0.0016209680713707014 6.727022884761806e-05 -4.457227092829609e-05 4.6362261910013765e-07 4.300329232792121e-07 -2.2994753747339064e-08 -0.002292660729070586 -1.2260323239229441e-05 -0.0007428651926382559 0.0007376778637343916 0.00010710017489383215 0.0005349623846392896 0.005984421341613892 -0.0005592410852923369 -0.0011389387921818528 -0.002901973661121288 0.0002594025332730053 -0.00398198554266525 -0.0021870503328934917 -0.007088492421643004 -0.0021893969727182993 -0.003086441159003619 -0.0034376959985195237 -0.003905205076441528 0.00508401590098163 0.0063966538004613304 -8.969962289431756e-06 4.377413645926471e-05 2.1653025680215334e-05 1.1568172003073781e-05 -6.331967567477105e-05 -8.612308340657546e-06 -3.4405050648483325e-05
yob -8.735082409099127e-06 2.0016822230061916e-06 3.498896666190915e-07 6.509773377183309e-06 -1.0176352171865153e-06 3.55299624793947e-08 -3.7975908858875224e-10 2.4141105239516232e-08 -1.3542607836633155e-10 1.4208517931101505e-05 0.00033544493489839346 6.28128938795783e-05 -0.00024332292054805158 0.00011758430480802882 -0.0002877562796137685 -4.611622752453406e-05 -0.00012794439750708013 0.00025074436600943653 -8.095708086886345e-05 -0.00019930055802464973 0.00014912509201013842 -0.0001346660459126331 -4.207628250715469e-05 0.0001369510246552897 0.00010116401954621618 -4.9268740047421744e-05 -7.491457938190089e-05 2.624468847184356e-05 -0.00026267645621330194 -1.5252690776900592e-07 -1.2220019325266385e-07 1.7260054421392133e-07 7.637357594867448e-07 -6.175571504554771e-07 4.6979997532476074e-07 -4.690825073263585e-07
age 0.0012988856881216153 3.498896666193843e-07 0.0008409210039560892 0.008674525936486372 -0.0008373539052168033 -2.473746551097969e-05 2.2512874955538322e-07 2.4627340074955494e-05 -2.240892961046001e-07 -0.00018797905722389344 0.00022034589784074453 -0.0007054364142690814 0.0005943858537230744 -9.676468731645032e-05 0.0009015247727536211 0.0009402091445126971 -0.000892543281593301 -0.00018240878583070582 0.0013141162740921456 -0.0008945982730083958 -0.0003700663999314185 -0.0004336729797962161 -0.0009056195610040839 -0.0007262014636830547 -0.0004691244498204793 -0.0010874319828990669 -0.001554975332379001 0.0003583924796439189 0.0016601348468460396 9.827988905020943e-06 1.5123600696588392e-05 6.829525026040179e-07 8.550611471588716e-06 -3.701692506779313e-05 -3.927131474711717e-06 -7.487049278919253e-07
sex -0.0016209680713329688 6.509773376643108e-06 0.008674525936494967 0.20076794564431896 -0.01813658640688373 -0.00024597857834260655 2.1765527814719466e-06 0.0005076703015132503 -4.4517494508468285e-06 0.0035099502987584515 0.007752070441657134 -0.008788270926218018 0.0063614552456099475 -0.0023306626765462603 0.0025294722781792783 0.004260589500226257 -0.013633492423361695 -0.00024428864066997514 0.02514466597817051 -0.02028117893267159 0.0012945460266521854 -0.01190403912809336 -0.01105696141759444 -0.03186485456998755 -0.01766668038733633 -0.01371223220381246 0.014469682289331981 0.0022021045821175225 0.011135978412835125 0.00013947355448352142 0.00015222939700413368 -6.341014538007392e-06 3.336937090612317e-05 -0.0003647600354619248 -0.0001977536851976248 0.0001752429170154135
age_sex 6.72702288444577e-05 -1.0176352171650585e-06 -0.000837353905217427 -0.01813658640687996 0.0017059223035868292 2.462407307525157e-05 -2.2417676125979047e-07 -4.931498695230977e-05 4.4363197686064173e-07 -0.0003210502330554304 -0.0008381441754889891 0.0005664514028979334 -0.000385351046131267 0.00030022726281697676 -0.0003171862373188016 -0.000539754216712261 0.001350433268933862 0.00023449834974187053 -0.002218552446716636 0.0017789277825377087 -0.0003209549847607582 0.0009726410933629804 0.0010084425968933364 0.0030028419236954036 0.0017128062593919995 0.0018781443154125578 -0.001227306245063745 -0.00041503579248700117 -0.0011159543150411236 -1.5278927742798483e-05 -1.5881211667227514e-05 4.43577353997088e-06 -4.572775684233511e-06 3.6673191508612726e-05 1.7612052232716274e-05 -1.6983529229565512e-05
age2 -4.457227092834402e-05 3.5529962479837695e-08 -2.473746551097575e-05 -0.0002459785783422795 2.4624073075226314e-05 7.52359210425292e-07 -7.02861491523716e-09 -7.476752029017693e-07 6.9836422807486525e-09 5.358756990748187e-06 -2.187870911633173e-06 1.809894491880907e-05 -2.120334071353431e-05 1.226737668721024e-05 -3.258807283588586e-05 -3.1714645652343135e-05 1.9059213633146453e-05 9.428169472372508e-06 -4.038111466245894e-05 1.9674666830833358e-05 1.3676133125111745e-05 8.222174391000801e-06 2.9097798728234766e-05 2.4635080849100652e-05 2.5904341430228716e-05 4.3068939995941804e-05 3.3947566975440534e-05 -2.4276556350509373e-05 -5.010551762966736e-05 -3.1538928679854097e-07 -4.787598640780576e-07 2.2989070942549803e-08 -2.5675770227498867e-07 1.147918264632523e-06 1.0804964927866728e-07 1.7265051530798635e-08
age3 4.6362261910046344e-07 -3.7975908859252196e-10 2.2512874955531252e-07 2.176552781468472e-06 -2.2417676125951161e-07 -7.028614915236211e-09 6.715258146274246e-11 6.985385757845372e-09 -6.67231399211806e-11 -4.872717478383809e-08 5.660359689276194e-08 -1.4278174546047336e-07 1.765964444688033e-07 -1.4651375084031905e-07 2.8773039443348965e-07 3.2366781278829374e-07 -1.3920794469742315e-07 -6.579576961333427e-08 3.537081113113203e-07 -1.676961866850881e-07 -1.3004985332429067e-07 -6.917062336017522e-08 -3.2009482794769e-07 -2.4136448789516285e-07 -3.0627969555766846e-07 -4.833541209212574e-07 -2.3881110113425004e-07 3.2479719312793107e-07 4.5897609954541276e-07 2.9505604604257583e-09 4.526601683502416e-09 -5.21239864832151e-10 2.267979915729087e-09 -1.056438021485312e-08 -7.986474140832995e-10 -2.463393368805752e-10
age2_sex 4.300329233662451e-07 2.4141105238546773e-08 2.4627340074967613e-05 0.0005076703015130439 -4.931498695230065e-05 -7.476752029023311e-07 6.9853857578518894e-09 1.4666494923955915e-06 -1.3510367317111221e-08 9.059115102736701e-06 2.757112353042295e-05 -1.1378799073480602e-05 8.56082229101737e-06 -1.1577745147001129e-05 1.2283515780195347e-05 1.9237407090931517e-05 -3.818596788011575e-05 -8.629161206250817e-06 6.141083848284767e-05 -4.837448887028472e-05 1.2185809297602924e-05 -2.2019628585035114e-05 -2.8185282700166664e-05 -8.469077839879781e-05 -5.230604638793707e-05 -6.901459671699388e-05 3.4478871376511803e-05 1.7442620532841887e-05 3.597983906590679e-05 4.865223787977246e-07 4.74332360219587e-07 -2.2995575604865785e-07 1.2987411612186296e-07 -1.0591355277786867e-06 -4.2241528034705584e-07 4.848759073697682e-07
age3_sex -2.299475374803542e-08 -1.35426078364922e-10 -2.2408929610466784e-07 -4.451749450844237e-06 4.4363197686049154e-07 6.983642280752369e-09 -6.672313992122685e-11 -1.3510367317109254e-08 1.2708872221471416e-10 -8.46489128663746e-08 -2.7087023508111176e-07 7.736102464953286e-08 -7.560101367275339e-08 1.346438192631642e-07 -1.3619855265229235e-07 -1.9561179484392377e-07 3.219257104340752e-07 7.117214417586658e-08 -5.389973649258287e-07 4.1951063447799255e-07 -1.197179078497556e-07 1.4889078385881972e-07 2.4866733163123216e-07 7.452750355984746e-07 4.986767630139134e-07 7.151775507074526e-07 -3.179249544351238e-07 -2.1554138309255473e-07 -3.838437051561954e-07 -4.718840135680024e-09 -4.293051909793303e-09 2.9515511490740103e-09 -1.019163087453736e-09 9.280976446898062e-09 2.918161535772168e-09 -4.289694267292165e-09
PC_3 -0.0022926607290704075 1.4208517931097399e-05 -0.0001879790572239869 0.0035099502987558425 -0.00032105023305523247 5.358756990750038e-06 -4.872717478384948e-08 9.05911510273258e-06 -8.464891286634545e-08 0.44639963164097646 -0.06563160259455364 0.023913913411616805 0.06718096224611053 0.021259137222370692 0.015182708873005055 0.03770908367668939 -0.09183980529292386 -0.053764798294303834 -0.03799957985130081 0.09686151865364258 0.018135615140554683 0.1334945150552753 0.03280697764313697 -0.25481686187414143 -0.06933556956780679 -0.024331335771952716 0.0669264728608154 -0.08371246685976215 0.18206757205688134 -1.5414969657070467e-05 -0.00020414558833183752 -0.0006542014598725651 0.0003013857547367119 -0.0006758153447368301 0.0004646326408937762 0.00010908069076683985
