 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.603561222515006e-05 -9.454053855776875e-09 -2.1736880103811614e-06 -1.0662762265277752e-06 1.2950003674945765e-07 4.124121070573996e-08 -2.240705091959103e-10 -4.628744658360163e-09 3.3406166485053846e-11 1.4162587534049321e-05 -9.1742710663442e-06 -1.3329934449392221e-05 -4.642785756602516e-05 6.834701339385716e-05 -0.00012402814289363628 5.185432615727455e-05 -4.086643826949143e-05 -1.0756085865160312e-05 -9.367180521671723e-05 2.514879898852057e-06 -4.81777869998649e-05 -8.399705242328715e-05 -3.211001315655551e-06 -4.633842129947927e-05 -8.235963580840042e-06 1.5434496409225773e-05 -5.566876573365912e-05 -9.055274795906653e-05 9.952896212240127e-05 2.0112208222054774e-07
yob -9.454053855755684e-09 1.637808837327859e-07 2.696015307577808e-07 7.930780058310102e-07 -9.573088005721798e-08 -1.847254063033887e-09 6.127447857154272e-12 1.8432495460138364e-09 -9.185465301768921e-12 3.393191599145351e-07 1.2379979462935338e-05 3.860147648975691e-06 -1.0206820679135754e-05 -3.302757676127465e-06 -4.909611773019993e-06 -4.7198742287104167e-07 -4.806463416112299e-06 7.861606372035792e-06 -3.575393979896555e-06 -8.001956679787803e-06 9.286500968601415e-06 -8.010363245267601e-06 -4.560902932022564e-06 1.3841491167415618e-05 4.259674567507145e-06 3.667368428469162e-08 -3.6392730034546602e-06 7.0346164650893885e-06 -2.0422737461606893e-05 -2.7663542700039467e-08
age -2.1736880103813228e-06 2.696015307586391e-07 3.9372557338363545e-05 0.0005538245913235569 -3.880896370715289e-05 -8.15255748383389e-07 5.23311128548112e-09 8.095068070705702e-07 -5.201227108847656e-09 -1.3097620193235203e-06 -9.816380384826883e-06 -1.1356306295259317e-05 -3.540488151131365e-05 8.412825042503187e-06 3.5230207518712572e-06 1.4611328342134055e-05 -1.8823183776399686e-05 -6.267061570458667e-06 -1.3554383678762413e-06 1.7709922423078956e-05 5.566802221008856e-06 9.5382095593455e-06 -4.0442220156110854e-05 1.7256335658417374e-05 -4.336526658634456e-05 -2.0391485557192396e-05 -3.9911986953826104e-05 -1.4971843117673993e-05 3.3634489471366586e-05 -4.5999214445129064e-08
sex -1.0662762265923894e-06 7.930780058444788e-07 0.0005538245913237499 0.015750434670772837 -0.0010384440022723524 -1.1087927176534441e-05 6.921191211905019e-08 2.0815407990469987e-05 -1.2987921859452797e-07 9.938278612050058e-05 1.5066125508674216e-05 -0.0003318698614040238 5.1633667970255793e-05 8.662730579421293e-05 0.00015795362044371437 0.0004247673922139729 -0.00018755352688767265 -1.9007020909874543e-05 -0.00011651654953888392 -5.689493893920996e-05 0.0005593007704302512 0.000168559561312739 4.215371614286782e-05 6.309422876069428e-05 -0.00025636562676588224 0.0001791351685894992 8.697265425124021e-05 -2.0153242388379877e-05 -0.00023416839458555044 -3.827865586794572e-06
age_sex 1.29500036755515e-07 -9.573088005745512e-08 -3.880896370717903e-05 -0.0010384440022726928 7.190174616640812e-05 8.075746387408611e-07 -5.189909945758426e-09 -1.4913479271548873e-06 9.546773375517715e-09 -8.635149307943706e-06 6.68256055893383e-06 3.182251757945719e-05 -1.281855560833045e-06 -9.420213479223675e-06 -2.000880163196258e-05 -2.3936347362807052e-05 9.463271884510368e-06 5.293767722217819e-07 7.102860365168104e-06 1.0820133975413891e-06 -4.1125732978922834e-05 -1.148263231894422e-05 -1.7969569744077853e-06 -9.157338911435824e-07 1.971331217546616e-05 -1.1924045105894696e-05 4.0972033085815915e-06 5.0741375799298206e-06 3.004541365371785e-06 1.8833698027460182e-07
age2 4.124121070562641e-08 -1.8472540630528458e-09 -8.152557483835825e-07 -1.1087927176534692e-05 8.075746387406033e-07 1.750082841226247e-08 -1.1530361371837964e-10 -1.7376554245139608e-08 1.1451232672763633e-10 1.201247462324243e-07 7.216016288401187e-07 4.503747159936463e-07 5.630356031422134e-07 -1.1843706426707409e-07 -2.7173544848717124e-07 -2.88152998658392e-07 1.2949496792427089e-07 3.5039148324155896e-07 -2.1544969926065092e-07 -6.71280922770768e-07 2.8003482179255357e-08 -4.6616804674971654e-07 8.204051720308087e-07 2.6906325535425458e-08 1.165345896990471e-06 5.123131618921891e-07 7.298930520559457e-07 3.926970150780952e-07 -1.5197549197467528e-06 -1.1044827910494477e-09
age3 -2.2407050919613526e-10 6.127447857235769e-12 5.233111285483265e-09 6.921191211907355e-08 -5.189909945758275e-09 -1.1530361371839926e-10 7.762145248356456e-13 1.1447762383541006e-10 -7.706777956351035e-13 -1.4741069571642333e-09 -5.726297716573563e-09 -3.563771036175671e-09 -4.003230123044439e-09 6.43033808160493e-10 1.8583224833557095e-09 1.5982083746613e-09 -2.507448371097014e-10 -2.6307531789285707e-09 1.874738789288873e-09 5.101370784271149e-09 -1.2580108455389773e-11 3.575574078194268e-09 -5.676257786219648e-09 -1.0495024802942276e-09 -8.59211015991719e-09 -3.855298625604664e-09 -4.475143008382667e-09 -2.2338543660768415e-09 1.2480265247149087e-08 1.7380192869257048e-11
age2_sex -4.628744658267795e-09 1.8432495460203802e-09 8.095068070713483e-07 2.0815407990482947e-05 -1.4913479271552962e-06 -1.737655424514976e-08 1.1447762383544384e-10 3.179980743057924e-08 -2.0822349265985958e-10 1.8795475374406836e-07 -2.3696963545592428e-07 -7.434219476007398e-07 -4.591904066879796e-09 2.1633069468771834e-07 5.740807022170575e-07 4.0231858612983715e-07 -1.9716275921923841e-07 5.241843147626556e-08 -9.985532319875963e-08 8.898941460659818e-08 8.957684099276889e-07 2.5351147553439304e-07 1.3837475208864652e-08 -6.462885903707002e-08 -4.130466405868803e-07 1.7446143400342998e-07 -1.983414222075195e-07 -1.0997632824449624e-07 1.6494739398385148e-07 -2.73390918080996e-09
age3_sex 3.340616648572678e-11 -9.185465301740038e-12 -5.201227108853824e-09 -1.2987921859464288e-07 9.546773375522543e-09 1.1451232672772737e-10 -7.706777956354857e-13 -2.0822349265990547e-10 1.3907114736205835e-12 -1.0635530866098468e-09 2.013143418647629e-09 5.1151085611754215e-09 1.224092281593329e-10 -1.3792835297150326e-09 -4.525706600504716e-09 -1.9088148246443215e-09 1.440478130133802e-09 -9.024430397437429e-10 3.493811448055041e-10 -1.1869960133851611e-09 -6.025626445869984e-09 -1.724299695058313e-09 -4.0706912156140275e-11 8.339415020391213e-10 2.6214249966823392e-09 -5.971834517993543e-10 1.7168548007998032e-09 4.0045431951090073e-10 -2.235553298403916e-09 1.0230913691904915e-11
PC_3 1.4162587534049982e-05 3.393191599144301e-07 -1.3097620193281174e-06 9.938278612053269e-05 -8.635149307942742e-06 1.2012474623254858e-07 -1.4741069571651953e-09 1.8795475374399374e-07 -1.063553086609065e-09 0.04042611516665456 0.0012314995462201785 0.002183412510792377 0.0009200763642986706 -0.007879528658400855 0.00340475136947929 0.005650747974458033 -0.0055458497009460315 -0.0013937397687008685 -0.000374221832804261 0.0006700158967581606 0.006938808078986765 0.004105290638787189 -0.0033214524450474003 -0.014715184009816015 0.00013249614061085202 -0.0010239629896817669 0.005294138962074341 -0.0010560686766703548 0.008548934571104594 -2.640613803350816e-05
