(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.0313841980726046 0.0126936115201624 -0.00885816253204214 0.0211137336414731 -0.000144554328580342 -4.89004191874944e-05 -0.000167668650825879 -0.00095532336172652 0.000434899458698667 0.000756271535268928 0.000652523661787443 1.40935839844995e-05 -0.000375136773761751
covarage 0.0126936115201624 0.0190418625189782 0.0145409924773148 -0.0306166910916881 -3.55575197557896e-05 0.000145899624570942 -4.9399337384302e-05 -0.000232115698253015 0.000100794457463739 -0.000208691070215808 0.000428686383152528 0.000152187326926054 -0.000157478798933164
covarsex -0.00885816253204214 0.0145409924773148 0.0341581212423705 -0.0654226242967344 0.00024550223006674 2.13775317449867e-05 -5.92430325779841e-05 -0.000220622339348465 0.000307164051590487 -0.000101964813984307 0.000123329943447457 -0.000138575793456554 5.41655966847661e-05
covarage_sex 0.0211137336414731 -0.0306166910916881 -0.0654226242967344 0.138694225829022 -0.000454302345036465 0.000243659745544645 -4.05813580060622e-05 5.13527236502636e-05 -0.000406349099887257 0.000154728689057142 9.50167086029872e-05 0.000498957827802304 -0.000221795161659948
covarPC_3 -0.000144554328580342 -3.55575197557896e-05 0.00024550223006674 -0.000454302345036465 0.00359092331966739 -0.000324952411786727 7.5951171004784e-05 -0.000162278815623886 -0.000168740904928534 0.000306806163147598 -0.000457567428246016 -3.6363369880731e-06 2.96335020338622e-05
covarPC_4 -4.89004191874944e-05 0.000145899624570942 2.13775317449867e-05 0.000243659745544645 -0.000324952411786727 0.00330646290099068 -0.000222597596291962 0.000109146711573481 0.000157943566741725 0.000340621160030442 -0.00027949646728095 1.339800072819e-05 -1.27650725086112e-05
proband -0.000167668650825879 -4.9399337384302e-05 -5.92430325779841e-05 -4.05813580060622e-05 7.5951171004784e-05 -0.000222597596291962 0.00658029078803826 -0.00337856849707932 -0.00317148909652067 0.000222519708199322 1.45045563548044e-05 -0.000163048532093794 -4.19086364564872e-06
paternal -0.00095532336172652 -0.000232115698253015 -0.000220622339348465 5.13527236502636e-05 -0.000162278815623886 0.000109146711573481 -0.00337856849707932 0.0192195413668587 0.00131255681237661 -0.0152617555501486 -0.0127027515467153 0.000416407378092821 0.000172737720766258
maternal 0.000434899458698667 0.000100794457463739 0.000307164051590487 -0.000406349099887257 -0.000168740904928534 0.000157943566741725 -0.00317148909652067 0.00131255681237661 0.0169922960939198 0.000425611021439105 -0.000228076815030235 -0.0123342725074611 -0.0117583617450763
gpp 0.000756271535268928 -0.000208691070215808 -0.000101964813984307 0.000154728689057142 0.000306806163147598 0.000340621160030442 0.000222519708199322 -0.0152617555501486 0.000425611021439105 0.0481561433436366 -0.0181378551849815 -0.00123008308995451 -0.000278659358084382
gpm 0.000652523661787443 0.000428686383152528 0.000123329943447457 9.50167086029872e-05 -0.000457567428246016 -0.00027949646728095 1.45045563548044e-05 -0.0127027515467153 -0.000228076815030235 -0.0181378551849815 0.0428425166098633 0.000628747167654985 -0.000201351045145019
gmp 1.40935839844995e-05 0.000152187326926054 -0.000138575793456554 0.000498957827802304 -3.6363369880731e-06 1.339800072819e-05 -0.000163048532093794 0.000416407378092821 -0.0123342725074611 -0.00123008308995451 0.000628747167654985 0.0308974200814897 -0.00618766963805232
gmm -0.000375136773761751 -0.000157478798933164 5.41655966847661e-05 -0.000221795161659948 2.96335020338622e-05 -1.27650725086112e-05 -4.19086364564872e-06 0.000172737720766258 -0.0117583617450763 -0.000278659358084382 -0.000201351045145019 -0.00618766963805232 0.0296103291382212
