 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.0279038232116818e-05 7.321898464338341e-08 5.461516857364606e-08 -8.877903771320966e-07 1.3974119351395777e-07 1.5780575061953574e-09 -7.331929124490552e-12 -4.936734486429657e-09 4.224363347210773e-11 1.5406267119276427e-06 -5.522586823113505e-07 4.275421558906971e-06 -4.2755649658642156e-05 4.688679505645162e-05 -6.85247679039837e-05 4.899628785882128e-05 -4.241698963897901e-05 -8.009153344853512e-06 -8.063867708440239e-05 -1.2836593300999317e-05 -1.694150158492359e-05 -5.402561685924238e-05 -8.411695042683714e-07 -3.367331627869455e-05 -6.659153651514626e-06 3.3604849757037913e-06 -4.359802519699727e-05 -4.996658884482239e-05 5.9269596571488455e-05 1.0203591004154795e-07 -6.505455226755856e-09 -1.9609962486348683e-07
yob 7.321898464337905e-08 1.0003912735211202e-07 3.663699101512187e-08 2.0145386494324145e-07 -3.539202035080926e-08 1.6064747376168955e-09 -1.4150874242892289e-11 4.665631878834587e-10 -3.994939326271202e-13 4.6951037318114483e-07 7.349528957039904e-06 6.212745427848399e-07 -6.499141582095331e-06 -1.2437817458007413e-06 -3.3776533866129795e-06 -2.088692983655805e-08 -2.6607254970533362e-06 4.554576463183588e-06 -1.6028636118358576e-06 -4.1157458145323795e-06 5.992567463771722e-06 -4.885107734960335e-06 -2.6924043200823755e-06 8.717588337682205e-06 2.7354923684443354e-06 5.814606883586329e-07 -2.0878484137234063e-06 2.9866980916870624e-06 -1.1410990780792092e-05 -5.230138859570611e-09 -5.9681213041334735e-09 -1.4729936466711132e-08
age 5.461516857566571e-08 3.6636991014910254e-08 1.3729249669904751e-05 0.00017128744923093655 -1.3543518530384706e-05 -3.040165803208803e-07 2.027556814009729e-09 3.010315244030409e-07 -2.0092788876705954e-09 -4.268287444340841e-06 -3.655496687097686e-06 -1.4626059894876035e-05 -8.83654409074801e-06 1.6599952690052103e-05 5.3165921877274766e-06 1.7204877478553563e-06 3.883335029483292e-06 -4.767283787075643e-06 1.4161018921267838e-05 1.5336145166437566e-05 -1.607634298330065e-05 2.946085553329471e-06 -1.5134234350371924e-05 -2.3875989281335163e-06 4.764432620374543e-06 -1.195466364898019e-05 -1.9484871170646955e-05 -1.3905767639423549e-05 3.322100763774577e-05 6.449488767361485e-08 -1.6324518961921354e-08 -9.47316051530153e-08
sex -8.877903771493985e-07 2.014538649408993e-07 0.0001712874492313712 0.004508225675765314 -0.0003194204940136054 -3.597796949200868e-06 2.314195139400132e-08 6.685071406683377e-06 -4.290049662983074e-08 1.1613313660760719e-05 -3.251758644151324e-05 -9.121116979239087e-05 3.361511330966961e-05 -2.2507678635242606e-05 0.00011704719630959665 9.31045656594719e-05 0.00012093070886869806 -1.803910689355575e-05 6.913881131673486e-05 -6.724462430294897e-05 -0.0001635754501899139 -0.00024342016630352447 -1.1604186171372075e-06 -9.265310935035849e-05 0.0001749762790806717 -3.8260848414868995e-05 -0.00011498416822027355 -2.1694053988631432e-05 6.561166377086174e-05 6.468329599763973e-08 3.578581177613803e-07 1.6394899085989058e-06
age_sex 1.3974119349932237e-07 -3.539202035031832e-08 -1.3543518530415673e-05 -0.00031942049401352643 2.4692929028603033e-05 3.0036144442433637e-07 -2.004742834833982e-09 -5.445312175964597e-07 3.6215728459375187e-09 -2.2016686754070205e-06 8.20157510932406e-06 1.3468288679311657e-05 -3.2621282436930926e-07 1.3924401924482826e-06 -1.4442342382806675e-05 -4.8414293881647905e-06 -1.2382307072096257e-05 5.8185027250674915e-06 -8.111572827731084e-06 3.0795906314632895e-06 1.0450992361180377e-05 1.5474467069995583e-05 2.826847421476934e-06 1.0475140536278053e-05 -1.0648971945880384e-05 5.805177372928443e-07 1.1910496712204165e-05 2.450183633779445e-06 -8.299005227916845e-06 -1.9091160418120768e-08 -7.166326825369372e-08 -1.1033449933267654e-07
age2 1.578057506226397e-09 1.6064747376175742e-09 -3.040165803208536e-07 -3.597796949190331e-06 3.0036144442357716e-07 7.051489389133232e-09 -4.8456213591631276e-11 -6.941180691667095e-09 4.772444212231108e-11 1.444419165334413e-07 4.2863820967080326e-07 4.2736295571846315e-07 8.061929877121059e-08 -2.5830657765662816e-07 -2.6958775274679286e-07 -6.395945010902638e-08 -2.525032984729806e-07 2.8958904238888416e-07 -4.3794257613741145e-07 -4.896210241518413e-07 4.4246082768622156e-07 -2.0974759602489562e-07 3.566366680144759e-07 3.246488446192519e-07 6.357668565880854e-08 2.9516479112037764e-07 3.549708656377644e-07 3.06963080519414e-07 -1.085966425847268e-06 -2.292995378287957e-09 -3.112134487205901e-11 1.5802098269883766e-09
age3 -7.331929123975467e-12 -1.4150874242911967e-11 2.0275568140093966e-09 2.3141951393926566e-08 -2.0047428348285637e-09 -4.845621359162803e-11 3.4078440600244677e-13 4.766698342469746e-11 -3.354383821711269e-13 -1.3525703425668488e-09 -3.606584297976851e-09 -3.25490141424025e-09 -8.061926155423361e-10 1.4502491165726547e-09 1.933251439631884e-09 5.522677069997542e-10 2.142116311325831e-09 -2.4046645498863727e-09 3.1611093572529866e-09 3.636257476783336e-09 -2.9202245415153085e-09 1.5895677213322386e-09 -2.9070547971639576e-09 -2.8099732237779215e-09 -1.065776546730737e-09 -2.168517899048717e-09 -2.2566627569974934e-09 -1.682014123734202e-09 8.202535468683893e-09 2.0493178651097132e-11 7.055790941653612e-13 -8.76459472339297e-12
age2_sex -4.936734486639644e-09 4.665631878816258e-10 3.0103152440368734e-07 6.685071406680389e-06 -5.445312175963629e-07 -6.9411806916829666e-09 4.766698342481123e-11 1.2465578666965514e-08 -8.530282204112142e-11 5.7471535937424976e-08 -2.4971427126764405e-07 -3.7850902694255664e-07 -1.8982884991575892e-08 -4.354120211295951e-08 4.022181910599766e-07 8.410667015809458e-08 2.9786420405279445e-07 -1.7873005254335034e-07 2.5492617147030255e-07 3.12730173058797e-08 -2.067883222357989e-07 -2.7984202818083454e-07 -1.3591457833804321e-07 -3.105745770311748e-07 2.2422054109023874e-07 -2.3423053477654364e-08 -2.857295713009836e-07 -3.5567841656601455e-08 2.4519702689985017e-07 6.842687502087431e-10 2.035448284730801e-09 2.3361081505280195e-09
age3_sex 4.224363347274141e-11 -3.9949393260718225e-13 -2.0092788876746883e-09 -4.290049662980424e-08 3.6215728459363665e-09 4.772444212241205e-11 -3.3543838217185286e-13 -8.530282204111018e-11 5.976282438263307e-13 -2.8411460896381217e-10 1.9730972649615186e-09 2.922237520050347e-09 2.35974536277911e-10 4.075364096165926e-10 -3.090938908782669e-09 -3.8035118651894053e-10 -2.0388698030695555e-09 1.3608771967325364e-09 -2.17613200483736e-09 -7.644808763597394e-10 1.2596654314422047e-09 1.6055466026693138e-09 1.3158412466275504e-09 2.4443575791282236e-09 -1.546804497962329e-09 2.989111421819516e-10 1.9543980372750927e-09 -1.3503925082826019e-10 -1.8756832671774784e-09 -6.926868870465673e-12 -1.4831051481699522e-11 -1.51823987946968e-11
PC_3 1.5406267119273742e-06 4.695103731810705e-07 -4.268287444321029e-06 1.1613313661157007e-05 -2.2016686754390015e-06 1.4444191653298416e-07 -1.3525703425637236e-09 5.747153593815191e-08 -2.8411460896876337e-10 0.026582674978771398 0.0005561874940210813 0.0017546419952084277 -0.00012842778599056183 -0.004260281919998583 0.0016872143096328526 0.003782462283872101 -0.004178264387383881 -0.0004735439809589838 -0.0015190208033492992 0.0007265626284265753 0.00496362285691269 0.0029021163104238244 -0.0014720705007872789 -0.0096099188888058 0.000827404138179658 -0.0005766196586828938 0.0030871263159254966 -0.0006089247771238725 0.004852837260237196 -1.793780707541833e-06 -1.650387561765749e-05 -1.786541103759633e-05
