 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.0006648112847784978 -2.2952857549327494e-06 8.273251484295873e-05 -3.049366519163999e-06 3.207282237220619e-08 -0.0008292730946084796 -0.0003641907954396098 -0.0009352485321251562 0.0001921008658782834 0.0014961592600553394 -0.0009697620649927463 -0.0012422233547525797 -0.00037309778837576937 -0.001141870684432459 -0.0002947116862959334 -0.0006366495904207224 -0.001456746968278327 -0.0007074942705732303 -0.0007532348240450621 -0.0004931535909896621 -0.0008363712676104932 -0.0003624181570231538 -0.0013815987878565525 -9.999726275117513e-05 0.0015532195281808252 2.4801647998956673e-06
yob -2.295285754932906e-06 1.543721494768764e-06 1.4158493571715594e-06 -1.1012725197319578e-08 1.1548924569196997e-10 8.154050704559817e-06 0.0002717511539278178 3.8601234849161635e-05 -0.00012808212115910042 -4.398118170953437e-06 -0.00012037678774103772 -1.933109184844901e-05 -2.3788548201795533e-05 0.00016938231352571406 -1.937776529098461e-05 -0.00014435808648646334 8.507398403924221e-05 -9.422388539326234e-05 5.244893392115174e-06 0.00014232122321918518 0.00011742311514131513 -4.497907204292693e-05 -5.5811200605080675e-05 0.00010938399543536096 -0.000255811906999924 7.525794164112876e-09
age 8.273251484296572e-05 1.4158493571717601e-06 5.214108214509359e-05 -1.4976646259939133e-06 1.2856796557769442e-08 -7.41216769425636e-05 0.00014141247266205592 -0.0001788286134232819 -0.00015505237844135782 -0.00021277049107698426 -8.117747918401626e-05 -0.00014712536361795672 -0.00015526140398006735 -7.274859423793882e-05 -8.448285131232883e-05 -0.00018605528917752968 7.503444092605912e-05 -0.00031530071693066644 4.955168217728683e-05 -9.030561565185207e-06 0.00032212558611706383 -0.00039504694375001723 -0.0003680515597863887 -3.878802439603733e-06 0.00013781578044099013 9.669554255966888e-07
age2 -3.04936651916415e-06 -1.1012725197325506e-08 -1.4976646259939012e-06 4.584990485489224e-08 -4.077778578495841e-10 1.8494207047552383e-06 1.14386587420059e-06 6.108346410190719e-06 1.0581763005999717e-06 8.724238400404374e-06 -2.1877139013519784e-06 5.264490021745155e-06 3.5655287268245885e-06 6.885022082526012e-06 -1.0919420341365954e-06 3.767006277243758e-06 -1.613385642852327e-06 8.334969963228232e-06 -1.5833095306370552e-06 1.4590423203892797e-06 -7.411965046144289e-06 1.0684220611622386e-05 8.117651478417044e-06 -1.8846498588671974e-06 -5.842253932306173e-06 -3.0203312715328796e-08
age3 3.207282237220742e-08 1.1548924569202172e-10 1.28567965577692e-08 -4.077778578495802e-10 3.7353579419261e-12 -1.698573193412321e-08 3.387146681705665e-09 -5.2925659685657495e-08 -8.58765079406073e-09 -7.625771856367743e-08 1.876243584880056e-08 -6.043547398237811e-08 -3.137012746010017e-08 -6.404160794766635e-08 2.6401620133826486e-08 -4.2793529880034997e-08 1.4917027342560505e-08 -7.716943860836013e-08 7.798721266789087e-09 1.7918933106451e-09 6.374768400741215e-08 -9.290627568184801e-08 -6.735024984631208e-08 4.2878828627646095e-08 2.8375951581756733e-08 2.536254632256501e-10
PC_3 -0.0008292730946084829 8.154050704559612e-06 -7.41216769425619e-05 1.849420704755198e-06 -1.6985731934122987e-08 0.3275788751466942 -0.022712643515660765 0.0014944371632597366 0.07947238352935548 -0.011955192244462422 0.036017594616990445 -0.0011144869756372468 -0.050554419315514985 -0.05974085975984058 -0.02734477432040028 0.0852176954687637 0.02624899450179913 0.08673098883472753 -0.043237874835799966 -0.16813853703092582 -0.043290332577111214 -0.02272583409920726 0.05262153138549795 -0.04575026587647606 0.16239022695337657 -0.00024916509434865587
PC_4 -0.00036419079543966565 0.0002717511539278171 0.00014141247266201686 1.1438658742017184e-06 3.3871466816960337e-09 -0.02271264351566073 1.0654224565678603 -0.010298464342988718 0.16747896252889738 -0.11029956056728986 9.845415823441916e-05 -0.02408064201894919 0.03319843818263452 -0.06091410832803833 0.06994787305260053 0.126933252898562 -0.09089884938494137 -0.059982727671020565 0.12805775520379273 -0.01086416461689676 -0.03264106581013843 0.02280351913468779 -0.06102207499242359 -0.06476875980271492 0.17985130733040114 -0.00012397494230881407
PC_5 -0.0009352485321251735 3.860123484916068e-05 -0.0001788286134232827 6.108346410190774e-06 -5.292565968565837e-08 0.001494437163259647 -0.010298464342988862 1.384727144044054 -0.04805169766116657 -0.15381188686138894 -0.09348157750253694 0.125942606938796 -0.012243433350447658 -0.0886015096685246 -0.022961555556767092 0.06596210257319943 -0.11780388353235442 0.004046042293737544 0.01797372985703656 -0.13782522253247084 -0.10242432000840367 -0.025655150405786552 -0.008228967284507222 -0.12396166381025196 0.18401804115205858 -0.00021470331498794738
PC_6 0.00019210086587826216 -0.00012808212115910067 -0.00015505237844135733 1.0581763006000082e-06 -8.587650794061462e-09 0.07947238352935551 0.16747896252889732 -0.048051697661166466 1.843037634249466 0.006709386356657715 0.2329646215863349 -0.11857027959336165 0.06448748368224988 0.11016688315467879 -0.11610927949614358 -0.07082171509454678 0.2163469512365777 -0.22241078757872193 0.060070507373471235 0.14365469052653354 0.018657894585943198 -0.027439382302359826 -0.0953953430963686 0.05255716315311891 -0.15213970818825392 -0.00014109080546995556
PC_7 0.0014961592600553069 -4.398118170954528e-06 -0.0002127704910769833 8.724238400404455e-06 -7.62577185636786e-08 -0.011955192244462532 -0.11029956056729016 -0.1538118868613891 0.006709386356657719 2.3263073928218962 0.10198660398680123 0.26353070454017535 -0.1380794747376886 0.2137012193182032 -0.01444787218827408 0.012876709336431345 0.029138223188073145 -0.27283846351940266 -0.2521360847961414 0.25712800816702946 0.10302308875104349 0.014437756256953675 0.006510411150742039 0.21266690684960582 -0.3513292038808834 0.0007774846768894454
PC_8 -0.0009697620649927373 -0.00012037678774103744 -8.117747918400935e-05 -2.1877139013521656e-06 1.8762435848802134e-08 0.036017594616990535 9.845415823444175e-05 -0.09348157750253683 0.23296462158633485 0.101986603986801 2.6555895489701213 0.3299908503250595 -0.11125936969895252 -0.003818224386122527 0.09500027878708202 -0.11437341041006559 0.015779701456061054 0.11901465551605146 -0.1954526643900898 0.13271674893292962 0.24692341096506468 0.004166648982253388 0.06208594563013968 0.12798597848360593 -0.14396029711650915 7.479028347834577e-05
PC_9 -0.0012422233547525656 -1.9331091848449407e-05 -0.0001471253636179373 5.2644900217446295e-06 -6.043547398237389e-08 -0.0011144869756372303 -0.024080642018949282 0.12594260693879597 -0.11857027959336174 0.2635307045401753 0.32999085032505937 3.4428069275852726 0.1298622708299358 -0.07934187707304766 -0.28138603985663196 0.2169542137040958 -0.08826501230212784 -0.01363395603489073 -0.2685101875828777 0.09034981807744732 -0.22998169324887777 -0.13490239670555584 0.13263110064273834 -0.06192469148864669 0.23881591015662357 9.642536299586344e-05
PC_10 -0.0003730977883757686 -2.378854820179606e-05 -0.0001552614039800593 3.565528726824375e-06 -3.1370127460098615e-08 -0.05055441931551489 0.03319843818263444 -0.012243433350447657 0.06448748368224999 -0.13807947473768903 -0.11125936969895257 0.1298622708299355 4.0630993305802 0.3586318103556449 -0.021544339025314867 -0.0970331993754319 -0.06733925309344652 -0.026849279791100904 0.0477041091437826 0.10478900752725084 0.2544782580708571 0.04541407612206109 0.08046626902959643 -0.04369860577979381 -0.20397498760162452 0.000584942484854426
PC_11 -0.0011418706844325368 0.00016938231352571346 -7.274859423796686e-05 6.885022082526902e-06 -6.404160794767463e-08 -0.05974085975984054 -0.06091410832803856 -0.08860150966852458 0.11016688315467894 0.2137012193182035 -0.003818224386122516 -0.07934187707304764 0.3586318103556452 3.731070733799475 0.14382737949783933 0.23344254729182354 0.20364946660075942 0.21256019404818585 -0.07279169486597895 -0.07976212300892511 -0.3207849017755123 -0.1613703539543388 0.0043394086578344504 -0.1410087188533138 0.6003645793635373 1.8781421716055033e-05
PC_12 -0.00029471168629599244 -1.9377765290985227e-05 -8.448285131235906e-05 -1.0919420341356835e-06 2.6401620133818383e-08 -0.027344774320400292 0.06994787305260043 -0.02296155555676699 -0.11610927949614357 -0.014447872188273769 0.0950002787870821 -0.28138603985663185 -0.021544339025314878 0.14382737949783944 4.509335967778501 0.14247467237146746 -0.0780761231580924 -0.13034107801151795 0.15039582641296553 0.27338023234714703 0.11365172107720131 0.07137555123520736 0.16327386393944948 0.10057028320900341 0.11008889697023871 -0.00020144903147026986
PC_13 -0.0006366495904206607 -0.00014435808648646337 -0.00018605528917748628 3.7670062772425033e-06 -4.279352988002437e-08 0.08521769546876364 0.12693325289856192 0.06596210257319926 -0.07082171509454681 0.01287670933643113 -0.11437341041006563 0.21695421370409568 -0.09703319937543213 0.2334425472918235 0.14247467237146738 4.26250758112061 0.5424629347917699 -0.10628591937027346 0.007739929220877213 0.28281737205207086 0.29306500291687415 0.07895142931779528 -0.2950033614574101 0.0939983772239761 -0.5321450266311832 4.7503961260438905e-05
PC_14 -0.0014567469682783235 8.507398403924239e-05 7.503444092605298e-05 -1.613385642852171e-06 1.4917027342559396e-08 0.026248994501799024 -0.09089884938494129 -0.11780388353235427 0.21634695123657782 0.029138223188073048 0.01577970145606093 -0.08826501230212784 -0.06733925309344653 0.2036494666007595 -0.07807612315809238 0.5424629347917695 4.321294240980561 0.11801511945596868 0.04821322377787295 -0.019705895647390458 0.02659050646107433 -0.002701266023345364 0.06111452795425833 -0.40153880425555905 0.37303392724361034 -0.0004016796328353821
PC_15 -0.000707494270573208 -9.422388539326308e-05 -0.0003153007169306347 8.334969963227347e-06 -7.716943860835309e-08 0.08673098883472737 -0.05998272767102082 0.004046042293737463 -0.22241078757872215 -0.2728384635194029 0.11901465551605146 -0.013633956034890728 -0.026849279791100834 0.21256019404818577 -0.1303410780115182 -0.10628591937027344 0.11801511945596899 4.6327865268237565 0.09310448211347852 0.13583750909019449 0.14750053695861903 0.11617791791842913 0.0669432084785922 -0.0004223136621567975 -0.4373360520302613 -0.00030709939185027344
PC_16 -0.000753234824045049 5.244893392115546e-06 4.9551682177290616e-05 -1.5833095306371858e-06 7.798721266790318e-09 -0.04323787483580003 0.12805775520379278 0.017973729857036568 0.06007050737347114 -0.2521360847961415 -0.1954526643900898 -0.26851018758287776 0.04770410914378259 -0.07279169486597885 0.15039582641296553 0.0077399292208771555 0.04821322377787287 0.0931044821134784 5.824413477371372 -0.021358701035236693 0.10932074043501107 0.16974388907764074 0.17446071385585113 0.06475508292475214 0.17578942230753206 -0.00025968172684379457
PC_17 -0.0004931535909897387 0.00014232122321918442 -9.030561565224253e-06 1.4590423203904584e-06 1.7918933106347395e-09 -0.16813853703092574 -0.010864164616896854 -0.1378252225324707 0.1436546905265336 0.2571280081670296 0.1327167489329298 0.09034981807744737 0.10478900752725098 -0.07976212300892499 0.273380232347147 0.2828173720520709 -0.019705895647390625 0.13583750909019465 -0.021358701035236793 6.003858737173696 0.020691125439563442 -0.06331789335284163 -0.26082108375890173 -0.06400303424952256 -0.2707748499611873 -7.550054822232049e-05
PC_18 -0.0008363712676105091 0.00011742311514131588 0.0003221255861170379 -7.411965046143573e-06 6.374768400740675e-08 -0.043290332577110756 -0.032641065810138134 -0.10242432000840315 0.018657894585943403 0.10302308875104285 0.24692341096506462 -0.22998169324887763 0.2544782580708573 -0.32078490177551167 0.11365172107720163 0.2930650029168743 0.02659050646107499 0.14750053695861925 0.10932074043501117 0.020691125439563526 5.121099981902745 0.23657605552627872 -0.0845326193969823 -0.2396815133844521 0.29553587509548906 0.0007429070396445075
PC_19 -0.0003624181570231564 -4.497907204292802e-05 -0.0003950469437499965 1.0684220611621854e-05 -9.290627568184415e-08 -0.02272583409920728 0.02280351913468733 -0.02565515040578685 -0.02743938230236023 0.014437756256955637 0.004166648982253411 -0.13490239670555557 0.04541407612206122 -0.16137035395433874 0.07137555123520727 0.07895142931779534 -0.0027012660233450302 0.1161779179184295 0.16974388907764076 -0.0633178933528418 0.23657605552627892 5.328268779345482 0.05112645875642397 0.2162857913339685 0.26765388906591364 -0.001418224753950599
PC_20 -0.0013815987878566113 -5.58112006050821e-05 -0.0003680515597863991 8.117651478417425e-06 -6.735024984631623e-08 0.05262153138549799 -0.06102207499242389 -0.008228967284507172 -0.09539534309636864 0.006510411150742474 0.06208594563013964 0.13263110064273848 0.08046626902959642 0.004339408657834349 0.16327386393944923 -0.29500336145740974 0.06111452795425835 0.06694320847859256 0.17446071385585116 -0.2608210837589019 -0.08453261939698316 0.051126458756424506 5.8719442429942665 0.5666390419155042 -0.020964052699133894 -0.0005229226051901595
PC_21 -9.999726275125162e-05 0.00010938399543536019 -3.8788024396504765e-06 -1.8846498588658148e-06 4.2878828627634084e-08 -0.04575026587647602 -0.06476875980271495 -0.1239616638102518 0.052557163153118786 0.21266690684960618 0.12798597848360596 -0.06192469148864639 -0.043698605779793606 -0.1410087188533137 0.10057028320900345 0.09399837722397636 -0.4015388042555589 -0.0004223136621564219 0.06475508292475213 -0.06400303424952251 -0.23968151338445193 0.21628579133396908 0.5666390419155042 6.584306514293209 0.1671307740464204 -0.0001663597315121589
PC_22 0.0015532195281809191 -0.0002558119069999223 0.0001378157804410376 -5.842253932307605e-06 2.837595158176943e-08 0.1623902269533766 0.17985130733040136 0.18401804115205858 -0.1521397081882542 -0.3513292038808835 -0.14396029711650937 0.2388159101566235 -0.20397498760162444 0.6003645793635378 0.11008889697023878 -0.5321450266311838 0.37303392724361023 -0.4373360520302617 0.17578942230753206 -0.27077484996118734 0.2955358750954883 0.2676538890659134 -0.020964052699134168 0.1671307740464202 6.001135185350074 -0.000710433333720374
proband 2.480164799895833e-06 7.525794164117055e-09 9.669554255967178e-07 -3.020331271532995e-08 2.53625463225663e-10 -0.00024916509434863473 -0.00012397494230881082 -0.00021470331498794936 -0.00014109080546993724 0.0007774846768894763 7.479028347836053e-05 9.642536299586622e-05 0.0005849424848544161 1.8781421716059804e-05 -0.00020144903147027298 4.7503961260444035e-05 -0.00040167963283537736 -0.0003070993918502846 -0.00025968172684381 -7.55005482223304e-05 0.0007429070396445022 -0.001418224753950606 -0.0005229226051901559 -0.00016635973151216926 -0.0007104333337203735 0.00010027959914104429
