 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.001681798240842584 -3.7969666446411594e-06 0.00040382669519635294 0.0009783822219040041 -0.00010445201337034355 -1.2733596038932804e-05 1.2266611398306555e-07 3.340464567578421e-06 -3.2488323363901064e-08 -0.000932611917285 0.0001951920100788724 -0.0006617470763912593 0.000959459700262637 0.00038144580195690047 -0.00044385720575983677 -0.0006945526933602672 3.000068842359916e-05 -0.0005601185549695518 -0.0011223773755234241 -0.0006573158208258018 -0.000369496194606915 -0.0007496333035092469 0.0009426657414620675 -0.0004453311860702299 -0.0005422224885578112 -0.00037496930488203006 -0.0005141486190797136 0.001270738541287812 0.0020584693309311994 9.350487416483121e-06 -4.6794985905016724e-07 2.8986785488968133e-05 -2.2765453516569777e-05
yob -3.7969666446453073e-06 1.12493247828403e-06 6.130599147482959e-07 7.661975354285126e-06 -9.406624739464577e-07 6.609928416793423e-09 -5.468319676410538e-11 2.418953800891792e-08 -1.7938065991987003e-10 8.7991599111643e-06 0.00015911413946336658 4.19435501507815e-05 -0.00011237016045073939 3.254677371901888e-05 -9.050720245473919e-05 -2.7730342806332312e-05 -5.112072840629476e-05 0.00010334526626380817 -6.768354849714205e-07 -0.00010094402270424787 7.827362993414245e-05 -9.845446056496361e-05 -2.5561552172743447e-05 9.972703738217329e-05 6.465416767028608e-05 8.755416934836857e-06 -1.5111471457883844e-05 5.8367044358555835e-05 -0.00014936516870352906 -1.243075858629097e-07 2.0629622572615318e-08 1.1452915836898733e-07 -2.1631590048747365e-07
age 0.00040382669519448155 6.130599147449321e-07 0.0005586327010204451 0.006433272798800699 -0.0005550399997379746 -1.475396784986191e-05 1.2144564515028487e-07 1.4674814807039906e-05 -1.2080684105204452e-07 -0.00016506018096768346 -8.075775544698867e-06 -0.00037718653290309546 -0.00022015656370905429 -0.0005437582215948336 0.00019851622815559168 -0.0002452859297738996 -0.00018236524916376943 1.9614929684517042e-05 0.0001971202127878746 -0.0008256436638823003 -0.00011487250008726005 0.00026022415433039453 0.00023062304740985298 9.728929515730098e-06 0.00016617974941866387 -0.0001767925395682569 0.00013287371198410873 -0.0002146403747874033 0.000806071496467856 3.168916748851418e-06 4.500809084759815e-06 1.4974642558641021e-05 -2.4341429057034895e-05
sex 0.000978382221862345 7.661975354140684e-06 0.006433272798776306 0.12285509342806045 -0.010172250688284071 -0.00016446283228903832 1.3191143907822073e-06 0.00026083023040987264 -2.0977270627789526e-06 -0.0003371745859714661 0.0005600336496617432 -0.0035966126878556348 -0.002329865190963569 -0.010894379226360567 0.001852868675586412 -0.0022610621895873383 0.002381265433446854 -0.0001350030441586764 0.0024327259903811063 -0.008613347087259937 -0.00047465160077324363 0.0012130495904990426 0.0014770471894034784 -0.005874527492336073 -0.00014572014118794332 -0.0006878164419473196 0.0019120658234339015 -0.0033996258678917965 0.001884228902155518 4.310289876336261e-05 7.677633749002875e-05 -0.00015060547164490423 -9.106011904709605e-06
age_sex -0.00010445201336641921 -9.406624739502725e-07 -0.0005550399997356646 -0.010172250688282142 0.0008777428042078117 1.4659935130498184e-05 -1.2071539005472578e-07 -2.325161683397565e-05 1.9193314528501655e-07 3.1347785430619425e-05 -1.9403626450075283e-05 0.00029483683086150317 0.00015139201669805 0.000943162012466215 -0.00015970872796354824 0.00024543958111502645 -0.0001779681743289935 6.693955041102573e-05 -0.0002429855358738565 0.0007248442738047443 -0.0001389563245172356 -4.448095499988724e-05 -5.182267309446314e-05 0.0005803705886488229 0.00016374448988863932 0.0003070505631887676 -2.6692693332562313e-05 0.0002441073204249705 -0.00025145234146831715 -4.175127201750091e-06 -7.353096218482282e-06 1.1500126809109132e-05 3.6095562973862783e-06
age2 -1.2733596038879944e-05 6.609928416970212e-09 -1.4753967849858442e-05 -0.00016446283228965846 1.4659935130557434e-05 4.0149870107705574e-07 -3.3858275916264665e-09 -3.989314237480232e-07 3.3651291944307064e-09 4.530981727834307e-06 4.5847403531419226e-06 1.05143239007324e-05 1.0773104399513035e-06 1.772439029995479e-05 -7.665287764210603e-06 7.6093221785653216e-06 2.6486596038603706e-06 2.49438076720753e-06 -5.508897200391154e-06 1.914912825744699e-05 1.0420880125598156e-06 -7.1365390324944575e-06 -7.206285589468355e-06 2.8308676923318256e-06 2.3475703028507825e-07 8.158673730194595e-06 -2.3826055758454946e-06 3.3274414377329994e-06 -2.4182550104741317e-05 -1.038420235745507e-07 -1.1017114584311104e-07 -3.958506721773927e-07 6.351435972305682e-07
age3 1.2266611398259918e-07 -5.4683196764730204e-11 1.214456451502309e-07 1.3191143907871343e-06 -1.2071539005519856e-07 -3.385827591625777e-09 2.9173844105490056e-11 3.3655382440360325e-09 -2.9008199764251218e-11 -4.036022293534138e-08 -3.520186519270614e-08 -8.567439485140704e-08 1.008805090482212e-08 -1.5904033475171635e-07 6.136973209118895e-08 -7.728878909940501e-08 -1.2235724125447284e-08 -2.5573796157089006e-08 4.03332214336662e-08 -1.627516684775231e-07 1.7955219850005674e-08 4.531860061432642e-08 6.229443303528623e-08 -2.1491003537837144e-08 -3.132894351756148e-08 -9.502585944302097e-08 7.586989399666314e-09 1.6806286529253774e-09 1.9122045225994603e-07 9.89220145416501e-10 8.443193511491316e-10 3.213985288553187e-09 -5.104196707805721e-09
age2_sex 3.340464567469503e-06 2.4189538009030137e-08 1.4674814806973236e-05 0.0002608302304097694 -2.32516168339711e-05 -3.989314237463095e-07 3.3655382440223257e-09 6.337315517008333e-07 -5.358696279301215e-09 -9.341211499978688e-07 -7.606926023822483e-08 -6.998184820246031e-06 -2.571391110950446e-06 -2.5609650768915496e-05 4.3680579814076605e-06 -7.061911531279321e-06 4.282506885095487e-06 -2.7401769731989204e-06 6.730824502255658e-06 -1.920491388841348e-05 7.979821456289356e-06 9.380518663167258e-07 -7.674496042158422e-07 -1.5328729483730708e-05 -8.793895006767697e-06 -1.4167953245955209e-05 -1.9121302225164834e-06 -6.173502791451094e-06 7.64443159725463e-06 1.1966367643814232e-07 2.0161582525744799e-07 -2.8302890357566657e-07 -1.346836133433497e-07
age3_sex -3.248832336295706e-08 -1.7938065992106047e-10 -1.2080684105145144e-07 -2.0977270627776804e-06 1.9193314528494228e-07 3.36512919441544e-09 -2.9008199764128892e-11 -5.358696279300242e-09 4.62983574604791e-11 9.263383658359056e-09 6.046160405494553e-09 5.442234467403199e-08 5.620361795533329e-09 2.200287584813914e-07 -3.510689174823956e-08 6.120395176789526e-08 -3.656591490984652e-08 2.846799301317457e-08 -5.547896461409948e-08 1.6713770764625304e-07 -9.714054275689896e-08 -1.2667243794784208e-08 2.1620980618892417e-08 1.1163508516366631e-07 1.1444391115155452e-07 1.636807473849793e-07 3.4120282488242246e-08 5.205956047749806e-08 -6.105748516342164e-08 -1.0488444338484369e-09 -1.692325798628982e-09 2.258362255406493e-09 1.292504995192724e-09
PC_3 -0.0009326119172850977 8.799159911162843e-06 -0.0001650601809684778 -0.0003371745859879574 3.134778543211756e-05 4.530981727856647e-06 -4.036022293553517e-08 -9.341211500394994e-07 9.26338365871694e-09 0.24532791199031986 -0.016821951783975057 0.005655813507863983 0.019236410348573613 -0.008180943322165984 0.022563313741098764 0.024311069676881722 -0.06066248859670132 -0.03278712693246196 -0.025559358942098518 0.03555854617375173 0.01604549361317391 0.056158697302735074 -0.013311909916573415 -0.12085511638195073 -0.03180070912941946 -0.006332854855425965 0.04775840632107359 -0.021697555666747855 0.08541635280586059 -7.778188495155994e-05 -4.775864272829316e-05 2.6977624868647727e-05 -0.00025292982955414683
PC_4 0.0001951920100786495 0.000159114139463368 -8.075775544280671e-06 0.0005600336496706823 -1.9403626450796724e-05 4.584740353132113e-06 -3.520186519263473e-08 -7.606926022038988e-08 6.046160405357573e-09 -0.016821951783975064 0.792528140536987 0.0005662859528870076 0.13647397908426553 -0.04734108516720508 -0.028048558623061576 -0.003990850907642853 0.02105329643575147 -0.0383385864631028 0.027346737560202134 0.06595813944701162 -0.08433579607878444 -0.07287938951372794 0.07767056450387175 0.027645354790322922 -0.02612023615285084 0.027309920195774107 -0.06720197464789004 -0.008423757302471354 0.09685330344267074 -4.9335751092685424e-05 5.743687888749914e-06 0.0005557919959627897 -0.0005073987044083569
