(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 6.77885920466115e-05 -9.5392208392568e-06 3.94482820714506e-05 -3.49366984009813e-05 2.47170288615758e-06 -1.91462673217614e-06 -3.68903011652258e-06 -4.63880767424452e-07 -1.5272773612879e-06
covarage -9.5392208392568e-06 0.000187363768004873 0.000288756329652776 -0.000295746330504533 -3.93364069713672e-06 5.66941879007672e-06 4.86451062680357e-06 -9.49390120327574e-07 8.92726350766209e-07
covarsex 3.94482820714506e-05 0.000288756329652776 0.000939305293148773 -0.000900596878113333 -1.74050087154309e-06 2.95729440633163e-06 -1.14869241318956e-06 -3.1129739992869e-06 6.85682044639114e-08
covarage_sex -3.49366984009813e-05 -0.000295746330504533 -0.000900596878113333 0.00091831945141958 3.17801044771251e-06 -2.41225865214645e-06 -2.04775477810558e-07 3.1403583286015e-06 1.45976203918102e-07
covarPC_3 2.47170288615758e-06 -3.93364069713672e-06 -1.74050087154309e-06 3.17801044771251e-06 5.59636410561641e-05 1.16093865223324e-06 -6.72358684762812e-07 -1.69396003665396e-06 -1.59250126826915e-06
covarPC_4 -1.91462673217614e-06 5.66941879007672e-06 2.95729440633163e-06 -2.41225865214645e-06 1.16093865223324e-06 6.13052265568462e-05 3.8200298110993e-07 8.51743154698909e-07 3.15843142706648e-07
proband -3.68903011652258e-06 4.86451062680357e-06 -1.14869241318956e-06 -2.04775477810558e-07 -6.72358684762812e-07 3.8200298110993e-07 0.000153197291307911 -0.00010116514389367 -9.3278342759729e-05
paternal -4.63880767424452e-07 -9.49390120327574e-07 -3.1129739992869e-06 3.1403583286015e-06 -1.69396003665396e-06 8.51743154698909e-07 -0.00010116514389367 0.00026466155422538 -5.34265416685678e-05
maternal -1.5272773612879e-06 8.92726350766209e-07 6.85682044639114e-08 1.45976203918102e-07 -1.59250126826915e-06 3.15843142706648e-07 -9.3278342759729e-05 -5.34265416685678e-05 0.000246497564089392
