 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0011659104422521037 -5.169249264465014e-07 -4.519801708245447e-05 7.484289128299892e-07 5.33150500737835e-07 2.3310627712989143e-06 5.552460908914969e-06 2.888498578109119e-06 -3.4155719449095294e-06 3.442085085267806e-06 -1.576639318601059e-06 -1.0808483479409977e-06 -1.8493454296067066e-06 -9.655822892266469e-07 -3.0070972120974224e-06 -3.3827199755970176e-06 -8.774973520730103e-07 -1.7227938549425327e-06 1.1396548344955243e-07 -1.3003169211688824e-06 -2.6613653568397694e-06 -4.9140447934638167e-05
PC1 -5.169249264464998e-07 3.9933408110829e-06 -2.8096317477732863e-06 -3.054762274517801e-07 5.207734252600352e-08 -3.86935431024934e-07 7.001353339039294e-08 2.1952928386640226e-07 3.243846467326819e-07 -6.232707933249558e-09 2.823622949530967e-07 -1.315539817697516e-07 1.1686387546988116e-06 -3.1813687381684274e-07 -6.672468596689381e-07 -1.292380639094971e-06 -9.042825707181127e-07 1.8390273847067988e-07 2.0025217903655196e-07 5.589069623626487e-07 3.7873697603359206e-07 1.03903132448942e-05
PC2 -4.519801708245448e-05 -2.8096317477732854e-06 8.099756599882867e-05 2.1724111642697863e-06 1.7327011862878267e-06 -4.4970529460087744e-07 -1.6365907466892587e-06 -1.6448488493513026e-06 7.807103279716036e-07 -1.203557219463805e-06 -1.0310832338638995e-06 1.8332765632377001e-07 -2.160263511221038e-06 2.208175116180675e-06 -3.456965266856503e-08 4.0596331584355087e-07 5.908612968015761e-07 1.2214377022115402e-06 3.8881177892237073e-08 -7.976288777197388e-07 -1.5208977471935378e-06 -9.143173462076412e-06
PC3 7.484289128299934e-07 -3.0547622745177966e-07 2.1724111642697846e-06 7.935015166322523e-06 4.4915577601505496e-07 2.1909685476136616e-06 -3.1544425678699864e-07 1.1846597257881557e-06 -4.3210869226880944e-07 -1.6688580615007653e-06 -1.3870975617273714e-07 7.818364427555883e-07 5.6713575733482504e-08 -1.28368075051564e-06 2.9262098602978485e-08 2.2505484556502682e-07 6.208975986966432e-07 -1.1241703636313548e-06 -9.139117979679893e-07 8.972750848455088e-07 4.0628631129500075e-07 1.0757184194743619e-05
PC4 5.331505007378381e-07 5.207734252600395e-08 1.7327011862878265e-06 4.4915577601505507e-07 1.3876500918561129e-05 2.806132104512988e-06 -3.357884106250625e-07 1.0568077048015245e-07 -2.192171117933619e-06 8.429946202598243e-07 4.052016247527128e-07 9.677324297833232e-07 -1.466896081216328e-06 -1.2544328828259751e-06 4.963147661670854e-07 4.880132586203997e-08 5.236673573991835e-07 -1.1404256917739887e-07 -8.913108770049296e-07 -1.6204057900368462e-07 1.0046013870383127e-07 -1.4038567423784783e-06
PC5 2.331062771298915e-06 -3.8693543102493315e-07 -4.497052946008778e-07 2.1909685476136616e-06 2.8061321045129874e-06 2.6637544394700986e-05 1.0052698812874343e-06 9.827166460500458e-07 -1.5496785260359786e-06 -1.574076612622065e-06 -5.306650714790955e-07 -1.5416306277259898e-06 8.325414212246549e-07 -1.9234230759559707e-06 2.8987513808765096e-07 6.118961279953356e-07 -3.7913049320142303e-07 6.048441135504663e-07 -1.8101666882874775e-07 1.1656529702707521e-07 -3.014359059343699e-07 -2.8068718443512172e-06
PC6 5.552460908914973e-06 7.001353339039281e-08 -1.6365907466892578e-06 -3.1544425678699833e-07 -3.3578841062506216e-07 1.005269881287435e-06 2.3975774596865717e-05 -2.3548818777761543e-08 2.5452852589565956e-07 7.773151710791698e-07 6.311901611541904e-07 -2.4838507229136407e-07 -3.627552548731135e-07 -3.286958942874217e-07 -6.438872242813958e-07 8.545349222765343e-07 -7.070774112923005e-07 3.7801757630843137e-07 -5.399674546297317e-07 -6.297176163817903e-07 -1.0666040512789354e-06 3.8241629558298705e-06
PC7 2.8884985781091204e-06 2.1952928386640237e-07 -1.6448488493513022e-06 1.1846597257881555e-06 1.0568077048015144e-07 9.827166460500446e-07 -2.354881877776189e-08 2.1954569624571548e-05 1.2851868686339432e-06 7.01631762100921e-08 2.3072036622081275e-07 1.971464465705045e-06 1.8231957447374237e-07 2.225429654893186e-07 8.973977509884832e-08 -9.396461645765603e-07 6.28397295174769e-07 -1.5442836738436632e-06 -2.1342118179636453e-07 4.074119229257772e-07 -2.1927950186635925e-07 -8.78187178593467e-08
PC8 -3.4155719449095315e-06 3.24384646732682e-07 7.807103279716047e-07 -4.3210869226880965e-07 -2.19217111793362e-06 -1.5496785260359781e-06 2.5452852589566e-07 1.285186868633943e-06 2.4825644741036283e-05 8.198444246549739e-07 7.548434825556204e-07 -1.0727521009256889e-06 1.0966409002178407e-06 -5.766163912775165e-07 -1.5207450729652755e-06 -1.2927129814973183e-06 1.0044578913141386e-06 1.1748322074539542e-06 -9.05778850275946e-07 -1.3832222665034535e-06 4.848809677370233e-07 4.115251421385401e-06
PC9 3.44208508526781e-06 -6.232707933249445e-09 -1.2035572194638053e-06 -1.6688580615007661e-06 8.429946202598245e-07 -1.5740766126220646e-06 7.7731517107917e-07 7.01631762100926e-08 8.198444246549737e-07 2.033666220812307e-05 -4.88810541457708e-07 1.090388431960317e-07 -8.006013888802562e-07 -2.481715522222948e-07 -8.145046406610576e-07 1.567201259945093e-08 8.784538855179762e-07 9.816431983216818e-07 -7.720603586021198e-07 -9.960786174495777e-07 -1.2023277844113922e-06 5.585379452128761e-07
