 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0006224200554576996 -1.6830318836604983e-07 -2.40924164153117e-05 1.1971181747246494e-06 1.1077690802327061e-07 8.987357924628902e-07 2.5769388859319456e-06 1.491080989480441e-06 -1.9149387644711622e-07 2.176494017086879e-06 -9.681050943673518e-07 1.2041501479387193e-06 -4.6527755919417095e-07 -1.4181744338726647e-06 -1.6001018183656488e-06 -1.899316497576293e-06 6.357839070599776e-07 -2.1692184827912167e-06 -7.645211562516349e-07 1.2360730286321745e-06 -1.118226613485276e-06 1.406653457330026e-05 -1.2883616637066934e-05 -1.6777963308239934e-05
PC1 -1.6830318836604986e-07 2.2949545369701868e-06 -1.5858287303637684e-06 -2.01502609820575e-07 -1.0926773633237788e-07 -3.9817333299255473e-07 8.110741456958132e-08 1.0562255227808851e-07 8.429779624744542e-08 9.266737412417519e-08 1.6073526817888768e-07 -5.06711755594904e-08 5.704340170609503e-07 -3.275623722876236e-08 -2.998461934395631e-07 -7.19882550814456e-07 -6.827808425646988e-07 2.64213369246902e-07 -2.5547062389664438e-08 1.5726505158794502e-07 6.439864375852192e-08 2.1962735304316085e-07 8.367418979414073e-06 5.953327701453425e-06
PC2 -2.409241641531169e-05 -1.5858287303637678e-06 4.7700130875255167e-05 9.771535091931057e-07 1.4082112293354967e-06 -5.560177204477306e-07 -4.973276542515858e-07 -6.052403009035687e-07 1.0991208678088824e-06 -3.0091476476441016e-07 -4.6131080213626755e-08 -1.2719014903594906e-07 -1.1469659932952712e-06 8.832789942592391e-07 -1.0864327187389035e-06 6.967364706497478e-08 2.113905787450165e-07 6.387320976542002e-07 1.918827747558898e-07 -6.103223052328375e-07 -3.86484455540992e-07 -6.176906627716666e-06 -1.928891352841576e-06 1.1183753357565558e-05
PC3 1.1971181747246488e-06 -2.0150260982057499e-07 9.771535091931055e-07 4.284014177186726e-06 1.6719740050224343e-07 1.1504175167744734e-06 3.459433549799076e-08 5.272426344080477e-07 -2.0962352410214197e-07 -9.352505519891758e-07 -7.568558397901512e-08 4.0982839599401785e-07 4.436013650049541e-08 -7.139909608239464e-07 9.449356988684233e-08 -2.6651183986614038e-08 2.642738463131118e-07 -4.594574913297704e-07 -5.726616499306467e-07 4.2829381293992974e-07 1.288257638242588e-07 3.2223059071486083e-07 3.472785319870995e-06 4.998196069112155e-06
PC4 1.1077690802327198e-07 -1.0926773633237767e-07 1.408211229335496e-06 1.671974005022433e-07 8.053289230308566e-06 1.7455801910465054e-06 -3.7957873551296885e-07 2.578924307980103e-07 -1.3035683912818158e-06 4.364465414428718e-07 3.26982561179324e-07 2.896566399901461e-07 -9.98477441530542e-07 -6.465824829247695e-07 -2.5246151454826297e-10 -5.9230575781377706e-08 4.330947080113286e-08 5.863670181505999e-08 -5.21849962783393e-07 -1.447562557389589e-07 1.3157225595121809e-07 -1.6202345457481482e-06 1.8651553340371012e-06 -1.9664573215946534e-06
PC5 8.987357924628915e-07 -3.9817333299255484e-07 -5.56017720447731e-07 1.150417516774473e-06 1.7455801910465054e-06 1.593340606039353e-05 3.6325776554003303e-07 1.0904618541539767e-06 -9.498281219258094e-07 -6.725765199521997e-07 -5.105691942145558e-07 -9.406395102280183e-07 5.352905388395193e-07 -1.4245808957716181e-06 5.570403372520011e-07 1.0710037432380898e-07 3.755384198876771e-09 7.641820638443229e-07 -1.6728175430183507e-07 2.965711382383788e-07 -1.0994319317836881e-07 -1.806897713808635e-06 -6.5037278454987315e-06 -2.028529861183422e-06
PC6 2.5769388859319435e-06 8.110741456958141e-08 -4.973276542515862e-07 3.459433549799053e-08 -3.795787355129691e-07 3.6325776554003293e-07 1.5120344367164297e-05 -1.2091014741674004e-07 2.7552073698458516e-07 2.3243421675868825e-07 6.947167618447915e-08 -3.4551835877193015e-07 -1.1788325354659563e-07 -1.7985288252176728e-07 -2.32984968337477e-07 -1.6027283355187865e-07 -1.0546434621443069e-07 2.912158035501077e-07 -4.277646131370718e-07 -2.2217433150851122e-07 -4.846555807855815e-07 3.046469790760486e-07 2.574652735710539e-07 -1.8192838673822758e-06
PC7 1.49108098948044e-06 1.0562255227808847e-07 -6.052403009035687e-07 5.272426344080477e-07 2.5789243079801035e-07 1.0904618541539771e-06 -1.2091014741673989e-07 1.2880627080918937e-05 9.939562890043968e-07 -2.2818531710729918e-07 -1.1034663103845017e-07 1.3380726384108519e-06 4.1181054360234545e-07 2.8539750237591385e-07 -4.314030142649219e-07 -5.373485852102259e-07 6.563635090902197e-08 -5.006527789313568e-07 6.865764535494573e-08 8.35927569550992e-08 -4.770100132229589e-07 -1.3945747189868897e-06 7.453033484371165e-07 2.7654229767355843e-06
PC8 -1.9149387644711477e-07 8.429779624744541e-08 1.0991208678088828e-06 -2.0962352410214192e-07 -1.3035683912818154e-06 -9.498281219258093e-07 2.755207369845849e-07 9.939562890043968e-07 1.4531601221134491e-05 4.2563894877581525e-07 4.3884783572917834e-07 -8.483069856042779e-07 2.458238253806012e-07 -9.783014454061752e-08 -5.27034763263466e-07 -4.896416547812448e-07 3.0862701584104654e-07 1.8147560056976207e-07 -8.520784279528756e-07 -2.3104090259384593e-07 1.7826946257255256e-07 -3.102052207644363e-08 5.6796876865017785e-06 -3.559309212132954e-06
PC9 2.1764940170868794e-06 9.266737412417523e-08 -3.0091476476441e-07 -9.352505519891755e-07 4.364465414428721e-07 -6.725765199521994e-07 2.3243421675868793e-07 -2.2818531710729931e-07 4.25638948775815e-07 1.2295703032390275e-05 -2.399227740978764e-07 -4.96542720100715e-08 -4.74889032867529e-07 1.505655184925769e-07 -8.791918330172057e-07 4.1569265367950913e-07 3.214329136809168e-07 5.332193279901426e-07 -5.03099040462972e-07 -2.6108872059862516e-07 -7.428418022827341e-07 -1.9533313699849763e-06 5.133202528560747e-06 3.9569974299498495e-06
PC10 -9.681050943673495e-07 1.607352681788876e-07 -4.6131080213626795e-08 -7.568558397901523e-08 3.269825611793239e-07 -5.105691942145559e-07 6.947167618447906e-08 -1.1034663103845016e-07 4.388478357291787e-07 -2.399227740978762e-07 1.262055558479733e-05 -5.060469882311564e-07 -8.905042102600879e-09 -3.0648862670074795e-07 -8.707991642962648e-08 2.119734635579927e-07 -3.642084164718878e-07 1.127251386777394e-07 2.152837064941196e-07 4.640197360667551e-07 1.4191674835527304e-07 4.509707122972221e-07 -1.0462707801735862e-06 1.2462123680697102e-06
PC11 1.2041501479387176e-06 -5.067117555949024e-08 -1.2719014903594885e-07 4.09828395994018e-07 2.896566399901456e-07 -9.406395102280192e-07 -3.455183587719302e-07 1.3380726384108514e-06 -8.483069856042774e-07 -4.9654272010071516e-08 -5.060469882311567e-07 1.2154451770153379e-05 -1.4756424643472574e-08 -2.542510230771819e-07 -5.336529594235696e-07 4.069292858208382e-07 2.3642600104320507e-07 4.464271797987978e-07 -9.037320584434583e-09 6.798149183994754e-07 1.7637378306983286e-07 2.019290795527163e-06 -3.3752927491408844e-06 -4.3573195200033105e-06
PC12 -4.652775591941724e-07 5.704340170609503e-07 -1.1469659932952719e-06 4.436013650049545e-08 -9.984774415305417e-07 5.352905388395188e-07 -1.1788325354659583e-07 4.118105436023451e-07 2.4582382538060093e-07 -4.748890328675291e-07 -8.905042102601003e-09 -1.475642464347259e-08 1.1098222628151463e-05 8.799180430120158e-08 2.849314966312506e-08 -4.2850006462544836e-07 2.7098961401863557e-07 -1.5767545466240435e-07 -1.2449474206774794e-07 -1.7546449065432032e-07 -6.286122331499007e-07 3.981465232671525e-07 -3.732534201812084e-06 -1.394687914303054e-07
PC13 -1.418174433872665e-06 -3.275623722876239e-08 8.83278994259239e-07 -7.139909608239461e-07 -6.465824829247695e-07 -1.4245808957716181e-06 -1.7985288252176712e-07 2.853975023759139e-07 -9.783014454061725e-08 1.5056551849257716e-07 -3.064886267007481e-07 -2.542510230771822e-07 8.799180430120165e-08 1.1538523243417851e-05 -6.574257611023586e-07 1.0062485180639891e-06 2.3311103757046706e-07 1.7986638996590607e-07 -1.899780603839675e-07 1.7197849408506637e-08 1.5857627788293463e-07 1.1243933401558259e-06 4.530225437140117e-06 2.4323886751595953e-06
PC14 -1.6001018183656467e-06 -2.99846193439563e-07 -1.0864327187389043e-06 9.44935698868422e-08 -2.524615145481477e-10 5.570403372520012e-07 -2.329849683374771e-07 -4.3140301426492135e-07 -5.270347632634661e-07 -8.791918330172053e-07 -8.707991642962625e-08 -5.336529594235691e-07 2.8493149663125286e-08 -6.574257611023588e-07 1.1980647462931323e-05 -1.8552156868052613e-07 1.2720413579552929e-07 -5.0969348245596134e-08 1.7337669965683178e-07 -1.0616062936075723e-07 1.7373633270373955e-08 -8.545101641250448e-07 -1.3218578642959193e-06 1.0879904983366181e-06
PC15 -1.8993164975762933e-06 -7.198825508144561e-07 6.967364706497477e-08 -2.6651183986614104e-08 -5.923057578137758e-08 1.0710037432380871e-07 -1.6027283355187862e-07 -5.373485852102258e-07 -4.896416547812449e-07 4.1569265367950945e-07 2.1197346355799296e-07 4.0692928582083856e-07 -4.2850006462544857e-07 1.0062485180639896e-06 -1.8552156868052592e-07 1.1355222863417564e-05 4.586013919391953e-07 -7.560707394900074e-07 -1.812974564871487e-07 -1.6005490372110803e-07 3.8951709311947623e-08 4.56540120923675e-06 -3.899669915715973e-06 8.80320239148244e-08
PC16 6.357839070599749e-07 -6.827808425646988e-07 2.1139057874501674e-07 2.6427384631311187e-07 4.330947080113301e-08 3.7553841988767206e-09 -1.0546434621443108e-07 6.563635090902203e-08 3.0862701584104654e-07 3.2143291368091726e-07 -3.64208416471888e-07 2.36426001043205e-07 2.709896140186362e-07 2.33111037570467e-07 1.272041357955296e-07 4.5860139193919506e-07 1.1673831915504092e-05 -5.567583342898157e-07 4.152558183212119e-08 -6.098804329033077e-07 -1.9857648349298484e-07 2.1066464078211145e-07 -5.932763912580495e-06 3.851980661834201e-06
PC17 -2.169218482791217e-06 2.642133692469018e-07 6.387320976542003e-07 -4.594574913297707e-07 5.8636701815059913e-08 7.641820638443232e-07 2.9121580355010767e-07 -5.006527789313577e-07 1.8147560056976233e-07 5.332193279901428e-07 1.1272513867773927e-07 4.464271797987976e-07 -1.5767545466240443e-07 1.798663899659063e-07 -5.0969348245596174e-08 -7.56070739490008e-07 -5.567583342898159e-07 1.0541231209436568e-05 3.2981717435110764e-07 -1.4382646354670401e-07 1.316993391580511e-07 -6.031079305233124e-06 6.991760652782511e-06 -2.1261219539973806e-06
PC18 -7.645211562516339e-07 -2.554706238966441e-08 1.9188277475588985e-07 -5.726616499306468e-07 -5.218499627833933e-07 -1.6728175430183467e-07 -4.2776461313707187e-07 6.865764535494614e-08 -8.520784279528752e-07 -5.03099040462972e-07 2.1528370649411966e-07 -9.037320584434643e-09 -1.244947420677478e-07 -1.899780603839674e-07 1.7337669965683186e-07 -1.812974564871492e-07 4.15255818321212e-08 3.298171743511074e-07 1.046302130855539e-05 -1.8035815285102777e-07 1.9809182097441814e-08 -2.5367741953362175e-06 -3.2118939949893854e-06 1.153511483449552e-06
PC19 1.2360730286321736e-06 1.5726505158794505e-07 -6.103223052328382e-07 4.2829381293992963e-07 -1.447562557389594e-07 2.9657113823837854e-07 -2.2217433150851133e-07 8.359275695509921e-08 -2.310409025938457e-07 -2.6108872059862527e-07 4.6401973606675513e-07 6.798149183994754e-07 -1.7546449065432005e-07 1.7197849408507048e-08 -1.0616062936075751e-07 -1.60054903721108e-07 -6.098804329033073e-07 -1.4382646354670386e-07 -1.8035815285102795e-07 1.0674494096404641e-05 6.490068493577711e-07 4.002237488009294e-07 -8.676207935596582e-07 -2.2919743426725176e-06
PC20 -1.1182266134852764e-06 6.439864375852196e-08 -3.864844555409917e-07 1.288257638242588e-07 1.3157225595121793e-07 -1.0994319317836892e-07 -4.846555807855813e-07 -4.770100132229587e-07 1.782694625725528e-07 -7.428418022827342e-07 1.4191674835527336e-07 1.7637378306983296e-07 -6.286122331499007e-07 1.5857627788293463e-07 1.7373633270374044e-08 3.8951709311947604e-08 -1.9857648349298487e-07 1.316993391580513e-07 1.9809182097442085e-08 6.490068493577709e-07 9.851022991146153e-06 -2.8372329058088787e-06 5.562975083730929e-06 -9.051089436267395e-07
proband 1.4066534573300238e-05 2.1962735304315897e-07 -6.176906627716654e-06 3.2223059071485914e-07 -1.6202345457481497e-06 -1.8068977138086391e-06 3.0464697907604526e-07 -1.394574718986892e-06 -3.102052207644547e-08 -1.9533313699849708e-06 4.509707122972229e-07 2.019290795527162e-06 3.98146523267148e-07 1.1243933401558369e-06 -8.545101641250459e-07 4.565401209236757e-06 2.1066464078211868e-07 -6.031079305233124e-06 -2.536774195336214e-06 4.0022374880092377e-07 -2.8372329058088758e-06 0.0010275932647586738 -0.0005220066531146337 -0.000507886625831937
paternal -1.288361663706692e-05 8.36741897941407e-06 -1.928891352841584e-06 3.472785319870995e-06 1.8651553340371014e-06 -6.5037278454987256e-06 2.57465273571056e-07 7.45303348437119e-07 5.67968768650178e-06 5.133202528560743e-06 -1.046270780173586e-06 -3.375292749140885e-06 -3.732534201812084e-06 4.530225437140107e-06 -1.321857864295918e-06 -3.899669915715975e-06 -5.9327639125805e-06 6.99176065278251e-06 -3.2118939949893854e-06 -8.676207935596552e-07 5.5629750837309245e-06 -0.0005220066531146335 0.000899025471302741 0.00024130773620147645
maternal -1.677796330823991e-05 5.953327701453425e-06 1.118375335756554e-05 4.998196069112157e-06 -1.966457321594652e-06 -2.0285298611834165e-06 -1.8192838673822737e-06 2.765422976735587e-06 -3.5593092121329583e-06 3.956997429949848e-06 1.246212368069711e-06 -4.35731952000331e-06 -1.3946879143030372e-07 2.4323886751595856e-06 1.087990498336618e-06 8.803202391481726e-08 3.851980661834194e-06 -2.126121953997375e-06 1.1535114834495506e-06 -2.291974342672512e-06 -9.051089436267395e-07 -0.0005078866258319373 0.00024130773620147667 0.000889953027215391
