 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006902341563783848 -2.2776092289387912e-07 -2.5213746142529073e-05 1.6198637307949365e-06 -3.12638391690211e-08 8.745993707860081e-07 2.6749602633007507e-06 2.0626113122964115e-06 -1.6176461763474236e-07 2.533694145023721e-06 -1.2336497195823675e-06 3.3981628200769894e-07 -8.261237131919691e-07 -1.6645227439298577e-06 -2.1214120408424486e-06 -2.165538308477235e-06 7.615359106789105e-07 -1.8176685998152634e-06 -6.93395873733316e-07 1.4753675374656106e-06 -7.168780176901859e-07 1.2057003244133742e-05 1.4394440662757104e-05 -1.3705214950746545e-05 -9.706981049597553e-05 3.518625182798274e-05 -9.554743023066185e-05 0.00010654959944927863
PC1 -2.2776092289387933e-07 2.518766615045697e-06 -1.597018735102277e-06 -2.3297016533701055e-07 -1.0006644143926537e-07 -4.102995755638584e-07 8.402346380022637e-08 1.1442813323835586e-07 9.390189204067457e-08 8.386124036511527e-08 1.598701593365134e-07 -3.6289443741420254e-08 5.840043025544422e-07 -2.5883114575645504e-08 -3.0334356632889287e-07 -6.952342231039077e-07 -6.922097422684604e-07 2.5072554153920285e-07 -3.068448168367726e-08 1.5128850732973506e-07 7.553202592361435e-08 4.2838941679649037e-07 5.824652281864342e-06 5.138554355477632e-06 3.70239759338187e-06 3.892080549436651e-06 1.7229020058314596e-06 7.452225705387159e-07
PC2 -2.5213746142529077e-05 -1.5970187351022771e-06 4.8581065882328647e-05 8.585986244724315e-07 1.5266058960449534e-06 -5.649085229381708e-07 -5.555101248665009e-07 -6.475579348300869e-07 9.928285985840443e-07 -3.315985917980283e-07 4.067130201871783e-08 -9.878512512487544e-08 -1.0975250027309119e-06 8.404381201112341e-07 -9.887770455195785e-07 6.112113346532418e-08 1.8693491476074735e-07 6.832914735950597e-07 2.426197762387832e-07 -5.371980024338586e-07 -3.939268132064868e-07 -6.036664383322894e-06 3.605629233203819e-06 1.4512700935695287e-05 9.699212981893725e-06 -2.305168114967049e-05 7.223842380160891e-06 -1.4753683226657937e-05
PC3 1.6198637307949346e-06 -2.3297016533701052e-07 8.585986244724318e-07 4.6469612478575415e-06 1.3324948915874073e-07 1.1864336124108382e-06 2.9755371079622394e-08 5.527184075031548e-07 -1.9522545215517522e-07 -9.735042372705028e-07 -1.2154008602095563e-07 3.8878275301525596e-07 5.779010995852045e-08 -7.247986818336451e-07 6.999616106589465e-08 -1.7828480998446522e-08 2.588957011490776e-07 -4.3557854544695515e-07 -5.598188197531465e-07 4.248275701170737e-07 1.2488060320449983e-07 4.031350059197136e-07 4.787993487260755e-06 3.93445636540424e-06 -1.2834490044652997e-05 8.997905432789307e-06 3.6992697828665255e-06 1.3075138683920821e-06
PC4 -3.126383916902172e-08 -1.0006644143926535e-07 1.5266058960449547e-06 1.3324948915874068e-07 8.745906013900189e-06 1.7053295170598588e-06 -4.2380759221180983e-07 2.085999424540428e-07 -1.2984408022293752e-06 4.182880959673256e-07 3.715656134218086e-07 3.142003303030855e-07 -1.020550533844756e-06 -7.144167702045118e-07 6.54787895457108e-08 -6.286649469932436e-08 4.438183612491025e-08 6.863912961380501e-09 -4.834342464392931e-07 -1.5412063610421624e-07 1.0532476573954533e-07 -1.9837337651840553e-06 5.230288879535206e-06 7.893238345667593e-07 1.3256477754542572e-06 -8.30407593943682e-06 6.9850112000457415e-06 -1.2599848082363619e-05
PC5 8.745993707860072e-07 -4.102995755638584e-07 -5.649085229381702e-07 1.1864336124108384e-06 1.7053295170598584e-06 1.64965903691903e-05 4.0200064920952546e-07 1.1159656562387323e-06 -8.389942425909876e-07 -6.018435359648326e-07 -4.6012883988914055e-07 -9.182547070854937e-07 5.663577065047752e-07 -1.3917185566474444e-06 5.197467415441394e-07 7.058618782392117e-08 -7.749406162293284e-09 7.496994943053998e-07 -1.459516432894923e-07 2.6137919938162967e-07 -1.4642842273635924e-07 -2.1230127625098433e-06 -5.175121614843363e-06 2.427256865406268e-06 1.0174456611916976e-07 -1.127259773685785e-06 -1.0386126071262633e-05 4.676172191509376e-07
PC6 2.6749602633007502e-06 8.402346380022652e-08 -5.555101248665007e-07 2.975537107962241e-08 -4.238075922118099e-07 4.0200064920952503e-07 1.554961594213027e-05 -3.7286292894510846e-08 2.8042335556897475e-07 2.637129807595941e-07 5.8785260130002475e-08 -3.621379906744676e-07 -8.18508193364878e-08 -1.2889920304269085e-07 -2.608553385121944e-07 -1.1707600756743029e-07 -1.2497726565655986e-07 3.0238872856364716e-07 -4.254952848794702e-07 -2.191273822138769e-07 -5.352546926907274e-07 7.678059745617451e-07 -1.7801558666043926e-06 1.1060756290591185e-06 -1.2191237037609266e-06 6.408735657018634e-06 -7.209536881876925e-06 -7.223079236425166e-07
PC7 2.06261131229641e-06 1.1442813323835587e-07 -6.475579348300864e-07 5.527184075031549e-07 2.085999424540428e-07 1.1159656562387326e-06 -3.7286292894510614e-08 1.3343314329426583e-05 1.0124124116898936e-06 -2.0607044011027583e-07 -1.3308223056037033e-07 1.284592610149456e-06 3.8601316981465094e-07 2.4789005638064747e-07 -4.620986094712643e-07 -5.361690816544849e-07 1.3707589903595364e-07 -4.6580484770990743e-07 9.244954855733181e-08 4.782594978200618e-08 -4.787420682813618e-07 -9.05612119768985e-07 -3.8036758991109156e-06 6.822039336174567e-06 -2.046559850271958e-07 1.1879126788223256e-05 -1.0864367886359102e-05 -9.58762631759307e-07
PC8 -1.617646176347415e-07 9.390189204067445e-08 9.928285985840447e-07 -1.9522545215517525e-07 -1.2984408022293754e-06 -8.389942425909877e-07 2.8042335556897465e-07 1.0124124116898936e-06 1.487700422783678e-05 3.9163464278324154e-07 3.837945610867495e-07 -8.391507103066442e-07 3.087613119493906e-07 -9.180694440079569e-08 -5.627996441211869e-07 -4.885974061095668e-07 3.2099617076688537e-07 1.733340829032045e-07 -8.414166804544823e-07 -2.2722700138474333e-07 1.4177552395195069e-07 3.132864893434177e-07 4.6272104153888615e-06 -2.0960079441762925e-06 -2.4342229717546262e-06 4.50362342070299e-06 -5.903381794499394e-06 9.728902145256753e-07
PC9 2.533694145023721e-06 8.386124036511535e-08 -3.3159859179802886e-07 -9.73504237270503e-07 4.18288095967326e-07 -6.018435359648326e-07 2.6371298075959414e-07 -2.0607044011027556e-07 3.916346427832411e-07 1.2736956590726817e-05 -2.1475034729613638e-07 -8.360501474947014e-08 -4.682461973194721e-07 1.237412039100966e-07 -8.710977180801743e-07 4.166303625267084e-07 3.4196451751752225e-07 5.193737721604888e-07 -5.500107150105782e-07 -2.664140606836733e-07 -7.274588477005132e-07 -2.2039055551361094e-06 6.399476791995216e-06 8.278963698596634e-06 2.314650890841404e-06 -2.314778919642467e-06 -1.4197186270025454e-05 3.0633562032228224e-06
PC10 -1.2336497195823686e-06 1.5987015933651347e-07 4.0671302018717546e-08 -1.2154008602095587e-07 3.715656134218084e-07 -4.601288398891409e-07 5.878526013000235e-08 -1.3308223056037044e-07 3.837945610867498e-07 -2.147503472961363e-07 1.2873269078490612e-05 -5.035443106943002e-07 -3.877246378501866e-08 -3.055092984895444e-07 -4.777575849834917e-08 1.8954933041543878e-07 -3.586688061678833e-07 1.0025279632835568e-07 1.6982560634040534e-07 4.85161826294111e-07 1.345196639829444e-07 4.593565407019156e-07 -7.595065517729459e-07 2.2438712583514915e-06 1.0816812793206295e-05 -9.227455892710144e-06 -5.033624846100171e-06 2.0226058201184155e-06
PC11 3.398162820077e-07 -3.628944374142009e-08 -9.878512512487546e-08 3.8878275301525596e-07 3.1420033030308583e-07 -9.182547070854935e-07 -3.6213799067446767e-07 1.2845926101494558e-06 -8.391507103066442e-07 -8.360501474947022e-08 -5.035443106943002e-07 1.2570587072336923e-05 1.7635528716770174e-08 -1.934388162127644e-07 -4.774992506243535e-07 4.058003650377035e-07 2.584856545001808e-07 4.435420575389975e-07 3.4889548707411714e-08 6.30672579192622e-07 2.3108323587653713e-07 2.0937515137001934e-06 -9.75336105541335e-06 -5.196695523769815e-06 1.2618302761759314e-05 3.3312055449023456e-06 2.7312976520699014e-06 -3.7389334624813997e-06
PC12 -8.261237131919675e-07 5.84004302554442e-07 -1.0975250027309119e-06 5.779010995852065e-08 -1.0205505338447555e-06 5.663577065047758e-07 -8.18508193364872e-08 3.860131698146507e-07 3.0876131194939043e-07 -4.682461973194723e-07 -3.877246378501868e-08 1.763552871677027e-08 1.1408805042896002e-05 3.046208967455283e-08 1.1531641908153645e-08 -4.5562284894991236e-07 2.874400290502645e-07 -1.7680338988854808e-07 -1.5129510540348175e-07 -1.9035925078988787e-07 -6.195885667089683e-07 4.2767226194829834e-07 -6.558999348660756e-06 4.17730924379812e-07 5.893374806368783e-06 1.0697322751154273e-06 1.969158273581268e-06 -4.779632351651144e-06
PC13 -1.6645227439298566e-06 -2.5883114575645848e-08 8.40438120111234e-07 -7.247986818336445e-07 -7.144167702045113e-07 -1.3917185566474444e-06 -1.2889920304269077e-07 2.478900563806478e-07 -9.180694440079608e-08 1.237412039100969e-07 -3.055092984895446e-07 -1.9343881621276405e-07 3.046208967455287e-08 1.1832463258351003e-05 -6.983157291129826e-07 1.0302365772789355e-06 2.2178282787505981e-07 1.7089820266307083e-07 -1.710063932943207e-07 3.7126280792354613e-09 1.9277769772837622e-07 1.6436273691153385e-06 1.0662316981732014e-06 -1.7182604821743039e-06 4.4273637830613055e-06 3.133571248884698e-06 4.454532676721429e-07 8.187366611672916e-06
PC14 -2.1214120408424465e-06 -3.0334356632889276e-07 -9.887770455195777e-07 6.999616106589464e-08 6.547878954571077e-08 5.197467415441394e-07 -2.6085533851219473e-07 -4.6209860947126433e-07 -5.627996441211867e-07 -8.710977180801741e-07 -4.777575849834915e-08 -4.774992506243533e-07 1.1531641908153521e-08 -6.983157291129823e-07 1.2327511827721494e-05 -1.6438558187974395e-07 8.200012651148846e-08 -3.1317847675557226e-08 1.7905798364914157e-07 -1.0113091411883389e-07 5.462671620714676e-08 -9.80139509734082e-07 3.9048235445993895e-07 -2.067873443519266e-07 3.853947018699053e-06 -8.377401741087127e-06 8.394515445453333e-06 -4.895622876890796e-06
PC15 -2.1655383084772348e-06 -6.952342231039071e-07 6.112113346532397e-08 -1.7828480998446416e-08 -6.286649469932427e-08 7.05861878239208e-08 -1.1707600756742962e-07 -5.361690816544854e-07 -4.885974061095674e-07 4.166303625267085e-07 1.895493304154391e-07 4.05800365037704e-07 -4.556228489499122e-07 1.0302365772789346e-06 -1.6438558187974403e-07 1.1684669677328587e-05 4.105585812775012e-07 -7.726095591723834e-07 -1.401494119235051e-07 -1.7454217814904332e-07 5.418549947459717e-08 5.091036945989805e-06 -1.0717727801642916e-05 -1.1123262170292021e-06 3.3511165232433656e-06 1.1427426093486735e-05 2.3966345705233155e-06 -2.3790372311872816e-06
PC16 7.615359106789105e-07 -6.922097422684604e-07 1.8693491476074708e-07 2.5889570114907747e-07 4.4381836124910355e-08 -7.74940616229355e-09 -1.2497726565655938e-07 1.370758990359539e-07 3.2099617076688527e-07 3.4196451751752257e-07 -3.5866880616788323e-07 2.584856545001808e-07 2.874400290502642e-07 2.2178282787506026e-07 8.200012651148812e-08 4.105585812775019e-07 1.1962444256471227e-05 -5.160225709616347e-07 6.604954576782364e-08 -6.600738357519176e-07 -2.4255749919536275e-07 1.332785151381238e-07 -8.295893644639502e-06 5.071654515796056e-06 4.435780081340409e-06 1.5903598893952899e-06 -6.059646648308816e-08 -3.896732259150635e-06
PC17 -1.8176685998152625e-06 2.507255415392028e-07 6.832914735950598e-07 -4.3557854544695515e-07 6.863912961380494e-09 7.496994943053999e-07 3.023887285636472e-07 -4.658048477099075e-07 1.7333408290320416e-07 5.193737721604888e-07 1.0025279632835549e-07 4.43542057538997e-07 -1.7680338988854808e-07 1.7089820266307107e-07 -3.1317847675557305e-08 -7.726095591723838e-07 -5.16022570961635e-07 1.0747133474974743e-05 3.226577494638206e-07 -1.5923420161958694e-07 1.7298522037474888e-07 -6.032544938811976e-06 6.271184263557169e-06 -3.315710030978852e-06 1.254464803667771e-06 1.494737371421414e-07 -8.104068128239934e-08 2.7260114398549298e-06
PC18 -6.933958737333142e-07 -3.068448168367714e-08 2.4261977623878237e-07 -5.598188197531465e-07 -4.834342464392929e-07 -1.4595164328949192e-07 -4.2549528487947043e-07 9.24495485573317e-08 -8.414166804544828e-07 -5.500107150105783e-07 1.6982560634040563e-07 3.48895487074114e-08 -1.5129510540348157e-07 -1.7100639329432046e-07 1.7905798364914128e-07 -1.4014941192350544e-07 6.604954576782355e-08 3.2265774946382057e-07 1.0745634937784783e-05 -2.3110681690254058e-07 9.963702622059e-09 -2.7379585733234267e-06 -1.8898818995572278e-06 1.7681035245627159e-06 -5.681941051000439e-06 1.7924812865422293e-06 5.032051355826877e-06 -5.609142820870829e-06
PC19 1.47536753746561e-06 1.5128850732973506e-07 -5.371980024338585e-07 4.248275701170736e-07 -1.5412063610421654e-07 2.6137919938162956e-07 -2.1912738221387705e-07 4.782594978200603e-08 -2.2722700138474336e-07 -2.664140606836733e-07 4.851618262941108e-07 6.306725791926217e-07 -1.903592507898881e-07 3.7126280792351536e-09 -1.0113091411883389e-07 -1.745421781490436e-07 -6.600738357519172e-07 -1.592342016195866e-07 -2.3110681690254042e-07 1.0884923419909165e-05 6.203681912385022e-07 8.593439464574517e-07 2.3560254335740277e-06 -3.5851294912263875e-06 -4.517448772833828e-06 -3.3416063635566555e-06 -3.424818049193616e-06 7.732577982438653e-06
PC20 -7.168780176901862e-07 7.553202592361439e-08 -3.939268132064871e-07 1.248806032044996e-07 1.0532476573954533e-07 -1.4642842273635972e-07 -5.352546926907272e-07 -4.787420682813619e-07 1.417755239519512e-07 -7.274588477005131e-07 1.345196639829445e-07 2.310832358765371e-07 -6.195885667089684e-07 1.9277769772837638e-07 5.4626716207146856e-08 5.418549947459709e-08 -2.425574991953631e-07 1.7298522037474944e-07 9.963702622059187e-09 6.203681912385018e-07 1.0098560088866329e-05 -2.3772500916078702e-06 2.0160874700230555e-06 -4.810407465146369e-06 6.66207563340179e-06 1.135488071171648e-06 -2.4577111100326523e-06 1.0046635610105315e-05
