 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0006960829334301205 -1.4087821992203411e-07 -2.3510588276228593e-05 1.4428971554940078e-06 5.734513883610651e-07 3.7410964443935894e-07 2.3626742002203123e-06 1.8701628283572581e-06 -3.320113837324066e-07 2.3985765568757074e-06 -1.242314840762444e-06 7.752776582221784e-07 -4.880305907708096e-07 -1.699431816033754e-06 -1.5741749576787137e-06 -1.850425845021893e-06 9.256600890444838e-07 -1.862180886412419e-06 -8.059742145481425e-07 1.1353874184787532e-06 -9.488027529718854e-07 1.3613017089606482e-05 -1.0821806865857241e-05 -1.4049563580701276e-05
PC1 -1.4087821992203568e-07 2.515186976941824e-06 -1.599898421773104e-06 -2.15590052960991e-07 -1.0021704359458492e-07 -4.2407504551211024e-07 6.478515461318491e-08 1.2019442098987315e-07 7.705064846258832e-08 7.134863628979209e-08 1.7287708928107584e-07 -5.4986243327366205e-08 5.741689509181088e-07 -4.24085484561114e-08 -2.89332556651022e-07 -7.135250537712073e-07 -6.709398265318443e-07 2.4679895476858746e-07 -2.5823886688758753e-08 1.6828882642576184e-07 5.216720656384293e-08 2.922349347951188e-07 8.947369384325015e-06 6.517832347432972e-06
PC2 -2.3510588276228593e-05 -1.5998984217731052e-06 4.8008626609346996e-05 9.456078611529615e-07 1.335471288632059e-06 -5.19413477709599e-07 -4.947126121752323e-07 -5.801270903512003e-07 1.074907258260607e-06 -2.984276601060252e-07 -2.093961748127102e-08 -7.032972403701286e-08 -1.0539724934603438e-06 8.926532115380479e-07 -1.0293425301555611e-06 6.292016767279852e-08 2.307176364741707e-07 6.9164036775067e-07 1.8432880339368324e-07 -5.53847816805532e-07 -3.574309124329663e-07 -6.244304717857524e-06 -2.0172404393585107e-06 1.1471486303564615e-05
PC3 1.4428971554940078e-06 -2.1559005296099095e-07 9.456078611529613e-07 4.655675410741811e-06 1.4548565899165256e-07 1.1425091887890747e-06 2.296710798521248e-08 5.082952368980063e-07 -2.3735698456335083e-07 -9.225924776887624e-07 -7.97169643119559e-08 4.056069504523109e-07 2.832060512048311e-08 -7.144196009576891e-07 9.611187319389119e-08 -2.4145456648057336e-08 2.737658073587478e-07 -4.16122813598006e-07 -5.704716918006358e-07 4.103822776898654e-07 1.241838887535078e-07 3.574091843962949e-07 4.023937092649959e-06 5.405885420965395e-06
PC4 5.734513883610644e-07 -1.0021704359458498e-07 1.3354712886320596e-06 1.4548565899165256e-07 8.712431753575041e-06 1.690233310773809e-06 -4.053720398482898e-07 2.7859279132592866e-07 -1.3103869336797845e-06 4.580485197749987e-07 3.5174056225321576e-07 2.810389516762681e-07 -1.019221115030235e-06 -6.577315004494474e-07 3.2754549535032493e-08 -3.046592310394592e-08 3.277275103883996e-08 -4.752950235500583e-09 -4.914848350483688e-07 -1.1816016971165315e-07 1.1423945825097564e-07 -1.794149815646619e-06 1.7614605884245854e-06 -2.3210517046246815e-06
PC5 3.7410964443936063e-07 -4.2407504551211013e-07 -5.194134777096005e-07 1.1425091887890749e-06 1.690233310773809e-06 1.641310200501938e-05 3.7620746899058934e-07 1.0091123547039497e-06 -8.700362532406883e-07 -6.553660392289878e-07 -4.6090248689025e-07 -9.081608206084717e-07 5.852845429456734e-07 -1.3385981007118487e-06 5.343994812538038e-07 9.192548441157391e-08 -1.1695538238441015e-08 7.713696018740049e-07 -1.5846628837700237e-07 2.4204371016518675e-07 -1.33583241065405e-07 -2.01326167269352e-06 -6.383200115527789e-06 -2.0696087609690058e-06
PC6 2.3626742002203144e-06 6.478515461318484e-08 -4.947126121752326e-07 2.296710798521266e-08 -4.0537203984828954e-07 3.7620746899059003e-07 1.5449296777932803e-05 -1.0367351056964547e-07 2.973718885332681e-07 2.100521811710681e-07 9.75801408663252e-08 -3.5261900324643214e-07 -7.168326344892275e-08 -1.7981544817956816e-07 -2.1819336501864206e-07 -1.3681110803123308e-07 -9.029274817362913e-08 2.853062911649684e-07 -4.3619169013580715e-07 -2.3105171221945542e-07 -5.077430832497185e-07 5.469765864087363e-07 -7.940806672918326e-09 -1.7191087338458357e-06
PC7 1.870162828357257e-06 1.2019442098987294e-07 -5.801270903511992e-07 5.082952368980064e-07 2.785927913259288e-07 1.00911235470395e-06 -1.0367351056964528e-07 1.3177014993454497e-05 9.783588169334247e-07 -2.6112718283378954e-07 -1.126772236110947e-07 1.2901633809902786e-06 4.3910410060999375e-07 2.713490408186479e-07 -3.7951135324821414e-07 -5.246719308053044e-07 8.69606547746694e-08 -4.7615049845173177e-07 6.905507996471384e-08 7.777869900575705e-08 -4.937490314957254e-07 -9.964998911361299e-07 3.4908179554946694e-07 2.6037310155949345e-06
PC8 -3.32011383732405e-07 7.705064846258824e-08 1.0749072582606076e-06 -2.3735698456335052e-07 -1.310386933679784e-06 -8.700362532406876e-07 2.9737188853326827e-07 9.783588169334237e-07 1.4732169443534267e-05 3.91992288091869e-07 3.888157406774994e-07 -8.230691635702106e-07 3.0090164197353115e-07 -1.013080084137933e-07 -5.255173385052531e-07 -4.706796187313451e-07 3.203614603248789e-07 1.6518395380268497e-07 -8.295736620410536e-07 -2.5604796604621496e-07 1.7379628165706169e-07 2.8329827015996056e-07 5.06908068260462e-06 -3.8995745936061905e-06
PC9 2.3985765568757095e-06 7.1348636289792e-08 -2.984276601060252e-07 -9.225924776887624e-07 4.580485197749989e-07 -6.553660392289876e-07 2.1005218117106813e-07 -2.611271828337896e-07 3.9199228809186855e-07 1.2578150965125994e-05 -2.1951235615817401e-07 -6.740817670244828e-08 -4.880804029312299e-07 1.4445046643553957e-07 -8.712380079403505e-07 4.3083355889390546e-07 3.770829950704583e-07 4.937900543181359e-07 -5.436653489260157e-07 -2.8600377441123653e-07 -7.3678486442727e-07 -2.284060358755829e-06 5.483650988381871e-06 3.903114897948868e-06
