 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0007524284133907218 -2.8433523336357152e-08 -2.3402189242233382e-05 1.754093564669842e-06 9.530211208461037e-07 -2.5803975078007528e-09 2.1633261331224894e-06 2.33866848353743e-06 -3.568878276466138e-07 2.4663788881106317e-06 -1.3358445169635234e-06 4.6400795004967336e-07 -4.815130725607941e-07 -1.8577691738051329e-06 -1.5647272006427324e-06 -1.9665215766817087e-06 1.1555910038432061e-06 -1.6568146607934022e-06 -7.421975233757581e-07 1.0562140136198977e-06 -7.822444493462727e-07 3.8186139390857985e-06
PC1 -2.8433523336357857e-08 2.576260545199938e-06 -1.6330046177341095e-06 -2.9823637826030206e-07 -9.216784282352599e-08 -3.70488665783528e-07 7.171426756700322e-08 9.671952479202847e-08 4.857058300601737e-08 -9.301882564977876e-11 1.793281562001105e-07 -1.4918703431200033e-08 6.093337774932122e-07 -9.207112623476851e-08 -2.7725783294537014e-07 -6.65870862261e-07 -6.460867546096213e-07 1.8256615171503524e-07 -7.435284645667554e-09 1.9645959798297413e-07 1.2281863081255725e-08 6.97656991090801e-06
PC2 -2.3402189242233382e-05 -1.63300461773411e-06 4.800410789510025e-05 8.599470106147706e-07 1.3865245057595063e-06 -5.294783109421433e-07 -4.7238347694572495e-07 -5.636827540502508e-07 1.0977671525246314e-06 -3.2989698282803254e-07 -2.836085004360964e-08 1.816905969543459e-08 -9.94302396757057e-07 8.998085299700024e-07 -1.0179121116959062e-06 7.141604182012563e-08 1.1313426239553609e-07 7.657489409266673e-07 1.6341207732343376e-07 -4.521806951095958e-07 -2.940201622026511e-07 -2.527065560115053e-06
PC3 1.754093564669841e-06 -2.98236378260302e-07 8.599470106147707e-07 4.897927857819618e-06 1.340443476025865e-07 1.1716820242786503e-06 1.830248441260992e-08 4.997624682523472e-07 -2.339279486632471e-07 -9.653803362129948e-07 -8.155890515749737e-08 4.328084593779539e-07 3.9619470992572123e-08 -7.406121979889263e-07 9.152172590778895e-08 -2.198093440263456e-08 2.8626608206197466e-07 -4.024223535452218e-07 -5.63442681329603e-07 4.1426385767558974e-07 1.1582321610353966e-07 4.392946714539699e-06
PC4 9.530211208461004e-07 -9.216784282352615e-08 1.3865245057595072e-06 1.3404434760258643e-07 9.15005912197291e-06 1.6650011555908823e-06 -4.206941574821053e-07 2.543129151512541e-07 -1.3305656982533578e-06 4.820212543270496e-07 3.684563573886507e-07 2.61165338040035e-07 -1.0459370375612561e-06 -6.719411148075491e-07 6.145444425004035e-08 -5.798592586188705e-10 6.1807988723008e-08 -4.867276943542837e-08 -4.658690720733735e-07 -1.2578915074045794e-07 9.672005410519505e-08 -2.120884710394679e-06
PC5 -2.5803975078023682e-09 -3.7048866578352803e-07 -5.294783109421428e-07 1.1716820242786497e-06 1.6650011555908817e-06 1.6686745316043155e-05 3.8381668629371153e-07 9.799850656710808e-07 -7.747524200060098e-07 -6.101554725550474e-07 -4.2915980907329287e-07 -8.833566053244809e-07 5.921310043105709e-07 -1.256155871929817e-06 5.108897750901913e-07 5.258063532849472e-08 -5.899169478046334e-08 8.048606606826909e-07 -1.6061531205198956e-07 2.0405332557698455e-07 -1.230718261814417e-07 -5.518093688720311e-06
PC6 2.1633261331224944e-06 7.171426756700299e-08 -4.7238347694572447e-07 1.8302484412610093e-08 -4.2069415748210467e-07 3.8381668629371116e-07 1.5665243718130997e-05 -9.196367800214364e-08 2.829083095746197e-07 2.0766027899509362e-07 1.1094966752289172e-07 -3.6521374229540183e-07 -3.8088831021344496e-08 -1.6443440186363651e-07 -2.0308063145882361e-07 -1.0509619710032796e-07 -9.247994178631301e-08 2.765349846618414e-07 -4.3476290156022134e-07 -2.3349020260582626e-07 -5.375287810823638e-07 1.4233694277504627e-08
PC7 2.338668483537432e-06 9.671952479202851e-08 -5.636827540502507e-07 4.997624682523469e-07 2.543129151512539e-07 9.799850656710801e-07 -9.196367800214343e-08 1.3372611238685026e-05 1.0035666163122282e-06 -2.792009024565097e-07 -1.2065612252961668e-07 1.2410355359824823e-06 4.2252935171432685e-07 2.3966666684325545e-07 -3.6135619785362485e-07 -5.538608520268651e-07 1.402616813924809e-07 -4.1856514467914136e-07 6.786066197371619e-08 5.35608753151218e-08 -4.885048526866603e-07 2.6584435563957e-07
PC8 -3.5688782764661417e-07 4.857058300601733e-08 1.0977671525246325e-06 -2.339279486632468e-07 -1.3305656982533576e-06 -7.747524200060103e-07 2.829083095746197e-07 1.0035666163122285e-06 1.4833996941170444e-05 3.3825428003892483e-07 3.742924660663379e-07 -8.114032639751457e-07 3.675187553399002e-07 -1.2243172376144868e-07 -5.177351649021944e-07 -4.587172049672721e-07 4.029440327958159e-07 9.920689488644242e-08 -7.778551013440499e-07 -2.691778157276462e-07 1.239015570493455e-07 6.706072022832846e-07
PC9 2.4663788881106287e-06 -9.301882564970407e-11 -3.2989698282803217e-07 -9.653803362129946e-07 4.820212543270496e-07 -6.101554725550469e-07 2.0766027899509364e-07 -2.792009024565096e-07 3.382542800389248e-07 1.2732160545480982e-05 -2.1042951849436004e-07 -4.074218951626446e-08 -4.562778387172235e-07 1.1168936326122554e-07 -8.46905275627305e-07 4.7228670430183427e-07 4.007835581496795e-07 4.258506432807664e-07 -5.566336821627229e-07 -2.755385363495759e-07 -7.497617934664023e-07 1.3896305538043228e-06
PC10 -1.3358445169635246e-06 1.7932815620011057e-07 -2.8360850043608926e-08 -8.155890515749742e-08 3.684563573886504e-07 -4.291598090732929e-07 1.1094966752289166e-07 -1.206561225296168e-07 3.7429246606633787e-07 -2.104295184943603e-07 1.2821993585593514e-05 -4.856606912223925e-07 -5.704186343008633e-08 -3.1474597413567206e-07 -2.523592056192339e-08 2.0139982092743612e-07 -3.567524759420924e-07 7.346755190939387e-08 1.4608401886300636e-07 4.429155682735025e-07 1.0650433962316227e-07 5.732063352181651e-07
PC11 4.6400795004967283e-07 -1.491870343120006e-08 1.8169059695434082e-08 4.328084593779536e-07 2.611653380400349e-07 -8.833566053244802e-07 -3.6521374229540205e-07 1.2410355359824819e-06 -8.114032639751463e-07 -4.074218951626434e-08 -4.856606912223921e-07 1.2571040708665258e-05 -4.234957363150822e-09 -1.6912470316527197e-07 -4.4959472145386113e-07 3.845251620032879e-07 2.495959564534599e-07 4.698663233974413e-07 4.763886533172754e-08 6.554737663035855e-07 2.412385050202735e-07 -1.0222667762150552e-06
PC12 -4.815130725607931e-07 6.093337774932123e-07 -9.943023967570573e-07 3.9619470992572415e-08 -1.045937037561256e-06 5.921310043105704e-07 -3.808883102134372e-08 4.2252935171432675e-07 3.6751875533990017e-07 -4.5627783871722324e-07 -5.7041863430086486e-08 -4.234957363150694e-09 1.1488385596202396e-05 2.614211913641477e-09 -4.182554345051288e-08 -5.27201655397254e-07 2.1197893028195499e-07 -1.4269503530367914e-07 -1.535302145665053e-07 -1.6705075753302886e-07 -6.054036963093392e-07 -1.3474935970472183e-06
PC13 -1.857769173805132e-06 -9.207112623476885e-08 8.998085299700021e-07 -7.406121979889263e-07 -6.719411148075498e-07 -1.2561558719298165e-06 -1.6443440186363675e-07 2.396666668432554e-07 -1.224317237614486e-07 1.1168936326122551e-07 -3.147459741356719e-07 -1.6912470316527117e-07 2.614211913641693e-09 1.1872588128175442e-05 -6.40648245802568e-07 1.0099375667874977e-06 1.90865308060214e-07 1.6476933566423501e-07 -1.1869907491720665e-07 1.1257930250198225e-08 1.8702738817838046e-07 3.851239805256139e-06
PC14 -1.5647272006427305e-06 -2.7725783294537004e-07 -1.0179121116959064e-06 9.152172590778894e-08 6.145444425004029e-08 5.10889775090191e-07 -2.0308063145882393e-07 -3.6135619785362453e-07 -5.177351649021942e-07 -8.469052756273053e-07 -2.5235920561923364e-08 -4.4959472145386123e-07 -4.182554345051272e-08 -6.406482458025682e-07 1.230265064434204e-05 -1.174071865064182e-07 4.9384662553937214e-08 1.317433670207839e-08 1.727692619275865e-07 -7.365459255633237e-08 1.2521582976663405e-07 -7.447815951360043e-07
PC15 -1.9665215766817057e-06 -6.658708622610004e-07 7.141604182012541e-08 -2.198093440263456e-08 -5.798592586189313e-10 5.25806353284947e-08 -1.0509619710032787e-07 -5.53860852026865e-07 -4.5871720496727233e-07 4.722867043018346e-07 2.013998209274363e-07 3.8452516200328807e-07 -5.272016553972537e-07 1.0099375667874977e-06 -1.1740718650641812e-07 1.1648178833202325e-05 3.7393020489966266e-07 -6.931723231521581e-07 -1.2861605033268663e-07 -1.338213524448648e-07 1.1024411746018898e-07 3.194931241333047e-06
PC16 1.1555910038432053e-06 -6.460867546096212e-07 1.1313426239553581e-07 2.862660820619747e-07 6.18079887230083e-08 -5.899169478046355e-08 -9.247994178631274e-08 1.4026168139248068e-07 4.029440327958152e-07 4.007835581496798e-07 -3.5675247594209195e-07 2.495959564534603e-07 2.1197893028195456e-07 1.9086530806021424e-07 4.9384662553937326e-08 3.7393020489966256e-07 1.190773883248785e-05 -3.909913471306732e-07 -3.968641309085332e-10 -6.509668342596188e-07 -2.0387978381792935e-07 -8.60903478913229e-07
PC17 -1.656814660793401e-06 1.8256615171503532e-07 7.65748940926668e-07 -4.0242235354522186e-07 -4.8672769435428607e-08 8.048606606826911e-07 2.7653498466184166e-07 -4.1856514467914174e-07 9.920689488644265e-08 4.2585064328076635e-07 7.346755190939399e-08 4.698663233974412e-07 -1.4269503530367922e-07 1.6476933566423478e-07 1.3174336702078327e-08 -6.931723231521583e-07 -3.909913471306737e-07 1.0765110259156727e-05 3.8795177726068754e-07 -1.6575845469725603e-07 1.2294506662475352e-07 -4.0964488593949195e-06
PC18 -7.421975233757598e-07 -7.435284645667518e-09 1.6341207732343405e-07 -5.634426813296029e-07 -4.6586907207337375e-07 -1.606153120519895e-07 -4.3476290156022087e-07 6.786066197371595e-08 -7.778551013440499e-07 -5.56633682162723e-07 1.4608401886300657e-07 4.7638865331727014e-08 -1.5353021456650512e-07 -1.1869907491720669e-07 1.7276926192758676e-07 -1.2861605033268645e-07 -3.968641309085329e-10 3.8795177726068754e-07 1.076034820449788e-05 -2.428470962364621e-07 6.997340070427222e-08 -3.3772671205916665e-06
PC19 1.0562140136199005e-06 1.9645959798297432e-07 -4.5218069510959664e-07 4.142638576755895e-07 -1.2578915074045823e-07 2.0405332557698455e-07 -2.3349020260582605e-07 5.356087531512182e-08 -2.6917781572764614e-07 -2.7553853634957577e-07 4.429155682735022e-07 6.554737663035861e-07 -1.6705075753302875e-07 1.1257930250198236e-08 -7.365459255633228e-08 -1.338213524448649e-07 -6.509668342596191e-07 -1.6575845469725587e-07 -2.4284709623646215e-07 1.089444058722334e-05 5.877932449692734e-07 -5.853401500666193e-08
PC20 -7.82244449346271e-07 1.2281863081255445e-08 -2.940201622026511e-07 1.1582321610353924e-07 9.672005410519526e-08 -1.2307182618144148e-07 -5.375287810823638e-07 -4.885048526866604e-07 1.2390155704934528e-07 -7.497617934664022e-07 1.0650433962316207e-07 2.4123850502027345e-07 -6.054036963093392e-07 1.8702738817838038e-07 1.2521582976663413e-07 1.1024411746018926e-07 -2.038797838179298e-07 1.229450666247536e-07 6.997340070427217e-08 5.877932449692734e-07 1.0113963263093611e-05 -5.191769918305361e-07
proband 3.818613939085797e-06 6.976569910908008e-06 -2.5270655601150486e-06 4.392946714539695e-06 -2.1208847103946785e-06 -5.518093688720312e-06 1.4233694277502051e-08 2.6584435563957015e-07 6.706072022832827e-07 1.389630553804323e-06 5.732063352181658e-07 -1.022266776215055e-06 -1.347493597047221e-06 3.8512398052561385e-06 -7.447815951360057e-07 3.194931241333047e-06 -8.609034789132308e-07 -4.09644885939492e-06 -3.377267120591663e-06 -5.853401500666247e-08 -5.191769918305343e-07 0.0005763375428799473
