 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0005435187797078488 -4.4317066719256934e-07 -2.463260601721541e-05 1.251345798573502e-06 -7.852114809381194e-07 1.8392405872127648e-06 2.843178917196857e-06 9.810508444674015e-07 1.6983461924982176e-07 2.0636376468771513e-06 -5.876161104870982e-07 1.2062273700042309e-06 -1.0516573608686549e-06 -8.514369830106347e-07 -1.6568450517763633e-06 -2.1352159531965875e-06 1.339350953290211e-07 -2.5693870930446852e-06 -7.053893986886904e-07 1.558075285170316e-06 -1.0024666418798603e-06 1.4665591373175857e-05 1.0862964533746269e-05 -2.535140715985468e-05 -8.077608131315663e-05 2.3778152150205126e-05 -7.086894407078757e-05 9.455327389411167e-05
PC1 -4.431706671925677e-07 2.040020574958901e-06 -1.5408120955227704e-06 -1.7625654883213302e-07 -1.318458076507911e-07 -3.4833726527661554e-07 1.1971983774289134e-07 8.369310922035237e-08 7.335123914045983e-08 9.907917555835784e-08 1.2209372998537368e-07 -3.567582699031968e-08 5.612974149547384e-07 -2.181699114088381e-09 -3.0369193091476763e-07 -6.520247713852844e-07 -6.840927519132435e-07 3.042153997745027e-07 -2.5085946778781593e-08 1.1863138060298495e-07 8.87437739610973e-08 3.649563358704277e-07 4.601836120489521e-06 3.985317491965183e-06 2.8001373767085356e-06 3.753638364038121e-06 1.5517616323254566e-06 2.854029412597483e-07
PC2 -2.4632606017215408e-05 -1.5408120955227695e-06 4.65174680594331e-05 9.040836149842418e-07 1.5025685201881762e-06 -6.092256546797693e-07 -5.011495895355057e-07 -7.57312692598345e-07 1.023872627485181e-06 -1.9897600977778218e-07 8.00835615561626e-08 -2.5499559556652555e-07 -1.2442543624999988e-06 7.681586058372233e-07 -1.1035382399401805e-06 7.987302994804041e-09 2.4572462282690643e-07 5.728701278935747e-07 2.1331597711241276e-07 -7.273258075013842e-07 -4.505493277911173e-07 -6.316094885503509e-06 3.5404409233707712e-06 1.4537752634682994e-05 1.1239840573069722e-05 -2.2083409179697105e-05 5.499126069576836e-06 -1.3957016901399017e-05
PC3 1.251345798573502e-06 -1.7625654883213312e-07 9.04083614984242e-07 3.878148977378726e-06 1.66213990199276e-07 1.1125531800694234e-06 4.825088079246272e-08 5.716224204559903e-07 -1.565475770711061e-07 -9.364347522743323e-07 -1.2084777681398167e-07 3.9995867554991147e-07 3.37748718722339e-08 -7.001609758403092e-07 5.6568963788960626e-08 -4.276084692815716e-09 2.307043620052953e-07 -5.274721127655978e-07 -5.444194908353462e-07 4.583362925358648e-07 1.0938772535356727e-07 2.756364021310844e-07 3.567606666505351e-06 3.0836552496403916e-06 -1.101324378587691e-05 7.492537126838884e-06 2.115064928495408e-06 1.9066299210790609e-06
PC4 -7.852114809381209e-07 -1.318458076507913e-07 1.5025685201881783e-06 1.6621399019927601e-07 7.205490624980586e-06 1.7442085557988401e-06 -3.5773812941930186e-07 2.2479362850668737e-07 -1.3167157044644875e-06 3.2760963520119717e-07 3.1636360355717325e-07 3.0260700952067865e-07 -9.50386238430686e-07 -6.445195907059421e-07 4.024150135028477e-08 -8.355404305788362e-08 3.385561976440812e-08 1.3042866042710746e-07 -4.5530034866548875e-07 -1.8296114598264071e-07 1.0700594937067747e-07 -1.2751174357539496e-06 4.529705214755518e-06 7.353224821767489e-07 9.225143714639471e-07 -7.915141246360416e-06 5.470137996684328e-06 -1.0756824114029667e-05
PC5 1.8392405872127652e-06 -3.483372652766156e-07 -6.092256546797686e-07 1.112553180069423e-06 1.7442085557988406e-06 1.4977433309470613e-05 3.775834409687164e-07 1.205245313855136e-06 -9.9607764045838e-07 -6.576810282570675e-07 -5.588770580681907e-07 -9.211624964490025e-07 4.2717594770743705e-07 -1.5498112122260648e-06 5.545351027826642e-07 1.248765107136039e-07 2.1206985052368958e-08 7.243373972235499e-07 -1.7049321411881818e-07 3.5068180821972406e-07 -8.887682417146242e-08 -1.5098858645051274e-06 -4.758038917944806e-06 1.7092688944236473e-06 -1.1793898569855905e-06 -1.6959564254501025e-06 -8.97469984498124e-06 2.3059807271219455e-07
PC6 2.843178917196856e-06 1.1971983774289158e-07 -5.011495895355059e-07 4.825088079246261e-08 -3.5773812941930133e-07 3.775834409687165e-07 1.4457625512429409e-05 -9.358198326470365e-08 2.1272147857394963e-07 2.6239901969825734e-07 -1.3330095287353078e-08 -3.502567455659015e-07 -1.7270656745424662e-07 -2.0467675155466443e-07 -2.6392634171923444e-07 -1.272037218244e-07 -7.11570045835947e-08 3.250454935950769e-07 -3.867898384301137e-07 -2.698717899237184e-07 -4.2885216865881996e-07 1.3005259503863565e-07 -1.5275816311511515e-06 5.365221164224583e-07 -2.005042660730804e-07 6.11712754972865e-06 -5.9426282873002786e-06 -1.4838680080732881e-06
PC7 9.81050844467403e-07 8.369310922035248e-08 -7.573126925983456e-07 5.716224204559903e-07 2.2479362850668756e-07 1.205245313855136e-06 -9.358198326470357e-08 1.2345708980136075e-05 1.0350401303243117e-06 -1.609777650568276e-07 -8.358876346734709e-08 1.35690664488479e-06 3.9962377097585844e-07 2.8109951915933627e-07 -5.253082362484155e-07 -4.3288136689330797e-07 1.1598111744939093e-09 -5.521874309708455e-07 8.508369300833955e-08 1.0763541052454948e-07 -4.447492540598919e-07 -1.443952389822941e-06 -3.491994716881075e-06 6.159254169091681e-06 -5.787414206526974e-07 1.1830477046852835e-05 -1.0254916605665642e-05 4.7289520082784257e-08
PC8 1.6983461924982187e-07 7.335123914046e-08 1.023872627485179e-06 -1.5654757707110588e-07 -1.3167157044644877e-06 -9.960776404583796e-07 2.127214785739501e-07 1.0350401303243121e-06 1.4011555307429378e-05 5.356253477767463e-07 4.648714072505512e-07 -8.880986164977589e-07 1.8915731894545015e-07 -1.1405247405821335e-07 -5.35879364884195e-07 -4.877352942589092e-07 3.2951744372886485e-07 1.4612923946078205e-07 -9.367242883720607e-07 -1.446320944591759e-07 1.7193526912844194e-07 -1.484931090197218e-07 5.22635783652385e-06 -1.1941501274310097e-06 -2.2529484269939243e-06 4.853518706828404e-06 -5.80111616270475e-06 1.481082673075784e-06
PC9 2.0636376468771543e-06 9.907917555835791e-08 -1.9897600977778287e-07 -9.364347522743311e-07 3.2760963520119696e-07 -6.576810282570672e-07 2.6239901969825755e-07 -1.6097776505682757e-07 5.356253477767464e-07 1.17269771596316e-05 -2.5488547972258193e-07 -3.413269999548304e-08 -4.792000755315057e-07 1.3038739621667227e-07 -9.069166592974764e-07 3.62910067850395e-07 2.4524362324704526e-07 5.481455076906241e-07 -5.431780014519698e-07 -1.793919644448486e-07 -7.026795851891994e-07 -1.5764206080391042e-06 6.432137164015322e-06 8.48070299720744e-06 1.0845301547810646e-06 -2.7994238823812104e-06 -1.2757576141075201e-05 1.8541291192789932e-06
PC10 -5.876161104871018e-07 1.220937299853738e-07 8.008356155616271e-08 -1.208477768139818e-07 3.1636360355717325e-07 -5.588770580681904e-07 -1.3330095287352996e-08 -8.358876346734708e-08 4.648714072505511e-07 -2.54885479722582e-07 1.234243939248234e-05 -5.150268461716479e-07 1.625922602450536e-08 -2.6801732713773775e-07 -1.306149129737293e-07 1.8397949260105042e-07 -3.792082802817439e-07 1.618657132402722e-07 2.934137474026902e-07 4.7507336368694457e-07 1.8728743709156437e-07 2.775164149562496e-07 -1.9385958391134967e-06 2.1483983677448e-06 1.0994342026254714e-05 -7.709562036957827e-06 -4.943986169775256e-06 1.1993930447544098e-06
PC11 1.2062273700042315e-06 -3.56758269903198e-08 -2.54995595566525e-07 3.9995867554991115e-07 3.026070095206789e-07 -9.211624964490026e-07 -3.502567455659017e-07 1.3569066448847893e-06 -8.88098616497759e-07 -3.413269999548302e-08 -5.150268461716478e-07 1.167360036632835e-05 -5.2166252112496636e-08 -3.0096413025526605e-07 -5.976567603825961e-07 4.5057497735127604e-07 2.59501883237163e-07 4.43751009661335e-07 -7.219620640757226e-08 6.416817656218563e-07 1.5464174266770658e-07 2.4127763907916642e-06 -9.923524880520927e-06 -5.213899410624898e-06 1.2122847624776175e-05 1.5616074492613586e-06 1.0518193066589404e-06 -3.0053658669870853e-06
PC12 -1.0516573608686534e-06 5.612974149547386e-07 -1.2442543624999997e-06 3.377487187223383e-08 -9.503862384306854e-07 4.271759477074368e-07 -1.7270656745424689e-07 3.996237709758583e-07 1.891573189454502e-07 -4.792000755315058e-07 1.6259226024505093e-08 -5.216625211249645e-08 1.0576377882504181e-05 1.8591376426371582e-07 7.543246862886357e-08 -3.344945524478806e-07 3.0605954668696947e-07 -1.4997154153320427e-07 -1.1261661662890396e-07 -1.8164195387996272e-07 -6.364297305055769e-07 3.531701263605063e-07 -6.505203162245787e-06 1.0847801282410182e-06 5.07796861513126e-06 2.024583291686685e-06 1.4025547929847254e-06 -4.5579302597780554e-06
