 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0006853794844219446 -1.195413612554764e-07 -2.436729147658987e-05 1.364580978763734e-06 5.016550652922599e-07 5.913150769251679e-07 2.4663473339030236e-06 1.8460388030321792e-06 -3.798986933949138e-07 2.1921575101545744e-06 -1.1357864167097552e-06 8.016846973030425e-07 -5.093178860608153e-07 -1.7519074796437798e-06 -1.6943975514160045e-06 -1.9724219480378704e-06 9.742964623061645e-07 -1.8511092748670612e-06 -5.939094189095758e-07 1.098429212618993e-06 -8.590526492022554e-07 1.2619619413998724e-05 -1.3214481658584117e-05 -1.397409690718827e-05
PC1 -1.1954136125547491e-07 2.511936634886208e-06 -1.5761621739317205e-06 -2.32813196889014e-07 -9.036349662695753e-08 -4.029245531445693e-07 8.01969019054098e-08 1.0526536108553149e-07 9.225885637326493e-08 9.265175435369971e-08 1.640320329303102e-07 -5.879160121940063e-08 5.744921676201379e-07 -3.9755364014021166e-08 -2.9905762967544727e-07 -7.173867941086986e-07 -6.976981379471276e-07 2.4743180311553626e-07 -2.8105023007435612e-08 1.6336726996660807e-07 6.268794508450572e-08 3.202871709238937e-07 9.206337440152873e-06 6.646329725760693e-06
PC2 -2.436729147658988e-05 -1.5761621739317199e-06 4.8345488197937424e-05 9.274680277567987e-07 1.4163536408897987e-06 -5.556110794277709e-07 -5.057133479000959e-07 -5.610816932427135e-07 1.0344180015851034e-06 -3.2021715209530056e-07 -1.5416008772613648e-08 -9.955951891832353e-08 -1.1069939265384082e-06 8.855815241152989e-07 -1.0680852412209351e-06 1.1901605161379943e-07 1.8081981517768683e-07 6.919109392984385e-07 2.3135354648364312e-07 -5.237694293778761e-07 -3.550744924165851e-07 -5.725938473398696e-06 -2.5930346337535355e-06 1.081120025914398e-05
PC3 1.3645809787637354e-06 -2.3281319688901402e-07 9.274680277567991e-07 4.6087013234381535e-06 1.512743303333782e-07 1.1904702514848064e-06 1.7131107714937918e-08 5.324273654489653e-07 -2.0922720031305709e-07 -9.544554545113378e-07 -7.530796204564886e-08 4.1019213788027716e-07 6.609514138349123e-08 -7.22563714211748e-07 9.287678003436745e-08 -3.44386444670258e-08 2.682961379695787e-07 -4.3124198892884077e-07 -5.774730654620331e-07 4.2026527218241277e-07 1.3628644570303206e-07 3.399095141447136e-07 3.880774747986156e-06 5.4853495797666675e-06
PC4 5.016550652922599e-07 -9.036349662695745e-08 1.4163536408897995e-06 1.5127433033337826e-07 8.694635241560407e-06 1.7127373688548644e-06 -4.048920544226971e-07 2.4421808158793915e-07 -1.281493515805281e-06 4.4094131768547554e-07 3.630652665010492e-07 3.0542752608328004e-07 -1.0350838127576991e-06 -6.794809553573424e-07 2.3740310654655598e-08 -4.5187111534072284e-08 3.616559306503526e-08 1.4221534253808645e-08 -5.025254099849266e-07 -1.3296971201480346e-07 1.4144456536587015e-07 -1.869303101541344e-06 2.2114403691557257e-06 -1.9415980019001987e-06
PC5 5.91315076925168e-07 -4.029245531445691e-07 -5.556110794277698e-07 1.1904702514848066e-06 1.7127373688548641e-06 1.6473488536138924e-05 3.838535689098106e-07 1.0843035351882522e-06 -8.533834504540289e-07 -6.402939654999105e-07 -4.699356732383819e-07 -9.024461668550717e-07 5.755964308558217e-07 -1.3776693020179912e-06 5.380387629474817e-07 8.424341436036322e-08 -7.333459038048798e-09 7.52677304639116e-07 -1.3793087704881697e-07 2.4982642880743963e-07 -1.4333672969706733e-07 -2.103444709882566e-06 -6.307121831921737e-06 -1.574387570799792e-06
PC6 2.46634733390302e-06 8.019690190540973e-08 -5.057133479000957e-07 1.7131107714937832e-08 -4.0489205442269735e-07 3.8385356890981107e-07 1.5524075034965884e-05 -8.485980398831003e-08 2.623519749628203e-07 2.4083845170673276e-07 7.324625138780259e-08 -3.628491160042217e-07 -8.112994942303033e-08 -1.2912745197490116e-07 -2.2962546469508898e-07 -1.3443585496073621e-07 -1.2880695242642003e-07 3.0289110434040334e-07 -4.2634460830056057e-07 -2.1488983741533086e-07 -5.306044411818191e-07 6.418759474806871e-07 9.793448924159079e-08 -1.7168392442023105e-06
PC7 1.8460388030321786e-06 1.052653610855314e-07 -5.610816932427127e-07 5.324273654489653e-07 2.442180815879389e-07 1.0843035351882515e-06 -8.485980398830999e-08 1.3267187110035838e-05 9.823010740288605e-07 -2.369220691106062e-07 -1.1186941356608671e-07 1.2713550265535758e-06 3.837886202630042e-07 2.46952840244374e-07 -4.1124982936494636e-07 -5.751539601521318e-07 1.2614204207470186e-07 -4.6234025058736584e-07 9.205208571291952e-08 6.15499323200086e-08 -4.79595010330547e-07 -1.1578724024550286e-06 6.998681453524995e-07 2.877859132283576e-06
PC8 -3.7989869339491797e-07 9.225885637326501e-08 1.0344180015851028e-06 -2.092272003130573e-07 -1.2814935158052812e-06 -8.533834504540291e-07 2.623519749628198e-07 9.823010740288605e-07 1.4857648914678843e-05 3.7305872679240294e-07 3.927867732878532e-07 -8.310612984521917e-07 3.136123041133227e-07 -9.202198844096368e-08 -5.3769858833559e-07 -4.966321483337485e-07 3.2218603898009455e-07 1.735505680638123e-07 -8.38431033615216e-07 -2.3172547591358382e-07 1.44469514964772e-07 2.422355047461173e-07 5.26620220808693e-06 -3.9368308807773886e-06
PC9 2.192157510154574e-06 9.26517543536997e-08 -3.202171520953006e-07 -9.544554545113374e-07 4.409413176854755e-07 -6.402939654999105e-07 2.4083845170673266e-07 -2.3692206911060609e-07 3.7305872679240315e-07 1.2683048608176781e-05 -2.361395282221348e-07 -6.651267076498255e-08 -4.594890836342524e-07 1.293697883306786e-07 -8.476765615039777e-07 4.3739288578234383e-07 3.4670036003341125e-07 5.16121517854148e-07 -5.329986528841919e-07 -2.836603182235764e-07 -7.345649124039456e-07 -2.1807941442441093e-06 5.449517678808526e-06 3.940684649797905e-06
