 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0015858280588748669 -6.4869685925411265e-06 -6.5534455168299e-05 2.4808742972033126e-06 -3.300270508910075e-07 5.312558699122236e-06 1.0804277013378504e-05 3.4644294728914234e-06 1.0579672511013694e-05 -3.2777321950743995e-06 1.4071305588565e-06 2.404720710655115e-06 3.295858825666218e-06 -7.835352132133941e-06 -1.0473256425942545e-05 -4.049955976306646e-06 1.1956162027591072e-05 -1.4185284237355085e-08 4.26165387277295e-06 7.237811864059132e-06 -4.936638355235858e-06 1.7283235768234834e-05
PC1 -6.486968592541211e-06 6.174608113059574e-06 -3.845192961155076e-06 -1.4981681407261527e-07 -6.041093776216419e-07 -4.95946369253892e-07 -4.375842082185031e-08 -2.7289902270870184e-07 1.6669062104105732e-07 2.2812915414199212e-07 7.647421429910174e-07 -2.864172912233438e-07 1.6718091616797038e-06 -2.986550390259241e-07 -7.809715045354355e-07 -1.748125850416999e-06 -2.2869997454320526e-06 7.164025779787554e-07 -2.7557950591769925e-07 6.762020549450776e-07 1.3043877527178585e-06 1.7194198184304818e-05
PC2 -6.553445516829901e-05 -3.8451929611550776e-06 0.00012653865139661215 3.7415005197218e-06 3.7200702636096926e-06 -1.4559381200701361e-06 -8.270879929151193e-07 4.209596048526098e-08 1.7288930171586665e-06 8.946890667427595e-07 -4.1866826797153963e-07 -3.376357964747744e-07 -1.8088767175175669e-06 3.0446938655639502e-06 3.6254424549600145e-06 -6.893625967661289e-07 -1.870981482477925e-06 3.2003890439417567e-06 2.330848232220852e-06 -3.1832051760913813e-06 -2.1851517064433317e-06 -4.7595848945829835e-07
PC3 2.480874297203306e-06 -1.4981681407261588e-07 3.741500519721798e-06 1.3254005589900105e-05 1.522558014401874e-07 4.306084020180092e-06 -5.318129181309653e-07 3.590823791593244e-06 1.4114546892407422e-06 -1.8533690255062007e-06 -3.3300389696131863e-07 -7.465254615468346e-07 1.0593384597728306e-06 -3.1794642551231186e-06 1.310808649773465e-07 -1.1237758003506173e-06 1.3122551980950869e-06 -1.9585888154850076e-06 -1.4577453821353994e-06 1.828054697527529e-06 1.534303887623932e-06 1.332786410949264e-05
PC4 -3.300270508909773e-07 -6.041093776216413e-07 3.720070263609694e-06 1.522558014401875e-07 2.0548969528368017e-05 4.601766932841307e-06 -1.5135404628045022e-06 1.3037391145024596e-06 -3.154528762775648e-06 4.590445865654142e-07 1.021689089942196e-06 2.040649194939951e-06 -4.069064319622119e-06 -1.8232473853757015e-06 8.827264551596852e-07 1.1982854702105991e-06 -3.279599926441259e-07 2.249468998944581e-07 -5.419390002213734e-07 -5.453908778093285e-07 -5.167960917858449e-07 -5.001563315404613e-06
PC5 5.312558699122222e-06 -4.959463692538918e-07 -1.455938120070134e-06 4.3060840201800904e-06 4.601766932841309e-06 4.641607871895265e-05 1.5834707745770247e-06 7.533536135259506e-06 -9.361345344060155e-07 -3.064802148676798e-06 2.5296359286224525e-07 -1.1307901573738545e-06 7.76474372072587e-07 -5.247150530787969e-06 2.6644277393709473e-07 1.0002133076591088e-07 3.054287051351428e-07 2.2773594501194376e-06 1.8984003025312882e-08 1.4322114163026363e-06 -6.965669383538113e-07 -2.979949076447089e-05
PC6 1.0804277013378497e-05 -4.3758420821849283e-08 -8.270879929151197e-07 -5.318129181309658e-07 -1.5135404628045024e-06 1.5834707745770222e-06 4.169428519281835e-05 -4.0122458295185437e-07 -2.633138987840659e-07 7.219292881036476e-07 -1.5958981665442364e-06 -4.332375200269959e-07 -9.019213782940256e-07 7.773426930752727e-07 -2.6597273710832114e-07 1.4304415026556567e-06 -4.2670087149099944e-07 9.515640295379859e-07 -1.6191025509209908e-06 -3.3523862957571897e-06 -1.03400506287524e-06 -3.6209667067598113e-06
PC7 3.4644294728914154e-06 -2.7289902270870216e-07 4.2095960485259196e-08 3.5908237915932432e-06 1.3037391145024605e-06 7.53353613525951e-06 -4.012245829518531e-07 3.663821532282292e-05 3.207381556927711e-06 -1.8789076092104202e-06 -8.588632624753859e-07 3.1277955467354856e-06 3.0170992013107127e-06 5.197458812922298e-07 -5.332420498940492e-07 -1.0408022466420136e-06 1.4006182902997758e-06 -1.570481121249117e-06 8.79734292209464e-07 -4.219804207617169e-07 -1.067117197418854e-06 3.993466639945242e-06
PC8 1.0579672511013686e-05 1.666906210410576e-07 1.728893017158665e-06 1.4114546892407414e-06 -3.1545287627756463e-06 -9.361345344060137e-07 -2.633138987840656e-07 3.2073815569277154e-06 4.2744424189984024e-05 -1.1292917730140577e-07 3.5178710796600403e-06 -3.4549823579205052e-06 2.973561244488164e-07 -1.8064760192537092e-06 -4.0686837457270875e-07 -1.6649147853973886e-06 1.1162615739280058e-06 -1.8581555822957412e-06 -4.591861373002301e-06 5.949702814792923e-07 1.0968179875531171e-06 -1.3612845440393999e-05
PC9 -3.277732195074389e-06 2.2812915414199151e-07 8.946890667427595e-07 -1.8533690255062003e-06 4.590445865654139e-07 -3.0648021486767967e-06 7.219292881036474e-07 -1.8789076092104173e-06 -1.1292917730140624e-07 3.258613532666221e-05 -2.7918528966083028e-06 1.2305431947369643e-06 -1.1630264036681742e-06 6.692172134522277e-07 -2.3096719384727187e-06 1.6482889614383667e-06 8.923234907711839e-08 2.0669159729780393e-06 -1.4341494229581525e-06 -1.932242102967532e-06 -2.7499906308471422e-06 1.6397330690843485e-05
PC10 1.4071305588565379e-06 7.647421429910175e-07 -4.1866826797153863e-07 -3.330038969613176e-07 1.0216890899421965e-06 2.5296359286224525e-07 -1.5958981665442345e-06 -8.588632624753846e-07 3.5178710796600394e-06 -2.7918528966083028e-06 3.7530322658685294e-05 8.056177907447883e-09 4.6254461280816526e-07 -1.9758988419862347e-06 -9.629169396251555e-07 4.2090882933207965e-07 -2.390924885906008e-06 6.068811023175898e-07 8.983464016978787e-08 1.7524081289357431e-06 1.4839159140451263e-06 -1.1882137106251907e-05
PC11 2.4047207106551135e-06 -2.8641729122334423e-07 -3.3763579647477546e-07 -7.465254615468342e-07 2.040649194939952e-06 -1.1307901573738528e-06 -4.332375200269954e-07 3.1277955467354843e-06 -3.4549823579205073e-06 1.2305431947369643e-06 8.056177907447312e-09 3.1545600215919904e-05 2.398529699308583e-07 -5.902799066383758e-08 -1.915728443023079e-06 2.605034765670873e-06 1.807089485816794e-06 9.599010041185363e-07 5.699039788471764e-07 6.961622400175049e-07 -4.806523449150082e-07 -1.3255466389645353e-05
PC12 3.295858825666289e-06 1.671809161679703e-06 -1.8088767175175692e-06 1.0593384597728303e-06 -4.069064319622118e-06 7.764743720725884e-07 -9.01921378294024e-07 3.017099201310712e-06 2.9735612444881563e-07 -1.1630264036681744e-06 4.625446128081654e-07 2.3985296993085897e-07 2.9873627751568446e-05 2.6876351188461126e-07 -9.285834271457174e-07 -2.1131696337511893e-06 1.0590746696133332e-06 -2.2753593770143777e-07 -2.394418050688338e-07 6.350718312179353e-07 1.11207592534654e-06 1.892096420837561e-06
PC13 -7.835352132133918e-06 -2.986550390259247e-07 3.0446938655639473e-06 -3.179464255123119e-06 -1.8232473853757002e-06 -5.247150530787967e-06 7.773426930752723e-07 5.197458812922327e-07 -1.8064760192537073e-06 6.692172134522277e-07 -1.975898841986234e-06 -5.9027990663835776e-08 2.6876351188461115e-07 3.286192741928018e-05 -5.340519397777451e-07 4.226592781668886e-06 3.2294409928185863e-07 3.047307429091674e-07 -4.605322601510417e-07 -1.3520957625274182e-06 7.234981852214936e-07 2.5113413865577807e-05
PC14 -1.0473256425942527e-05 -7.809715045354339e-07 3.6254424549600154e-06 1.3108086497734644e-07 8.82726455159685e-07 2.664427739370941e-07 -2.6597273710832045e-07 -5.332420498940488e-07 -4.068683745727099e-07 -2.3096719384727187e-06 -9.629169396251572e-07 -1.915728443023078e-06 -9.285834271457176e-07 -5.340519397777432e-07 3.158201264444772e-05 -1.1697078985441897e-06 -2.223124949417228e-06 -1.999876611084865e-07 2.9379023673145233e-07 5.734513367540862e-08 -8.820355047654712e-07 -5.143899199225769e-06
PC15 -4.049955976306683e-06 -1.748125850416998e-06 -6.893625967661329e-07 -1.123775800350618e-06 1.1982854702105993e-06 1.00021330765911e-07 1.430441502655657e-06 -1.040802246642014e-06 -1.6649147853973888e-06 1.6482889614383656e-06 4.2090882933208013e-07 2.6050347656708724e-06 -2.113169633751189e-06 4.226592781668886e-06 -1.1697078985441901e-06 3.044842269734432e-05 2.1445956012788142e-06 -1.033175611852133e-06 -8.214693841770496e-07 -3.1133795314098743e-06 -2.0855300409598017e-06 8.277718869693851e-06
