 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.0235398088464558e-05 7.307206256879244e-08 5.449889746104833e-08 -8.712984270603692e-07 1.3818799640399774e-07 1.5725677972768102e-09 -7.289825213288376e-12 -4.897657447351115e-09 4.195699999075714e-11 1.8061880948587645e-06 -6.365333200553844e-07 4.304577475383164e-06 -4.2734033778828104e-05 4.6974954092464045e-05 -6.804563958282788e-05 4.905791745897638e-05 -4.189786268336185e-05 -7.557330841657285e-06 -8.052384881560743e-05 -1.277859168158954e-05 -1.691308596881593e-05 -5.395705633796087e-05 -1.1729306444565537e-06 -3.3448917370370934e-05 -6.50859237925639e-06 3.3846688320529535e-06 -4.359884152887513e-05 -4.967084891702493e-05 5.888334957927173e-05 5.2441613481280176e-08
yob 7.307206256876782e-08 9.974351613316654e-08 3.634070291794035e-08 2.0275739794949877e-07 -3.5415607368976474e-08 1.6055923062149474e-09 -1.4133868448939118e-11 4.677263420373578e-10 -4.1317408839045693e-13 3.17658899866239e-07 7.333551196758947e-06 5.431790655257779e-07 -6.4738592314203655e-06 -1.191704441997364e-06 -3.4767943344739e-06 -6.873490413171822e-08 -2.6680836382471922e-06 4.52124155953771e-06 -1.5947431091683859e-06 -4.03831741090821e-06 5.9185055932706e-06 -4.932318962643097e-06 -2.679468512349424e-06 8.723036073198222e-06 2.8368762185000127e-06 3.15601387433145e-07 -2.11935628802628e-06 2.9870101624064104e-06 -1.1411984273664487e-05 -1.657737330156328e-08
age 5.449889745219634e-08 3.634070291786068e-08 1.3699790860099042e-05 0.00017091528711484936 -1.351396352908828e-05 -3.033696179256487e-07 2.023240694532775e-09 3.003741052760019e-07 -2.0048915297971394e-09 -4.222757749616757e-06 -3.6444938894024188e-06 -1.4609483726692147e-05 -8.838568950698795e-06 1.667016373659172e-05 5.398568110964008e-06 1.7504320918299301e-06 3.973891480084518e-06 -4.660921124448435e-06 1.413880547113928e-05 1.5309922050936544e-05 -1.6008962674849823e-05 2.9443980168791327e-06 -1.523617997302776e-05 -2.3555978960122993e-06 4.756664195703049e-06 -1.1770470209112548e-05 -1.9429079486368893e-05 -1.3865917210538713e-05 3.304702185126249e-05 1.2303386469738224e-08
sex -8.712984271937328e-07 2.0275739794495377e-07 0.00017091528711494136 0.004498269425559937 -0.0003187099968624243 -3.5898422676734713e-06 2.3090121582867123e-08 6.670121591766312e-06 -4.2804139342662605e-08 1.5893680299042423e-05 -3.349408410237848e-05 -8.8310539102035e-05 3.318200036302834e-05 -2.7694114579587703e-05 0.00011882674793396895 9.399119578554789e-05 0.00011697945949078629 -2.2198744091136993e-05 6.899927674392305e-05 -7.147765610277785e-05 -0.00015846133942941775 -0.0002397523323769048 1.6231980049915877e-06 -9.541412331453342e-05 0.00016657587861064902 -2.066258236027785e-05 -0.00011240540553387317 -2.4593017819634196e-05 6.991457927364978e-05 1.800228056884031e-07
age_sex 1.3818799641293188e-07 -3.541560736832534e-08 -1.3513963529090454e-05 -0.00031870999686231137 2.4637775165673676e-05 2.996986212506997e-07 -2.000284422949588e-09 -5.43311187381175e-07 3.61344125101472e-09 -2.954246666622486e-06 8.23177488922705e-06 1.3047198529412327e-05 -2.4522484872919264e-07 1.8334842751949746e-06 -1.489498858722079e-05 -5.060629681024811e-06 -1.2222203295178864e-05 5.964939986751638e-06 -8.06205215063321e-06 3.5591618675602784e-06 9.927081994153192e-06 1.5119464712190049e-05 2.6797615791371505e-06 1.0740662986203174e-05 -9.855993284030262e-06 -1.283105090915996e-06 1.1647700393930907e-05 2.608269528160589e-06 -8.61651348600767e-06 -6.682499036382484e-08
age2 1.5725677973708809e-09 1.6055923062196584e-09 -3.0336961792560217e-07 -3.589842267670278e-06 2.9969862125055795e-07 7.036573276012279e-09 -4.835368871241731e-11 -6.925874979043287e-09 4.7619304360104005e-11 1.2990499653683747e-07 4.2716083403844204e-07 4.200951212658768e-07 8.237482511044324e-08 -2.5724484610503547e-07 -2.807887011499792e-07 -6.901972567975808e-08 -2.5650623961347587e-07 2.835856187640277e-07 -4.365515947891514e-07 -4.829031566953771e-07 4.354220342022101e-07 -2.1330711648365556e-07 3.603899982139356e-07 3.2493826618801856e-07 7.189816704600496e-08 2.684834067179511e-07 3.510268600200278e-07 3.058383792209741e-07 -1.0823778783171128e-06 -1.8141371651891011e-09
age3 -7.289825214029501e-12 -1.4133868448954143e-11 2.0232406945322666e-09 2.309012158284064e-08 -2.000284422948246e-09 -4.835368871241271e-11 3.4006309028265636e-13 4.756121026550195e-11 -3.346952099595514e-13 -1.1961634095142012e-09 -3.5927604814691542e-09 -3.1758407245582085e-09 -8.243080709041311e-10 1.4317320579367002e-09 2.0502342347025816e-09 6.051499469931812e-10 2.1771920533516927e-09 -2.350133940930166e-09 3.1485615449022594e-09 3.564135386655002e-09 -2.8484490930934635e-09 1.6304876792783877e-09 -2.9379619244375733e-09 -2.8166379719955304e-09 -1.161314153647354e-09 -1.883252166081487e-09 -2.2171595424533543e-09 -1.676266135836867e-09 8.180513983157712e-09 1.875013537583151e-11
age2_sex -4.89765744766159e-09 4.677263420311082e-10 3.003741052759829e-07 6.670121591762063e-06 -5.433111873810395e-07 -6.925874979044792e-09 4.756121026552066e-11 1.2437597613706536e-08 -8.511113591593329e-11 7.955870364417172e-08 -2.498887325742768e-07 -3.6658394683597516e-07 -2.1368766235569533e-08 -5.4031136127138606e-08 4.161738191920176e-07 9.082466123561645e-08 2.9584333090540563e-07 -1.8008454720085296e-07 2.5323018594848143e-07 1.828348264424424e-08 -1.933416061837347e-07 -2.7091109694245294e-07 -1.3324897506661514e-07 -3.1707650401285743e-07 2.04148451180793e-07 2.5437401599543622e-08 -2.7903045937531284e-07 -3.852632961358561e-08 2.5215221514093017e-07 2.134625680307669e-09
age3_sex 4.195699999144113e-11 -4.131740883079074e-13 -2.0048915297966166e-09 -4.2804139342625454e-08 3.6134412510131352e-09 4.7619304360105756e-11 -3.3469520995962064e-13 -8.511113591591823e-11 5.962848545200824e-13 -4.624438691849021e-10 1.9717263950389845e-09 2.8273445199051974e-09 2.5558098983355557e-10 4.813326097006286e-10 -3.2063862646491728e-09 -4.3572315431691726e-10 -2.0328922198010783e-09 1.359803231007703e-09 -2.1615967607603375e-09 -6.636287351224302e-10 1.1588280599664424e-09 1.539200082699675e-09 1.301987411608978e-09 2.4903102526380472e-09 -1.3959186474816787e-09 -7.492953542424671e-11 1.9041670283797726e-09 -1.1681465480147592e-10 -1.921196864538599e-09 -1.7900478146076857e-11
PC_3 1.8061880948567037e-06 3.1765889986619646e-07 -4.222757749618594e-06 1.5893680298998146e-05 -2.9542466666199156e-06 1.2990499653686919e-07 -1.1961634095143743e-09 7.955870364412767e-08 -4.624438691846675e-10 0.02685432937850085 0.0006241596896922394 0.0019194400276753302 -0.0001802803816679096 -0.004022494385253703 0.002022891938734029 0.003908814638899035 -0.00387491402536503 -6.22411755064252e-05 -0.0015070277039145562 0.0007221419942756364 0.004901141227752057 0.0028389700452330644 -0.001721351555157111 -0.009472312921854426 0.0010883556305654792 -0.0008049748993382437 0.0030673815995681136 -0.000356908663910124 0.004618155444784767 6.451563358432856e-05
