 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 2.0197210129026927e-05 -1.2244539428115415e-07 -5.602034649430933e-07 9.412269009612284e-09 -3.5574494933112324e-11 1.2193101759804898e-05 -3.6831722527353127e-05 -1.4355871395617155e-05 -7.540396603890806e-05 0.00010321963687139324 -0.00012776007402830273 9.636780076177745e-05 -7.438877052282373e-05 -2.4583384334877226e-05 -0.00014258328211013603 5.3477209501880955e-05 -6.468807705573567e-05 -8.166367810758154e-05 -4.237691384442166e-05 -8.66578016465862e-05 -2.932218788234461e-05 -1.3864759570312893e-05 -6.793071661360435e-05 -0.0001483892640763006 0.00014572622484052336 -4.444040948522389e-07
yob -1.224453942811451e-07 2.2289752384442396e-07 3.9139537029503884e-08 3.633899149717506e-09 -2.523190520600773e-11 -8.025893312296453e-07 2.279947585432109e-05 8.581611724901602e-06 -1.5757265923066443e-05 -5.946973222416002e-06 -7.336398847008009e-06 -3.339115272657199e-07 -1.0084717827556434e-05 1.2526191698405591e-05 -5.381780376939262e-06 -1.3877011168641224e-05 1.617098285378918e-05 -1.196019019420669e-05 -6.443861390573155e-06 2.1779055350470216e-05 7.629310026541577e-06 -2.099573254191973e-06 -1.8778022266952343e-06 1.2578923000402561e-05 -2.7768480290838732e-05 -7.144782959175369e-08
age -5.602034649426725e-07 3.9139537029446074e-08 1.0430177499965921e-05 -2.2613810195323603e-07 1.495267151810212e-09 -1.0671092472211752e-05 1.7953717929511067e-05 1.013544310565067e-05 -2.0534853438340486e-05 3.477425655375277e-05 -2.4799478214127542e-05 -7.905365450851782e-06 -2.4722630095420835e-05 1.3126163415994272e-05 3.991798993367416e-06 1.7212552451382943e-05 -6.1194226049478016e-06 1.875795426830565e-05 -2.1491307864057203e-05 1.0048543305474602e-05 -1.2533782850318468e-06 -2.000242069682411e-05 -1.0336256038388656e-05 -4.014370846028678e-06 3.417250197182076e-05 8.048629080463199e-09
age2 9.412269009603835e-09 3.633899149718839e-09 -2.2613810195323175e-07 5.194037466860767e-09 -3.541846062381997e-11 2.78868962644611e-07 2.785878442034514e-07 -3.1957675097578897e-08 1.2783819037929435e-07 -6.38985502895009e-07 3.652408811467626e-07 5.725809777370483e-08 1.920463688965096e-07 3.092137137289358e-09 -2.2729901192505145e-07 -5.868239049160745e-07 3.5996260419824586e-07 -5.729825672949638e-07 3.9397489817479224e-07 2.0918254404596802e-07 3.397654180790144e-07 3.8643026164588575e-07 1.4449212188679512e-07 2.106933161795036e-07 -1.3285104171677863e-06 -2.1326832120439126e-09
age3 -3.557449493297629e-11 -2.5231905206016922e-11 1.4952671518101676e-09 -3.5418460623819624e-11 2.475909053247706e-13 -2.2400786568744098e-09 -2.6330357434098497e-09 2.2497638601607008e-10 -1.0922481904936666e-09 3.831730462701686e-09 -2.704226910042591e-09 2.764025990219642e-10 -5.793271135753979e-10 -3.739219255139189e-10 1.1141565096276252e-09 3.559455169595792e-09 -2.167516375200978e-09 3.3750184596991767e-09 -3.0789733683304704e-09 -1.7803918206400954e-09 -3.2866757525292337e-09 -2.546738315062098e-09 -9.410879169966852e-10 -1.0937364141539996e-09 9.584615187854968e-09 1.7668244626029212e-11
PC_3 1.2193101759804235e-05 -8.025893312295776e-07 -1.0671092472211302e-05 2.7886896264460626e-07 -2.2400786568743978e-09 0.05217129163128079 0.0016903850224938195 0.002713290069386845 0.0008565131226216244 -0.006948533298524641 0.0040606487809441705 0.008691633269642337 -0.005798843492876519 -0.0015624622128748921 -0.0019268943533570938 0.003720873086587742 0.008398604243965196 0.006388977768978984 -0.00469610429620281 -0.017504515769786025 -0.00027662648543864125 -0.0014363782878165192 0.004946684190179272 -0.0028512246837202786 0.010995210029758609 0.00011741579080709522
PC_4 -3.683172252735389e-05 2.2799475854321038e-05 1.7953717929519713e-05 2.785878442032564e-07 -2.6330357434085246e-09 0.0016903850224938037 0.17742278363697217 -0.008225340243773917 0.009150008398796934 -0.010104287123218356 -0.0003497921758042937 -0.005323783240311454 -0.0012830624442412225 -0.014238588128885432 0.004125162167720516 0.009881958001393638 -0.019478591672492912 -0.011530593159256725 0.013087991644613549 0.010946772669812253 -0.004991776011988442 0.005760838864923453 -0.005917309818585291 -0.0004560713732763811 0.007656265353889362 1.0571172870373604e-05
PC_5 -1.4355871395617112e-05 8.581611724901541e-06 1.0135443105653349e-05 -3.1957675097642054e-08 2.2497638601651014e-10 0.0027132900693868384 -0.008225340243773924 0.23227538279786303 -0.0039261942833902315 -0.007102944071593424 0.0008478876086309966 0.005520484992982429 -0.015470017561474607 -0.0014203693972199866 -0.01826791234016944 -0.013250861578622196 0.0004934041170490389 -0.01701858144598499 0.0137779230133279 -0.026503150135167942 0.007043127766394751 0.004642431443343127 0.00046073315722413476 -0.004514739950441622 0.017467636072907765 4.8447596374974475e-05
PC_6 -7.540396603890817e-05 -1.575726592306632e-05 -2.053485343834559e-05 1.2783819037941661e-07 -1.0922481904945196e-09 0.0008565131226216313 0.00915000839879696 -0.003926194283390234 0.2888622200122184 0.003528073878287137 0.01431484612373146 -0.01434193270214241 -0.00942487648332791 0.007217152558664279 -0.014618208486699298 -0.000901640719203617 -0.0004041660169109257 -0.024997769715085102 0.01435823396836159 0.029817022198441092 -0.007978823680817702 -0.0002654321601333219 -0.009151783257813318 -0.0028104800098649797 -0.013755940001803607 -2.6895781749065807e-05
PC_7 0.00010321963687139311 -5.946973222416196e-06 3.477425655375513e-05 -6.389855028950751e-07 3.831730462702176e-09 -0.006948533298524634 -0.010104287123218376 -0.0071029440715934325 0.003528073878287151 0.3610382178911708 0.015167387884947186 -0.0009196091556531064 -0.01652696076423548 0.02006993356357341 0.005001251732531281 0.032852458898930355 0.011158855437191037 -0.03793027699260923 -0.025853507851499407 0.028972805629939025 -0.009904427479506048 -0.011785940077330923 0.0005014115231174861 0.010300376932375843 -0.017021794041343487 3.68384636729423e-05
PC_8 -0.0001277600740283033 -7.336398847007913e-06 -2.4799478214125093e-05 3.652408811467157e-07 -2.7042269100422896e-09 0.004060648780944173 -0.0003497921758042814 0.0008478876086310036 0.014314846123731458 0.0151673878849472 0.38784623149693215 0.01938569987107908 0.013389900548906812 -0.008783588633526865 -0.003953546789919546 -0.019664568904205093 0.0163475725927762 0.03345529827206691 -0.02001026868537971 0.012619626892381913 0.02369569276572973 0.007788508545813073 -0.006242524135786696 0.004804069382943648 -0.015127563859212352 7.823869062657141e-05
PC_9 9.636780076177761e-05 -3.339115272656988e-07 -7.905365450854093e-06 5.7258097773758413e-08 2.764025990215891e-10 0.008691633269642347 -0.005323783240311456 0.0055204849929824246 -0.014341932702142408 -0.0009196091556531164 0.019385699871079094 0.5209154407184802 0.01206159273593061 -0.0001609939880695854 -0.03108757846236705 0.024049488386528893 -0.004202862123906184 -0.0020863685861380052 -0.02343519514445836 -0.012462469524094424 -0.012571403128522243 -0.003603585812516598 -0.002844465061343488 -0.013440454477415526 0.02868251476808961 4.9900080839249526e-05
PC_10 -7.438877052282377e-05 -1.0084717827556333e-05 -2.472263009542435e-05 1.9204636889659362e-07 -5.793271135759782e-10 -0.00579884349287651 -0.0012830624442412134 -0.015470017561474586 -0.00942487648332791 -0.016526960764235484 0.013389900548906833 0.012061592735930599 0.6149605485115879 0.027910928385663326 -0.005587175459432417 -0.005744689671337561 -0.002405927259700757 0.01878558212200863 0.0027889214115645244 -0.006810229630079267 0.02102095928068557 0.007378448262299539 -0.013683371803652882 0.006069832460472797 -0.012242084294994567 7.195604452413485e-05
PC_11 -2.4583384334877032e-05 1.2526191698405515e-05 1.312616341599852e-05 3.0921371371903736e-09 -3.7392192551323345e-10 -0.0015624622128748817 -0.01423858812888544 -0.001420369397219976 0.007217152558664279 0.020069933563573412 -0.00878358863352688 -0.00016099398806958382 0.027910928385663322 0.58176895241026 0.006151649970618556 -0.006121401065213288 0.030482181561391986 0.02798280356428661 -0.009234389159467452 0.019888541027216402 -0.027719815415816196 -0.017729745193254993 -0.0006888637576433027 -0.006806065182847825 0.04568664389737696 8.828059759455754e-05
PC_12 -0.0001425832821101358 -5.381780376939218e-06 3.991798993365473e-06 -2.2729901192500671e-07 1.1141565096273264e-09 -0.0019268943533570907 0.004125162167720522 -0.01826791234016944 -0.014618208486699286 0.005001251732531279 -0.003953546789919539 -0.031087578462367066 -0.005587175459432411 0.006151649970618556 0.6538653138295983 0.031183531699541762 -0.013031382120179074 -0.023906091208651586 0.008694168972910895 0.033180098307567796 0.02715651095552913 0.018418018838509524 0.021937637744287287 0.020407128984087888 0.010168009293150478 -1.806116849203798e-06
PC_13 5.347720950188028e-05 -1.387701116864128e-05 1.7212552451378122e-05 -5.868239049159723e-07 3.5594551695951123e-09 0.003720873086587746 0.009881958001393621 -0.013250861578622193 -0.0009016407192035991 0.032852458898930355 -0.019664568904205083 0.02404948838652891 -0.005744689671337545 -0.006121401065213266 0.031183531699541786 0.6817984472958899 0.034893147897536864 -0.0024361619731194314 -0.012078557452207216 0.02850912600164587 0.027009246350399637 0.009181987807026148 -0.03324467985911897 -0.025282502676854404 -0.014957057140291335 -8.154292360130922e-06
PC_14 -6.468807705573621e-05 1.6170982853789227e-05 -6.119422604944038e-06 3.5996260419816566e-07 -2.167516375200446e-09 0.008398604243965189 -0.0194785916724929 0.0004934041170490572 -0.00040416601691095605 0.011158855437191048 0.016347572592776166 -0.0042028621239061925 -0.0024059272597007704 0.03048218156139199 -0.013031382120179081 0.034893147897536815 0.6621851650178859 -0.002594517503367618 -0.0018349608387989806 0.01439368626190688 -0.0033280774910757526 -0.005821389390350342 -0.0015558319071577041 -0.050876927799461846 0.020298212605453208 1.350604950180516e-05
PC_15 -8.166367810758013e-05 -1.196019019420685e-05 1.875795426830665e-05 -5.729825672949966e-07 3.3750184596994455e-09 0.006388977768978981 -0.011530593159256777 -0.017018581445984983 -0.024997769715085116 -0.03793027699260923 0.03345529827206692 -0.0020863685861380087 0.01878558212200866 0.027982803564286635 -0.023906091208651573 -0.0024361619731194215 -0.002594517503367606 0.7636260586378276 -0.011132976251168578 0.012343493976604919 0.0064360665394019275 -0.005117811526961717 0.0028153463492838478 0.0033402379993007266 -0.023938517687417022 3.852871610643299e-06
PC_16 -4.237691384442276e-05 -6.443861390573021e-06 -2.1491307864057457e-05 3.9397489817480685e-07 -3.0789733683306003e-09 -0.004696104296202806 0.013087991644613555 0.013777923013327907 0.014358233968361589 -0.025853507851499407 -0.020010268685379733 -0.023435195144458368 0.002788921411564507 -0.00923438915946743 0.008694168972910882 -0.012078557452207227 -0.0018349608387989668 -0.011132976251168571 0.8132463967147799 0.018041490277651992 0.0051740388624085315 0.013927621057993174 0.02263912802147515 0.03223377636544251 0.013426432028221406 -5.926699334720217e-05
PC_17 -8.665780164658701e-05 2.1779055350470185e-05 1.0048543305481002e-05 2.091825440458242e-07 -1.780391820639116e-09 -0.017504515769786046 0.010946772669812258 -0.02650315013516791 0.0298170221984411 0.028972805629939046 0.012619626892381908 -0.012462469524094416 -0.006810229630079257 0.01988854102721645 0.033180098307567775 0.02850912600164588 0.014393686261906896 0.012343493976604926 0.01804149027765196 0.8774199806746851 -0.03185806996555701 -0.019532419979045795 -0.027100733983428025 -0.016078374448940527 -0.0577607976114799 -4.9118883872591945e-06
PC_18 -2.93221878823448e-05 7.629310026541613e-06 -1.2533782850277812e-06 3.397654180789272e-07 -3.2866757525286543e-09 -0.00027662648543863675 -0.004991776011988433 0.007043127766394766 -0.007978823680817716 -0.009904427479506029 0.023695692765729727 -0.012571403128522252 0.02102095928068555 -0.02771981541581618 0.02715651095552913 0.02700924635039964 -0.00332807749107575 0.006436066539401942 0.0051740388624085245 -0.031858069965557 0.8626217035449258 0.03812483346673454 -0.0279566090072262 -0.015441923891921441 0.01108107642593231 3.8695730068471695e-05
PC_19 -1.3864759570314101e-05 -2.0995732541918533e-06 -2.0002420696824324e-05 3.864302616458983e-07 -2.5467383150622117e-09 -0.0014363782878165166 0.005760838864923472 0.004642431443343129 -0.0002654321601333299 -0.011785940077330925 0.007788508545813081 -0.003603585812516603 0.0073784482622995355 -0.01772974519325498 0.01841801883850953 0.009181987807026138 -0.005821389390350328 -0.005117811526961724 0.013927621057993176 -0.019532419979045767 0.03812483346673453 0.853540680779162 -0.002710157097514997 0.014916024328865159 0.01846691004289821 1.5750151047378164e-05
PC_20 -6.79307166136045e-05 -1.8778022266951774e-06 -1.0336256038389098e-05 1.4449212188680912e-07 -9.41087916996788e-10 0.0049466841901792775 -0.005917309818585286 0.0004607331572241371 -0.009151783257813316 0.000501411523117489 -0.0062425241357867 -0.0028444650613434854 -0.013683371803652882 -0.0006888637576433033 0.021937637744287277 -0.03324467985911897 -0.0015558319071577109 0.002815346349283846 0.022639128021475146 -0.027100733983428014 -0.027956609007226192 -0.002710157097514995 0.8580249968248432 0.052533700301811224 0.00207438662843394 -1.0474485781071888e-06
PC_21 -0.0001483892640763012 1.2578923000402588e-05 -4.014370846025482e-06 2.10693316179434e-07 -1.0937364141535178e-09 -0.0028512246837202825 -0.00045607137327637113 -0.0045147399504416215 -0.002810480009864981 0.010300376932375857 0.004804069382943637 -0.013440454477415537 0.006069832460472791 -0.006806065182847826 0.020407128984087874 -0.02528250267685444 -0.050876927799461895 0.003340237999300737 0.0322337763654425 -0.016078374448940506 -0.01544192389192144 0.014916024328865131 0.05253370030181119 0.9617678109427815 0.0007824831985225562 5.698838843037199e-05
PC_22 0.00014572622484052656 -2.7768480290838905e-05 3.417250197180859e-05 -1.3285104171675303e-06 9.584615187853287e-09 0.010995210029758626 0.007656265353889318 0.017467636072907744 -0.013755940001803567 -0.017021794041343543 -0.015127563859212332 0.028682514768089615 -0.012242084294994545 0.045686643897376956 0.010168009293150492 -0.014957057140291321 0.020298212605453184 -0.023938517687417064 0.013426432028221424 -0.05776079761147995 0.011081076425932337 0.018466910042898233 0.002074386628433954 0.0007824831985225558 0.9315540098476042 -3.146921358443476e-05
proband -4.444040948522374e-07 -7.1447829591754e-08 8.048629080445898e-09 -2.1326832120435503e-09 1.7668244626026873e-11 0.00011741579080709392 1.0571172870373516e-05 4.844759637497432e-05 -2.6895781749065742e-05 3.6838463672942586e-05 7.823869062657124e-05 4.990008083924921e-05 7.195604452413518e-05 8.828059759455758e-05 -1.8061168492036625e-06 -8.154292360131054e-06 1.3506049501804832e-05 3.852871610642777e-06 -5.926699334720199e-05 -4.911888387258143e-06 3.869573006847169e-05 1.5750151047378262e-05 -1.047448578107409e-06 5.6988388430372126e-05 -3.146921358443479e-05 1.6738897913365478e-05
