 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
PC_17 -0.0026868982257346125 0.00011631240363851144 0.0009792449896078312 -2.5535975744971297e-05 2.0032324495590124e-07 -0.20208369764398987 0.08387702543325799 -0.4480023131335452 0.3265123508470556 0.6239460841587903 0.3379930154166317 0.04644079759368934 0.31281211887460947 0.19834192864688538 0.5558081035880195 0.9005752193743826 0.37139868279499016 0.08655058131115385 -0.09826679012689038 9.250788621564668 0.2871292560633515 0.20362419271613544 -0.3371005697327057 -0.24297866783732724 -0.25539888534641125 0.00031182988148243496 0.0017475210408245594 3.0076386251908234e-06 0.00023848731930248908 -0.002434633047746646 -0.0017965864346892492 0.0010834734257894167
PC_18 -0.005005952464999468 0.00013710902914355286 -8.955959702384848e-05 1.1328309333545389e-05 -1.4512485192116692e-07 -0.05916413601360396 -0.10279318582836794 -0.10441626444784415 -0.0726602316805653 0.21487731371085583 0.4927802898513955 -0.33245069243685954 0.4342208987687085 -0.3133434272431272 0.331616011301451 0.33419056287629656 0.2936220678002912 0.20142049191685238 0.012276753762822976 0.2871292560633523 7.764936061415657 0.3684139593096807 -0.15593618675165166 -0.5962905776130413 0.3447576595561541 0.0010244628878588414 0.0022479620111675765 0.0005060549004281539 -7.687607733803071e-05 -0.00390512058778629 -0.0014172201897348696 -0.0013020098084754886
PC_19 2.459502610388889e-06 -0.00013525798513761277 9.79513937847702e-05 -5.583617464981601e-06 4.0040123466041084e-08 0.0053632337281090976 0.056458704676835024 -0.04659644078895246 0.01407392017160345 0.05939059916041371 0.10182080152105144 -0.1886876178611332 0.4272483887137246 -0.10807790589673084 -0.023583832104177905 0.13349524528320283 -0.02557191452525635 -0.14852039327199595 0.28780930269627225 0.20362419271613486 0.368413959309681 8.234244960571273 0.009044389932673987 0.15738573766948513 0.6374150322548096 -0.0005575027852169767 -0.000334156942012988 0.0005635275704646822 -0.0009428106473271517 0.002731836927354905 0.00022826784926114797 0.00044974272956232076
PC_20 0.00024203001671944453 -7.155363373636313e-05 9.840960674043263e-05 -9.82626072133002e-06 1.1488318679856473e-07 0.0562585644948484 -0.08705039573707785 -0.04247418000788118 -0.263710386311963 -0.49591094169725264 0.26645973214716123 -0.09543539522729425 0.03145340595302116 0.0907082346954761 0.014921291553343758 -0.29122975042486104 -0.1492523270134476 0.30191523003610726 0.24319849642881963 -0.33710056973270586 -0.1559361867516507 0.009044389932673577 8.664674396248238 0.7350991989221537 -0.059523831649216055 0.0011774253246278313 0.0004862528841734847 -0.0022723227306315342 0.000342284319659341 -0.0012438680879452864 0.0003731395757686209 0.002216536013855995
PC_21 0.004592200182525517 7.229441575468296e-05 0.0007832326213319555 -3.2028617403700504e-05 3.4621837582929335e-07 -0.1334024697131063 0.07665341843971177 -0.12803734897686714 0.18391719023900244 0.06829216478503848 0.016947709216735416 -0.37113388866842556 -0.20052897954989818 -0.6448301312482649 0.20261275175203702 -0.14563857495528076 -0.5293310511444603 -0.12713103302198506 0.1636116445855069 -0.24297866783732922 -0.5962905776130412 0.1573857376694851 0.7350991989221581 10.255393222501477 0.4243670504764177 -0.0007632445609613993 -0.0017816182124566363 0.0022514725388805257 -0.0001462933014699214 0.0019269097764445671 -0.002010737040103096 -0.0009135259054923926
PC_22 -0.0009770633381739806 -0.0003435741451616722 6.638205597098982e-05 1.635134599309209e-06 -8.935186441476296e-08 0.17448650176264488 0.24278497784140662 0.2946365731210783 -0.227117864684508 -0.5829368799711091 -0.2240401053404989 0.4094464192519756 -0.6150954041394648 0.3749199005784102 -0.005667385845430992 -0.5110958109645807 0.48562601903658764 -0.6271333689063325 -0.06375936583961012 -0.25539888534640925 0.344757659556153 0.6374150322548097 -0.059523831649214855 0.4243670504764203 8.900232714188574 -0.0011551022623452764 -0.0006966196783234428 0.001648342644182507 -0.0020706582001132497 0.004333935552402773 -0.0038409774642559472 0.0017370607666249971
proband -1.4098253739099665e-06 5.17364025206605e-08 3.437793345986649e-06 -8.307252506317037e-08 5.883463171920459e-10 0.00014011678356421435 -0.0004520969363478581 -0.00031798808770105774 0.0004499198852567343 -0.000681907622020493 0.000266092311363202 0.0007333015197657098 0.0001152633140755512 -3.298486565059385e-05 -0.0010631204086893442 -5.577510141693135e-05 0.00022176335155422734 0.0006712600207170734 -0.0008780055600173246 0.0003118298814824373 0.0010244628878587892 -0.0005575027852169313 0.0011774253246278452 -0.0007632445609613721 -0.001155102262345362 0.00027879199099120676 -0.00014533016915731467 -0.00014759003394284177 9.137404138831349e-06 6.791445253924555e-06 1.1988463902210694e-05 -4.716983689027185e-06
paternal -3.544430707250935e-05 -9.122172258629899e-08 8.013441787461657e-07 -3.1397703798500966e-08 3.3373002616309825e-10 0.0004425174040989112 -0.0008446173591337933 0.0011342056015028227 0.0007906698614823822 0.002196310721224115 0.000780741262111491 -0.0019156963643388865 -0.0008440545614808236 -0.001361144721735222 0.0020602362926414254 0.000657276467887042 0.0009067944601806184 0.0012889548547386437 -0.00098428890669936 0.0017475210408245678 0.002247962011167689 -0.00033415694201310327 0.00048625288417329654 -0.0017816182124567067 -0.0006966196783235094 -0.00014533016915731413 0.0010482954184263687 4.476735067996785e-05 -0.0007963170569403799 -0.0007611754914959173 7.484756499232242e-06 3.189284364715702e-05
maternal -6.617005056542488e-05 -5.060763110527262e-07 -4.830954674981344e-06 1.861512734515409e-07 -2.2246184923662426e-09 -0.00025095845376698933 0.00031800028196653197 -0.0008275129144288927 -0.00043393027909281853 0.000767456514278164 -0.0011047847790716715 -0.0009262101210966853 0.0016741754361396092 0.0013149923676685107 0.0012446367401202656 -0.00036609752223489835 0.0005434777870135395 -0.0009136998503159756 -0.0025280974538268485 3.007638625076481e-06 0.000506054900428245 0.0005635275704646026 -0.002272322730631474 0.0022514725388804203 0.0016483426441827075 -0.0001475900339428417 4.476735067996838e-05 0.0009294074502225556 -2.0965009153555728e-05 5.8625220777937404e-05 -0.0007111922898045128 -0.0006051187279718733
gpp 6.027931104583639e-05 -7.051557868395927e-07 -2.0003853746693644e-06 -2.24703219119296e-08 5.959546189075202e-10 0.000946740602902452 -0.00028845831058280346 -0.0005538519640011055 -0.0014199750394007207 -0.0023610274216836653 0.002204378800541995 0.000984375455111056 0.002175556992852239 0.0018978417795638945 -0.0035604259011586515 -0.0018646813564828736 -0.000999309899821346 -0.0018722800572388545 0.00043206780424041565 0.00023848731930246263 -7.687607733810504e-05 -0.0009428106473269815 0.0003422843196595791 -0.00014629330146977875 -0.002070658200113189 9.137404138831039e-06 -0.0007963170569403803 -2.09650091535572e-05 0.0026224866676676454 -0.0011183748700746038 -9.939973428166424e-06 1.1782732463522811e-05
gpm 4.998175635144665e-05 -3.6985777940379934e-07 1.8824130328682033e-06 -2.7251528982402232e-08 3.311075292520259e-11 0.00022010832634599938 0.001890587098194317 8.274085746318318e-05 -0.0005048089050147399 0.00028723330793014847 -0.001106918057584312 0.002795186755019063 -0.0015034697203040784 0.001416456287513832 -0.0005877396095551604 0.0009143186011332902 0.0010159739143014333 -0.0009330230825265708 0.002309349653609063 -0.002434633047746594 -0.0039051205877863437 0.002731836927354878 -0.0012438680879443991 0.0019269097764445084 0.004333935552401769 6.791445253923983e-06 -0.0007611754914959156 5.862522077793935e-05 -0.0011183748700746058 0.002571689015282881 6.140633786666185e-07 -7.587786906055131e-05
gmp 2.0686514994229355e-05 -4.0588003608833225e-07 2.4919431045194657e-06 -1.3973327203010374e-07 1.3969209336807018e-09 0.0014412065686174064 -0.000529100945237925 0.0020120867660121883 -0.0013080431909143848 0.0006149232267880406 0.002797464511966679 0.0017695051603956163 -0.00018980415214138002 -0.0005848869119444885 -0.0007079495289723456 -0.0018001408893103278 -0.0017334857227007522 -0.00022428780666856554 0.002091064148083062 -0.0017965864346892167 -0.0014172201897348629 0.00022826784926112542 0.00037313957576999416 -0.0020107370401029148 -0.0038409774642557803 1.1988463902210284e-05 7.484756499231907e-06 -0.0007111922898045123 -9.939973428168835e-06 6.140633786700641e-07 0.001798825673166382 -0.00046411601400098645
gmm 4.47495817455323e-05 -5.332294599293463e-07 -1.4455382958943402e-06 2.298401442714954e-08 2.4095901960717735e-10 0.00047138953169845925 0.0012688995956704092 0.0006665097315489324 0.0015175730081083752 0.00038628889317757464 -0.0006677215599709611 -0.00020403974816676152 -0.0008977065028192238 0.001595802557518005 0.0012715319946020299 -0.0007156345124232292 -0.0013717949221581692 0.00026166181694067434 -0.0004467318890996754 0.0010834734257896333 -0.0013020098084754617 0.0004497427295624226 0.0022165360138554717 -0.0009135259054922505 0.0017370607666243182 -4.7169836890265955e-06 3.189284364715707e-05 -0.000605118727971874 1.178273246352168e-05 -7.587786906055127e-05 -0.00046411601400098677 0.0016545645329531363
