 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.4988881193918076e-05 2.410236725585068e-07 -3.1264100647479876e-06 -1.1516722229779838e-05 8.326927759753407e-07 5.770619409773798e-08 -3.264931474528995e-10 -1.8641416346556918e-08 1.2659887048646959e-10 2.5038502141857727e-05 -4.480853896839526e-05 5.015337737407291e-06 -5.917709040429565e-05 9.687059978056849e-06 -7.363947744734355e-05 8.967763197376998e-05 -6.72535721778003e-05 -5.3375958778317285e-06 -9.638541391801817e-05 -2.1077849551131095e-05 7.364263532500051e-09 -8.379218831321806e-05 1.1570775754097774e-05 -3.8269023551000745e-05 6.2968059822680346e-06 1.6346794119550933e-05 -4.496474320108271e-05 -3.775157399663641e-05 5.153222322822023e-05 1.0342016333267649e-06 1.089885022198497e-06 -1.5345154790278134e-06 -1.7036720408875562e-06
yob 2.410236725584627e-07 1.3036837092576274e-07 3.6169662206046443e-07 1.431548273134496e-06 -1.2699674760999574e-07 -4.191978114933981e-09 1.963581643926239e-11 2.209364250506795e-09 -1.022137660787921e-11 2.3934119498741006e-06 5.085916374260439e-06 -8.536535265687693e-07 -9.502744972320913e-06 -5.459220616840003e-06 -1.8434650550238673e-06 1.9109027903023954e-06 -3.101754601401574e-06 5.3823777159640625e-06 -2.815159930158493e-06 -5.64203035968508e-06 8.685849736871574e-06 -6.860555097809728e-06 -2.6318764338646763e-06 1.0807425082618627e-05 3.5439187026853538e-06 4.651652545811178e-07 -2.941753063300281e-06 3.4869233296057245e-06 -1.4931620249653413e-05 -9.828712446305615e-10 -2.736106864421466e-09 -1.5195413114426545e-08 -3.001973937735316e-08
age -3.126410064784377e-06 3.6169662206113597e-07 6.167653404108829e-05 0.0009219652137626738 -6.059691844090025e-05 -1.2126553964171625e-06 7.443377060511345e-09 1.1989054934549469e-06 -7.367980736583613e-09 1.5991014348143784e-05 -7.529898313240228e-06 -1.397109814493778e-06 -2.5152552487612445e-05 -1.989220448389095e-05 4.15281415437966e-05 2.3663686494763603e-05 -3.4982598973905717e-06 2.3585811411116002e-06 3.222196408212287e-05 -2.77178470448999e-06 -1.0561808651847316e-05 -2.13848826841552e-05 -3.103611423216747e-05 2.075857777356207e-05 2.6551825391191173e-05 -1.5865230183071854e-05 -4.911801028171e-05 -2.4469372946751697e-05 1.2023306936541817e-06 -2.196948655424931e-07 -2.7324197658107704e-07 8.55785569104726e-07 -1.9613032766014244e-08
sex -1.1516722229392647e-05 1.4315482731598725e-06 0.0009219652137641285 0.025819993451870207 -0.0016352325985003345 -1.7763453277954815e-05 1.0721145144538148e-07 3.159689860862939e-05 -1.908588117292611e-07 -2.7424054264710296e-05 0.00026914971929970915 0.00013846197207091144 0.0002863761881225059 -0.00024027012218899018 9.040218643145085e-05 0.0004900921301169723 -8.92939025304525e-05 0.0003217655247387729 0.0004804952794220445 -0.00026850928255199396 3.815427968461123e-05 -0.000300436633523616 -0.0002094714107706049 -9.921505041670397e-05 0.0001878632387126742 0.0005158735849304635 -0.0006159487582234971 -0.00048543284043260166 -0.00022424803595366967 -8.773130795179966e-06 -8.019856359188687e-06 8.777004602516045e-06 1.5649760119313198e-05
age_sex 8.326927759807396e-07 -1.2699674761010885e-07 -6.0596918441031365e-05 -0.0016352325985011307 0.0001072426765301204 1.1967798247281218e-06 -7.3580461427178355e-09 -2.122167226539798e-06 1.304849712383819e-08 -2.0878489664464646e-07 -1.2326713855494968e-05 -9.1317147036643e-07 -1.2186266263553618e-05 1.281758895447275e-05 -1.6540939582261157e-05 -3.023360433754967e-05 4.537187062785304e-06 -1.2798669198236711e-05 -3.254149498544831e-05 1.9929865762697354e-05 -4.760142283257176e-06 1.6751500848597567e-05 1.8666527730097666e-05 9.688393849938526e-06 -9.874653713859499e-06 -3.531346975082756e-05 4.229658193931274e-05 3.4500510227007656e-05 1.5672546395431726e-05 4.659904203226872e-07 4.962246214372836e-07 -6.623873592040264e-07 -7.887705510453856e-07
age2 5.770619409765114e-08 -4.191978114954198e-09 -1.212655396417561e-06 -1.776345327793391e-05 1.1967798247260258e-06 2.4380444120258316e-08 -1.5218699849186233e-10 -2.4150643453846647e-08 1.5086730838190618e-10 -1.931324523572879e-07 5.330483786054031e-07 1.5479308398724367e-07 3.405547183236845e-07 3.761114297077182e-07 -9.371110913138944e-07 -4.823704579014298e-07 -9.173607691374214e-08 1.9552098582116752e-07 -8.451624332118074e-07 -1.7710171773563054e-07 3.8510823740254494e-07 2.2896291483066045e-07 7.217784947681536e-07 -8.784112175775998e-08 -2.5746397587088306e-07 3.4515513069433913e-07 8.799579500287168e-07 4.689490615539144e-07 -5.226348590657059e-07 2.3244095740507835e-09 4.305647213579559e-09 -1.6945640913684758e-08 1.4483466440629488e-09
age3 -3.264931474534122e-10 1.963581643932642e-11 7.443377060515759e-09 1.0721145144529209e-07 -7.358046142707496e-09 -1.5218699849190196e-10 9.635927843526084e-13 1.5086456749769957e-10 -9.55763228164524e-13 4.022075902006522e-10 -4.3579038580769886e-09 -1.6848586456830367e-09 -2.336853133417674e-09 -2.0486764157667942e-09 5.756877034121889e-09 3.075368107417721e-09 1.1241592759531616e-09 -2.0183522844366527e-09 5.7262460770887085e-09 1.9275019946103046e-09 -2.704985455607161e-09 -9.811720995735304e-10 -5.5272504726016896e-09 -3.9035135554320764e-10 3.095207494006276e-10 -2.3531644087264514e-09 -5.330016376221862e-09 -2.5374871608317932e-09 5.085685703630323e-09 -2.289833114448491e-12 -1.9927616268364073e-11 9.984402810750013e-11 -1.5162312205227678e-11
age2_sex -1.864141634686752e-08 2.2093642505344555e-09 1.198905493458159e-06 3.159689860865789e-05 -2.1221672265406362e-06 -2.4150643453899924e-08 1.5086456749797675e-10 4.2796690031052846e-08 -2.6728850772874804e-10 2.314065988692121e-08 1.580897492704015e-07 -1.233703106303915e-07 1.7459188392719655e-07 -2.2418764145811437e-07 4.818178940990347e-07 5.65341427386319e-07 -5.66645979912613e-08 1.545564910206894e-07 7.063961848394241e-07 -3.272713170588459e-07 1.1702162009368264e-07 -2.688566677866363e-07 -4.818008695936796e-07 -2.6845922404941484e-07 1.799625476348676e-07 6.784226661921609e-07 -8.60197165321375e-07 -6.838857517389856e-07 -2.698684190348341e-07 -7.388837765470911e-09 -9.01999089067316e-09 1.3686760784479518e-08 1.2441585395777671e-08
age3_sex 1.2659887048723302e-10 -1.0221376607987638e-11 -7.367980736606446e-09 -1.9085881172950308e-07 1.3048497123847725e-08 1.50867308382296e-10 -9.557632281666114e-13 -2.672885077288349e-10 1.6927768139148369e-12 -6.26396079747438e-11 -5.116495917969384e-10 1.5610972078018313e-09 -8.154884519426503e-10 1.293339345295097e-09 -3.7175957616676807e-09 -3.183874838108724e-09 1.5990604315586548e-10 -5.814224517763222e-10 -4.823022685605378e-09 1.4682141642510306e-09 -8.47393347303024e-10 1.3754083685069656e-09 3.58865844930089e-09 1.999933207962883e-09 -1.122314954637638e-09 -3.9763599388753655e-09 5.393528412084496e-09 3.848332921019926e-09 1.3874158481564058e-09 3.49931155948117e-11 5.10937013970516e-11 -8.503421130934423e-11 -6.299556442497204e-11
PC_3 2.503850214185963e-05 2.393411949874025e-06 1.5991014348110885e-05 -2.742405426497698e-05 -2.0878489662472036e-07 -1.9313245235659683e-07 4.022075901961798e-10 2.3140659886486497e-08 -6.263960797186809e-11 0.03446225358945152 0.0008287698009477483 0.003746560868276771 -0.0006341146112329312 -0.006780036855103888 0.0024885582083270276 0.005952547031637556 -0.003847725450045672 0.0010142605655232581 -0.0013493645298024008 -0.0003978867580002081 0.007222207487758891 0.0027099261468935005 -0.0012196889134781493 -0.01184243380677395 0.0030579069620982773 -0.0002347570840666958 0.0035876581822468783 -0.00015961523885137457 0.00543640206453497 3.391717484201361e-06 3.218996328437493e-06 9.122194793844727e-05 7.363052148584433e-05
PC_4 -4.4808538968387304e-05 5.085916374260005e-06 -7.529898313293504e-06 0.000269149719299084 -1.2326713855450634e-05 5.330483786064553e-07 -4.35790385808347e-09 1.5808974926947514e-07 -5.116495917909936e-10 0.0008287698009477101 0.11101053433189496 -0.0038705490277305753 0.0061971071321538914 -0.005123869751516512 -0.0016105341569433074 -0.004245308368134643 -0.0017838586517259648 -0.007267933685868369 0.0022533896802748804 0.004971152801100558 -0.011111876055767973 -0.008865140584089683 0.007343177080034605 0.006350587649365629 -0.0029968951815770727 0.0026280521610972675 -0.004772440255331431 -0.00016850950616445565 0.0026948797426692766 -1.7525250403094116e-05 -2.0640607964153724e-05 2.8051083879229954e-05 4.26821277863302e-05
PC_5 5.015337737412712e-06 -8.536535265691254e-07 -1.3971098145973954e-06 0.00013846197206888355 -9.131714702341469e-07 1.5479308398927952e-07 -1.6848586456955104e-09 -1.2337031063299663e-07 1.5610972078177825e-09 0.0037465608682767586 -0.003870549027730581 0.14969624008229276 -0.005356327044854885 -0.009046285845207792 -0.001717612505710901 0.009626640724664409 -0.01113417420842311 -0.0010451480034040768 -0.01017085496661161 -0.009091417158120728 -0.0006729471375847377 -0.01186552797246723 0.010180936496127075 -0.019681624018462317 0.007644844418095367 0.0054061911603429 -0.001382167313865696 -0.001785070948804708 0.012108471195239516 1.8727092569970505e-06 3.318268650102878e-06 4.018749078289269e-05 3.26133214202393e-05
PC_6 -5.917709040429693e-05 -9.50274497232064e-06 -2.515255248743947e-05 0.0002863761881264485 -1.2186266263815871e-05 3.4055471832019717e-07 -2.3368531333958638e-09 1.7459188393244582e-07 -8.154884519752331e-10 -0.0006341146112329461 0.006197107132153866 -0.005356327044854885 0.18423538846748266 0.005225063230166203 0.0067523620249755325 -0.014051967283965168 -0.004841839702402557 0.002761437758526445 -0.008530768341113668 0.0035154286006911424 -0.0006489835713771776 -0.014044934262693985 0.009952391128540308 0.01659980973637091 -0.006546134988072747 -0.0018028173213191436 -0.008841579667678184 -0.0021934281282290917 -0.006042541494979562 6.909391237636762e-06 1.2760897517442607e-05 -1.0916216710519955e-05 -2.7606009807567023e-05
PC_7 9.687059978054387e-06 -5.459220616840223e-06 -1.9892204483895933e-05 -0.00024027012218878348 1.2817588954450541e-05 3.761114297077132e-07 -2.0486764157662313e-09 -2.241876414575309e-07 1.29333934529074e-09 -0.006780036855103909 -0.005123869751516526 -0.009046285845207823 0.005225063230166241 0.23170668056849533 0.009599203469295853 -0.002900060226736231 -0.010076446199535318 0.008585577150190097 0.006095288512007152 0.024199682071148927 0.005138331525823454 -0.022395983329027463 -0.01830849136598538 0.02135563044388881 -0.011234778650943756 -0.008486189865183746 -0.002540699132782096 0.008798529231343404 -0.01063836608812538 1.0020607501901268e-05 4.2108737937465985e-06 1.526956428274028e-05 9.021967426295564e-06
PC_8 -7.363947744735004e-05 -1.8434650550230638e-06 4.1528141543904086e-05 9.040218643362218e-05 -1.6540939582386074e-05 -9.371110913157979e-07 5.756877034132481e-09 4.818178941012169e-07 -3.7175957616795545e-09 0.002488558208327053 -0.0016105341569432369 -0.0017176125057108407 0.006752362024975474 0.009599203469295815 0.24485008434099345 0.011357376828613827 0.010858208047725252 -0.004937891333957041 -0.003059606343582187 -0.01371791250914456 0.008144954678558504 0.021246772708351624 -0.01382340666256574 0.009017073172791205 0.016647537243499027 0.00395431317903747 0.0008021749157361268 0.0017682505527345921 -0.012327844451257673 1.9606290865541266e-05 2.7614321887621245e-06 6.499893837596323e-05 2.8106393818060483e-05
PC_9 8.96776319737791e-05 1.910902790302858e-06 2.366368649483887e-05 0.0004900921301182783 -3.0233604337624845e-05 -4.823704579028054e-07 3.075368107425623e-09 5.653414273876397e-07 -3.1838748381159776e-09 0.005952547031637568 -0.004245308368134622 0.009626640724664438 -0.014051967283965242 -0.0029000602267362334 0.011357376828613807 0.33339579234931077 0.006294348153572751 0.0030850182383169466 -0.019927153192369686 0.008141312350733638 -0.0025343931559722024 -0.0028295651941226975 -0.010913069524881878 -0.007243490908040034 -0.0049547001535553215 0.0011589134302730977 0.0007073351713018603 -0.005987937148174559 0.01781096070331648 -8.389222447365609e-07 -4.5664727079456725e-07 4.936687989612915e-05 1.0424991279757972e-05
PC_10 -6.725357217779972e-05 -3.101754601401434e-06 -3.4982598973880577e-06 -8.929390253082e-05 4.537187062810289e-06 -9.17360769137787e-08 1.1241592759533167e-09 -5.6664597991775425e-08 1.599060431591464e-10 -0.003847725450045664 -0.0017838586517259778 -0.011134174208423102 -0.004841839702402567 -0.010076446199535318 0.010858208047725262 0.006294348153572752 0.3972295912231443 0.02071240248994677 -0.006454729947764293 -0.0010160151884539706 -0.0020907801674275367 0.015591061585630152 0.0010910377629082843 -0.0029560282456603695 0.011797614713717593 0.004594798696426167 -0.0028653520386837435 -0.0018198182758316535 -0.010524962389772364 -2.554402973453012e-06 -2.4255630038117124e-05 3.223460814318833e-05 9.974906153979631e-05
PC_11 -5.337595877833555e-06 5.3823777159636966e-06 2.3585811410669845e-06 0.00032176552473812666 -1.2798669198190584e-05 1.955209858220719e-07 -2.018352284442341e-09 1.545564910197196e-07 -5.814224517700649e-10 0.0010142605655232312 -0.00726793368586836 -0.0010451480034040616 0.002761437758526453 0.008585577150190113 -0.004937891333957105 0.0030850182383169323 0.02071240248994677 0.37461632421796204 0.0050402353179590425 -0.006820840331642302 0.020571307723032072 0.016651930427990676 -0.005816863656092993 0.011406359827450436 -0.008920132976754808 -0.004749193113933528 -0.000747587782812243 -0.0035231854978282984 0.02098671653713841 3.925005219567357e-06 -1.3430623765205729e-05 9.264963328894327e-05 4.584754276016988e-05
PC_12 -9.638541391802329e-05 -2.8151599301585094e-06 3.222196408206673e-05 0.0004804952794191206 -3.254149498522745e-05 -8.45162433210397e-07 5.726246077078467e-09 7.06396184834578e-07 -4.82302268557308e-09 -0.0013493645298023704 0.002253389680274896 -0.010170854966611523 -0.008530768341113807 0.006095288512007147 -0.0030596063435822476 -0.019927153192369745 -0.006454729947764285 0.0050402353179590555 0.42150357189684673 0.020236779403644233 -0.0064387999372657115 -0.014746267343920035 0.005550850857109466 0.02618538719622893 0.010489922792570274 0.011152618837041568 0.012120307836943674 0.014072272188080761 0.005106989334626873 -1.6225723731469328e-05 -9.674170457513816e-06 -4.103046294255857e-05 7.178978301663627e-05
PC_13 -2.107784955113475e-05 -5.6420303596848304e-06 -2.771784704492744e-06 -0.00026850928255242346 1.992986576272158e-05 -1.771017177355962e-07 1.9275019946102037e-09 -3.272713170592668e-07 1.4682141642533207e-09 -0.00039788675800018407 0.004971152801100548 -0.009091417158120738 0.003515428600691159 0.024199682071148892 -0.013717912509144522 0.008141312350733652 -0.0010160151884539752 -0.006820840331642345 0.020236779403644184 0.44575139605718117 0.01977875594004142 0.005694089982227883 -0.007910602835028993 0.02256469745936512 0.007785977286402883 0.00099078760244553 -0.02308353671660526 -0.01986291956708535 -0.004028106636438611 2.57401796053579e-05 2.740090377084985e-05 -4.39412175105024e-05 -5.319890913175978e-05
PC_14 7.364263529421153e-09 8.685849736871513e-06 -1.0561808651742743e-05 3.815427968763756e-05 -4.760142283460015e-06 3.8510823740041195e-07 -2.7049854555937005e-09 1.1702162009777304e-07 -8.473933473285921e-10 0.0072222074877588685 -0.011111876055767968 -0.0006729471375847569 -0.0006489835713771316 0.005138331525823444 0.008144954678558516 -0.0025343931559721478 -0.0020907801674275293 0.020571307723032072 -0.0064387999372656195 0.019778755940041404 0.42719217015909416 -0.0033335453060058385 -0.000851094180216276 0.008294672238773084 -0.0019144962070504056 0.0019511825622592013 -0.004677450048973917 -0.03507636530029638 0.008106461868979105 -1.964633371124576e-05 -2.1109983094035642e-05 7.364563333267426e-05 8.14388862526115e-06
PC_15 -8.379218831321321e-05 -6.860555097809666e-06 -2.1384882684127383e-05 -0.0003004366335229482 1.675150084854914e-05 2.2896291483005638e-07 -9.811720995695502e-10 -2.688566677856093e-07 1.3754083685003138e-09 0.002709926146893499 -0.008865140584089716 -0.011865527972467253 -0.014044934262693936 -0.022395983329027473 0.021246772708351677 -0.0028295651941226702 0.015591061585630126 0.01665193042799066 -0.014746267343920032 0.00569408998222787 -0.0033335453060058156 0.49078740375140495 -0.008154177867185294 0.008651828937692766 0.0024663326747749095 -0.0002620250768902485 0.0045566794081826 -0.0007128481973865883 -0.016891742207623985 8.237552379054765e-06 8.078501495178417e-06 -2.400079948580771e-05 -1.7470470818179667e-05
