 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
intercept 0.021841165710957296 -1.0599696473817617e-05 0.006084156526753123 0.02384187631015476 -0.0023981003363987697 -0.000185060239378367 1.759446303983661e-06 7.42147498185584e-05 -7.126158809178456e-07 -0.00895907084890651 0.00021964013993534923 -0.0086407722620586 0.006087637282150679 0.011131884922571294 0.003593189028303734 0.002764486994573402 0.006030806731379985 0.009031093936507162 -0.0003519660823646004 -0.007200908107297222 -0.013410768298047021 -0.0019214587808558785 0.006463377911781516 -0.0018436707534200353 -0.0005256122705030298 -0.0014951222530508296 -0.007816072802988416 0.004852580833252669 0.007864679378739367 4.6634491093471066e-05 -5.5080418038660926e-05 8.385172938364748e-06 0.00035748050257120907 -0.00011603244423585022 7.827087361040435e-05 -0.00015763411892212416
yob -1.0599696473828964e-05 5.711895146293805e-06 1.800794648224486e-05 1.101916874168988e-05 -2.4172301768868915e-06 -2.9661232621724047e-07 2.011827083947559e-09 5.708862877736957e-08 -3.130755208367151e-10 4.690439739546453e-06 0.001623166109575945 0.00020974810218186055 -0.000289349183152929 0.00032018848160086786 -0.0011846523710087576 -0.00016520013749604727 -0.00045363811622932247 0.0004186577609646351 -3.6032510937256185e-05 -0.0008773127262931983 0.00037243665999410973 -0.00042214540433405166 0.0005938479219733942 0.0005868507166473353 0.00026351994297857883 -6.058309380723573e-05 0.00028290461437041706 4.671976172330606e-05 -0.000932535909115956 3.5560690439298403e-06 -2.3358216693498647e-06 -5.061525279267964e-07 4.242313110024137e-06 -4.4286840463663e-06 2.6065268444632507e-06 -5.984686962647001e-06
age 0.006084156526735808 1.8007946482201444e-05 0.005463207677826391 0.061925328572164484 -0.005383336369823893 -0.0001481545657108879 1.272790052743054e-06 0.0001465734003256513 -1.2606558614024109e-06 -0.0007979146608602491 0.00562863663091251 0.0005783560470993927 -0.0006397163050306885 -0.0006162216499850998 -0.0038373313083122445 0.0017808318389936646 -0.0016124029130602212 0.006570799529749807 0.007911631121365545 -0.003041178509747444 0.009088486228814752 0.0017062047881718076 0.006845849308285257 0.00684194323383711 -0.001561382119811386 -0.003947626002270023 -0.0026026115826935127 -0.010689297962060642 -0.0006475050053645492 2.4457021959318176e-05 -1.2646879377740121e-05 5.24153421608546e-05 0.0002675372529598788 -0.00021018063535486537 8.739906099724681e-05 -0.00011297881270350022
sex 0.02384187630975276 1.1019168740947782e-05 0.06192532857200045 1.2089914685970369 -0.10149787630526518 -0.0016483454259331495 1.3921491267819598e-05 0.0026815644531471483 -2.246133162471874e-05 -0.023661477456522577 0.02670515493516168 0.04218769612097735 -0.03726980576216025 -0.052681339869064016 0.017125071434034352 0.02041662319212658 -0.14040134072405874 0.08246330931242389 0.07354163237879127 0.022611298490410405 0.10472567049644156 -0.0025253116617232306 0.027363348049995795 0.06571329602534512 -0.08469769588004238 -0.07268430188786706 0.03823732915230815 -0.16201109439506 0.032502527426800626 -0.0002471419236867499 -0.00044015152421334695 0.0016631168590038386 0.0030203540193565427 -0.0021732505324304633 0.0007106235428663997 -0.002422584959224977
age_sex -0.0023981003363642782 -2.4172301768721226e-06 -0.005383336369811654 -0.10149787630529751 0.00874526593985272 0.0001465391104256086 -1.260547746326314e-06 -0.00023610721601104875 2.013576411020186e-06 0.0018725879363348638 -0.0025516814249166315 -0.004119180939745747 0.0034506768046403606 0.004443358495299541 -0.0004432158096367096 -0.0025587108465402763 0.010675855709579525 -0.007003697459935863 -0.007728856130632482 -0.0013308864291945576 -0.009080606437558586 0.0007130869255493982 -0.00304318974770086 -0.0049925497604117915 0.006887651138548393 0.0064572971377489415 -0.0008985252162292239 0.01479442374979129 -0.0048034885433208 1.3616395734362715e-05 3.979897232665847e-05 -0.00013413245402332344 -0.00025196520087206615 0.0001822099738976031 -6.620372818837474e-05 0.00020173908584033277
age2 -0.00018506023937791554 -2.9661232621619253e-07 -0.00014815456571092402 -0.0016483454259382216 0.0001465391104259949 4.106313371125174e-06 -3.5906425589205135e-08 -4.070596603095861e-06 3.561578533154189e-08 3.0048963959767986e-05 -0.0001051310288522999 -1.5669858423526644e-05 1.1911163480716496e-05 4.262889550997507e-05 5.282400593747784e-05 -5.579641294939247e-05 2.710261537935198e-07 -0.00019265484171570568 -0.0002412562864655097 5.6905126212053685e-05 -0.00019343277458826723 -5.988843016214726e-05 -0.00018926625259629845 -0.00018193622249282898 5.364034710689559e-05 0.00012178748901248162 0.00011235264645797177 0.00028134024377578985 -3.0747240555588906e-05 -5.776472902327728e-07 2.785684693235002e-07 -1.5780943981444358e-06 -6.947975585335381e-06 5.4573069367688645e-06 -2.498046531012306e-06 3.4819883348028273e-06
age3 1.7594463039795216e-06 2.0118270839577464e-09 1.2727900527436327e-06 1.3921491267867665e-05 -1.2605477463300244e-06 -3.590642558921254e-08 3.18856665867111e-10 3.561505926698916e-08 -3.163660694326361e-10 -3.400040431794364e-07 8.600260742014599e-07 1.7463836384010125e-07 -1.1126922950365107e-07 -4.2865001816307007e-07 -2.7616217985857146e-07 5.227925616796977e-07 2.315753024495499e-07 1.7562946384328119e-06 2.21104246314353e-06 -4.672270800581822e-07 1.3038299278012971e-06 4.6784761580039666e-07 1.6034172865999316e-06 1.5823505898675732e-06 -5.009532926215108e-07 -1.0962134648087686e-06 -1.1457118461033658e-06 -2.319665337785047e-06 4.78400996667568e-07 4.759288808316015e-09 -2.159695845992638e-09 1.4459933691603624e-08 5.7944096478236824e-08 -4.5508305083427386e-08 2.1647059300841325e-08 -3.2621045581742753e-08
age2_sex 7.421474981764111e-05 5.708862877737812e-08 0.0001465734003253706 0.00268156445314884 -0.0002361072160111194 -4.070596603086791e-06 3.5615059266900605e-08 6.500401485167837e-06 -5.6390258961354046e-08 -4.966965815051678e-05 7.274226865230692e-05 0.00012235803315855314 -9.848663081294514e-05 -0.00012067594535591621 1.3868446814892914e-08 8.520933536624425e-05 -0.0002501157352095737 0.00017846697002035742 0.00023277794068668172 3.496840258807587e-05 0.00024453035753783416 -3.2903822582407456e-05 7.718242919236304e-05 0.000135685797863223 -0.00017468713885927068 -0.0001778793772756803 -3.427700149372757e-05 -0.0004264859963652805 0.00016241018055346209 -2.948093244451608e-07 -1.086399484846399e-06 3.4931971128981463e-06 6.5643515848382805e-06 -4.746289162908089e-06 1.949732461355307e-06 -5.358992104870313e-06
age3_sex -7.126158809115153e-07 -3.130755207812318e-10 -1.2606558614004036e-06 -2.246133162473948e-05 2.013576411021337e-06 3.561578533147461e-08 -3.163660694319668e-10 -5.639025896136888e-08 4.968753226253779e-10 4.1920330152701575e-07 -6.184812299585686e-07 -1.1268676589275777e-06 8.849529350712586e-07 1.0545612623571194e-06 4.9773212540678335e-08 -8.261164332529207e-07 1.8193799195425968e-06 -1.4208440420140534e-06 -2.1674277924453854e-06 -2.7971377834981534e-07 -2.0556712137454882e-06 4.0617270049792016e-07 -4.922433315819336e-07 -1.1930339731522188e-06 1.3989464153551446e-06 1.4997041299538659e-06 6.682198185247196e-07 3.825757672988706e-06 -1.653048240637551e-06 2.1924449200656892e-09 9.379730739871122e-09 -2.87753325815125e-08 -5.4496016617237374e-08 3.874664926779737e-08 -1.8285749973128623e-08 4.496143115997103e-08
PC_3 -0.008959070848897568 4.690439739557047e-06 -0.0007979146608563943 -0.023661477456518306 0.0018725879363340754 3.004896395965489e-05 -3.400040431784055e-07 -4.966965815048484e-05 4.1920330152666466e-07 1.192327719350678 -0.14199051933587928 -0.12337240033179653 0.35666063373941564 0.16228164616123827 0.11549847484224136 0.15709872206664072 -0.383013099563939 -0.036060765172679234 -0.37907096593107087 0.2076282773012554 0.2364511688266506 0.25108164680587874 -0.18188702925587888 -0.976079644227633 -0.22090359086471947 -0.12999393614124086 0.13029846928133784 -0.32837710765448097 0.3914355038897229 1.3815363292064303e-05 0.0013269759773350128 -0.00015480456301329682 -0.00040995786374817245 0.002985418244712313 0.0020808870156579264 0.0021583321233855602
