 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.3122626696984792e-05 -3.0793117357135955e-08 -3.3460386594005902e-06 -1.008400367770415e-05 6.306381995223821e-07 6.498740229805488e-08 -3.8272654793453763e-10 -1.2891037639961196e-08 8.272649070692632e-11 -2.0694798735048727e-06 -3.868056564933903e-06 -2.0048818841240992e-06 -4.1238458562410524e-05 7.25759265274572e-05 -8.92093101617255e-05 5.235837713556735e-05 -4.7934548405944434e-05 -1.3450951798923275e-05 -9.239694101185893e-05 1.2115688186979246e-06 -3.023599808565993e-05 -5.5743006530837054e-05 -1.6567024297764924e-06 -4.5387222843265885e-05 -1.2786504761113733e-05 5.7327167306451195e-06 -5.0870034466993474e-05 -6.434996965608175e-05 8.774287800074383e-05 3.395410565548596e-07 -2.5860702583153226e-07 -6.948037716173033e-07
yob -3.0793117357147694e-08 1.0840754022434771e-07 2.1280670223431047e-07 7.072099479335288e-07 -6.495250266728372e-08 -1.5850978738164669e-09 4.2317720245394945e-12 1.0602633575028988e-09 -4.2287051047866535e-12 4.5706779735874985e-07 7.97209304714159e-06 5.334798677435947e-07 -7.264768241594353e-06 -2.545346598266833e-06 -3.4583915082315524e-06 -8.655045250182165e-08 -3.0898343081257043e-06 4.969244158387529e-06 -1.1589523031550398e-06 -4.500275988051255e-06 6.783982481497905e-06 -5.662212850719568e-06 -2.7699313959182972e-06 9.062934066493142e-06 3.3948605752173285e-06 -2.5399516650846558e-08 -2.0950132492519728e-06 3.705230991721322e-06 -1.2546675438163624e-05 1.0516842258487524e-09 -2.2061893454530405e-08 -3.45436969198187e-08
age -3.346038659383883e-06 2.1280670223375583e-07 3.871995024626036e-05 0.0005521219166849499 -3.6633260323717626e-05 -7.707030217044981e-07 4.787455658727418e-09 7.342052825121341e-07 -4.571064991639387e-09 8.84267317982866e-07 4.32551570700069e-06 -2.8673461654102415e-06 -2.8256221790615016e-05 5.581888016563e-06 9.342938403143292e-06 7.9086363698562e-06 -1.6405405173399358e-05 6.331379123847115e-06 1.1816949549060024e-05 -5.926082643501665e-07 -7.201367760092618e-06 -7.290745080881104e-06 -2.1569798130923703e-05 1.1356825799126152e-05 1.4090992936908145e-05 -9.526701930636394e-06 -3.1348018469239476e-05 -1.9571433153522357e-05 -1.0525682486049898e-05 -3.808046360264293e-08 5.3674326104709776e-08 -1.349958793519988e-07
sex -1.008400367811574e-05 7.07209947923506e-07 0.0005521219166848046 0.014925626231196282 -0.0009602628162062277 -1.0777787350512552e-05 6.586771368675194e-08 1.8864964887960652e-05 -1.1571768319129976e-07 -6.875880712855759e-05 7.550110073063673e-05 -1.9384971593946745e-05 1.2762223530871795e-05 1.9081837964845105e-05 0.00014330715960701588 0.00019506303676624916 -0.0002857843721922 0.0001971268158739014 0.000305847543542078 -0.0001855451491871464 -7.929161509032878e-05 -6.072481924088775e-05 5.7448354645279706e-05 -3.526833466280622e-05 0.0004084297399988282 0.00028211746504978245 -0.00030871056621867266 -9.016747132595612e-05 -0.000343026823644071 -1.821706666014128e-06 9.137536631074958e-07 -1.0877366245381032e-06
age_sex 6.306381995078538e-07 -6.49525026667435e-08 -3.663326032371551e-05 -0.0009602628162064449 6.3855421282242e-05 7.330497593797691e-07 -4.565691654618661e-09 -1.2845055237744515e-06 8.02275189239221e-09 2.7988789121216947e-06 1.276363529016645e-06 8.071758934039538e-06 -5.007367197032791e-07 -2.0286088012813026e-06 -1.4752049131901937e-05 -1.1702140776548233e-05 1.3948587468907143e-05 -9.692796446910559e-06 -2.2532364323940533e-05 1.0415204500153752e-05 4.190719556586009e-06 4.208522930987174e-06 -3.9557803728588376e-07 6.267455731606322e-06 -2.2767752630547692e-05 -2.1078528105876335e-05 2.2900814340447344e-05 7.382596349759598e-06 1.7772022220982963e-05 6.139544021689731e-08 -8.64848926639106e-08 8.666647030383669e-08
age2 6.498740229817222e-08 -1.5850978738068494e-09 -7.707030217045217e-07 -1.0777787350516643e-05 7.330497593798974e-07 1.573354673336553e-08 -9.959189692766422e-11 -1.5003565974721136e-08 9.508248618063958e-11 3.5194178088579795e-08 2.8890245719011185e-07 1.7714473775665833e-07 3.9360240454406775e-07 -7.319188658400343e-08 -3.4818073742226484e-07 -1.832551701350213e-07 1.2988726565496654e-07 5.302667157589604e-08 -3.767002470030194e-07 -1.8256287045811382e-07 2.705125400253808e-07 -4.124360562293434e-08 4.58812481366261e-07 5.602270403535067e-08 -8.373203953534278e-08 1.8304891564664792e-07 5.484048069905186e-07 4.476035623310234e-07 -2.3151031798613844e-07 -2.9300441409453035e-10 -1.843658321040318e-09 2.144294150935487e-09
age3 -3.827265479344309e-10 4.231772024436894e-12 4.787455658727667e-09 6.586771368678409e-08 -4.565691654619884e-09 -9.959189692766668e-11 6.405583691211226e-13 9.50646581575888e-11 -6.117966921832797e-13 -6.038097363414449e-10 -2.818233436617761e-09 -1.610674361238617e-09 -2.381364179534197e-09 4.03563298452833e-10 2.4417735350708808e-09 1.271928075115988e-09 -1.5240387892327593e-10 -8.790998544084145e-10 2.7373025767912712e-09 1.7697047663746479e-09 -1.8545984071282398e-09 6.936428919461388e-10 -3.3784763883381e-09 -1.1754103837731763e-09 -3.143800186765501e-10 -1.1489071667497184e-09 -3.2227889661675555e-09 -2.7433622017601243e-09 2.9547135832471333e-09 7.713024142464896e-12 1.3425026255541521e-11 -1.1723128195992207e-11
age2_sex -1.2891037640078426e-08 1.0602633574930535e-09 7.342052825121928e-07 1.8864964887968472e-05 -1.284505523774677e-06 -1.5003565974720663e-08 9.506465815757743e-11 2.635691965264312e-08 -1.67390209178851e-10 -3.854589230050619e-08 -1.104884967935763e-07 -2.55226483203385e-07 8.447798609822614e-09 3.891210705706792e-08 3.84538279774867e-07 2.2860647626139747e-07 -2.249831763872472e-07 1.5511668323246413e-07 5.100229689654108e-07 -1.2247983845749972e-07 -7.018738442199055e-08 -6.691397696519175e-08 -7.474511691534537e-08 -2.2158395337840614e-07 4.037983501987806e-07 4.292694147878848e-07 -4.6874145830915236e-07 -1.6033004284296917e-07 -2.593070377836637e-07 -4.0733376583852927e-10 2.170123214651744e-09 -1.9951256723337e-09
age3_sex 8.272649070063426e-11 -4.228705104618914e-12 -4.571064991640229e-09 -1.1571768319136543e-07 8.022751892394743e-09 9.508248618064659e-11 -6.117966921832716e-13 -1.673902091788737e-10 1.0792267714470325e-12 2.591444158463467e-10 1.0868531573657873e-09 2.050741384511005e-09 -4.306375670940698e-11 -1.8467328226465387e-10 -2.8602399658318804e-09 -1.3706458102474577e-09 1.1892765668981574e-09 -8.303962072655322e-10 -3.564074564575846e-09 2.444010445799782e-10 3.6102503435709336e-10 3.0987010987501824e-10 9.505631150211936e-10 1.8769599660186054e-09 -2.3232576553365667e-09 -2.637037474613176e-09 2.884536567793537e-09 8.936640037570328e-10 1.148147099124906e-09 -2.141690716294499e-12 -1.5382370292990198e-11 1.3771912368394012e-11
PC_3 -2.069479873507943e-06 4.570677973588708e-07 8.842673180048723e-07 -6.875880712806966e-05 2.7988789120878057e-06 3.5194178088126044e-08 -6.03809736338548e-10 -3.854589229980092e-08 2.591444158418184e-10 0.03345015214976118 0.0010805778327080855 0.0020852330182621007 -0.000177641266989786 -0.004850723609990248 0.003244016348910171 0.00464825362969632 -0.0046478806532472185 -0.00020409352344268617 -0.0015306346263028981 0.0014070454304290277 0.006166210650144884 0.0035237400745578573 -0.0026809240189956942 -0.011383454379834113 0.0005546457075923201 -0.0010963156278442625 0.0039748933738201365 -0.0006777627268925496 0.005729090256117231 4.787360348039793e-06 8.179586315568098e-05 7.105072213379239e-05
