 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 833832543672.4028 0.0011121240531437881 -0.6314648617865111 242279946772.33405 -1058952473.4248153 0.00913880404811093 -4.350833852963143e-05 269034297.33562267 2824048.71966447 -0.027390162601980822 0.08991973007889072 0.04934550414722067 -0.1281749179259301 -0.041634141624145846 -0.06980773912720817 0.06593467941525401 -0.05123404254800166 0.058880197985149846 -0.07244297553349047 -0.126624818169915 0.16099817318806886 -0.12259389819830822 -0.06571178368039045 0.021315334563656696 0.17130878655824255 0.03209969525432678 0.029833244446856127 0.04056200918401995 -0.139420592476143 -0.0012279065528287038 -9.677194729326979e-05 0.0005880775779745793 -0.00020230550988464767
yob 0.0023745253874610595 4.975809438746964e-07 -1.197000221289282e-05 0.0007401251626536104 5.178563274562327e-07 1.648294542996342e-07 -7.316522054529321e-10 6.137131334717127e-07 8.978672602819743e-09 2.6960127937677643e-05 1.0885672350011168e-05 -2.0628665678440264e-05 -5.432518137122259e-05 -3.23978931280591e-05 6.7593312095780295e-06 2.02255072246378e-05 2.8369657345382684e-06 2.5546285651663055e-05 -1.5112125951356854e-05 -4.110346262776281e-05 4.625139118002649e-05 -2.494615164151199e-05 1.0298673737381191e-06 2.830299001896103e-05 1.7197698805565657e-05 5.123403867546034e-06 -1.1796323667393243e-05 8.717447185124066e-06 -6.31998383721292e-05 5.4877732338512526e-08 1.1852808560991286e-08 -1.9993243667170175e-07 2.8533366068133155e-08
age -1.6463063441518835 -1.1970002213309426e-05 0.008798949683534334 -0.5217106287349863 -0.000631648718484883 -0.00012853458692537592 6.177952736065266e-07 -0.00041566213664834343 -6.312439394082748e-06 0.00037016480681618003 -0.0009151380111461715 -0.00042299072338892595 0.0014011955159815546 0.00031243400736281906 0.0008928625415697212 -0.0007095458718696096 0.0007149109102124044 -0.0005855086479239527 0.0007974304119380108 0.0014008377105698305 -0.001944729429176336 0.0012090104092694852 0.0008591247660968491 -7.680740723071175e-07 -0.0021454382365780796 -0.0004621452670806809 -0.0005347358402793194 -0.0002752832516519486 0.0014751266722031764 1.4945197268275088e-05 4.093735279143382e-07 -1.4969684404233673e-07 -3.911015780274436e-06
sex 281489062836.12354 0.0004001961814133972 -0.23774262367276022 113330936266.8058 -687969944.7463522 0.0034495659794528738 -1.6467273683171483e-05 91183558.40733524 866394.1292255467 -0.010285252579226859 0.032165598137698426 0.017186331720523758 -0.04620764323289309 -0.014383783057063261 -0.025905516001106403 0.02374849701681459 -0.019241276900870564 0.020908637781616283 -0.02629216599697486 -0.04558204710204191 0.05894472701371503 -0.04374161403472786 -0.024437683193339717 0.00645041734189829 0.06326262545551091 0.012156934233128101 0.011933414141282442 0.013796868194990122 -0.04983896580123521 -0.000461307770979267 -3.298205798457888e-05 0.00021255655549072964 -7.426098871557196e-05
age_sex -1071405910.0214287 -9.173438662574406e-07 0.0003627232142857143 -668590509.7202382 -1816822.0372462682 -5.158923921130953e-06 2.4125689551943828e-08 201418.51452607656 -9587.812121418545 1.990908668154762e-05 -8.050827752976192e-05 -5.5803571428571434e-05 0.00010463169642857144 4.722958519345238e-05 4.824683779761905e-05 -5.3478422619047626e-05 2.93550037202381e-05 -4.940941220238096e-05 5.260649181547619e-05 0.00010114397321428572 -0.00011625744047619048 0.00011102585565476192 4.534040178571429e-05 -3.901890345982143e-05 -0.0001209077380952381 -1.6566685267857145e-05 -4.9409412202380955e-06 -5.202520461309524e-05 0.00012265159970238095 1.0808308919270835e-06 2.0350728716169087e-07 -9.780838375999815e-07 5.336034865606399e-07
age2 0.02403332937824466 1.6482945430589897e-07 -0.0001285345869255407 0.007619340931193037 9.38915092818203e-06 1.8833492644804913e-06 -9.080152683700586e-09 6.062281740043876e-06 9.219499935180339e-08 -5.082190779285151e-06 1.1970815268335718e-05 4.684560484614466e-06 -1.9480490405710127e-05 -3.4120093919596146e-06 -1.2949041478610283e-05 9.866448806014759e-06 -1.0496268449702247e-05 7.823848706663499e-06 -1.1764535779893214e-05 -1.9144983801502244e-05 2.7449011953565756e-05 -1.6363516947059485e-05 -1.2038073944200036e-05 -1.1983082241443795e-06 3.043952601146765e-05 6.978061945343615e-06 8.129067637856006e-06 2.49074484152973e-06 -1.963480379897764e-05 -2.0781770453666218e-07 -1.6291494022017483e-09 -3.781948109524723e-09 5.5895360007732254e-08
age3 -0.00011543997526179742 -7.316522054836591e-10 6.177952736081232e-07 -3.6613828909835136e-05 -4.5917285737771906e-08 -9.080152683712337e-09 4.391689682163037e-11 -2.9091401797341224e-08 -4.430564887872028e-10 2.2834831663124503e-08 -5.08408170072875e-08 -1.691288576997009e-08 8.644357553475863e-08 1.1190345857298464e-08 6.129304594404385e-08 -4.398054624700825e-08 5.121574060668139e-08 -3.4174893156843055e-08 5.6930011754506894e-08 8.539133432396181e-08 -1.2653345233252696e-07 7.19147283883003e-08 5.412792280547117e-08 1.2351414515790652e-08 -1.4335895405075315e-07 -3.505125117254049e-08 -4.1659532235211315e-08 -4.461251866766366e-09 8.586219562525026e-08 9.66146184736048e-10 -5.090997215336871e-12 3.20830792329505e-11 -2.6235866158431416e-10
age2_sex 251402749.43550253 3.273275177748022e-07 -0.00018384141646481355 73127087.00921804 198714.9103337335 2.658238483113511e-06 -1.2643573553950025e-08 65351.183313874586 959.6209791741093 -8.145278201867177e-06 2.6623656105142952e-05 1.4865268822289736e-05 -3.768617870945734e-05 -1.2554308810463778e-05 -2.0405379302742835e-05 1.9436350305848702e-05 -1.4849950317518496e-05 1.7357188061242746e-05 -2.105747344479758e-05 -3.7286706806730306e-05 4.7253269750832284e-05 -3.62309228068531e-05 -1.9348735027503992e-05 6.695556282553161e-06 5.019721532511811e-05 9.24680066837566e-06 8.472966160172567e-06 1.2356776152790623e-05 -4.129884589498386e-05 -3.6337407777174376e-07 -3.186043376730035e-08 1.788130717246203e-07 -5.748540906333825e-08
age3_sex 2895560.122186707 3.458766418144197e-09 -1.914971760472358e-06 766471.7970679658 -9314.761421192887 2.7680207221119414e-08 -1.3161245048862417e-10 1032.6632826630128 10.217654141849863 -8.36934656161354e-08 2.8136064813177037e-07 1.568542411306927e-07 -3.9861300999781456e-07 -1.32727674590898e-07 -2.1329683662634055e-07 2.0487857420058485e-07 -1.5503173070862187e-07 1.8448677333632166e-07 -2.250228371233222e-07 -3.927110545752589e-07 4.958175106693451e-07 -3.8518087149748743e-07 -2.0089429816965082e-07 7.207989271012566e-08 5.255536222744747e-07 9.684157651821776e-08 8.821423822153186e-08 1.3082429519988246e-07 -4.34293977027318e-07 -3.771994987454208e-09 -3.3137323602730983e-10 2.0627750874263434e-09 -8.008000339402096e-10
PC_3 -0.06537518607712622 2.696012793766752e-05 0.0003701648068120158 -0.02086012980831024 -1.6729273135052717e-05 -5.082190779217838e-06 2.283483166276925e-08 -1.6735516787515154e-05 -2.501475677238465e-07 0.11849380893643507 -0.00023511754109317715 0.005184629880074081 -0.011413302622775935 -0.02036286076504617 0.016740564818292225 0.006657606308437379 -0.024747160913172677 -0.0014658664767854678 -0.004251533290289591 -0.0014519058483339186 0.027489235801906133 0.01573634050779059 -0.006587238854712176 -0.044715367748739916 0.011998307015177538 -0.006229197249498648 0.012358080802660001 -0.005556556572100559 0.013352150565042681 -2.5825387032394158e-05 -1.7128325358058105e-05 0.00032298687515280205 0.00040671110056217786
