 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.4840789895966327e-05 3.2154397507015373e-07 1.3590465925939406e-06 -2.937383745892699e-07 2.3571996874815372e-07 -2.439516801476968e-08 1.5238956083317693e-10 -8.822872435175751e-09 7.522933108625554e-11 2.6085561365782992e-05 -4.238667644452618e-05 6.186129486912421e-06 -6.335958203700117e-05 6.546437757184887e-06 -6.995194147487862e-05 9.380297508352124e-05 -6.535811019161776e-05 -6.478224108830657e-06 -0.00010494034880830209 -2.9807847383294472e-05 -6.033786072072381e-07 -9.237522667193316e-05 1.245343667673469e-05 -3.545691954751253e-05 7.298608564847725e-06 9.862095279300598e-06 -5.297982292111377e-05 -4.1955402884922087e-05 4.93749731327705e-05 1.0349365338871555e-06 1.0549251961793842e-06 -1.3280621024899107e-06 -1.6669737561757769e-06
yob 3.215439750701857e-07 1.3314409521863839e-07 1.4338881074332635e-07 6.877751470846004e-07 -8.278989221151861e-08 -5.81619701550741e-11 -4.9311796985336e-12 1.3570713161919068e-09 -4.970968935155974e-12 2.1039984607763083e-06 5.380898652138043e-06 -9.688036547230869e-07 -9.35345112410882e-06 -5.0927533535368625e-06 -2.2326923458358774e-06 2.0244970947840773e-06 -3.179493669192402e-06 5.560645692826436e-06 -2.585023833347316e-06 -5.449238189906472e-06 9.247274435971259e-06 -6.716692074170454e-06 -2.8081920175304156e-06 1.109112586561339e-05 3.523452504035181e-06 7.427733890427512e-07 -2.7578286675741714e-06 3.8465868570139394e-06 -1.4976475322715937e-05 8.794678654950475e-09 1.811194448616062e-09 -2.334267825167772e-08 -3.638674301289266e-08
age 1.3590465926174115e-06 1.433888107442408e-07 1.970727366277545e-05 0.00024310213289462632 -1.9248181552860727e-05 -4.2803742912219107e-07 2.8047265327117426e-09 4.2161551390980096e-07 -2.767485523720312e-09 1.3342617621294583e-06 -1.0908851255066548e-05 -2.1471547785437753e-05 -1.903765311042947e-05 3.138721825651119e-07 1.7518290210835114e-05 8.550444872732083e-06 -1.9541337373654595e-06 -1.3386346173214604e-05 2.8841061788946095e-05 1.5493186444762504e-05 -1.0085641943262808e-05 -9.065631978793928e-07 -1.2705433800130375e-05 1.800490541788952e-06 1.1342010410484533e-05 -1.9379155485865843e-05 -1.819795770617745e-05 -1.322946564136442e-05 2.6060007189743932e-05 1.7662493934549508e-07 1.3054949189394163e-07 -2.200818550203608e-07 -2.672750356269118e-07
sex -2.9373837421456246e-07 6.877751470972981e-07 0.00024310213289469414 0.0067163876498253245 -0.0004686357658595847 -5.014790303173966e-06 3.1721606190666876e-08 9.610612584190067e-06 -6.048276439887941e-08 1.9881842529070296e-05 4.63618698730928e-05 -7.887693468648165e-05 -8.771546642838999e-06 -0.00014695400810919916 0.0001831063321869301 0.00022372473140696872 0.00014371223406873 -0.0001337331357520771 7.772608120115525e-05 -0.00010880391021733437 -0.00011376959019444554 -0.00040552897477236384 -4.4687233144186703e-05 -0.00016175878874711538 0.00017526126488074984 -2.6696166216816708e-05 -0.0002463538076793673 -0.00021377173988585495 -5.875874464574414e-05 -1.878333088781325e-06 -1.493785654168903e-06 1.216969429413756e-06 3.853349442522311e-06
age_sex 2.357199687277246e-07 -8.278989221221039e-08 -1.924818155287428e-05 -0.0004686357658597566 3.6051567210227007e-05 4.202331412095254e-07 -2.759344280789443e-09 -7.810237863045766e-07 5.097628007147047e-09 -3.597960792840371e-06 2.587412552540192e-07 1.2407783614187998e-05 5.986517407104739e-06 7.948723676980951e-06 -2.3240322715992084e-05 -1.1988327567259104e-05 -1.1143023729335892e-05 1.6480858993447293e-05 -8.932942322236092e-06 1.044416745283792e-05 6.003607494019694e-06 2.3099953067862166e-05 8.272879178620447e-06 1.3316180381532674e-05 -1.1240352893007646e-05 -1.8628510275994735e-06 2.0896459707094248e-05 1.5693809124496208e-05 5.1176703599848154e-06 6.743316746167376e-08 1.0245355104763751e-07 -2.2347298987558623e-07 -9.263150717697821e-08
age2 -2.4395168015013757e-08 -5.816197016553467e-11 -4.2803742912229473e-07 -5.0147903031745116e-06 4.2023314120938105e-07 9.715683530538083e-09 -6.551116489192263e-11 -9.555454034503195e-09 6.450381350962611e-11 5.8996611969184985e-08 6.054401623790596e-07 5.385895086489496e-07 2.392314102219804e-07 3.5855146486472614e-08 -5.069626620770501e-07 -1.891700790098964e-07 -1.5242536571161786e-07 5.181228847926414e-07 -8.037847670656665e-07 -5.110127643456771e-07 3.835455272246113e-07 -1.4952019185693244e-07 3.6513805989276473e-07 2.659134616148027e-07 2.3675751010248106e-08 4.339067872618543e-07 3.269241011631611e-07 2.40801370126719e-07 -1.0135244629755265e-06 -4.719631127150535e-09 -3.0359963241082264e-09 2.825115966592542e-09 5.397494471706982e-09
age3 1.5238956083557976e-10 -4.9311796984234045e-12 2.8047265327129507e-09 3.172160619067981e-08 -2.7593442807892396e-09 -6.551116489193362e-11 4.514674972599502e-13 6.44490797077589e-11 -4.4457460361048734e-13 -9.917778444143907e-10 -4.817980894282262e-09 -3.980978479069854e-09 -1.8070769941211426e-09 -1.9985772167390417e-10 3.2924745747861723e-09 1.3044036788486786e-09 1.6139352387059607e-09 -4.021557486418179e-09 5.610162184836168e-09 3.858188367236672e-09 -2.720655413123211e-09 1.2376534669262811e-09 -3.3938035787086096e-09 -2.4692979604811434e-09 -1.3292928451519707e-09 -2.9718234495396447e-09 -2.184330842764407e-09 -1.063200234948109e-09 8.090258785325175e-09 3.779729949127835e-11 2.2542948689070853e-11 -1.5232504483741193e-11 -3.575018104096191e-11
age2_sex -8.822872435027509e-09 1.3570713162101887e-09 4.2161551391024004e-07 9.6106125841966e-06 -7.810237863047949e-07 -9.555454034509387e-09 6.444907970778326e-11 1.7544056283503075e-08 -1.176510178404391e-10 9.8266365660536e-08 -6.849848959530456e-08 -3.725573491175854e-07 -1.7195507220108192e-07 -1.4732016491650604e-07 6.27690631365223e-07 1.8932702085472973e-07 2.5602537114494135e-07 -4.174275064890269e-07 2.869442786180559e-07 -1.5139701765511182e-07 -1.1453183096397646e-07 -3.8176062369300846e-07 -2.875083035594535e-07 -3.430382506933293e-07 2.452334921641673e-07 4.592500796608014e-08 -4.775795830699618e-07 -2.996170639722773e-07 -6.449664678166954e-08 -2.656084287620217e-10 -1.7377513226347202e-09 5.83287199103928e-09 -2.331275254389567e-10
age3_sex 7.522933108188009e-11 -4.970968935279149e-12 -2.767485523723903e-09 -6.048276439893684e-08 5.097628007149631e-09 6.450381350968276e-11 -4.445746036107524e-13 -1.1765101784046427e-10 8.065574963889517e-13 -5.706571402434126e-10 7.951797965358971e-10 3.022161934180065e-09 1.2555350292167968e-09 9.209419860825357e-10 -4.699276643717273e-09 -7.875264651876125e-10 -1.7575373109390143e-09 2.8991450016730343e-09 -2.4880947406828408e-09 4.568927506340527e-10 6.817704321538285e-10 2.006853032013554e-09 2.4582677279054245e-09 2.5303030805283863e-09 -1.724149314812544e-09 -2.4047235677601116e-10 3.2103318216578075e-09 1.4064706697290083e-09 1.676264729181133e-10 -5.035702424476319e-12 9.012663629003459e-12 -4.0997865619902285e-11 9.494928297653031e-12
PC_3 2.6085561365783782e-05 2.1039984607762668e-06 1.3342617621123497e-06 1.9881842528715897e-05 -3.5979607928110457e-06 5.899661196957628e-08 -9.917778444170487e-10 9.826636565986785e-08 -5.706571402388651e-10 0.035285571362639864 0.0005376329429182354 0.0036695847393107394 -0.0004932201261271107 -0.006531118737037922 0.0023381313577617185 0.005898512286228045 -0.004244717583729178 0.0009723279261817263 -0.001464588526334854 -0.00022147953053874356 0.007187681371161905 0.0032335716158437 -0.0013424953959065933 -0.012066712975632856 0.002944206677882761 -0.0002991855807775408 0.003619931313796526 3.3288656331805735e-05 0.005607861268447756 2.6306362609666e-06 2.6900755552972986e-06 9.028445059561116e-05 8.03745698689829e-05
