 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.00015016836087891006 -2.8828415946986356e-07 3.637736946890634e-05 0.0002528038520172193 -3.619663575958423e-05 -1.3466862035207213e-06 1.4361342698732632e-08 1.3342208595425429e-06 -1.425077309697424e-08 -3.874870847330192e-05 -3.7127583407885565e-05 -6.217785963814232e-05 -1.907911225850748e-05 0.0001434660602076303 -0.00011585317888965716 -3.164989952479691e-05 -6.163532964547268e-05 -8.095464243132186e-05 -8.908265543053549e-05 8.715456012769789e-06 -0.00012628856532821963 -5.594472760628326e-05 -5.5322283655008075e-05 -8.790881957192462e-05 -8.041370582308512e-05 -4.18837172075945e-05 -9.967711021792764e-05 -8.559586087350861e-05 0.00018628704363927634 -1.9456541706195617e-07
yob -2.882841594698716e-07 1.9927867262245227e-07 1.8364852536674176e-07 1.0318885926110895e-06 -1.4001101507155885e-07 -1.0838671044186326e-09 1.0450236971227512e-11 4.17802166964644e-09 -3.213019004031759e-11 -7.21013894691751e-07 2.1808598890411183e-05 7.636993835662718e-06 -1.3631166910619822e-05 -4.802265777480378e-06 -7.67443380485933e-06 -7.872904286635037e-07 -8.52108005591718e-06 1.213624361299378e-05 -4.3959878696992594e-06 -1.2474357889677962e-05 1.328486724831449e-05 -1.0631032496916264e-05 -4.800849505299243e-06 1.9169985040364376e-05 7.62846348197079e-06 -2.114169556703263e-06 -2.378711324437093e-06 1.1627234020606845e-05 -2.566449414672587e-05 -5.8392144256395514e-08
age 3.6377369468991e-05 1.8364852536699159e-07 4.991799272245768e-05 0.00045051316526160484 -4.936108601794711e-05 -1.4588869737356771e-06 1.2518808800635643e-08 1.4520414589808928e-06 -1.2481807753573916e-08 -8.708386446343232e-06 8.249428344580934e-06 -1.726400304639827e-05 -1.9040809444999533e-05 -2.3042905563760867e-05 5.3256745630151905e-06 -7.793125331480237e-06 -1.5520031155646223e-05 -1.1050758080049119e-05 -1.1482233879461509e-05 -1.5171741592919783e-05 3.5303094977684066e-06 -2.254366898432046e-05 -8.709956055809015e-06 -4.368824017877068e-06 2.336158328505272e-05 -4.5208851746415956e-05 -3.718477018813816e-05 -1.2928479004222697e-06 3.4035252629578723e-05 1.5623998200863856e-07
sex 0.00025280385201768146 1.0318885926123647e-06 0.00045051316526118255 0.006482980327769316 -0.000577251404245803 -1.2344240318751844e-05 1.0147038647518495e-07 1.4999461519550078e-05 -1.1847865059334991e-07 -1.2165426195892153e-05 -0.0002015059790232232 -0.0002780309704165176 -1.8960883810992028e-05 -0.0005775933802224652 0.00014864092988724307 0.00011851198459996026 0.00010498990865238752 -0.00018594500320812533 -0.00025735081469490946 -0.0001937199471439419 8.447506557822687e-05 -0.0004096311816034519 7.830654270282268e-05 -0.00011910781325890856 0.0001593969232919705 -0.00028819897339220184 -0.0002658005099922844 -6.75750367773401e-05 3.795675832992734e-05 6.015961419519485e-07
age_sex -3.619663575962949e-05 -1.4001101507169935e-07 -4.93610860178991e-05 -0.0005772514042458011 5.8933992121485504e-05 1.4479490066537689e-06 -1.2442010348841999e-08 -1.6609998948258142e-06 1.3860558604953269e-08 -2.939325774053745e-07 9.312255104384933e-06 2.6782996807127924e-05 -5.917800475623075e-07 5.0909013542148275e-05 -2.6824262414441914e-05 3.572082525407424e-06 -4.519070788569161e-06 2.3405570103729772e-05 1.4475405170565065e-05 2.6957678519071193e-05 -7.84379257112854e-06 3.6383737497676854e-05 -1.0397900362315867e-05 1.3535369768312174e-05 -2.4306068171342236e-05 2.9748510423143788e-05 2.6999911112560493e-05 -1.5595149469569165e-06 -6.3973438050787894e-06 -1.430173963017393e-07
age2 -1.346686203522923e-06 -1.0838671044237741e-09 -1.4588869737351755e-06 -1.2344240318760181e-05 1.4479490066547034e-06 4.488037694242794e-08 -3.991782277415432e-10 -4.46919188360342e-08 3.9808688652294647e-10 1.551425853747996e-07 2.4342350447173784e-07 6.48506391332938e-07 1.9190248068654465e-07 9.58800754315781e-07 -5.634264628536047e-07 3.702565769451201e-07 2.8856763602412784e-07 6.778835266274677e-07 -9.445921404677674e-08 4.690895149046098e-07 -3.1758976440783106e-09 5.584750737642742e-07 9.249167468433727e-08 4.046869579984131e-07 -6.760601541703056e-07 1.2191631530149675e-06 8.741780197843518e-07 -1.574736400168332e-07 -1.0738887819008734e-06 -6.611133565901152e-09
age3 1.436134269874968e-08 1.0450236971282227e-11 1.2518808800627694e-08 1.0147038647522638e-07 -1.2442010348846545e-08 -3.9917822774143445e-10 3.655358032798829e-12 3.9786987349073825e-10 -3.647671865629485e-12 -1.3092894912578097e-09 -9.010155564262522e-10 -5.3901785619590825e-09 -1.5459986664898652e-09 -8.865331375754532e-09 4.8655124591587775e-09 -5.168901713148476e-09 -3.3312060104096785e-09 -6.334677704209248e-09 2.4526971126308924e-09 -6.042796031795631e-09 3.2784660103697617e-10 -5.507523225492346e-09 -1.0630543139476501e-09 -2.2140694435174263e-09 6.352464682772683e-09 -1.0404612792371651e-08 -7.1286086967033865e-09 4.23865626637462e-09 6.339988763774613e-09 5.735150212390218e-11
age2_sex 1.334220859544012e-06 4.178021669651555e-09 1.452041458979305e-06 1.4999461519549204e-05 -1.660999894825668e-06 -4.469191883600143e-08 3.9786987349056227e-10 4.9555783247612107e-08 -4.3127409387367453e-10 8.310334140185859e-08 -2.0826199130075247e-09 -6.868166055271358e-07 -4.001158956319187e-08 -1.4611494720072766e-06 8.487031945402424e-07 -3.8137236947441193e-07 -1.4858283806245163e-07 -6.708543476719371e-07 -9.065276505725391e-08 -9.160806365152214e-07 2.8334118321713753e-07 -1.007509684632834e-06 2.72745685720923e-07 -2.2366373531942761e-07 9.785643408059206e-07 -9.185578650573612e-07 -7.432218190744561e-07 3.491593693621485e-07 -7.000829330168311e-08 4.737710631909948e-09
age3_sex -1.4250773096985094e-08 -3.213019004034353e-11 -1.2481807753558433e-08 -1.1847865059332567e-07 1.3860558604950318e-08 3.980868865226132e-10 -3.647671865627533e-12 -4.31274093873626e-10 3.881456672341278e-12 -6.19597368654665e-10 -1.3957989245350028e-09 5.654901151393457e-09 3.1851227807248036e-10 1.1869477115630104e-08 -6.987803675329838e-09 5.794281946877403e-09 2.9969991937078278e-09 5.974776153062471e-09 -1.5704552609477655e-09 8.677693742495342e-09 -2.018561516822389e-09 8.098538572200654e-09 -1.7723739213727129e-09 6.49302828456444e-10 -9.210143289877292e-09 8.354638689332259e-09 6.310542227506606e-09 -5.285217780909148e-09 1.935156075714047e-09 -4.2088848266639946e-11
PC_3 -3.874870847335895e-05 -7.210138946918643e-07 -8.708386446407178e-06 -1.2165426196517451e-05 -2.939325773352669e-07 1.551425853767582e-07 -1.3092894912751363e-09 8.310334139975842e-08 -6.195973686363487e-10 0.046889522817213675 0.0011039700075937897 0.00204819398451684 0.0017458330109587303 -0.005524553695646446 0.0038815200607207846 0.006674850734129785 -0.0051884793210687915 -0.0022196851865173444 -0.0018662702612947137 0.004420858870625136 0.0069277126714122565 0.00643758049495119 -0.004431650227335465 -0.016116942491292474 -0.0011405407388852171 -0.0016931760260448414 0.004769700470462517 -0.0030965162159213725 0.01103022173210653 0.0001016220212785165
