 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.1579683364129324e-05 3.544942286080802e-08 -4.606282249614132e-06 -2.781998332554333e-05 1.7304878176022027e-06 8.93072942745587e-08 -5.287767870602751e-10 -3.383368655348932e-08 2.0965377808203472e-10 -4.9523777396914195e-06 2.5086178296159524e-06 3.1021158258931234e-06 -3.535236667620605e-05 5.649387020508546e-05 -7.378478127184244e-05 4.894830639106781e-05 -4.5686383986244666e-05 -9.788501201516459e-06 -8.472671200710871e-05 -1.124404488808356e-05 -1.5744528414539295e-05 -5.5288409433624276e-05 5.4509637001459175e-06 -3.7349004057309336e-05 -1.0555713212482904e-05 8.458867413928148e-06 -4.7560695385900526e-05 -5.719599621803024e-05 7.646541161925301e-05 4.6253562376410236e-08
yob 3.5449422860941557e-08 1.0756707237159916e-07 2.235454315594942e-07 8.952293735313674e-07 -7.829410171081537e-08 -1.7565461043743837e-09 5.5310474457983875e-12 1.2435042971785262e-09 -4.761665225843277e-12 8.9156835701755e-07 7.659504832814447e-06 4.0126930071819097e-07 -7.395537070192754e-06 -1.9872553213234815e-06 -3.592395030168385e-06 2.4848572662798036e-07 -2.9662884124132417e-06 5.4751408470952285e-06 -2.1893657795368933e-06 -4.6977862994897075e-06 6.364865934338947e-06 -5.812572915034069e-06 -2.3829055206659748e-06 9.299875817207764e-06 3.182322461004571e-06 6.830916648726407e-08 -2.224529799930291e-06 3.3327646715969113e-06 -1.3000546738257894e-05 -2.395472967695435e-08
age -4.6062822495665775e-06 2.235454315609783e-07 5.598147689528215e-05 0.000840670227047786 -5.5366623872457186e-05 -1.1125700299264338e-06 6.904684825049615e-09 1.1053171324794858e-06 -6.8650738701166695e-09 6.498201271585696e-06 1.4035248573309509e-06 -6.6434376993631275e-06 -3.091360708714341e-05 9.708085141031672e-06 1.837229559942702e-05 6.759423272294827e-06 2.0503602444851628e-06 1.2289097040571473e-05 1.4922712268998468e-05 -7.162167367398344e-06 -1.8346834974113387e-05 -9.544963539934803e-06 -3.662382955096694e-05 1.716133996385955e-05 1.708857185953491e-05 -7.370036734108013e-06 -3.7168428296224245e-05 -3.21628102593057e-05 -7.17709919796977e-06 -1.7141871258421408e-07
sex -2.781998332471378e-05 8.952293735436201e-07 0.0008406702270451181 0.02151018868571211 -0.0013869341996674473 -1.6430878937698438e-05 1.005119459606489e-07 2.7315734823643406e-05 -1.6795714743989547e-07 5.9326349066994196e-05 0.00018515262954857089 -6.263060311885838e-05 2.3049682425125834e-05 4.516144080861337e-05 0.00022842533850269322 0.00014624604837647375 -1.678604833496144e-05 0.0004217046436620251 0.0002027137612563074 -0.0003676646553592462 2.5010163809183045e-05 -0.00016662923850178305 -8.58039767031149e-05 1.6694463124083157e-05 0.00041014050267082513 0.000502783118906108 -0.00035591377467104993 -0.00022045593989442232 -0.0003217508676552602 -2.679163178878188e-06
age_sex 1.7304878175734281e-06 -7.829410171078212e-08 -5.536662387228791e-05 -0.001386934199667707 9.192008866480748e-05 1.103952081070477e-06 -6.858554519836947e-09 -1.8470064940806537e-06 1.1533897332733993e-08 -5.451765874227141e-06 -4.5995660297460635e-06 1.2775190562717442e-05 -3.8051179224397873e-07 -2.85529398573798e-06 -2.2679197122517817e-05 -9.292866460714961e-06 -3.776579033567497e-06 -2.3203365533559667e-05 -1.615702451646612e-05 2.1710421894590285e-05 -1.7652226591054933e-06 1.2169328238224195e-05 8.266036779270176e-06 2.645657351144177e-06 -2.4515142666779135e-05 -3.218552721344387e-05 2.7962075057220934e-05 1.6757987376315155e-05 1.694741068669336e-05 9.89785534183212e-08
age2 8.930729427492579e-08 -1.7565461044009333e-09 -1.1125700299266544e-06 -1.643087893775663e-05 1.1039520810741658e-06 2.2560630083185068e-08 -1.4218685927848393e-10 -2.2425253919502815e-08 1.4137686633800378e-10 -4.8360141509546784e-08 3.6352619835479044e-07 2.77397144765805e-07 4.774802041762999e-07 -1.4989898188837186e-07 -5.28765324828482e-07 -1.6803598657842232e-07 -2.361717491620286e-07 -2.3139253762408176e-08 -4.69566178453159e-07 -8.022792984485237e-08 5.007044825296113e-07 -2.3280627068770794e-11 7.855173967325386e-07 -3.6786319997756956e-08 -1.671373463524647e-07 2.1335636980918543e-07 6.910366376898252e-07 6.963517425976544e-07 -3.65208451856955e-07 1.449530384766648e-09
age3 -5.28776787060577e-10 5.531047445923812e-12 6.904684825052063e-09 1.005119459610353e-07 -6.858554519861499e-09 -1.4218685927850567e-10 9.082540522803485e-13 1.413557492895598e-10 -9.030532093879923e-13 -2.540994848686671e-10 -3.31403710460984e-09 -2.386551166667334e-09 -3.185173710771939e-09 9.100686075376852e-10 3.4959045757049706e-09 1.2293130090694778e-09 2.1685078655792757e-09 -5.742659196672739e-10 3.4011232743970835e-09 1.23648295441028e-09 -3.305220564844585e-09 4.115876878297723e-10 -5.610328439996478e-09 -6.252115853612572e-10 2.9181695896558524e-10 -1.7104151521250513e-09 -4.343099912001808e-09 -4.261501447265834e-09 4.07225072994571e-09 3.276122486205339e-13
age2_sex -3.3833686553987655e-08 1.243504297202299e-09 1.1053171324762357e-06 2.7315734823652717e-05 -1.8470064940809246e-06 -2.2425253919431423e-08 1.413557492890834e-10 3.775910781789598e-08 -2.3929342278702004e-10 1.1445671423422691e-07 -1.736782967730825e-08 -3.8623964806080526e-07 -1.2282499399539203e-08 4.013563017023248e-08 5.666616766920222e-07 1.8954272608811247e-07 1.327472501094931e-07 3.870531949602058e-07 4.102572966196761e-07 -3.2289463110414987e-07 4.8158231352513054e-08 -2.4108621667912437e-07 -2.4877706514804683e-07 -1.3437777858845894e-07 4.6894586993620135e-07 5.937149463022677e-07 -6.204357042026724e-07 -3.5654393348864453e-07 -2.5316891726561203e-07 -7.82629121919253e-10
age3_sex 2.0965377808008527e-10 -4.7616652259234485e-12 -6.865073870097081e-09 -1.679571474399745e-07 1.1533897332737069e-08 1.4137686633757232e-10 -9.030532093851062e-13 -2.39293422787048e-10 1.5372036457179122e-12 -5.870347949459494e-10 6.382231114323518e-10 3.060589829945542e-09 2.1491033711016445e-10 -9.818285282842424e-11 -4.072897000255496e-09 -1.133854778212533e-09 -1.1025768667688336e-09 -2.0572836438374173e-09 -3.1346602598839026e-09 1.3196108463524028e-09 -3.9045429032377515e-10 1.5044714976275384e-09 2.077328586574441e-09 1.1877760298176972e-09 -2.897030803165812e-09 -3.3509142149394626e-09 4.195977335223493e-09 2.0302906770639503e-09 1.1929701102962003e-09 -1.820953967246715e-12
PC_3 -4.952377739683075e-06 8.915683570175111e-07 6.498201271535931e-06 5.9326349066455016e-05 -5.451765874189222e-06 -4.836014150851562e-08 -2.5409948487527503e-10 1.1445671423342903e-07 -5.870347949407724e-10 0.028823771800331452 0.0005865115644285339 0.0018343123696520263 -0.0005599252401433033 -0.004129590284643646 0.0023677415525013637 0.0036496094600114407 -0.004280572960159109 -8.408311136811271e-06 -0.0017693719215259225 0.0010156803286620092 0.005440085674259942 0.003071930019357032 -0.0022995935267693087 -0.010641964354832724 0.0009507162407406415 -0.0010476276800862544 0.003707131245341582 -0.0006606191972842242 0.005352676913148786 7.132540487321709e-05
PC_4 2.508617829632861e-06 7.659504832813777e-06 1.4035248570899168e-06 0.0001851526295439891 -4.599566029439677e-06 3.6352619835961964e-07 -3.314037104639977e-09 -1.7367829683505073e-08 6.382231114712546e-10 0.000586511564428503 0.09553025855055115 -0.0021054770744513332 0.006383702248798299 -0.002715910649274543 -0.0007850401967023512 -0.0034018835743951496 -0.0002942972263847063 -0.006464319165503905 0.0018254135143847472 0.005512349137793866 -0.008986422046375035 -0.006456019433609019 0.007112395686753246 0.005597383693586438 -0.004203633301539075 0.0019952682667114157 -0.004345972075475107 -0.00033545142148463334 0.004119744677230172 9.306738960907053e-06
PC_5 3.102115825900714e-06 4.012693007179896e-07 -6.643437699412173e-06 -6.263060312055082e-05 1.2775190562827302e-05 2.773971447667348e-07 -2.386551166672863e-09 -3.862396480629779e-07 3.0605898299589354e-09 0.0018343123696520113 -0.0021054770744513857 0.125327078955903 -0.002780355527348317 -0.0043039748649135205 -0.0015875056829101329 0.0054057258641210726 -0.008694428623850491 -0.0018201808594904448 -0.009806510751172089 -0.006363634886700948 -0.0009640841880674425 -0.008861891089565577 0.006985198455363585 -0.01629288096561016 0.005454131761676716 0.0029889372903256985 -0.0019410411245015138 -0.0017566217638736862 0.009770527795208813 3.315613573372393e-05
PC_6 -3.5352366676200155e-05 -7.395537070193387e-06 -3.091360708731433e-05 2.30496824206432e-05 -3.805117919373814e-07 4.774802041797586e-07 -3.185173710793716e-09 -1.2282499405865805e-08 2.149103371505601e-10 -0.0005599252401433441 0.0063837022487982405 -0.0027803555273482566 0.15938973607978468 0.003542140072085162 0.003514318060292909 -0.005947506758628203 -0.004822820633398343 0.004151291522174782 -0.007414430986761592 0.0007931290633055147 0.0008909641652724469 -0.013562635901519649 0.007976272097650387 0.013170266220184855 -0.003232416101640242 0.0002601063323815717 -0.008075875597979783 -0.0015999659587210208 -0.00569977539668852 -8.764348388115836e-06
PC_7 5.64938702050876e-05 -1.9872553213235607e-06 9.708085140956853e-06 4.5161440806917196e-05 -2.8552939856337214e-06 -1.4989898188695247e-07 9.100686075292612e-10 4.013563016828618e-08 -9.818285281709412e-11 -0.0041295902846436505 -0.0027159106492745497 -0.004303974864913526 0.003542140072085165 0.2005917838114557 0.006405667368317267 0.00013457541959095294 -0.00843050577961117 0.008014896211336473 0.007496461347389729 0.01736541111190924 0.005967255531449647 -0.019582942538437245 -0.012318315744346131 0.01685837049427794 -0.007839548182978882 -0.005626486383230821 -0.00225163807116171 0.0077723460271373265 -0.009368673469397397 1.9433035473069637e-05
