 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.520098571897125e-05 6.747199704659803e-08 -1.0172180581622344e-06 -1.0889390198979005e-05 7.998885028452352e-07 2.0616443827342392e-08 -1.051256937825915e-10 -1.7450783041845815e-08 1.1722417137277222e-10 -2.246580275147329e-05 -3.4966359250517396e-06 -2.957804483932716e-05 -5.043213556197565e-05 0.00011256545146857982 -8.472689768914238e-05 5.645645305866744e-05 -7.485436637863953e-05 -3.386622144106436e-06 -0.00010657448465580984 -6.176354676623397e-06 -5.167018898644149e-05 -6.794263047799931e-05 -1.2918004541129096e-05 -6.535270947140961e-05 -4.439714738627671e-06 2.33521531025006e-06 -1.6769334859389656e-05 -9.793454801713531e-05 0.00010616641155584282 3.4426633397239206e-07 -3.5120365464257803e-07 -7.146340395240747e-07
yob 6.7471997046554e-08 1.036365265260005e-07 1.6374818934745272e-07 7.217804238005238e-07 -6.222994368721329e-08 -5.804688631142651e-10 -2.3776422006997984e-12 9.433039102318385e-10 -3.196631317277301e-12 -3.576177691397979e-07 9.667341677537569e-06 1.3891441924617574e-06 -5.340858213169462e-06 -3.886949036352698e-07 -5.507736419304069e-06 1.6381510176036185e-07 -4.86947272352436e-06 6.036717104241022e-06 -3.069694142125918e-06 -5.2652366681122476e-06 5.198267222449726e-06 -4.8041148292732585e-06 -1.809140573155679e-06 9.215494171127844e-06 3.992867691758554e-06 2.714442146382384e-07 -9.074733542346835e-07 3.3295151683391867e-06 -1.3999484740181975e-05 4.390154884332106e-09 -1.9930047640420736e-08 -3.3046941539062504e-08
age -1.0172180581799789e-06 1.6374818934718466e-07 2.6086500733454772e-05 0.00036391000090739244 -2.5556243504832835e-05 -5.3940760346362e-07 3.453006145820827e-09 5.322323233801234e-07 -3.4112516751267968e-09 -6.501173118330383e-07 2.707522996771137e-05 1.659875264348424e-05 -4.836090426554156e-07 6.136123969534987e-05 -3.258707310165387e-05 9.315284312187957e-06 -3.308816064530929e-05 1.7928582995298337e-05 3.7300025506846068e-06 1.7644884339811625e-05 -2.054601935474581e-05 -2.029824901682951e-05 -2.366512576811169e-05 -2.1240339042446465e-06 7.600071082476892e-06 9.574813378365968e-07 -3.169130877510267e-06 -9.601239668336816e-06 2.802321373046462e-05 1.017754302201451e-07 -4.909147394356732e-08 -1.9748170681282418e-07
sex -1.088939019959856e-05 7.217804237936913e-07 0.0003639100009074042 0.009341483227086299 -0.000626685718131489 -7.3142968515539715e-06 4.577294717764487e-08 1.2697966625627034e-05 -7.983426112067266e-08 0.0001238812929531377 0.0002459171103621264 0.00013578299799383678 0.0002667963232910408 0.00029465936236405257 -0.0001569888821154071 3.186617173037372e-05 -0.00032159445068403314 4.3261934096623e-05 0.00022198665404472373 -0.00015868879911749736 -0.000182343525610967 -0.0004631341324633653 -8.47383481683233e-06 -0.00011327962277684284 2.1423132571977493e-05 0.00021703849205254017 0.00023430662225667158 0.0001942764405813348 0.0002519459444571582 2.972077711164384e-07 1.8159532440896378e-06 1.6279152458322914e-06
age_sex 7.998885028845283e-07 -6.22299436872756e-08 -2.5556243504831384e-05 -0.0006266857181314188 4.4179143476570236e-05 5.310923933883439e-07 -3.405531770860804e-09 -9.251843213986188e-07 5.958524909347442e-09 -1.1805358048874576e-05 -7.06242521961234e-06 -3.1942627706816724e-07 -1.5158157076909325e-05 -1.5044506664887485e-05 4.154980104968417e-06 -5.744288259834896e-06 1.1178714675532464e-05 -4.480547142993769e-06 -2.0033548321646537e-05 1.1863510827261924e-05 1.6683501419899406e-05 2.693037006092165e-05 1.4580066394462696e-06 1.1822105936178552e-05 6.987917922671738e-07 -1.6560646013449285e-05 -1.3539101785689457e-05 -9.91496597350426e-06 -2.8383294333669958e-05 -7.907479958683657e-08 -1.542704934364305e-07 -6.553266969150311e-08
age2 2.0616443827585762e-08 -5.804688631150792e-10 -5.394076034636094e-07 -7.3142968515531745e-06 5.310923933883462e-07 1.1531175029375419e-08 -7.556044475822745e-11 -1.1358479056637191e-08 7.439746006845038e-11 2.8378673310342103e-08 -3.920606054970359e-08 -7.845682611197859e-08 -1.2253881359231792e-08 -1.0592020177278547e-06 3.71922817679922e-07 -2.1732398399269057e-07 3.8555815797286097e-07 -2.150397846654286e-07 -2.523279850371962e-07 -5.062478107683198e-07 5.113719746811681e-07 2.2068751646893177e-07 5.607433820993275e-07 3.3577392907398574e-07 2.927573287568821e-08 -1.0242458425487798e-08 4.1005228555470173e-08 2.5570648981466716e-07 -1.1111548862606764e-06 -2.7413502412106455e-09 4.445372256161411e-11 3.5303314062540775e-09
age3 -1.05125693785783e-10 -2.377642200713915e-12 3.4530061458206603e-09 4.577294717763763e-08 -3.4055317708606878e-09 -7.55604447582262e-11 5.045974887128212e-13 7.43653910377673e-11 -4.960050353404327e-13 -5.338765752674044e-10 -1.1061362117304043e-09 -5.868907332304725e-10 -3.466347273276525e-10 6.196279715904994e-09 -1.7495725248766287e-09 1.5154402210253878e-09 -1.7006910856084817e-09 1.0547924740043736e-09 2.0735044070227246e-09 3.473635509454387e-09 -3.425279458712935e-09 -9.181112558657675e-10 -4.2526200701079415e-09 -2.918321637542002e-09 -8.732866785305242e-10 2.361750729995577e-11 2.6046701883525725e-11 -1.6362964081496364e-09 8.864218381760745e-09 2.149176367139228e-11 2.4246176280939625e-12 -2.0841223149468865e-11
age2_sex -1.7450783042801944e-08 9.433039102316131e-10 5.322323233800381e-07 1.2697966625624342e-05 -9.251843213985296e-07 -1.1358479056636023e-08 7.436539103776229e-11 1.988125134276158e-08 -1.3074394604087867e-10 2.7666303718114927e-07 1.929830847055481e-08 -1.5330913227350825e-07 2.6272208222316777e-07 2.3555982667182665e-07 -4.53821239454544e-09 1.8195347948845942e-07 -1.0515229035014387e-07 1.0892700603618056e-07 5.073135869662056e-07 -1.979914390369512e-07 -4.0133257710880026e-07 -4.7481271134192967e-07 -8.54355433075815e-08 -3.1333373081640725e-07 -3.048777854210778e-08 3.709362526494116e-07 2.8569782957903144e-07 1.4063088870716182e-07 7.568049812153942e-07 2.379428879701585e-09 3.3709882641946547e-09 7.552509774202379e-10
age3_sex 1.1722417137851585e-10 -3.196631317292875e-12 -3.4112516751259448e-09 -7.983426112064763e-08 5.958524909346335e-09 7.439746006843613e-11 -4.960050353403565e-13 -1.3074394604086768e-10 8.756689779495683e-13 -1.8010879020619298e-09 4.178260514111866e-10 1.8261791273792667e-09 -1.391575934659988e-09 -1.1502582853655396e-09 -2.9155676373496584e-10 -1.481168761703652e-09 1.929419168127001e-10 -7.362804187186703e-10 -3.748927170413198e-09 9.43790944050098e-10 2.832025121927691e-09 2.6230830179240747e-09 8.211373636562741e-10 2.273529167231416e-09 1.25998591738497e-10 -2.5242316744916952e-09 -2.0669817167297626e-09 -7.396277922940403e-10 -5.676989755748734e-09 -1.9226883456170816e-11 -2.1299907914299615e-11 -2.3290330134391666e-12
PC_3 -2.246580275148685e-05 -3.576177691399455e-07 -6.501173118484246e-07 0.00012388129295276887 -1.1805358048849434e-05 2.83786733106555e-08 -5.338765752694104e-10 2.766630371806363e-07 -1.8010879020587007e-09 0.03771385147355919 0.0007642667305053755 0.0008560141807129739 0.001316694982868601 -0.004972073809810424 0.0025078360846670904 0.0038314629858332166 -0.004457594987959455 -0.0017868996798762252 -0.003338369287079493 0.0030894837121647955 0.006902484505178003 0.0046014922438018385 -0.0038748080214004014 -0.013574238925216376 0.0005409429101066715 -0.0007472475140506606 0.002630188534837516 -0.0032669557509157447 0.00905681364558667 8.04892413573101e-06 8.156379775189359e-05 7.779440522363382e-05
