 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
intercept 0.011320486806191356 -9.695505790545981e-06 0.0012788153352807578 -0.0011273544443819558 -4.7111489443395935e-06 -4.854241802661201e-05 5.377657290793049e-07 3.4479459742679082e-06 -5.799077886507549e-08 -0.0031652839481124493 0.00046323842487862744 0.00041176356295043426 0.0016091873862177392 -0.001507437616675371 -0.0032429142674068674 0.004649173783701434 0.0009768235692866607 0.0006498214111411082 -0.00046662160407657865 0.0010161741778106116 -0.0054481169596210625 -0.006750285862123935 -0.007386632859086984 0.0007262641777050811 -0.012638856637340493 -0.0052103071554051444 -0.0001355979115174503 0.009992523550820462 0.006319422738713996 6.486811954194315e-05 -9.633115048048823e-05 -5.0983105922389494e-05 2.141030761569035e-05 9.719004151389898e-05 8.14153470449657e-05 -4.543724787664705e-05
yob -9.69550579054107e-06 2.826636330468231e-06 2.6773794842670734e-06 1.1101849329130557e-05 -1.3014876447373225e-06 2.149193159438469e-09 -2.2797024165876105e-10 1.9637880360964392e-08 2.0936100748663044e-11 4.0221602817498176e-05 0.00046018568777908466 2.1329246138635005e-05 -0.0002701218271676421 0.00014937137446182933 -0.00042355358467898336 -0.00011477102906701381 -0.00017746645555917218 0.00028364719200071653 -9.763755082344892e-05 -0.0002334496385553267 0.0002064682345202124 -0.00017713577326737773 -1.3510719500360503e-05 0.00012161178110170896 0.00011195842226387564 -0.00010509151075806498 -0.00011915794763722708 0.0001059470703240005 -0.0003869718338298963 -1.9314475138372992e-08 2.565567335970984e-07 1.3923969494158005e-09 -7.73821294219832e-08 -1.7284170496663813e-06 -3.021415937116341e-07 -7.784030044315101e-07
age 0.0012788153352854287 2.677379484293483e-06 0.0006577320291193779 0.006151849709815591 -0.0006544666496991451 -2.0581710963055418e-05 1.95877184759531e-07 2.0540354187331936e-05 -1.9552002343893178e-07 -0.00021950713660596777 -7.673747301815655e-05 -0.0003690112218450362 -0.0009189881793915011 -0.0011236720118907957 -0.001183401037939726 8.933088002532472e-05 -0.002261596498179438 -0.0008651872098913619 0.0017934313370252517 4.185274810869274e-05 -0.0005488208420452336 0.0005781873008898793 0.0003541954922967942 0.0005127950653544616 -0.0016931660126504522 -0.002845997875631703 -0.000614657324073913 0.002290300975837941 0.0011970331206886142 1.8801773793134523e-05 2.4859873345941487e-06 -7.3054891760724835e-06 1.5571737417566453e-05 -3.909107582546675e-05 3.9423859256753374e-05 -4.154190548040511e-05
sex -0.0011273544442906129 1.1101849329986094e-05 0.006151849709842298 0.13372977582303516 -0.012710904999066975 -0.00018139178506412868 1.6536522188316968e-06 0.0003696938949578368 -3.3382120849774204e-06 0.006183014611158405 -0.0015539678758368196 -0.016786791535522042 -0.016703557890653663 -0.006766297799706949 -0.011282667382077591 0.009216240130940924 -0.025339820831472466 -0.026334900660319526 0.004389726662673489 -0.004044101091506079 0.007632409252296336 0.009944695035858236 -0.014534148514877707 -0.02376492217106388 -0.0007037326059560068 -0.026441543632521287 0.012823681869831308 0.038715211773402675 0.010093325094382204 9.997735080195951e-05 0.00021645050748382797 -0.00010337224427815955 0.0007802372398616801 -0.0012916287933067 0.00046678925838691625 -0.0005034931730037801
age_sex -4.711148954074613e-06 -1.3014876448127218e-06 -0.0006544666497019535 -0.012710904999066568 0.0013037596344440937 2.0525263680581537e-05 -1.9551244933103403e-07 -4.00443318559028e-05 3.7629771384034686e-07 -0.0004392120218191803 0.00021184376346267386 0.0010823848203157333 0.001951160014395729 0.0008380576744688981 0.0011191691038605752 -0.0008669459164075067 0.002456904511808156 0.0025490944188605803 -0.0010014220307924212 0.000578682288641221 -0.0010306655349819676 -0.00096807764938518 0.0011456188552580737 0.002481955867828938 0.00020338542455268003 0.0031242457867865516 -0.0007329817948313248 -0.003503683438876989 -0.0012492245653239473 -1.6892107651001987e-05 -1.599333498796867e-05 1.300313443273354e-05 -5.773151448709633e-05 0.00010450261178241392 -3.3540674099645625e-05 3.882846070142635e-05
age2 -4.8542418026770274e-05 2.149193158037893e-09 -2.058171096305999e-05 -0.00018139178506333198 2.052526368049802e-05 6.772985740355577e-07 -6.677351458937504e-09 -6.753487775281879e-07 6.659157627825396e-09 8.82402031453582e-06 1.3509206459597262e-05 3.575494420489561e-06 2.3575274901167924e-05 4.3342567632890865e-05 2.580519930620803e-05 -1.3705270917847053e-05 4.933397803417087e-05 2.8220567954012783e-05 -6.801257535222715e-05 -2.9061863008306442e-06 2.028159470467394e-05 -1.6406386270629084e-05 -3.35773699850005e-06 -8.909576550530002e-06 7.121464080960564e-05 9.319313539019194e-05 7.74701781782548e-06 -8.238422790470097e-05 -4.104784999361834e-05 -6.710985126718404e-07 2.953656269456841e-08 2.8569799323913476e-07 -3.0745686722723744e-07 9.17074341677778e-07 -1.1237199376425113e-06 1.1599967369539668e-06
age3 5.377657290808207e-07 -2.2797024165064237e-10 1.9587718475959808e-07 1.653652218824378e-06 -1.9551244933026807e-07 -6.677351458938411e-09 6.764385658464711e-11 6.65858998065735e-09 -6.746094551645806e-11 -9.983674742162573e-08 -1.1066375958372082e-07 1.692439749312267e-08 -2.3165070752504222e-07 -4.2953606436891973e-07 -2.4404759905699266e-07 2.210360690140776e-07 -3.3317518877237444e-07 -2.211204344738396e-07 6.663829506442748e-07 -5.267743529025511e-09 -1.955124697039874e-07 1.0779606164664785e-07 -9.233344104125021e-08 2.445186099619727e-08 -7.983600034179516e-07 -9.330192679516532e-07 -1.3649954265392775e-08 9.126943370740329e-07 3.8992355595596156e-07 6.961383926590186e-09 -1.2449668211867488e-09 -3.0007070096990094e-09 1.7887847717472907e-09 -6.7046267209835055e-09 9.36495608205244e-09 -1.0042366436186802e-08
age2_sex 3.4479459745825805e-06 1.963788036298341e-08 2.0540354187421386e-05 0.0003696938949578297 -4.004433185590373e-05 -6.753487775308419e-07 6.6585899806816644e-09 1.2832277437784044e-06 -1.2455686193936755e-08 8.596790285592542e-06 -7.972797470717033e-06 -1.8546401712542793e-05 -6.326623093739823e-05 -3.0585561176592066e-05 -3.2010620370916794e-05 3.082897995140471e-05 -6.661226660045226e-05 -7.192438606773846e-05 4.1512245694099273e-05 -2.2431132227397166e-05 3.21412248619656e-05 3.2320525589699566e-05 -3.1579209701827785e-05 -7.796785325001844e-05 -1.4650352577476714e-05 -0.00010820772924824743 1.2842010693916129e-05 0.00010560608032311003 4.572538729824955e-05 6.407712208510244e-07 3.1055308866865386e-07 -3.8543740306988625e-07 1.3156908050959152e-06 -2.549950845260921e-06 7.144493516629357e-07 -9.896037956534016e-07
age3_sex -5.7990778867983396e-08 2.093610071523964e-11 -1.9552002343980817e-07 -3.3382120849775174e-06 3.7629771384037364e-07 6.6591576278512945e-09 -6.746094551669544e-11 -1.245568619393732e-08 1.2411905083229483e-10 -5.328590422564345e-08 9.429807331968329e-08 7.743390924154607e-08 5.982365553663427e-07 3.343407356532831e-07 2.768980819186336e-07 -3.58076797675835e-07 5.239517209917006e-07 6.155784929838456e-07 -4.4161990191193904e-07 2.622337806685115e-07 -2.828556310768726e-07 -3.347635662321445e-07 3.1162395510105964e-07 7.66030668514198e-07 2.306308592111342e-07 1.0781919325270655e-06 -8.439480886712981e-08 -1.041229387835358e-06 -5.105687159709287e-07 -6.9021797652042585e-09 -1.353064241551586e-09 3.2702037842108684e-09 -9.73764867639949e-09 1.9411222484127288e-08 -4.547739071454456e-09 8.297709559291227e-09
PC_3 -0.003165283948109822 4.022160281751515e-05 -0.0002195071366043234 0.0061830146111769135 -0.00043921202182112826 8.824020314484336e-06 -9.983674742113544e-08 8.596790285653352e-06 -5.328590422621801e-08 0.6423525882348521 -0.08687482328187303 0.04012168716139168 0.1217490177285015 0.047961721785906894 0.04675687302692387 0.012137232137460574 -0.09939800006294017 -0.0670475117945841 -0.008965400378297048 0.08382757922834394 -0.008639409245620282 0.1775953859027598 0.05138938093746649 -0.4171391431032085 -0.0966073157263743 -0.04051806053692482 0.11745236379806663 -0.14710986825834918 0.2461698192806107 0.0001498958907149148 -0.0001355063744176099 -0.00025526313983807914 0.002423617767636553 0.0003468529763175755 0.0025318572050978694 0.00045106290309543064
