 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 8.933611531460259e-06 1.7532194649808307e-08 -2.4555043640230602e-06 -1.1047432584523293e-05 7.091670237411382e-07 4.805471790704953e-08 -2.836718101486249e-10 -1.4546913775650466e-08 9.310968850994067e-11 2.1345441039391923e-06 3.058977619472266e-07 2.983953888886032e-06 -3.265658259579077e-05 4.479312478464654e-05 -5.872922001491149e-05 3.797777723456276e-05 -3.5270638080071656e-05 -3.5883226608861227e-06 -6.324413996748929e-05 -3.8911641104870166e-06 -1.3262822950618661e-05 -4.1946308048563527e-05 1.6359139697033794e-08 -2.9578943818136205e-05 -5.54911762354131e-06 4.343233053727188e-06 -3.378442777986603e-05 -4.057122648506308e-05 5.339716173701776e-05 -2.7537675340634816e-08
yob 1.7532194649773436e-08 8.311279850993912e-08 1.2400663265951594e-07 3.6181240209184364e-07 -3.905383904876338e-08 -4.3251953573304536e-10 -1.1954140145586782e-12 5.619981223923991e-10 -1.3981436654750922e-12 4.622175066078421e-07 5.848256000948123e-06 3.3673406985774126e-07 -5.563691881034792e-06 -1.5599045417896407e-06 -2.6795494904434413e-06 7.362901452046075e-08 -2.13520626561341e-06 3.700709569736406e-06 -1.3368363394847037e-06 -3.477570395809255e-06 4.936541353868217e-06 -4.420466117147654e-06 -2.183362325855767e-06 7.035037829005448e-06 2.3924496207709314e-06 -9.08532837736802e-08 -1.816364357443831e-06 2.5945010205463106e-06 -9.388147528887287e-06 -1.941679171896396e-08
age -2.4555043640574e-06 1.2400663265942e-07 3.2625030925394996e-05 0.0004811062327093512 -3.225551940791215e-05 -6.564652137776041e-07 4.11082219423587e-09 6.517995217738473e-07 -4.0844308615452845e-09 7.400820643884401e-07 -1.752521887952948e-06 -7.6009119472628764e-06 -1.85242011694249e-05 -3.7428694695909197e-06 1.0077474751303645e-05 1.0084100223797942e-05 6.560746656487382e-06 -5.799561829769528e-07 9.791293969041504e-06 2.7993470951245434e-06 -1.5890817159997815e-05 -9.098730842987332e-06 -2.039214608324462e-05 -2.591919244435645e-06 1.8294070378631655e-05 -5.992835131850015e-06 -2.384644950330278e-05 -9.593615899648928e-06 9.046917177451803e-06 -1.3023247086453544e-07
sex -1.1047432585223816e-05 3.618124020950926e-07 0.0004811062327120485 0.012719453059263414 -0.0008260399302110179 -9.472718446960996e-06 5.825440973812882e-08 1.634976891591203e-05 -1.0089086648313543e-07 -6.652811464594337e-06 7.660684757164696e-05 -4.536155621264484e-05 -7.72168211915353e-05 -0.00018836866235071484 0.00016853055755834063 0.00019862562068325367 0.0001221308549891121 0.00017962649181204885 5.0633193431136154e-05 -9.734606649470189e-05 -0.0001579180297241448 -0.00012787026275657727 6.557435042201236e-05 -0.0002508105720445075 0.0005006390945755559 0.0002976550985517319 -0.00019163848083693087 -0.00013527525489377218 -8.60111321153087e-05 -2.7586466599331598e-06
age_sex 7.091670237977076e-07 -3.9053839048761654e-08 -3.225551940809319e-05 -0.0008260399302109101 5.547157443476294e-05 6.511199136065471e-07 -4.081290751400119e-09 -1.1245791344332816e-06 7.067606057639796e-09 -8.550013304363924e-07 2.928022459396401e-07 8.73566777778478e-06 5.7776623053778865e-06 1.1113162252736361e-05 -1.609779293258327e-05 -1.2594209020855168e-05 -1.0381650635140751e-05 -8.234183741216364e-06 -6.006531615471998e-06 4.556987749364253e-06 9.389322710713848e-06 8.07030866290937e-06 -1.861401236349192e-06 1.922142382474706e-05 -2.9932448689671444e-05 -2.019689697288371e-05 1.5835093986613858e-05 1.0033621754675465e-05 1.907448196571316e-06 1.2394228228934905e-07
age2 4.805471790768082e-08 -4.3251953572303854e-10 -6.564652137775596e-07 -9.472718446904387e-06 6.511199136027399e-07 1.3540431962648601e-08 -8.637421831876602e-11 -1.343944819476104e-08 8.573785154841255e-11 3.855633277397712e-08 3.129133779199764e-07 2.4602344530253654e-07 2.6266022467756777e-07 8.799890510149103e-08 -3.1908689637456506e-07 -2.2459255333921867e-07 -2.553307982004255e-07 1.5869376296419202e-07 -3.171808315278283e-07 -2.2016246968913996e-07 4.119164248395182e-07 3.3142216294473965e-08 4.4533480496812863e-07 2.7524905210254735e-07 -2.098866731561982e-07 1.426071633239947e-07 4.2748354568864346e-07 2.2861639097971385e-07 -5.369500052567051e-07 1.1603392028788188e-09
age3 -2.8367181015305205e-10 -1.195414014568985e-12 4.110822194235443e-09 5.82544097377621e-08 -4.081290751375468e-09 -8.637421831876227e-11 5.597602977247145e-13 8.571625766180971e-11 -5.554211601396273e-13 -6.225011385081077e-10 -2.6666753887749456e-09 -1.9503020908068078e-09 -1.7610535348657184e-09 -4.947926032241995e-10 2.1332864846914907e-09 1.5266233795692174e-09 1.9772882088845825e-09 -1.4498622483905306e-09 2.2943602988617213e-09 1.9066727519802866e-09 -2.664558231497371e-09 1.2950075483298915e-10 -3.294643940526902e-09 -2.3391264161821654e-09 6.315128934871191e-10 -1.0552664420557031e-09 -2.6006928644930647e-09 -1.3195991760790073e-09 4.581895910610611e-09 -5.261565672107025e-13
age2_sex -1.4546913776606186e-08 5.619981223969498e-10 6.51799521777527e-07 1.6349768915907954e-05 -1.1245791344331598e-06 -1.343944819483835e-08 8.571625766231031e-11 2.326455442403701e-08 -1.4872009102221333e-10 2.7644202011659965e-08 -7.97658240864257e-08 -2.5906842834705313e-07 -1.2414581990011053e-07 -2.1529961942481902e-07 4.054340567166663e-07 2.4999586007476935e-07 2.3222244185337356e-07 1.1508846515567147e-07 1.8734147746023913e-07 -1.0848360419252997e-08 -1.7290821666153413e-07 -1.3816747854850623e-07 -2.7017716852502662e-08 -4.489375469312889e-07 5.672270346126985e-07 3.8528593526838954e-07 -3.439466380564131e-07 -2.002982991297508e-07 3.517085900924841e-08 -1.6407747987889586e-09
age3_sex 9.310968851716715e-11 -1.3981436655251754e-12 -4.084430861568427e-09 -1.0089086648309949e-07 7.06760605763834e-09 8.573785154889873e-11 -5.554211601427759e-13 -1.4872009102219937e-10 9.654647094141752e-13 -1.1409119292084055e-10 8.514789706762654e-10 2.0475777204169986e-09 8.159250244651523e-10 1.35085029825895e-09 -2.955509532253592e-09 -1.4927803750038824e-09 -1.535541643821796e-09 -5.10502373846865e-10 -1.5956907903740477e-09 -4.09775086773347e-10 9.872161370024989e-10 7.409747616489146e-10 5.440444339853432e-10 3.0988003193277882e-09 -3.4319532510701684e-09 -2.242412562761609e-09 2.22119751744177e-09 1.0415485596880383e-09 -5.678764902975748e-10 5.535113917637144e-12
PC_3 2.1345441039378853e-06 4.622175066078354e-07 7.400820644116562e-07 -6.652811464046965e-06 -8.55001330473906e-07 3.8556332773499e-08 -6.225011385050636e-10 2.7644202012433945e-08 -1.140911929257747e-10 0.02266717494593213 0.0007072965089487176 0.0016059383072034121 -0.0003707312983016917 -0.0035932211272840845 0.001903613176514397 0.003203404992661823 -0.003212209902697091 -3.335733946159191e-06 -0.001163348164418771 0.0004083955483712748 0.004300024386126972 0.002185324478069938 -0.0015490277196180409 -0.007783123167351351 0.0009208025909482304 -0.0006136048994631038 0.002643157497592488 -0.00038493829784007994 0.0037635575536534667 5.342546418540898e-05
PC_4 3.0589776195060727e-07 5.848256000948064e-06 -1.7525218878720831e-06 7.660684757437018e-05 2.9280224575235443e-07 3.129133779182999e-07 -2.666675388764216e-09 -7.976582408254916e-08 8.514789706514724e-10 0.0007072965089487227 0.07565309028411621 -0.0019578922770682452 0.0043047455220926395 -0.0026802636158454215 -0.0002918399938144185 -0.002830305907516973 -0.0005207004310448671 -0.005213707148556688 0.00131179873756736 0.0036619714900095815 -0.007244425199021333 -0.005050267697333762 0.0054327528094424826 0.004514427774389561 -0.002499901040728497 0.00187865315026187 -0.0033185633457833335 -0.00030014969010959527 0.0026567616504288684 7.139254953458447e-06
PC_5 2.9839538888918352e-06 3.36734069857884e-07 -7.600911947251284e-06 -4.5361556211251104e-05 8.735667777690878e-06 2.4602344530231424e-07 -1.950302090805463e-09 -2.590684283451411e-07 2.0475777204049407e-09 0.0016059383072034212 -0.001957892277068211 0.09931970804679165 -0.0024031154778557497 -0.003455453204561785 -0.0006591280995715479 0.0039440363885531095 -0.0070228143856891495 -0.0010115542844963017 -0.007620445892530796 -0.005637051620398442 -0.0003593291338616626 -0.006845635643442241 0.005754231545480378 -0.01186896502593746 0.004404892158171295 0.00273054916505479 -0.0010849178024276145 -0.0011431872843217638 0.007050235684481028 2.5065562979691506e-05
PC_6 -3.2656582595783276e-05 -5.563691881034876e-06 -1.8524201169449253e-05 -7.721682119169765e-05 5.777662305390294e-06 2.626602246780767e-07 -1.7610535348689985e-09 -1.2414581990038725e-07 8.159250244670316e-10 -0.0003707312983016854 0.004304745522092648 -0.002403115477855736 0.12576022139690007 0.0023726887814743422 0.003643978142756902 -0.0051597386105071644 -0.0040880528741359294 0.0024405587613749486 -0.005760855109350333 0.0009492727441648956 -1.4593122231563713e-05 -0.01010930040425088 0.006276930746179944 0.011172512991323685 -0.0030332728801580515 -0.00034442808668646365 -0.0051838765651001 -0.001814819977079017 -0.004213480824572476 -7.004825095998121e-06
PC_7 4.479312478465588e-05 -1.5599045417895325e-06 -3.7428694695343015e-06 -0.00018836866234858173 1.1113162252589238e-05 8.799890510032107e-08 -4.947926032167154e-10 -2.152996194217687e-07 1.3508502982394195e-09 -0.003593221127284076 -0.002680263615845408 -0.0034554532045618083 0.0023726887814743206 0.15724086010964355 0.005743736582815246 -0.0012434622885066009 -0.006503652327603793 0.0060602188590887455 0.0044114033262231695 0.014951104149231308 0.004676906654451167 -0.014947487904888136 -0.010791854241240344 0.012981294484380174 -0.006433240431629725 -0.004764861550825601 -0.0008991028092258182 0.005317091356415379 -0.006358783813575094 1.6272207780798063e-05
PC_8 -5.87292200149228e-05 -2.6795494904437276e-06 1.007747475123048e-05 0.00016853055755483212 -1.6097792932345365e-05 -3.190868963730904e-07 2.1332864846822383e-09 4.0543405671179995e-07 -2.9555095322227808e-09 0.0019036131765143795 -0.00029183999381446845 -0.0006591280995715284 0.0036439781427569343 0.005743736582815227 0.16887525577995752 0.0065978528195644575 0.007008475079864301 -0.0025880783396331187 -0.0025234302952046824 -0.0076471797223556385 0.005338049446212597 0.01466436116133354 -0.00904576874611238 0.005284862523294965 0.010442030957177648 0.0021920913201371665 -0.0005102295639644202 0.0009477979786750326 -0.007227208799184051 4.2847683118072246e-05
PC_9 3.79777772345503e-05 7.362901452047017e-08 1.0084100223879841e-05 0.00019862562068425336 -1.2594209020926406e-05 -2.2459255334093145e-07 1.5266233795802584e-09 2.4999586007628416e-07 -1.4927803750137947e-09 0.0032034049926618086 -0.0028303059075170172 0.003944036388553066 -0.005159738610507177 -0.00124346228850665 0.0065978528195645425 0.22558381697981456 0.007140625725109397 0.001000652610595145 -0.012262909512940904 0.005574368902997484 -0.0019702736600163274 -0.0020220434965619693 -0.008943839759264226 -0.004875026277168373 -0.004050995579487598 -0.0005357123920825425 -0.00015706967262009238 -0.005458067551672112 0.010362354752851528 1.881565962631985e-05
PC_10 -3.527063808008386e-05 -2.1352062656134196e-06 6.560746656426057e-06 0.00012213085498652247 -1.0381650634965075e-05 -2.553307981991827e-07 1.977288208876768e-09 2.3222244184977978e-07 -1.5355416437990453e-09 -0.0032122099026971125 -0.0005207004310448938 -0.007022814385689137 -0.004088052874135912 -0.006503652327603789 0.0070084750798642915 0.007140625725109338 0.27445043438723327 0.01414271851616393 -0.00689209421152206 -0.0033860225451810807 -0.0002869428845901602 0.009000579971624541 0.002033520248564155 -0.0025497000850819036 0.008050507549830764 0.0027377665202222303 -0.002304503408585511 -0.0014146657490635723 -0.007000327062588034 3.0140866370142246e-05
PC_11 -3.5883226608913294e-06 3.7007095697363574e-06 -5.799561828768179e-07 0.0001796264918143193 -8.234183741372936e-06 1.5869376296211573e-07 -1.4498622483772363e-09 1.150884651589181e-07 -5.105023738676669e-10 -3.3357339461705935e-06 -0.005213707148556727 -0.001011554284496345 0.0024405587613749425 0.006060218859088718 -0.002588078339633037 0.0010006526105951704 0.014142718516163964 0.25633558692222413 0.0027629130507920456 -0.0019588658670113617 0.009665506668306104 0.012909830084291574 -0.003415382970411178 0.0079704102726876 -0.007701414366171024 -0.0038290315706795836 -0.0001314488093826567 -0.001210542754732573 0.01652581256432283 3.846551110259466e-05
PC_12 -6.324413996749024e-05 -1.3368363394848366e-06 9.791293968843796e-06 5.063319342565731e-05 -6.0065316150968904e-06 -3.1718083152376185e-07 2.2943602988358434e-09 1.873414774525077e-07 -1.5956907903247762e-09 -0.0011633481644187822 0.0013117987375673738 -0.0076204458925307065 -0.005760855109350291 0.004411403326223202 -0.002523430295204788 -0.012262909512941012 -0.006892094211522107 0.0027629130507919935 0.2862798485393594 0.012925203961295664 -0.0006048058828143229 -0.008473833608811144 0.004825585443215129 0.014700684734895412 0.008970896457167246 0.007827385188704019 0.007582892425794632 0.00893120376539628 0.0034744461545839424 5.823634460540496e-07
