 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
PC_8 -0.00039336330308875904 -2.254812640542382e-06 0.0002065446853333669 -3.156405878016944e-06 1.493527763114289e-08 0.006497111728104641 -0.004892339908703319 -0.0009324841143300964 -0.004988935776093662 0.01536026406369751 0.48604259170502534 0.005458051087262265 0.029244171734754 -0.0010405173121270416 -0.012638925019749723 -0.03189506714287927 0.012162515231402764 0.05057345006737015 -0.02255782082100181 0.013365175294169406 0.028150612072778358 0.012254870548662282 -0.008796391691130266 0.01205917815671356 -0.02022083133871389 0.00011676736199817441
PC_9 0.0003326807476308195 1.2365615322052943e-06 -0.00020379062861419078 3.1593681488668415e-06 -1.567872759528621e-08 0.008254332489106682 -0.011242511041981334 0.004975385867365481 -0.017263487879199554 -0.014051460589850165 0.005458051087262294 0.6614119276652003 0.0331202915110735 -0.004648279572769208 -0.03515588277631572 0.016777981923565697 -0.0054097522659547845 -0.010962067762357506 -0.02460811822725875 -0.02595214534346545 -0.008416927535190147 0.0034748719709093304 -0.003277367290993899 -0.01673627124774362 0.03837787919290232 6.758073480829376e-05
PC_10 -0.00039750307622927843 -1.405487371600209e-05 0.0002359417271442806 -3.954608525120483e-06 2.0821903957591e-08 -0.009472371949551965 -0.0006624332871182711 -0.02568122590266217 -0.017720072240711846 -0.029312945584155488 0.02924417173475396 0.03312029151107349 0.8232104119176402 0.03520777322579453 -0.031329752603047545 -0.026851467889914625 0.0008567177878072955 0.03584605132317611 0.003599920371203329 -0.021558371906864177 0.024326862445011657 0.004844123804217835 -0.014333360593358793 -0.0021550004776410576 -0.02399685940221432 0.0001018015347976195
PC_11 0.0001449470799133354 1.8058195806911906e-05 -0.0001864603176897065 3.4226239942365196e-06 -1.91250900357947e-08 -0.00030118288605379966 -0.021177921099282526 0.009770595226345857 0.01144726918623841 0.01846068538306484 -0.0010405173121270563 -0.004648279572769175 0.0352077732257945 0.7471818100835567 -0.017837261285219203 -0.016109260684260097 0.02139044767829733 0.05637360717254525 -0.012493276834635577 0.032678476178828034 -0.03136487324903 -0.016883593816741666 -0.004639181919581036 -0.008688298630958761 0.061875741290060196 0.00011592414792156799
PC_12 -0.0003753424253366948 -9.853539204116397e-06 0.00023463775268619223 -4.1063653537028995e-06 2.190488072629936e-08 -0.000621013236600792 0.004852633074665947 -0.027231675765072978 -0.014451267802998416 0.012720758715252316 -0.012638925019749768 -0.03515588277631575 -0.03132975260304758 -0.01783726128521914 0.8170663874613753 0.04019723184235636 -0.0014031351345097829 -0.019180946634908817 0.005056553096996995 0.039710337286524754 0.03361876590481389 0.02009166006998022 0.02395701475749713 0.02417098250201505 0.006555805989330383 9.184563727438347e-06
PC_13 7.334615295372741e-05 -2.5092396032534183e-05 -1.5950904790667686e-05 -1.7812885865545075e-07 1.4976568549163356e-09 0.003244811012409743 0.018895520912746506 -0.02231378350626499 -0.0005380333009171952 0.04668836473657158 -0.031895067142879215 0.01677798192356567 -0.02685146788991458 -0.016109260684260135 0.04019723184235642 0.8734225259589747 0.014472925210333193 -0.018414531204058233 -0.02414997789052916 0.03735886069747507 0.03606667855915833 0.008977727425582772 -0.0447213387753059 -0.040676249395455645 -0.018107307288864137 -6.14249180725937e-07
PC_14 -0.00022138693595424326 3.261397456398638e-05 8.720834587926498e-05 -5.551711428765811e-07 6.509775529219178e-10 0.015177601917437505 -0.029089918346596005 0.001410843734762785 -0.008771233144889876 0.014897917565697949 0.012162515231402712 -0.005409752265954732 0.0008567177878072162 0.02139044767829741 -0.001403135134509864 0.014472925210333196 0.8509721648908888 -0.008249865908723729 -0.0031528032030510404 0.014122772761344616 -0.02353647899262589 -0.007807336459307861 -0.006081519889323404 -0.0708203683432806 0.01255000875001138 2.5559949281173074e-05
PC_15 -5.859684684510799e-05 -2.909890271904201e-05 -0.00010080294159681803 1.1353359508727194e-06 -5.38436874800053e-09 0.006146071651413884 -0.01097571117950853 -0.021295947837882963 -0.03558262682031993 -0.04261687381003588 0.05057345006737013 -0.010962067762357539 0.03584605132317613 0.05637360717254521 -0.019180946634908803 -0.01841453120405823 -0.00824986590872376 1.0369309972082272 -0.04054952539922354 0.00020812475947935475 0.028813191590415448 0.002132864488519859 0.01232836033108624 0.009557172392568246 -0.035773118003338 -8.426087564771649e-06
PC_16 -0.00033946451752512187 -7.016861744164645e-06 0.0002642125562349056 -4.022492969724159e-06 1.913058532005939e-08 -0.006857347461793195 0.017089464980666255 0.02001520822719601 0.023172885141078032 -0.029407403187049857 -0.022557820821001887 -0.024608118227258727 0.003599920371203262 -0.012493276834635495 0.00505655309699695 -0.02414997789052921 -0.0031528032030509706 -0.040549525399223574 1.0000598814117165 0.02825626294972308 0.011376118183614435 -0.011506755788731319 0.018831631590635074 0.04193278366480851 0.027239187156176705 -6.335630748955458e-05
PC_17 -0.00047606138790732183 3.554610437705502e-05 0.0004320228343367619 -6.3607201464293635e-06 3.230425983171084e-08 -0.022716519627854433 0.014803941849919131 -0.03486169109615583 0.03757797444782449 0.04361230010602686 0.013365175294169378 -0.0259521453434655 -0.02155837190686418 0.03267847617882812 0.03971033728652479 0.03735886069747503 0.014122772761344755 0.0002081247594793018 0.028256262949723155 1.1033017989095963 -0.06434133546539178 -0.028382117851451016 -0.032969450762370886 -0.02496863056760506 -0.08260742885961854 -1.9956608648812326e-05
PC_18 -0.00048450311974233525 1.4909658859741544e-05 0.0004172331241388153 -5.8826145405190246e-06 2.704977037658899e-08 0.002712398195171037 -0.010148144948573844 0.013713533752742077 -0.009994643040461356 -0.01930590387996886 0.028150612072778247 -0.008416927535190107 0.02432686244501154 -0.03136487324902989 0.033618765904813865 0.03606667855915824 -0.023536478992625797 0.028813191590415406 0.011376118183614448 -0.06434133546539188 1.1546354788930495 -0.01976252146566223 -0.021069111577460813 -0.007418617785564944 0.029112513694222387 2.522452970754111e-05
PC_19 0.000268242535723389 -1.8335949431471005e-07 -0.00029651771818872506 4.8356494322933915e-06 -2.583242783169822e-08 -0.0011746366188263976 0.005692529173577655 0.007823732375959359 -0.00031434294001632135 -0.01914411546345329 0.012254870548662299 0.003474871970909346 0.004844123804217833 -0.01688359381674171 0.02009166006998018 0.008977727425582838 -0.007807336459307956 0.002132864488519901 -0.011506755788731388 -0.028382117851451012 -0.01976252146566232 1.1919334924743084 -0.002745700953222332 0.008230237966695567 -0.006711735903475561 3.185537760193955e-05
PC_20 -0.0002413978353922296 -8.538401348218084e-06 0.00012287784851200772 -2.0273852463167182e-06 1.0165934930247797e-08 0.007573828000240905 -0.007450792031647688 0.0011333140184984901 -0.00916601195548786 0.003724813906222403 -0.0087963916911303 -0.0032773672909938933 -0.01433336059335881 -0.004639181919581012 0.023957014757497126 -0.044721338775305944 -0.006081519889323382 0.012328360331086216 0.01883163159063507 -0.032969450762370914 -0.021069111577460803 -0.0027457009532223177 1.1394919439499442 0.03182514422179402 -0.021551359343455253 -4.238795473581111e-06
PC_21 -0.000702623357255201 2.1836152090902286e-05 0.0005953579586620275 -9.304312153507327e-06 4.841949283834594e-08 -0.0017619537250749282 -0.0004991083773419717 -0.0027809389021993393 -0.003595619472727564 0.008271839169781005 0.0120591781567135 -0.016736271247743673 -0.002155000477641084 -0.0086882986309587 0.02417098250201511 -0.0406762493954557 -0.07082036834328044 0.009557172392568158 0.04193278366480863 -0.024968630567605066 -0.00741861778556473 0.008230237966695579 0.031825144221794034 1.2095917163674659 0.00944620667093827 7.889690394174022e-05
PC_22 0.0002877047824284381 -4.646606028981161e-05 -0.00017202632464290672 1.955411123493478e-06 -8.029432396006553e-09 0.013146860408799704 0.008793318677872511 0.024714015176254357 -0.017369684889917955 -0.017163785110890173 -0.020220831338713885 0.03837787919290236 -0.023996859402214344 0.06187574129006021 0.006555805989330357 -0.018107307288864113 0.012550008750011374 -0.035773118003338 0.02723918715617667 -0.08260742885961851 0.029112513694222346 -0.006711735903475522 -0.02155135934345527 0.009446206670938213 1.1798171896083494 -4.246554203473991e-05
proband 7.977325757156721e-07 -1.4493690211307695e-07 -1.3478321631874456e-06 1.844199549273845e-08 -8.70345742552308e-11 0.00017011787146788528 8.305398194734741e-06 7.065084774985387e-05 -2.6055166930832906e-05 3.853935653492162e-05 0.00011676736199817455 6.758073480829376e-05 0.00010180153479761961 0.00011592414792156762 9.184563727438557e-06 -6.142491807255145e-07 2.555994928117274e-05 -8.426087564771627e-06 -6.335630748955439e-05 -1.9956608648811886e-05 2.5224529707541185e-05 3.185537760193929e-05 -4.238795473581078e-06 7.889690394174092e-05 -4.246554203474047e-05 2.4644562222941075e-05
