(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.0541681794684638 0.0341223160341122 -0.00357194802854478 0.00651069747313965 -0.000460751305405606 -0.00408678189141394 -6.80260716686938e-05 -0.00251083946779631 -0.00832902329715399 0.00402456173152031 0.00173446772142526 0.00228842832447131 -0.000232294503436494
covarage 0.0341223160341122 0.0707888219000069 0.0669520977452234 -0.112434856080744 -0.000797574333530573 0.00216775476946692 -0.00084434176069858 0.000297256710478742 0.00195391800201222 -0.00109735404369791 0.00154707917095162 0.00582757885933851 -0.00919099144239871
covarsex -0.00357194802854478 0.0669520977452234 0.162463186546306 -0.242127870270075 0.000538973287668234 0.000463278485903101 -0.00151353673656773 -0.00020021106512767 0.00542028421539783 -0.00905355478634317 0.0102694528318858 -0.00662425981475346 -0.000882462452263066
covarage_sex 0.00651069747313965 -0.112434856080744 -0.242127870270075 0.39558651947992 -0.00130596451199108 0.000301915221042054 0.00140105102137631 0.000736031718794746 -0.00750172418164557 0.0101814774277345 -0.0129161611030062 0.0093764146045649 0.000955520111677513
covarPC_3 -0.000460751305405606 -0.000797574333530573 0.000538973287668234 -0.00130596451199108 0.0151097948812971 -0.00272117566576012 0.00032586226834187 -0.000269072141303494 -0.000560705863138486 0.00253000447470769 0.00186040111548187 0.000782139983877429 0.00263153469179625
covarPC_4 -0.00408678189141394 0.00216775476946692 0.000463278485903101 0.000301915221042054 -0.00272117566576012 0.0134101531449514 -0.000635766449765726 -0.000386661669032731 0.000999507958171938 0.00037704740641109 0.00130143132733636 0.00223962629839303 -0.00133781020219728
proband -6.80260716686938e-05 -0.00084434176069858 -0.00151353673656773 0.00140105102137631 0.00032586226834187 -0.000635766449765726 0.0299605961012026 -0.0144425388216079 -0.0151659697298719 0.000737308625325648 -0.00115420022710545 0.0022858951329002 -0.00194353664288796
paternal -0.00251083946779631 0.000297256710478742 -0.00020021106512767 0.000736031718794746 -0.000269072141303494 -0.000386661669032731 -0.0144425388216079 0.0975989809044758 0.00228491538320033 -0.0877083525707186 -0.0552758503089787 0.00371799421514145 0.00398111152223874
maternal -0.00832902329715399 0.00195391800201222 0.00542028421539783 -0.00750172418164557 -0.000560705863138486 0.000999507958171938 -0.0151659697298719 0.00228491538320033 0.0889868728719409 0.000166280457892683 0.00861000194826555 -0.0682755625211036 -0.0590996806546595
gpp 0.00402456173152031 -0.00109735404369791 -0.00905355478634317 0.0101814774277345 0.00253000447470769 0.00037704740641109 0.000737308625325648 -0.0877083525707186 0.000166280457892683 0.376635143633177 -0.210312830451156 -0.000268524165780478 0.000512914093726735
gpm 0.00173446772142526 0.00154707917095162 0.0102694528318858 -0.0129161611030062 0.00186040111548187 0.00130143132733636 -0.00115420022710545 -0.0552758503089787 0.00861000194826555 -0.210312830451156 0.315621008391155 -0.0124857918092107 -0.0027905968546208
gmp 0.00228842832447131 0.00582757885933851 -0.00662425981475346 0.0093764146045649 0.000782139983877429 0.00223962629839303 0.0022858951329002 0.00371799421514145 -0.0682755625211036 -0.000268524165780478 -0.0124857918092107 0.171382811642148 -0.0424409869582441
gmm -0.000232294503436494 -0.00919099144239871 -0.000882462452263066 0.000955520111677513 0.00263153469179625 -0.00133781020219728 -0.00194353664288796 0.00398111152223874 -0.0590996806546595 0.000512914093726735 -0.0027905968546208 -0.0424409869582441 0.157717492579035
