 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.7920148665856614e-05 3.073633647759379e-07 -3.234620214976806e-06 -2.759019200613961e-05 1.815455868130956e-06 6.352518034201783e-08 -3.703948167055853e-10 -3.874477636871008e-08 2.5353781996628416e-10 2.6501767440332684e-05 -4.593910708074427e-05 4.359199421680189e-06 -5.701300506619156e-05 7.816123689536172e-06 -8.35709396769765e-05 9.448565282756862e-05 -7.691080761505215e-05 -1.8337652905342005e-05 -0.0001256100131500467 -3.362968741448246e-05 -1.291217633371979e-05 -0.00010306241509537283 2.522762183733941e-05 -6.197131987832797e-05 9.553057744212377e-07 2.940211281521128e-05 -5.721293192235162e-05 -3.7228317801600015e-05 6.117528013370715e-05 1.3958892904654139e-06 1.3433469847870347e-06 -1.847739639704406e-06 -2.1018447348402954e-06
yob 3.07363364775912e-07 1.5686718794545904e-07 3.85722715703649e-07 2.2188207095535474e-06 -1.705601455238619e-07 -3.817702020721032e-09 1.5026772181858485e-11 2.7421807689702326e-09 -1.155020522321056e-11 2.798835788276833e-06 6.49076122514366e-06 -1.388955768853449e-06 -1.0665622668572389e-05 -6.537196737389941e-06 -2.624505708082685e-06 2.5250748222529115e-06 -4.5338445867940555e-06 6.714421738810084e-06 -4.013510344474541e-06 -8.11957790072017e-06 1.1018920565523967e-05 -8.457516676810364e-06 -2.4973371443271638e-06 1.271147076417169e-05 4.217251886265058e-06 1.0595964035028798e-06 -2.926794672376162e-06 5.172743564958128e-06 -1.9315420294453182e-05 5.540572941342095e-09 2.307210242091015e-09 -2.455290866708504e-08 -3.9389718667902056e-08
age -3.234620214985813e-06 3.8572271570184027e-07 6.903691963750233e-05 0.0010185148456606727 -6.796309620176881e-05 -1.371894664049573e-06 8.48556252712067e-09 1.3587103086580139e-06 -8.413624764270967e-09 6.986274635154949e-06 -9.924110703068176e-06 -7.0618196839364e-06 -4.387236239344036e-05 -3.021693798054006e-05 4.8708103875312664e-05 5.112182670418098e-05 -7.26597686496447e-06 1.1335897009348868e-07 4.268896128421684e-05 -7.424418826215537e-06 -1.0505692440512855e-05 -1.397737581080834e-05 -2.9392553429083288e-05 4.2554423166048344e-05 2.0482274840280717e-05 -4.2298200663682414e-05 -1.514713697898982e-05 -2.7060825297693306e-05 -3.1692702956074895e-05 -1.0995754290640071e-07 4.4311767709728445e-08 -1.859359024596362e-07 2.4661457375848404e-07
sex -2.7590192005816328e-05 2.2188207095207413e-06 0.001018514845659212 0.026043949057629932 -0.0016737981937383001 -1.9791698691090035e-05 1.2022309183483505e-07 3.2684920091329915e-05 -1.990099498991253e-07 -7.419932588921286e-05 0.0003223477755651232 0.0001801786597927726 2.2049825830221558e-05 -0.0004958321617320305 0.0003969773803331887 0.001064064292288369 0.00013943170640931012 0.00042199436497465117 0.0003068474501877674 -0.0004632089402070527 -5.907363832094807e-05 -0.00033120208641814906 -0.0002561754443825602 0.00012242640364382135 0.00012360406000378168 -8.194171788433463e-05 -0.0005369035471915437 -0.0005714541571924571 -0.0011316997991908733 -8.837631246559197e-06 -4.550050485085238e-06 -1.1545165847390502e-05 2.7718562208817676e-05
age_sex 1.8154558681172374e-06 -1.7056014552184073e-07 -6.796309620164176e-05 -0.0016737981937377396 0.00011182586291530007 1.3560806478876942e-06 -8.401230355676097e-09 -2.242016614396821e-06 1.3921470728194553e-08 4.297943530551702e-06 -1.325783524212014e-05 -1.7686945104701407e-06 6.606580333476989e-06 2.628941596357032e-05 -3.717990407443358e-05 -6.89239352972595e-05 -1.1539267689369307e-05 -1.471620958518602e-05 -2.0632441150884833e-05 2.9617364473829214e-05 4.101184934123892e-06 1.8634309672370668e-05 2.1752436239843224e-05 -2.6066239494306046e-06 -3.1820647219037535e-06 6.787350766882857e-07 3.7603706059935574e-05 4.2283745041284026e-05 7.19945393954826e-05 4.802019450719196e-07 3.156689510977363e-07 4.787790908186428e-07 -1.5395284530603196e-06
age2 6.35251803419594e-08 -3.817702020693311e-09 -1.3718946640492176e-06 -1.9791698691112542e-05 1.3560806478897975e-06 2.79356780725797e-08 -1.7598348539799574e-10 -2.7697803551468167e-08 1.7459457429848014e-10 2.18766559264265e-08 7.133425073087871e-07 2.708115118849177e-07 7.181411533631155e-07 5.836302098994944e-07 -1.0821710255728444e-06 -1.061132768636659e-06 -7.700311931550356e-08 3.248372172295338e-07 -1.0852997836586092e-06 -2.2717493955569177e-07 4.365501147837704e-07 -2.180989918471986e-08 7.687917350530623e-07 -4.522793857140279e-07 -8.099181883569027e-08 8.60675723036303e-07 2.0861340266680026e-07 5.825949450231181e-07 -5.618736590283419e-08 4.2923210428268515e-10 -1.5186012329346168e-09 1.4936315853446984e-09 -3.969945202814731e-09
age3 -3.703948167048516e-10 1.5026772181695737e-11 8.485562527116676e-09 1.2022309183494175e-07 -8.401230355686945e-09 -1.7598348539795978e-10 1.1258908431917943e-12 1.7457154016823707e-10 -1.117320276235251e-12 -1.1558787080787196e-09 -5.945079519634869e-09 -2.4173779907442435e-09 -4.907387212792906e-09 -3.394872796790022e-09 6.482945785155244e-09 6.843439485460217e-09 1.2052630142932318e-09 -3.148188764179756e-09 7.1926624237257115e-09 2.6980328964486127e-09 -3.108464588944924e-09 1.0656858869589209e-09 -6.34662646156375e-09 1.6708606201210623e-09 -1.1646071124641672e-09 -5.340183796212389e-09 -1.3089176667006801e-09 -3.4041933385694333e-09 2.9307570833641904e-09 9.07936733581083e-12 1.5237710461085292e-11 -5.410084221184936e-12 1.836366487157398e-11
age2_sex -3.874477636840435e-08 2.742180768922749e-09 1.3587103086549427e-06 3.2684920091308706e-05 -2.2420166143961626e-06 -2.7697803551415624e-08 1.7457154016795526e-10 4.59067986553028e-08 -2.9004739970705315e-10 -8.393351291756049e-08 1.325545002972682e-07 -1.2097307105002495e-07 -2.35605282647435e-07 -4.6585671119282784e-07 8.89012756514066e-07 1.3494093652751304e-06 2.663379398115327e-07 1.5203795164457453e-07 4.623838968969377e-07 -4.6559437443422934e-07 -7.249183905705895e-08 -2.6427279977702113e-07 -5.764984312212117e-07 -1.719369881774338e-08 -3.060851635723277e-09 4.555317575074964e-08 -7.878570460984037e-07 -8.727635613066624e-07 -1.3117795392801196e-06 -7.79939478827811e-09 -5.822697668528714e-09 -6.513068695125386e-09 2.6844287813565502e-08
age3_sex 2.535378199642691e-10 -1.1550205222865922e-11 -8.413624764249063e-09 -1.990099498989401e-07 1.3921470728186881e-08 1.7459457429809757e-10 -1.1173202762331507e-12 -2.900473997069813e-10 1.8611262343630823e-12 6.895489508712835e-10 -1.2521828886626423e-10 1.5662667620010422e-09 1.965784063925021e-09 2.8244930345165857e-09 -6.194427659409475e-09 -8.11315630510097e-09 -1.8575728027570437e-09 -4.3681832466413984e-10 -3.2891237947852324e-09 2.1085420532860086e-09 1.724943749624033e-10 1.019654386936756e-09 4.378590779549123e-09 2.678847772429696e-10 3.39584768594496e-10 -6.118221539599189e-10 5.126076548962111e-09 5.068409576151871e-09 7.398023702541227e-09 3.801027703690538e-11 3.1836481281461207e-11 2.8817082673733358e-11 -1.499811805563594e-10
PC_3 2.6501767440330637e-05 2.7988357882769967e-06 6.986274635194293e-06 -7.419932588862338e-05 4.297943530513159e-06 2.1876655925645328e-08 -1.155878708073897e-09 -8.393351291680339e-08 6.895489508666572e-10 0.042926853690205644 0.0005357155191448626 0.0041485617168492 -0.00011245220486008693 -0.007577382521948587 0.0028786799080115313 0.0063641203983823575 -0.0044121242732036315 0.0007460265359689719 -0.0013640489969662137 -0.000508575733950037 0.008209836644522066 0.004155452461068853 -0.0014574308949223385 -0.014590565012253675 0.0028104698270455405 -2.7224397515958863e-05 0.004796894724259587 -0.00011512590174130873 0.007759937665312946 3.1339490559726737e-07 1.6651634002989206e-06 0.00012060584868417537 8.888320056179395e-05
