 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.0247004583231717e-05 7.38176206831912e-08 5.666086934251933e-08 -9.221402643638732e-07 1.4136785564608137e-07 1.5482008999393203e-09 -7.19349604707255e-12 -4.958931507601125e-09 4.233013233790977e-11 2.9282564887436654e-07 -1.0523470736546417e-06 3.5729427481759916e-06 -4.253799952035929e-05 4.6595238407072394e-05 -6.888963025917734e-05 4.855433771911072e-05 -4.28396190441468e-05 -8.523114484970284e-06 -8.086211239841509e-05 -1.2425791255665739e-05 -1.741276671058164e-05 -5.364668135554791e-05 -6.434516632126199e-07 -3.3607996831153244e-05 -6.749828008752096e-06 3.3418780806646395e-06 -4.349958985568146e-05 -5.0432760175907764e-05 5.9236897639071085e-05 4.417752178577621e-07 -2.268976720621234e-07 -5.618684957146298e-07
yob 7.381762068319703e-08 9.979214969746345e-08 3.647651644786382e-08 1.9944739982466132e-07 -3.519697713933362e-08 1.6042159672372258e-09 -1.4129157777334349e-11 4.6331649408870366e-10 -3.8541360904039604e-13 2.1164137958690432e-07 7.306968142639916e-06 4.874567053153864e-07 -6.459569840726121e-06 -1.2189393627080011e-06 -3.539275267712625e-06 -1.0790416811742976e-07 -2.730026116894079e-06 4.450906474571458e-06 -1.6090683800324444e-06 -4.019095370585107e-06 5.8841867974145114e-06 -4.91068248444455e-06 -2.645807807952199e-06 8.710828191463571e-06 2.8201813077126492e-06 3.1331263710094264e-07 -2.117933980679258e-06 2.9382226164544103e-06 -1.1382822417087525e-05 1.0523959718497639e-08 -2.4221471435878777e-08 -3.067032881815892e-08
age 5.666086933802252e-08 3.6476516447813926e-08 1.3700320976358173e-05 0.00017090647279368996 -1.3513397007681186e-05 -3.0337673674827703e-07 2.0232747808413117e-09 3.003629274180227e-07 -2.0048222949232146e-09 -4.516306146922715e-06 -3.72111243701688e-06 -1.4759680324939828e-05 -8.799217281926025e-06 1.659580672277957e-05 5.229773669878521e-06 1.6459204495867644e-06 3.79765879107983e-06 -4.8534284421823616e-06 1.4089672473993444e-05 1.536888321983066e-05 -1.6104542384122123e-05 3.005339561871316e-06 -1.5139814024427468e-05 -2.388834224367693e-06 4.710924263234796e-06 -1.1776998449333677e-05 -1.9419262397306897e-05 -1.4006757115579555e-05 3.312323983476419e-05 8.746845561672156e-08 -5.8183935587696555e-08 -9.40692421091755e-08
sex -9.22140264277087e-07 1.9944739982018604e-07 0.00017090647279344734 0.004498511083053545 -0.0003187257149363323 -3.5897545933498405e-06 2.3089830884272502e-08 6.670434353434236e-06 -4.280608856235773e-08 2.2851362795403974e-05 -3.170104862803491e-05 -8.47578008800459e-05 3.224118448438889e-05 -2.5917337565753215e-05 0.00012284985957127304 9.64741947486756e-05 0.0001211253236097601 -1.7656772641683585e-05 7.016048621168233e-05 -7.288405047442357e-05 -0.00015616727589731836 -0.00024120129180758192 -6.714957930201866e-07 -9.463973305407397e-05 0.00016770615426860857 -2.0481663403201865e-05 -0.00011263298040987125 -2.127734273088868e-05 6.810327718754503e-05 -1.6019553249795818e-06 1.396938200341218e-06 2.212804000074997e-06
age_sex 1.4136785564216387e-07 -3.5196977138961846e-08 -1.3513397007667041e-05 -0.0003187257149364632 2.4638844333784513e-05 2.9969360264134735e-07 -2.00027105940601e-09 -5.433332243442527e-07 3.6135820283294554e-09 -3.431744194040708e-06 8.114976172732897e-06 1.2789099054644853e-05 -1.784285402733194e-07 1.7088938217458997e-06 -1.5181581173342889e-05 -5.242912566042538e-06 -1.2493582259651722e-05 5.644962301731905e-06 -8.11268728562455e-06 3.6389879459742137e-06 9.770962125103595e-06 1.5219676653905194e-05 2.826049449120303e-06 1.0684229025905636e-05 -9.933400787330144e-06 -1.2935656219567365e-06 1.164527473960171e-05 2.3947610217484157e-06 -8.476992425306254e-06 5.4903315534334565e-08 -1.2198505780019143e-07 -1.2455172733355867e-07
age2 1.54820089991897e-09 1.6042159672419386e-09 -3.0337673674832134e-07 -3.589754593356503e-06 2.996936026417579e-07 7.036689528646915e-09 -4.835433455489831e-11 -6.925786138790848e-09 4.761880075368941e-11 1.3266560844379528e-07 4.2797990160098206e-07 4.213213036414425e-07 8.202959045846e-08 -2.56579467842337e-07 -2.793513290589088e-07 -6.819913797290476e-08 -2.5466714612897576e-07 2.85290200422132e-07 -4.356935549740435e-07 -4.836864485719886e-07 4.3633716335529187e-07 -2.1388061661635643e-07 3.5933677258912034e-07 3.2521081215125813e-07 7.232387534212295e-08 2.6856476757533866e-07 3.506925700238309e-07 3.0736122325067994e-07 -1.0828936552593249e-06 -2.528235658142879e-09 1.8839963008357662e-10 1.2586467716366907e-09
age3 -7.193496046264115e-12 -1.412915777736457e-11 2.023274780841864e-09 2.3089830884323992e-08 -2.0002710594092958e-09 -4.8354334554903904e-11 3.4006701497534043e-13 4.756103479459099e-11 -3.346945311015949e-13 -1.2046466109941646e-09 -3.5958139066967763e-09 -3.17862239153851e-09 -8.233798719347061e-10 1.4298680346761857e-09 2.0466279109993037e-09 6.034913152937337e-10 2.1705647112534393e-09 -2.3548200914773828e-09 3.143792215913015e-09 3.567762538343843e-09 -2.8513413780635906e-09 1.63224174157056e-09 -2.933930198049907e-09 -2.817265472217122e-09 -1.1625954398722426e-09 -1.8835980515481643e-09 -2.214852789690687e-09 -1.6820134388770548e-09 8.181008553380873e-09 2.0984574906054325e-11 1.3468902095535809e-12 -5.877751437740495e-12
age2_sex -4.95893150739125e-09 4.6331649408737e-10 3.0036292741779254e-07 6.6704343534392375e-06 -5.433332243444178e-07 -6.92578613878346e-09 4.7561034794529594e-11 1.243806398988555e-08 -8.511416918247672e-11 8.94867419942618e-08 -2.475603377268347e-07 -3.609925870394008e-07 -2.2792833517200608e-08 -5.139969706164861e-08 4.222981796861351e-07 9.480158768136117e-08 3.012778399193754e-07 -1.7330035622646468e-07 2.5382259617080687e-07 1.6886773320239726e-08 -1.9011753891196234e-07 -2.730063307024594e-07 -1.3611417477195033e-07 -3.158523094966863e-07 2.0575542076633696e-07 2.562257142682245e-08 -2.7869746521148956e-07 -3.4306137311355657e-08 2.490131597481399e-07 -3.873189819499126e-10 2.94857970854742e-09 2.158376497545992e-09
age3_sex 4.233013233792141e-11 -3.854136090020611e-13 -2.0048222949220425e-09 -4.280608856240249e-08 3.6135820283314303e-09 4.761880075364898e-11 -3.3469453110124436e-13 -8.511416918249608e-11 5.963048210437708e-13 -5.262596984359295e-10 1.957191816230826e-09 2.790440834334657e-09 2.648888904838073e-10 4.642473564495396e-10 -3.2464644654475993e-09 -4.620835006259547e-10 -2.06692415945579e-09 1.3156330021307356e-09 -2.1634203832127244e-09 -6.557712443105833e-10 1.1382001089097432e-09 1.5527227703980243e-09 1.31964599857782e-09 2.482228446384841e-09 -1.406237076210465e-09 -7.597585020742158e-11 1.9008236596584416e-09 -1.4300899523556602e-10 -1.89998988960029e-09 -1.7296335353216102e-12 -2.0721208579107383e-11 -1.2021595565370657e-11
PC_3 2.928256488753685e-07 2.1164137958683568e-07 -4.51630614693384e-06 2.2851362795217054e-05 -3.431744194023644e-06 1.3266560844406678e-07 -1.2046466109961122e-09 8.948674199384116e-08 -5.262596984328937e-10 0.02708827189256898 0.0006808041652612434 0.002048926037364271 -0.00021315899912948056 -0.003960823468244929 0.0021654668761452948 0.004000653517944884 -0.003743336722393643 9.721973628610898e-05 -0.0014875704280478453 0.0006864765414481398 0.0049770538395117235 0.0027903872793938666 -0.001791399982541872 -0.009443832037367525 0.0011254979947247275 -0.0008007101721071415 0.003071762586907882 -0.00025447136198416485 0.0045476286305479435 4.726072731417544e-06 6.448924905036964e-05 5.658731128325427e-05
