 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.7238593251331466e-05 2.6884796979999056e-07 -4.98781898399461e-06 -2.662506139979438e-05 1.7661118865555067e-06 9.235289613024185e-08 -5.285457213747042e-10 -3.6117623662607936e-08 2.3078436918346185e-10 1.6188504870464826e-05 -4.211441228073734e-05 3.3296484060849577e-06 -5.7093178373000876e-05 1.5412469681348384e-05 -8.164218664202433e-05 9.66750086409242e-05 -7.890923506183454e-05 -9.065949264027672e-06 -0.00011033563208710407 -2.8693725453968532e-05 -1.76339818747099e-06 -9.965106020658098e-05 1.786898277209988e-05 -4.1509145517111624e-05 2.5530705803430587e-06 2.3772761863881507e-05 -5.410642828119705e-05 -5.291654938680941e-05 7.022140246428995e-05 1.2857406276076675e-06 1.2602079859297744e-06 -1.7125522450532953e-06 -2.017560512698254e-06
yob 2.688479697996339e-07 1.4537570749072313e-07 5.068480182422016e-07 2.5749563853158e-06 -1.997342832254466e-07 -6.592022035760793e-09 3.296371861210602e-11 3.525826589909588e-09 -1.752639442020542e-11 3.058756829782725e-06 5.464060173538821e-06 -1.2023456782770346e-06 -1.0410275741439524e-05 -6.544042458572003e-06 -1.9084054449389696e-06 2.3244505032929074e-06 -3.56416072951007e-06 6.895673254394586e-06 -3.4212520321444075e-06 -6.641625687858931e-06 9.618766706095232e-06 -7.293963244179948e-06 -2.128245242855784e-06 1.198344719983002e-05 4.341355871611302e-06 2.6829991915061195e-07 -3.1054377243768424e-06 4.065543455176207e-06 -1.7302385642891984e-05 8.776803398466224e-10 -6.783037925294131e-09 -2.1376726643588817e-08 -2.9805837239625224e-08
age -4.987818984679768e-06 5.068480182342151e-07 8.310820899395728e-05 0.0012507017385109784 -8.100856139307602e-05 -1.6179390893632258e-06 9.862320994387868e-09 1.5877804710765773e-06 -9.693641965132725e-09 2.5513483375120134e-05 -7.526545397818127e-06 -1.024641436108938e-06 -4.286369995405844e-05 -1.557197237594703e-05 5.698872589419364e-05 2.826943863440679e-05 -5.3512163923034325e-06 1.5272908131108306e-05 4.292602424810322e-05 -1.0060080682043032e-05 -7.258074986589723e-06 -2.557191203604098e-05 -2.9222975702920574e-05 3.815695050783658e-05 3.01626963233555e-05 -3.3978616301331616e-05 -5.742674564177181e-05 -3.341780804413325e-05 -3.500778256760715e-05 -3.531869416434132e-07 -1.1482276099684025e-07 1.1286689198312655e-08 2.6754153172231287e-07
sex -2.6625061400744413e-05 2.5749563853335565e-06 0.0012507017385144197 0.03402991617931285 -0.0021456514108906606 -2.3963783837066876e-05 1.4409865414076466e-07 4.1341906457943356e-05 -2.492432666658536e-07 3.3994393162950005e-05 0.0003014436207838917 0.00024900892267962086 0.00023321735566741932 -7.752921738038295e-05 0.0002525709836184079 0.0006943989216216859 -0.00015487974459635272 0.0005474011470732331 0.0006958154043096893 -0.00022766317211290018 0.00026897015096414705 -0.0007358601841958025 -0.00016302853402421562 -1.7177159564578225e-06 0.00015857776589192627 0.0006949579776905143 -0.0006972069030737908 -0.00033819528673389575 -0.0008308153052371619 -7.4481698038757295e-06 -5.776775822097903e-06 -6.050485421595322e-06 1.8846711529112128e-05
age_sex 1.766111886416826e-06 -1.997342832269975e-07 -8.100856139327679e-05 -0.0021456514108901484 0.00013935654497680656 1.5844021602207004e-06 -9.676576939852429e-09 -2.7407321173561725e-06 1.6780565756608594e-08 -4.585852975933742e-06 -1.383752469607373e-05 -4.556943952100765e-06 -8.472777239550494e-06 2.184427769105569e-06 -2.952735912119803e-05 -4.245114846751385e-05 6.738006542450399e-06 -2.7581164447627274e-05 -4.5791007864675066e-05 1.7822262697351292e-05 -1.8821583947234427e-05 4.7818610930089566e-05 1.649219315041397e-05 9.079689723906882e-07 -1.0061769038637441e-05 -4.32736813808075e-05 5.013781396554651e-05 2.774236530408958e-05 5.489499201772155e-05 3.4823854924958485e-07 3.253639767419426e-07 2.455017830321485e-07 -9.206262296753913e-07
age2 9.235289613001184e-08 -6.592022035759983e-09 -1.617939089363061e-06 -2.3963783836995918e-05 1.5844021602165116e-06 3.209977660923049e-08 -1.9852822459128105e-10 -3.158037145753517e-08 1.9554251950215632e-10 -3.5697381956183005e-07 5.966629319462542e-07 1.7957134347171475e-07 6.748864069747948e-07 2.904679148559724e-07 -1.2577407420036556e-06 -5.72286201908114e-07 -9.843732008460004e-08 -2.5824398368336115e-09 -1.0838519379095213e-06 -7.204603072992748e-08 3.5348672749708855e-07 3.057062363672029e-07 7.19396659972182e-07 -4.079051366299769e-07 -3.4348732918773385e-07 7.404917635965292e-07 1.0548997481862962e-06 6.962591337379232e-07 8.22792199608474e-08 4.465501953869262e-09 5.63770549504049e-10 -9.681772522103912e-10 -3.2198341991332526e-09
age3 -5.285457213724126e-10 3.296371861206877e-11 9.862320994386091e-09 1.4409865414031277e-07 -9.676576939825642e-09 -1.9852822459126655e-10 1.2432549100549801e-12 1.955365453163731e-10 -1.225723383224466e-12 1.2772799491810123e-09 -4.963098163239945e-09 -2.0051533463160648e-09 -4.44940122447518e-09 -1.5024219384813626e-09 7.733066535224995e-09 3.6245147550271205e-09 1.4097570831954253e-09 -1.0106693483542832e-09 7.290082190738954e-09 1.4189919640881085e-09 -2.6424448109105695e-09 -1.4249298354740135e-09 -5.741979890407626e-09 1.5475643043299566e-09 9.10569702177181e-10 -4.974043891093096e-09 -6.548798023440454e-09 -4.1871168527573285e-09 1.8077531966628617e-09 -1.2658479299029411e-11 5.970269540190154e-12 4.193917696346742e-12 8.745828331043804e-12
age2_sex -3.611762367116901e-08 3.52582658979748e-09 1.5877804710801897e-06 4.134190645792532e-05 -2.7407321173556617e-06 -3.158037145761135e-08 1.9553654531686194e-10 5.4804215810677107e-08 -3.402369828756176e-10 1.0358660009920445e-07 1.7386457595350485e-07 -1.0287334324728877e-07 9.203926951904971e-08 -2.006165677489274e-08 7.551102427010958e-07 7.917790595795869e-07 -7.046849472094648e-08 4.3084799291133216e-07 9.73669218669374e-07 -2.8385653249828796e-07 3.805850964557577e-07 -9.151386159196006e-07 -4.684961321402174e-07 -6.219496679836931e-08 2.038996436276074e-07 7.895564437550384e-07 -1.0631805776846834e-06 -6.123137066466905e-07 -1.0330464556010713e-06 -4.660844890433465e-09 -5.376011229467646e-09 -3.141221729107127e-09 1.4087715087394011e-08
age3_sex 2.3078436924031477e-10 -1.752639441965115e-11 -9.693641965153408e-09 -2.492432666657031e-07 1.6780565756602886e-08 1.955425195025919e-10 -1.22572338322727e-12 -3.4023698287556684e-10 2.138912945876475e-12 -5.02023338200556e-10 -5.331144458634986e-10 1.6475983771723925e-09 -2.1896413742947118e-10 1.0835483758430879e-10 -5.4324100000818465e-09 -4.523290899185424e-09 4.159156697414934e-11 -2.167520877479804e-09 -6.542683509705768e-09 1.1525737246543589e-09 -2.3610163234704118e-09 5.497206107963224e-09 3.717567201971904e-09 5.704254632071807e-10 -1.353939554029827e-09 -4.435317509732281e-09 6.958047779812402e-09 3.6654204731575537e-09 6.0365438811952795e-09 1.6951912050509638e-11 2.7951450822016745e-11 1.1956768182313548e-11 -6.961359150857534e-11
PC_3 1.6188504870458938e-05 3.0587568297828755e-06 2.5513483375241365e-05 3.399439316559462e-05 -4.585852976116514e-06 -3.5697381956430387e-07 1.2772799491966188e-09 1.035866001029675e-07 -5.020233382244478e-10 0.03920467918966472 0.0006052352347235472 0.0037162603863951336 -0.0009787035026235524 -0.00690926918834373 0.0025964317311376875 0.0056518291459563465 -0.004672173524280693 0.0010355185870698294 -0.0018482394643011873 4.226994783571453e-05 0.00800051985301895 0.0032869329768889823 -0.002126854906172848 -0.01371190257119443 0.003182018838157717 -0.0007448348360006781 0.004245822026939685 -0.0005562294710471104 0.006383237631413479 2.5297137811128045e-06 4.030486426281107e-06 0.00010596490294994685 8.579382560638864e-05
