(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00883796996386734 0.00772148508140481 0.00259884630362478 -0.00692975963952396 -4.46761456232741e-05 -3.54073541270842e-05 -4.72490634283259e-05 -0.000102112239347942 -2.59756820350479e-05 0.00017856528223058 0.000116179645516717 -0.000124828310838634 0.000121984501453043
covarage 0.00772148508140481 0.01123916493358 0.00830497892548964 -0.0180927247106274 -7.1237110641753e-05 4.59212515781151e-05 -0.000107107183613767 0.000114570431487173 -3.05264210333639e-05 0.000152997961234396 -0.000295427011188749 -0.000139751086188799 0.000212978843372427
covarsex 0.00259884630362478 0.00830497892548964 0.0107860367257213 -0.0200453182610443 -3.37267923728906e-05 1.86687726459856e-06 -0.000142045646008687 6.05810590380349e-05 3.99002637680646e-05 0.000368309636312833 -0.000333162910357575 0.000121125020151857 -9.95731165424614e-05
covarage_sex -0.00692975963952396 -0.0180927247106274 -0.0200453182610443 0.0422800521385016 1.24073250725861e-05 8.38218336895219e-05 0.000190477957580671 -0.000103939470057357 -8.13312391580196e-06 -0.000782029803355248 0.00070904060685109 -0.000175282192829591 7.17961810617298e-05
covarPC_3 -4.46761456232741e-05 -7.1237110641753e-05 -3.37267923728906e-05 1.24073250725861e-05 0.00130495090247605 -0.000108908922363621 -6.9908109659196e-07 2.7473610764312e-05 -1.43256917089395e-05 0.00023813827846519 -2.57590928447563e-06 0.000291788077631801 -3.08243633730668e-05
covarPC_4 -3.54073541270842e-05 4.59212515781151e-05 1.86687726459856e-06 8.38218336895219e-05 -0.000108908922363621 0.0011418993303741 -4.44675678073813e-05 -4.94459291959201e-05 5.24008953933448e-05 7.70316319616191e-05 9.78451974267716e-05 -2.25074477054087e-05 8.38882667087978e-05
proband -4.72490634283259e-05 -0.000107107183613767 -0.000142045646008687 0.000190477957580671 -6.9908109659196e-07 -4.44675678073813e-05 0.00227455258040733 -0.00113584208856403 -0.00123883939170183 7.11765974118811e-05 8.47432125901755e-06 -3.72758238711489e-06 0.00013460937356493
paternal -0.000102112239347942 0.000114570431487173 6.05810590380349e-05 -0.000103939470057357 2.7473610764312e-05 -4.94459291959201e-05 -0.00113584208856403 0.00710938853309707 0.000289000380170872 -0.0054599251154894 -0.00485678512131056 0.00021249845462546 0.000111400156263501
maternal -2.59756820350479e-05 -3.05264210333639e-05 3.99002637680646e-05 -8.13312391580196e-06 -1.43256917089395e-05 5.24008953933448e-05 -0.00123883939170183 0.000289000380170872 0.00663587471473961 -2.90479788269779e-05 0.000465600187521682 -0.0048473978058931 -0.00439058983993433
gpp 0.00017856528223058 0.000152997961234396 0.000368309636312833 -0.000782029803355248 0.00023813827846519 7.70316319616191e-05 7.11765974118811e-05 -0.0054599251154894 -2.90479788269779e-05 0.0186440498473075 -0.00833439658441576 -0.000167000456023277 0.000104208029215626
gpm 0.000116179645516717 -0.000295427011188749 -0.000333162910357575 0.00070904060685109 -2.57590928447563e-06 9.78451974267716e-05 8.47432125901755e-06 -0.00485678512131056 0.000465600187521682 -0.00833439658441576 0.0175056284577469 -0.000279151938602869 -0.000312159906378853
gmp -0.000124828310838634 -0.000139751086188799 0.000121125020151857 -0.000175282192829591 0.000291788077631801 -2.25074477054087e-05 -3.72758238711489e-06 0.00021249845462546 -0.0048473978058931 -0.000167000456023277 -0.000279151938602869 0.0117484474973804 -0.00249485149310696
gmm 0.000121984501453043 0.000212978843372427 -9.95731165424614e-05 7.17961810617298e-05 -3.08243633730668e-05 8.38882667087978e-05 0.00013460937356493 0.000111400156263501 -0.00439058983993433 0.000104208029215626 -0.000312159906378853 -0.00249485149310696 0.0108112666454788
