 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
intercept 0.013192308880652759 -9.162498777355931e-06 0.0017875385869901683 -0.004016003485738024 0.00019379063370573602 -6.366046725735624e-05 6.799033296167823e-07 -3.886265229613807e-07 -3.988358153162452e-08 -0.0034590077796099413 0.0004618037697108074 -0.0023738961983730306 -0.0002257199407311724 -0.0031097779388187864 -0.00357664335252626 0.0042464479755177555 0.002047205501587391 -0.002777175354547166 -0.005955028476795822 -0.0014647857696560985 -0.004801398483647292 -0.0007865767356399557 -0.008278233705222439 -0.0036488772130978554 -0.008077252650315895 -0.004606629253879736 -0.001859624835501134 0.011135858531402419 0.007001538258588052 4.898671611974483e-05 -5.929293084241641e-05 -2.4538493199449642e-05 7.839572160777895e-05 1.4614723368279734e-05 8.261227822066241e-05 -0.00013423939395185166
yob -9.16249877735142e-06 3.2231128414848815e-06 3.109153519520388e-06 1.738007157480583e-05 -2.239210479204521e-06 -8.456226950453532e-09 -7.515787398925363e-11 5.4053614031319114e-08 -3.343390711243411e-10 5.5584015941424486e-06 0.000538699136073801 7.67322714057692e-05 -0.00039958222006389646 0.00019569152040668572 -0.0004855869671662593 -8.364379452823454e-05 -0.00020000575706768465 0.0003745154910673219 -0.00012369480116116753 -0.00030662746099320684 0.0002534931804243979 -0.00015989888915608413 -3.8514136484002544e-05 0.0002019337990404642 0.0002004810765024946 -9.110400780327505e-05 -0.00014436878777018917 3.507686939674841e-05 -0.0004105212925126698 4.2074261717571927e-07 3.4116488837705636e-07 -1.0433467966513132e-06 -7.837369705976542e-07 -2.182169950569696e-06 -2.0579973282067853e-07 -2.5675169585671207e-07
age 0.0017875385869973014 3.1091535195381843e-06 0.0011011713030435267 0.011159302555067764 -0.001098912939293875 -3.278315959221176e-05 3.013961433444712e-07 3.277635088712108e-05 -3.012937176298107e-07 -0.00040343888668879687 0.0009216450610172941 -0.0004442961008911471 -0.0009988477350241537 -0.0019476858670582366 -0.0008475683161541197 0.0015577758829695022 -0.0010210902165225428 -0.0029416904526247847 0.0015333705442414486 0.0001043264552140801 0.0006673698515924669 0.0004272567585024984 -5.637962456021166e-05 -0.0006731325118602096 -0.0006142893739700477 -0.0015305596257543111 -0.0010576349115340004 0.0025370678568596215 0.002369514919517786 6.508897760981553e-06 9.055017590941098e-06 2.6060492050913155e-05 3.095830271830599e-05 -5.478463483265106e-05 1.836749439963268e-05 -7.770488314093896e-05
sex -0.004016003485563835 1.7380071574524105e-05 0.011159302555126984 0.28797913083352883 -0.025965827435840586 -0.00031755209922895136 2.819345109775735e-06 0.0007245329758472611 -6.327640756821919e-06 0.002705764734247498 0.023376756732294536 -0.0011812536017742038 -0.002669316702407586 -0.014645319799734362 0.0015893714084494943 0.050064276288241845 -0.029401600717142037 -0.04452403252348085 0.03951654425699003 0.004945917009276577 0.009983550849503997 -0.026685704422062362 -0.015934157320494587 -0.031205411857296365 -0.011154424862547387 -0.035823545323555146 0.02585326200590916 0.038788994312184945 0.027104052745991966 -7.333186625705284e-05 0.00021497449594633876 0.0004459788590394959 0.0011653895272726743 -0.001345451475437544 7.88841280912601e-05 -0.0009158703093928806
age_sex 0.00019379063368889278 -2.239210479194438e-06 -0.0010989129392993354 -0.02596582743583288 0.002453615097623305 3.275733103834346e-05 -3.0137900830597706e-07 -7.105932364769019e-05 6.391497101996046e-07 -0.00025872271358985324 -0.002254382670987166 -0.00031675691787407445 0.0005817599662056225 0.001544930941670238 -0.00024000517465189107 -0.004684044542269512 0.0026286375806879336 0.0039662814287249595 -0.003482095952036865 -0.000453812710183881 -0.0014173932107192076 0.001917792671873453 0.0016607687761059035 0.0032848432543950536 0.0010427399994778006 0.004386062754244542 -0.0017940197287968091 -0.003295594700319387 -0.0028083154646555463 -2.9757982676229577e-06 -1.3561109025988142e-05 -3.370973600808439e-05 -9.616377341718162e-05 0.00011571358210813931 -6.067315343237725e-06 7.3214786057185e-05
age2 -6.366046725758913e-05 -8.456226950403479e-09 -3.278315959221332e-05 -0.0003175520992271204 3.27573310381748e-05 1.0170195431393117e-06 -9.647587324781303e-09 -1.0160156874643699e-06 9.636309135473957e-09 1.1001245646749752e-05 -1.829976179451628e-05 1.0192595320824607e-05 1.6949695465722127e-05 7.10803589821209e-05 1.0260536844080771e-05 -5.1308989706661525e-05 1.4524448657719422e-05 8.314711569278807e-05 -5.1168298473075244e-05 -1.0147881873221035e-05 -1.4536097940169422e-05 -1.9763752850122037e-05 1.120897247911598e-05 2.7324527914697452e-05 3.760577906537413e-05 6.987645886471813e-05 2.0350608041910882e-05 -8.913238357157371e-05 -7.39465993734363e-05 -3.3452765819315876e-07 -1.4122246473699498e-07 -6.52378508918062e-07 -9.271422377308282e-07 1.545726830497457e-06 -7.032029309487494e-07 2.295340865473853e-06
age3 6.799033296190207e-07 -7.515787399189193e-11 3.013961433444996e-07 2.819345109758502e-06 -3.013790083043908e-07 -9.647587324781787e-09 9.391586129959046e-11 9.640380596398037e-09 -9.382115081581599e-11 -1.0050274035045003e-07 2.1237637105399262e-07 -7.444738785760602e-08 -1.3835281839798788e-07 -6.904406796426473e-07 -7.359946202725898e-08 5.194266917128175e-07 -4.9637257854894706e-08 -6.606998991935881e-07 4.607072126067299e-07 8.537923048836299e-08 1.1714525305994157e-07 1.9158029595157575e-07 -2.22992860898351e-07 -2.9833424705747484e-07 -4.574207227535394e-07 -8.296994567788767e-07 -1.2084706571479548e-07 9.352436908526398e-07 6.862873800139471e-07 4.143965974432424e-09 4.674456773950814e-10 5.128842249697677e-09 8.117166631936415e-09 -1.3626622900531712e-08 6.851532231915137e-09 -2.083920117227489e-08
age2_sex -3.886265224588768e-07 5.405361403122639e-08 3.277635088727682e-05 0.0007245329758468564 -7.105932364767314e-05 -1.016015687469176e-06 9.640380596443209e-09 2.1257114592084247e-06 -1.964084406024559e-08 7.615184539549266e-06 6.743390189908454e-05 1.77939107356887e-05 -2.1068698962445823e-05 -4.989716338463067e-05 1.1091688949231772e-05 0.00013720425226366396 -6.921911710429688e-05 -0.00010551934644106134 9.619794469700935e-05 1.3792021931414966e-05 4.9178675386862657e-05 -3.934074632939253e-05 -5.0497370729329655e-05 -9.94320079124231e-05 -3.3558609379789094e-05 -0.00015280463237817943 4.149629939955431e-05 8.866778356525733e-05 9.153500370904097e-05 2.872666159189417e-07 2.3857131600732176e-07 8.578540850125202e-07 2.389203299529755e-06 -3.001168478811869e-06 1.7145269239361488e-07 -1.9478405116448584e-06
age3_sex -3.988358153634966e-08 -3.343390711293668e-10 -3.0129371763120557e-07 -6.327640756816975e-06 6.391497101993308e-07 9.636309135516778e-09 -9.382115081621827e-11 -1.964084406024211e-08 1.857927975880934e-10 -7.766893848483664e-08 -6.185450044732008e-07 -2.0378951435327964e-07 1.932885789271068e-07 4.981675842055434e-07 -1.412720239605601e-07 -1.2495253295492915e-06 5.554485825235096e-07 8.563716780851402e-07 -8.389983703041167e-07 -1.2101117350857223e-07 -4.827443003269255e-07 2.429916532223851e-07 4.6899028612078796e-07 9.268921557305717e-07 3.439156444194042e-07 1.5405909176168313e-06 -3.291156870229856e-07 -7.8886620274094e-07 -9.486028517468273e-07 -4.0721573587293955e-09 -9.6371302760444e-10 -7.2714094749248635e-09 -1.8747117035688903e-08 2.428922431387117e-08 -1.4298454419767982e-09 1.689670002452947e-08
PC_3 -0.0034590077796077226 5.5584015941442875e-06 -0.000403438886685734 0.0027057647343008764 -0.0002587227135952488 1.1001245646653089e-05 -1.0050274034952009e-07 7.6151845397141516e-06 -7.766893848638746e-08 0.7394145784378815 -0.10871007892690328 0.042203788905802384 0.1196649017707632 0.06534451793599784 0.047444776892515576 0.07320742087718152 -0.13166402512229927 -0.03646064572146512 -0.047153620052203186 0.14299962157926355 0.028109609401432575 0.20530484944670258 0.045578321571380045 -0.43713138872972873 -0.10898658994309839 -0.04955687463919391 0.12983322096412223 -0.16936213671214384 0.28652651118689365 0.0001358825617686855 -0.00010728472397817542 -0.0004476016651481297 0.0029944337138384115 0.00037935960762486076 0.0026832623151317 0.00034415813375010144
