 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 2.5292949814376453e-05 4.927419095670401e-07 -6.913792778364284e-06 -5.1575501522017966e-05 3.4917969737041797e-06 1.26643259947554e-07 -6.933928035190617e-10 -7.128699738971211e-08 4.522296507901482e-10 3.0135069190172958e-05 -1.7902792891956145e-05 -0.00020715657128638425 1.0776468113509655e-05 0.0002096527204178863 -8.686520245110394e-05 4.325027161747932e-05 -0.00020685238439710864 7.306439012508515e-05 -0.0003211847238489448 -0.0001335775501608118 2.6110783731262643e-06 -0.0001843154082863538 3.871755959393874e-05 -0.00014868274805849218 0.00018066556100656357 9.575874264271889e-05 -5.313880935329055e-07 -7.692500485797768e-05 -1.4808027928471218e-05 1.5166839925151699e-06 1.8324346824777152e-06 -2.8543329110393828e-06 -2.7344396575775517e-06
yob 4.92741909567287e-07 1.68354728871792e-07 6.807494761195482e-07 2.818542701263603e-06 -2.0389299596323498e-07 -8.701328587212115e-09 4.058407265712608e-11 3.265550720115158e-09 -1.420202399361328e-11 1.9896482064846864e-06 6.220651971365653e-06 -9.8836382533402e-06 -2.828484120623592e-06 2.3764577161186667e-06 -2.7496415267567917e-06 -1.5274581065817088e-06 -5.6620737654273594e-06 5.240087048374879e-06 -1.2213597961650037e-05 -7.569596922157327e-06 8.769707742934911e-06 -5.296322079252714e-06 -2.479623073555841e-06 1.143747432441518e-05 7.704553049808828e-06 2.8026915451274408e-06 -3.498644345277472e-06 2.5259350798671526e-06 -2.0666915468692445e-05 1.82952018547993e-09 -3.415464955392924e-09 -2.2814084909651977e-08 -2.746079706031677e-08
age -6.913792778335808e-06 6.807494761205958e-07 0.00011062926297259157 0.001641744847955002 -0.00010623083542037023 -2.162385237595431e-06 1.3282237456887408e-08 2.094249896833928e-06 -1.2904202547633187e-08 2.580084630983995e-05 1.955406975652222e-05 7.3147431539120975e-06 1.303880756246049e-06 4.1215875545712616e-05 1.5496342491837268e-05 1.0747451684890398e-05 -9.543753681737068e-06 1.7968146068780984e-05 2.1726921037404624e-05 1.0698928084553177e-05 8.572742658656059e-07 -5.332950802385395e-05 -6.155806765002193e-05 -4.87530082239125e-06 5.6176956747784295e-05 -9.390682113136729e-08 -7.306235992114271e-05 -3.681259043743632e-05 -1.672750503141613e-05 -3.9035549296494625e-07 -2.0186481851018554e-07 2.461044557511327e-07 4.600817083605808e-07
sex -5.1575501520375054e-05 2.8185427012913454e-06 0.0016417448479542915 0.04512869089237524 -0.0028565027373806044 -3.1649908203779605e-05 1.920453821537906e-07 5.5508317837509835e-05 -3.3827393002200114e-07 9.126413521790203e-05 0.0009465831062783571 0.0013159223051840082 0.0005890865909315855 -4.145215200803101e-05 -0.000522791686200932 0.0006848586332021634 -0.0009765566000225471 0.000574894222817783 0.0006460710621871116 0.00036277314320100926 0.00012634097724690502 -0.0014688790539077934 -0.0005528419488483543 -0.0008475921892703785 -0.0002332265444183698 0.0013752976218448926 -0.0002077609040774744 -3.541705332392902e-05 -0.0009728229852129669 -1.1355874000373941e-05 -6.800783461562957e-06 4.216983201446616e-06 1.6564221893620617e-05
age_sex 3.491796973644643e-06 -2.0389299596555085e-07 -0.00010623083542031957 -0.002856502737380504 0.0001862927505548365 2.091578864382128e-06 -1.289677665887527e-08 -3.696706447648144e-06 2.289002569879859e-08 -1.0478284977028189e-05 -4.7954665870634e-05 -6.35503635406027e-05 -3.3407963882467325e-05 5.054641451569474e-06 2.5328890491639895e-05 -4.563074003460221e-05 5.616283034389146e-05 -4.006391652343889e-05 -3.946774968399307e-05 -1.2176558170158312e-05 -8.13718134979614e-06 8.583593731559815e-05 3.7742958295245124e-05 6.639913043372286e-05 9.581482047560546e-06 -0.00010009257797528095 5.951790404571927e-06 2.429249658076598e-05 4.374446500500884e-05 6.334023096354474e-07 4.492591054063798e-07 -5.313903376361854e-07 -8.024047955036372e-07
age2 1.2664325994681736e-07 -8.701328587234204e-09 -2.1623852375953726e-06 -3.164990820379286e-05 2.0915788643830876e-06 4.311955347659062e-08 -2.689951013158323e-10 -4.195583914206177e-08 2.623481789396836e-10 -4.0033500098491643e-07 2.9398061432404653e-07 1.515048414919474e-07 7.91603443370577e-08 -5.526522719186199e-07 -5.555932267187088e-07 -2.8838151119116556e-07 -8.756370022579273e-09 -2.763153421097399e-07 -7.650198439068971e-07 -3.8023355213818435e-07 1.4307671087419948e-07 8.502084859413094e-07 1.437138697575791e-06 5.843737563512623e-07 -9.64672171777291e-07 9.636462220188203e-08 1.296160818765797e-06 8.263073501528703e-07 -6.211397038479888e-07 5.5120473444034194e-09 2.6063231292963934e-09 -4.361644308176279e-09 -8.171253239232249e-09
age3 -6.933928035070626e-10 4.0584072657308555e-11 1.3282237456886763e-08 1.92045382153868e-07 -1.2896776658880913e-08 -2.689951013158261e-10 1.7006194312507122e-12 2.6241329480294223e-10 -1.6621721944845481e-12 1.423810025289014e-09 -3.660229270983534e-09 -3.706961453109143e-09 -9.400787100850532e-10 4.201178221519011e-09 3.641638581194548e-09 1.6534188210486948e-09 1.5295681463621298e-10 2.017350682486082e-09 4.354953181858471e-09 2.5783550770851948e-09 -9.9604254643827e-10 -4.784916314572064e-09 -1.072328471842464e-08 -5.616892370229825e-09 6.165947259102564e-09 -7.35766033829818e-10 -7.471959872545602e-09 -5.565726290046782e-09 7.326519992738395e-09 -2.049469225473543e-11 -6.666736968247691e-12 1.9038881773786482e-11 4.3123376368931115e-11
age2_sex -7.128699738803854e-08 3.265550720178528e-09 2.0942498968328887e-06 5.550831783750696e-05 -3.6967064476480974e-06 -4.1955839142041873e-08 2.62413294802825e-10 7.461070215439393e-08 -4.686354319748209e-10 2.687659555401093e-07 7.576749593995986e-07 8.808153874086278e-07 5.786595237969733e-07 -1.0233807019334255e-07 -3.966763596814486e-07 9.45259536781256e-07 -1.0032529529536932e-06 8.151443182816463e-07 7.734614220442637e-07 1.9573901552200351e-07 1.3228279988935448e-07 -1.5335430041548151e-06 -8.482641443874656e-07 -1.4563527416319062e-06 -5.192688682620815e-08 2.1395745890350035e-06 -9.977220200801524e-09 -8.337974073179229e-07 -5.695123011238634e-07 -1.0931017441394415e-08 -8.316373146793508e-09 1.2770714293147881e-08 1.2480404806184234e-08
age3_sex 4.522296507831198e-10 -1.4202023993903471e-11 -1.2904202547626574e-08 -3.382739300219844e-07 2.2890025698798304e-08 2.6234817893955816e-10 -1.662172194483809e-12 -4.686354319748204e-10 2.9820515673488317e-12 -1.6122845898973673e-09 -3.6560277104369348e-09 -3.355365655281094e-09 -3.2372568932268118e-09 3.4196540387597964e-10 1.97500308418199e-09 -6.0215365420232405e-09 5.6941209529269365e-09 -4.917040382287858e-09 -4.740115658107928e-09 -1.6348949057359932e-09 -5.317120408490657e-10 8.430667009092886e-09 5.914670304738255e-09 9.606661429694092e-09 -5.97557441285789e-10 -1.392685394062108e-08 -3.73433587511329e-10 6.887354610017288e-09 1.905000099162755e-09 5.834875914211568e-11 4.7396474692119686e-11 -8.609855434133097e-11 -6.44700990808563e-11
PC_3 3.0135069190175242e-05 1.9896482064846944e-06 2.580084630976744e-05 9.126413521547213e-05 -1.0478284976866107e-05 -4.003350009834671e-07 1.4238100252799656e-09 2.687659555368266e-07 -1.6122845898766727e-09 0.051043938770676686 0.002674252805999665 -0.0020074420207043847 0.0025261094798080612 -0.012358565798168427 0.0030034590987930154 0.0027663083035104593 -0.008711503370080368 0.0046139212600200576 -0.009653585393474544 -0.0030290177199726862 0.019359410663731202 0.002180438384908277 -0.0034084820058056763 -0.02227526548704594 0.007654064520093881 0.0021486828497775325 0.0016934721259861158 -0.0001512467823821893 0.008597536867924792 -4.389609344294556e-06 3.371702896528622e-06 0.00011484424448762302 0.0001406533547391065
PC_4 -1.7902792891953045e-05 6.220651971366904e-06 1.9554069756555756e-05 0.0009465831062784705 -4.795466587064168e-05 2.9398061432339966e-07 -3.6602292709795458e-09 7.576749593997408e-07 -3.6560277104377243e-09 0.002674252805999717 0.1743695961941397 -0.0010515676606657571 0.010233374934065292 -0.0079721089016113 -0.012495045697943926 -0.005135085360289233 -0.0042327274937134 -0.00783845964418631 0.005748234135282582 0.016579837392552903 -0.02350237601111243 -0.009803098431882823 0.015409940074624784 0.011287214362100765 -0.006611419132785492 0.0014462186133841926 0.002860868301812225 -0.010054986902364178 0.010193952629367703 -1.527021400940843e-05 -1.5724785513910998e-05 4.610675533854243e-05 3.8261538457254904e-05
PC_5 -0.00020715657128634056 -9.883638253339413e-06 7.3147431540404866e-06 0.0013159223051909135 -6.355036354107031e-05 1.5150484148932605e-07 -3.7069614530924514e-09 8.808153874181842e-07 -3.3553656553417087e-09 -0.002007442020704316 -0.0010515676606655524 0.24325669907089895 -0.01734571685679847 -0.010864964180389987 -0.010613031545051615 0.018793507835266822 -0.021257863321660915 -0.003259620084704535 -0.008997346436605531 -6.327320189074112e-05 -0.01009015762727872 -0.018527224186816387 0.00832711733565572 -0.01844758118111512 0.008226310927970687 0.0008952295651638173 0.002437515403308952 -0.013679325907968005 0.0071736420953202535 -2.720530801081467e-06 7.405339991698105e-08 7.02746756894606e-05 4.59396767867667e-05
PC_6 1.0776468113535598e-05 -2.8284841206228726e-06 1.3038807562208242e-06 0.0005890865909310019 -3.340796388242872e-05 7.91603443375756e-08 -9.400787100883112e-10 5.786595237961904e-07 -3.2372568932218503e-09 0.002526109479808092 0.010233374934065316 -0.017345716856798588 0.2934311487745955 0.017187385549924116 0.006094187267893064 -0.03736359863439016 -0.014102266255842036 0.016496237190161335 -0.036029410500740856 0.000712332312617957 0.01854680149533792 -0.0331339249457717 0.02013402572964392 0.0012339593191403278 0.006456754511165813 0.007890379462043674 -0.0035152806333496544 -0.01122789966363944 -0.004056105652006427 2.7311183076014858e-05 2.899372655878724e-05 -5.848314603622161e-05 -1.140377925070375e-05
PC_7 0.00020965272041786667 2.3764577161185583e-06 4.121587554577278e-05 -4.145215200926749e-05 5.054641451646142e-06 -5.526522719199107e-07 4.201178221527526e-09 -1.0233807019478547e-07 3.419654038844118e-10 -0.01235856579816843 -0.00797210890161144 -0.010864964180390013 0.01718738554992403 0.3634937580413572 0.023207830631146686 -0.007435727464939121 -0.02468365545236161 0.002849805940430174 0.006096974191059426 0.035688509588100936 -0.004257111573763214 -0.04315823400129856 -0.032911436596206316 0.043732204855127556 -0.006477049543312583 -0.0075831162153280835 0.015298023402539468 0.022055073296694757 -0.02067423570520381 2.6508511243978837e-05 -1.9037906321704656e-06 5.3987550015830356e-05 -1.1294168819004597e-05
PC_8 -8.686520245112721e-05 -2.749641526758262e-06 1.54963424918752e-05 -0.0005227916861985936 2.5328890491484884e-05 -5.555932267194897e-07 3.641638581199415e-09 -3.9667635967832575e-07 1.9750030841624092e-09 0.0030034590987929833 -0.012495045697943883 -0.010613031545051357 0.006094187267893109 0.02320783063114652 0.3861594383707132 0.019447561721684273 0.019758627256022666 -0.010915160112086672 -0.010324531030752242 -0.03894729370342522 0.006417436573074806 0.03776513781144814 -0.020437378387763917 0.0054251900350357025 0.0310855871146812 0.008366042533346508 -0.018412735491073143 0.012104867059397591 -0.01455603062407257 5.597671880345482e-06 -4.376239258073851e-07 9.962218476791744e-05 7.78370809936685e-05
