 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 9.704438836832e-06 3.509600055527738e-08 -1.3579376885975708e-06 -6.582570329982346e-06 4.349778896504314e-07 2.6990818235655754e-08 -1.5463768639169276e-10 -9.512861757234661e-09 6.401211682612372e-11 2.1623830545446943e-06 -2.129311081921914e-06 1.7146150654114727e-06 -3.722918130907359e-05 4.667473540435289e-05 -6.664066647473594e-05 4.512921887324709e-05 -3.8988258124090157e-05 -5.008134420168159e-06 -7.311754832643012e-05 -5.533104995164092e-06 -1.7694270457850933e-05 -4.890544286937761e-05 6.132360182396232e-07 -3.3211855911332224e-05 -1.8549435784524203e-06 2.915532285777174e-06 -4.125506213964945e-05 -4.5976250203550635e-05 6.054222307384354e-05 3.896440964136942e-07 -2.4719854012427634e-07 -6.036848416183593e-07
yob 3.5096000555264606e-08 9.582157573857066e-08 1.3809750080418847e-07 6.372810485934482e-07 -5.88034590784704e-08 -4.003905595611668e-10 -1.9570867623183945e-12 9.007255381364998e-10 -3.0458539983560434e-12 4.985647674874527e-07 6.860119842456815e-06 3.9488932996084025e-07 -6.648371519915452e-06 -1.582646828756554e-06 -3.190266993625568e-06 -3.435044293513642e-08 -2.5844057254071464e-06 4.345469606454968e-06 -1.6476560006597215e-06 -4.053836505876454e-06 5.7880555412186456e-06 -5.274211389190794e-06 -2.4377635414749563e-06 8.21891310014094e-06 2.477896641442508e-06 3.067552262809953e-08 -2.040055640374194e-06 2.8974483867481088e-06 -1.0921297514383456e-05 3.2856200679281522e-09 -2.1636272048369462e-08 -3.078813507588104e-08
age -1.357937688600017e-06 1.3809750080405374e-07 2.445828013202665e-05 0.0003494613837240767 -2.4284396398592668e-05 -5.026467370318881e-07 3.199087986251193e-09 5.021158238679739e-07 -3.198146902288476e-09 4.019265191289822e-07 -7.712267116698674e-06 -9.434038103316927e-06 -2.02292059220683e-05 -2.2991905953185425e-07 9.289599910440279e-06 6.14741422499039e-06 -4.9084190997648795e-06 -3.612333414951064e-07 4.2024134580080766e-06 8.85467923310228e-07 -1.8851203732945776e-06 -9.009334076061219e-07 -2.1604556897722536e-05 -1.3781288554605445e-07 -1.3523323221488412e-05 -2.5496777038158533e-06 -1.469256931140529e-05 -1.1946224404168052e-05 9.971722554144416e-06 -7.758516505865035e-08 -4.214458703432493e-08 7.442595952746669e-08
sex -6.582570330207467e-06 6.37281048599571e-07 0.00034946138372407527 0.009473710242629236 -0.0006241154470964726 -6.9388902882787536e-06 4.296467959513174e-08 1.2476726820400878e-05 -7.756459421141829e-08 3.503549287032772e-05 3.148086971042964e-05 -0.00014874967031785764 3.782986676451151e-05 -0.0001738619236947153 0.00019376885650238047 0.00015494572048336213 1.1206646510339007e-05 0.0001367188114821055 -6.0560800878818236e-05 -0.00019098244716109523 -8.029448632216606e-05 -5.2121741199325296e-06 1.828218137863576e-05 -0.00015919012465772376 -3.3555965196390694e-05 0.00021842215596573405 -5.3970113234513556e-05 -4.4171120451707136e-05 -0.00015663934276245988 -2.691536797452947e-06 4.064978954045991e-07 1.9963600410378436e-06
age_sex 4.3497788966013583e-07 -5.8803459078974286e-08 -2.428439639859362e-05 -0.0006241154470965063 4.3278145060279545e-05 5.010525530976089e-07 -3.1923644244452754e-09 -8.963351290554745e-07 5.7209619689413994e-09 -3.702345812418653e-06 4.001429223502943e-06 1.645057451221474e-05 -1.6614585721824686e-06 1.0168018681166765e-05 -1.875660714287874e-05 -9.963570045331687e-06 -4.060957541727463e-06 -4.884664938886015e-06 3.464138217870624e-07 1.0414732322898956e-05 4.4436629239050824e-06 2.2869440510442734e-07 1.0039645734601644e-06 1.4143070506231638e-05 3.886186400233072e-06 -1.5122800949543973e-05 8.217338215076116e-06 5.105966102045222e-06 6.374475837541674e-06 1.1226408576654984e-07 -5.13222841087656e-08 -9.948084274221463e-08
age2 2.6990818236023436e-08 -4.003905595642355e-10 -5.026467370318904e-07 -6.938890288279049e-06 5.010525530976101e-07 1.071118743139252e-08 -6.995959371141113e-11 -1.0684987917134465e-08 6.978858997621655e-11 5.496195432907331e-08 4.758633251749176e-07 3.0257253758711796e-07 2.749750175523638e-07 3.092345857849885e-08 -3.2414784354853617e-07 -1.5756204515202094e-07 -6.170239090578586e-08 1.8470944126581556e-07 -2.3169451160801445e-07 -2.1104041594419635e-07 1.6099938465658994e-07 -1.5127073843899214e-07 4.782682187181348e-07 2.6529567296959385e-07 4.1866073870031175e-07 8.806147439262129e-08 2.5390350683222155e-07 2.7959024506765175e-07 -6.142262422712207e-07 4.679754229225043e-10 6.559996085884886e-11 -1.8224995651010768e-09
age3 -1.5463768639226912e-10 -1.9570867623040958e-12 3.199087986251196e-09 4.2964679595133774e-08 -3.1923644244452965e-09 -6.995959371141078e-11 4.666863707501981e-13 6.975377894156959e-11 -4.652092275142543e-13 -7.988725211012209e-10 -3.779253332620088e-09 -2.3973936058715203e-09 -1.8648520328834697e-09 -1.6270419083577434e-10 2.187471906152638e-09 1.1571249977780787e-09 9.051068450375452e-10 -1.7113936645283351e-09 1.8344456456607646e-09 1.9450289464591218e-09 -1.176746754847946e-09 1.3008500762162518e-09 -3.6014157815155557e-09 -2.384283752695099e-09 -3.2578183676382916e-09 -7.864726604509631e-10 -1.601346444898139e-09 -1.60820243894912e-09 5.269510591421705e-09 3.51019473092768e-12 1.3464623407644808e-12 1.1951021070940348e-11
age2_sex -9.512861757346006e-09 9.007255381358319e-10 5.021158238679904e-07 1.247672682040194e-05 -8.963351290554978e-07 -1.0684987917134557e-08 6.975377894156987e-11 1.909913249491624e-08 -1.2475478752934225e-10 8.463425114574192e-08 -1.6485390409687698e-07 -4.286044446828867e-07 2.3003515735431916e-08 -1.98823826876906e-07 4.7536593978934517e-07 2.0136317564967726e-07 1.1876581918426044e-07 3.969624082372628e-08 8.03190775193654e-08 -1.141074030502704e-07 -7.62407465484205e-08 1.7983092344338162e-08 -8.722425436457916e-08 -3.6366365443905014e-07 -8.534288744460082e-08 2.7931242251033664e-07 -2.1092677388540027e-07 -1.0978320302628689e-07 -4.776524756634851e-08 -1.3142302037317341e-09 1.4381415337496965e-09 1.511812911733558e-09
age3_sex 6.401211682749808e-11 -3.045853998372084e-12 -3.198146902288576e-09 -7.75645942114257e-08 5.720961968941599e-09 6.978858997621685e-11 -4.652092275142543e-13 -1.247547875293433e-10 8.314738350964878e-13 -4.469489325964589e-10 1.436512832834246e-09 3.1869519030101092e-09 -8.907241044839215e-11 1.2681073919778544e-09 -3.4779158138784887e-09 -1.1908744137592545e-09 -8.830043076012153e-10 -3.9162623803631534e-12 -1.0448592278321841e-09 1.5353304347979372e-10 3.9099935716930154e-10 -2.1977848495912879e-10 9.481401373561438e-10 2.635797190152384e-09 5.018433376745152e-10 -1.5473724474563162e-09 1.4859106550517693e-09 4.574672852971945e-10 -7.946552031302219e-11 2.8914846108044287e-12 -1.0747173476040586e-11 -7.2589652857614055e-12
PC_3 2.1623830545435817e-06 4.985647674875476e-07 4.019265191414103e-07 3.503549287061701e-05 -3.7023458124390407e-06 5.496195432881341e-08 -7.988725210995341e-10 8.463425114617177e-08 -4.469489325992481e-10 0.02548268932916505 0.0008337555337521129 0.0019896131480210176 -0.00036727141684869555 -0.004056953741501794 0.0022374342569734477 0.0038192539297123825 -0.0035256447531841592 0.00021096332172542507 -0.0012457112055678909 0.00045363850894390543 0.004978523958984283 0.002493507934876984 -0.001786605553325647 -0.008901207596700137 0.0011628833653384908 -0.0006815515779589118 0.0030510641304638056 -0.00029557891177953887 0.0043409314192029876 4.325913072286458e-06 6.162993433450454e-05 5.362827550542346e-05
