 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.4254692105128052e-05 2.5171172634427843e-07 -1.3401993261756352e-06 -9.469177954885847e-06 7.094380040913407e-07 2.4349700599892695e-08 -1.2915428051921515e-10 -1.6358438792006468e-08 1.1304915330657274e-10 2.556501766727569e-05 -4.3538548550872724e-05 4.040010644612152e-06 -5.858671163212459e-05 8.674147182048811e-06 -6.978678493081121e-05 8.795781164177069e-05 -6.207906531206217e-05 -2.8476181408296936e-06 -9.771994306026533e-05 -2.1276683384415626e-05 -2.563910404100119e-06 -8.287863354657901e-05 1.0399463682197159e-05 -3.628162097620724e-05 1.0868996647976367e-05 1.0457876934798943e-05 -4.997357344113941e-05 -3.873331319580391e-05 4.963033733692334e-05 9.738350068931228e-07 1.0535962265331916e-06 -1.3643193787508932e-06 -1.7414242716704586e-06
yob 2.517117263442185e-07 1.2814746779791448e-07 3.0077532289924696e-07 1.6061265154630436e-06 -1.359333471926768e-07 -3.0764076021400546e-09 1.3068162093651993e-11 2.364816169480934e-09 -1.1105345580822284e-11 2.338043888413247e-06 5.140114620219237e-06 -8.666669408002942e-07 -9.465768451771246e-06 -5.256856440110582e-06 -1.921681306363998e-06 1.7312212602595265e-06 -3.229513051424361e-06 5.302404402784589e-06 -2.8422476503462276e-06 -5.708765444896126e-06 8.872244536998018e-06 -6.879313227483735e-06 -2.476766918075067e-06 1.0574596389616183e-05 3.297465489668046e-06 4.690084131975504e-07 -2.7024360912429637e-06 3.657209755182733e-06 -1.4671773451334796e-05 -1.0184579502566388e-09 -1.5309932507509149e-09 -2.1258308139783346e-08 -2.9540047914232872e-08
age -1.3401993261298764e-06 3.007753228996399e-07 4.408809092881152e-05 0.0006433174815123385 -4.342889970872909e-05 -8.806660574102448e-07 5.469090014464403e-09 8.7365318062857e-07 -5.432224064416917e-09 1.1195248653869956e-05 -1.3175225162248892e-05 -1.1319438346082794e-05 -3.327797897771804e-05 -1.4761780073226966e-05 2.7099992132019564e-05 1.732791556483278e-05 -2.0770152795771582e-05 -1.3397876366737848e-05 3.3088438436486226e-05 5.052600318767977e-07 -7.603999841793668e-06 -1.4691332189625783e-05 -2.2212751984456563e-05 1.7701483444761686e-05 -3.380403990816719e-06 -8.244463327446962e-06 -1.8697392961838712e-05 -1.2181905673252139e-05 -7.010250488148786e-06 -2.0110600850539735e-07 -1.5551091873792638e-07 2.7875842988706543e-08 2.845050666933006e-07
sex -9.469177954872125e-06 1.606126515460854e-06 0.0006433174815119211 0.017838236613940815 -0.0011445736573926738 -1.248322684561706e-05 7.577031120160709e-08 2.23088513698237e-05 -1.3561221599354908e-07 -1.0092796313136752e-05 0.000268798314629383 -7.514380383384338e-05 1.567693761639253e-05 -0.0001947587419979417 0.00010169229983711004 0.00042287402464671685 -0.0002131345304207886 1.6731524656081393e-05 0.000335089001292092 -0.0001303831863915237 -0.00028173294233117607 -0.00025607136372976915 -0.0001888661389970227 -4.614115179775174e-06 -0.00020682747064053225 0.00030000145712655735 -0.00025860307741632746 -0.00011275174155228817 -0.0005053162680701361 -6.394287587988296e-06 -5.2156596016711205e-06 -5.112854498901178e-07 1.4416306849002112e-05
age_sex 7.094380040899871e-07 -1.35933347193133e-07 -4.34288997086822e-05 -0.0011445736573922523 7.705347046211405e-05 8.713198754422357e-07 -5.419593432221165e-09 -1.5503829603466218e-06 9.64628501613195e-09 -1.106377226531463e-06 -1.2022904557422752e-05 1.2769831169070818e-05 3.624403658485748e-06 9.706405148566182e-06 -1.7341004202307853e-05 -2.5824821689878708e-05 1.2185560336689242e-05 5.362628651479555e-06 -2.4179982912256862e-05 1.1592209650099195e-05 1.486102559302259e-05 1.4124351446186117e-05 1.704256936813089e-05 3.892850354588201e-06 1.4333121432127986e-05 -2.1274778363478844e-05 2.101577965368916e-05 1.2027735541183254e-05 3.258813023347199e-05 3.226806606388568e-07 3.230893223673889e-07 -1.1122591285578037e-07 -6.937099882354125e-07
age2 2.4349700600224934e-08 -3.076407602143397e-09 -8.806660574100968e-07 -1.248322684562216e-05 8.713198754429679e-07 1.81108766548396e-08 -1.1489299907186461e-10 -1.798323448830745e-08 1.1415721533864655e-10 -1.0394076010834505e-07 6.381012170926683e-07 3.4309294806175266e-07 4.872007270425535e-07 2.833428381083114e-07 -6.623074660659399e-07 -3.603292438915804e-07 2.2744714262854347e-07 4.905124609560313e-07 -8.656266149373748e-07 -2.402129591927256e-07 3.2960912139059335e-07 9.900796460504822e-08 5.530505849758719e-07 -3.989481493893375e-08 2.9951641703683555e-07 2.126704204064276e-07 3.192166262353214e-07 2.4459169907653924e-07 -3.6093749356792613e-07 2.0262646840504484e-09 2.0917256758681852e-09 -1.53188607443236e-09 -4.1586862492368244e-09
age3 -1.2915428052023162e-10 1.3068162093664842e-11 5.469090014462699e-09 7.577031120162243e-08 -5.419593432224633e-09 -1.1489299907184927e-10 7.417230345642715e-13 1.1412678510293462e-10 -7.370841759864528e-13 -1.1888853237037774e-10 -4.973380154298155e-09 -2.8032413220811054e-09 -3.179645368490851e-09 -1.518838002019509e-09 4.122155157747753e-09 2.328516349862011e-09 -7.461444822691563e-10 -3.765957095179872e-09 5.862825598752228e-09 2.2996872931419265e-09 -2.36936887736058e-09 -1.8824328139297326e-10 -4.5082536032268815e-09 -6.372178396495369e-10 -2.9687193416138654e-09 -1.6125224967386226e-09 -2.053617547774581e-09 -1.2256904024862541e-09 4.096620089535771e-09 -6.997320601367585e-13 -6.70342050887431e-12 8.927393735757376e-12 1.7467416738744814e-11
age2_sex -1.6358438792337777e-08 2.364816169491532e-09 8.736531806273349e-07 2.230885136980863e-05 -1.5503829603461847e-06 -1.7983234488286752e-08 1.1412678510282739e-10 3.196336436188033e-08 -2.0281457490193743e-10 3.786479094428931e-08 1.4830593076008095e-07 -3.886592134249163e-07 -1.1800242971499322e-07 -1.6314503701094406e-07 5.007808182310205e-07 4.780208889405396e-07 -2.023147038825933e-07 -1.8346905564154384e-07 5.575380655401402e-07 -1.75672562432798e-07 -2.558846332551027e-07 -2.2129070046484873e-07 -4.467952785155044e-07 -1.582857644841427e-07 -2.7430851846454e-07 4.065560371385199e-07 -4.641714853070043e-07 -2.6585917792020135e-07 -5.880128134510208e-07 -4.746127659671972e-09 -5.738863742178712e-09 3.5605647093749154e-09 1.0394451118191518e-08
age3_sex 1.1304915330748647e-10 -1.1105345580779905e-11 -5.432224064407651e-09 -1.3561221599342406e-07 9.64628501612706e-09 1.1415721533848757e-10 -7.37084175985596e-13 -2.0281457490189344e-10 1.3090159885443619e-12 -1.443194388521539e-10 -4.361583135665861e-10 3.1588373069921604e-09 9.064632101833337e-10 9.266881353589575e-10 -3.861462124005949e-09 -2.653488913711106e-09 1.0303871822166518e-09 1.420173636721687e-09 -3.982622656007784e-09 6.13386903355924e-10 1.3909715108203461e-09 1.1038012616843842e-09 3.3620457333308046e-09 1.3463678522423608e-09 1.5584468582452989e-09 -2.344084971617704e-09 3.0631490072662736e-09 1.3957794364155688e-09 3.282221328618591e-09 1.970480617383215e-11 3.1656879205842886e-11 -2.633818275337235e-11 -4.97857556257686e-11
PC_3 2.556501766727589e-05 2.338043888413272e-06 1.1195248653876462e-05 -1.0092796312893956e-05 -1.1063772265494829e-06 -1.0394076010848976e-07 -1.1888853236940428e-10 3.7864790944680376e-08 -1.4431943885472448e-10 0.03363530018645996 0.0008088138704002393 0.0036303160494524297 -0.0005467426052899575 -0.006588877996060566 0.0024004154775389497 0.005834826829115111 -0.0038768401993360866 0.001017871793118669 -0.0013278480301837441 -0.00036410197255306773 0.0072095008041099 0.0027406278587229008 -0.001337660699561172 -0.01164346756814338 0.003007135117163454 -0.00024312532344970822 0.003587209295302107 -9.956525556773729e-05 0.00544733989021687 2.3434331341163967e-06 2.5979009504579733e-06 8.915105760062148e-05 7.494295523094197e-05
